SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,IndicesOfCodeSwitchedWordInTranslation,IndicesOfPunctuationInTranslation,CorpusName
1617,1,6,-4.836212,-7.103037,-4.71144,-4.424437,-3.260532,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[4_5],cmucssa
1618,1,8,-4.836212,-7.103037,-4.58517,-1.600018,#NAME?,-2.104872,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_6_7],[3_4_5_7],cmucssa
1619,1,6,-5.688997,-4.478161,-3.260532,-5.699602,-3.903271,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5],[2_4_5],cmucssa
1620,1,8,-5.336814,-4.122341,-6.689404,-2.33933,-3.05468,-6.237377,-3.438374,-1.249078,-0.4380572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5],[7],cmucssa
1621,1,19,-5.321233,-3.7477,-4.416047,-4.213874,-3.307439,-3.315169,-2.882958,-5.455338,-4.380959,-5.223797,-4.61288,-2.490427,-4.43185,-2.703747,-5.005696,-1.709737,-3.020694,-2.375837,-5.539057,-0.9936768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3],[18],cmucssa
1622,1,20,-3.007416,-8.389076,-0.7678009,-7.281763,-1.830472,-9.310312,-3.484387,-4.413786,-2.65117,-3.677845,-6.115986,-2.555016,-4.92667,#NAME?,-4.986986,-4.370457,-5.67024,-2.792665,-4.92667,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[10_11_12_13_14_15_16_17_18_19],[2_5_13_19],cmucssa
1623,1,6,-5.688997,-4.478161,-3.260532,-5.699602,-3.903271,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5],[2_4_5],cmucssa
1624,1,5,-6.258925,-2.662449,-4.301276,-4.988471,-2.644931,-1.087136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[4],cmucssa
1625,1,8,-2.927257,-6.183149,#NAME?,-7.397482,-4.621144,-3.452109,-5.738116,-4.529931,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5],[2_4_5_7],cmucssa
1626,1,8,-1.464192,-4.442099,-1.215669,-0.5904781,-4.361023,-3.154369,-6.851197,-4.726859,-1.658638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_6_7],[7],cmucssa
1627,1,8,-1.464192,-4.442099,-1.215669,-0.5904781,-4.361023,-3.154369,-6.851197,-4.726859,-1.658638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_6_7],[7],cmucssa
1628,1,17,-3.213507,-5.560874,-1.069421,-4.881539,-0.9481598,-4.911733,-3.195292,-4.668262,-3.737023,-0.8264373,-1.29895,-5.057883,-1.988496,-2.675624,-3.40607,-0.963562,-1.36934,-0.4870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_12_13],[2_4_16],cmucssa
1629,1,9,-5.313333,-4.476765,-5.319258,-5.01141,-1.935639,#NAME?,-2.104872,-6.181999,-6.053187,-3.044049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8],[4_5_6],cmucssa
1630,1,11,-4.753237,-2.257231,-3.886206,-3.976183,-3.856949,-0.7739857,-4.542758,-1.413452,-4.478194,-3.933352,-1.158992,-0.4455223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[5_10],cmucssa
1631,1,8,-5.550694,-2.803636,-1.342241,-3.209314,-4.092991,-4.927291,-4.272233,-1.380544,-0.5132176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2],[2_7],cmucssa
1632,1,14,-4.628299,-2.642517,-5.18317,-1.351157,-6.236118,-2.837651,-2.822422,-1.672835,-0.8489779,-5.886037,-2.088293,-7.869215,-1.772481,-5.240048,-3.152847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4],[8_12],cmucssa
1633,1,4,-5.445959,-1.810898,-2.59559,-5.649648,-2.574872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3],[2],cmucssa
1634,1,5,-4.449072,-6.135497,-4.476016,-5.012733,-3.947469,-2.502162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],,cmucssa
1635,1,6,-4.884516,-6.182658,-5.35076,-5.408224,-4.064209,-1.194197,-0.872935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],[5],cmucssa
1636,1,29,-4.836212,-7.103037,-4.591547,-3.867935,-4.368436,-0.328867,-3.810435,-2.942644,-2.572618,-2.225219,-7.727623,-4.469286,-4.819941,-1.691816,-3.295988,-2.375167,-5.73971,-3.344572,-1.95122,-0.7259732,-0.7364403,-2.128019,-2.462647,-0.5835766,-5.191577,-5.969368,-4.749406,-5.17836,-0.8976271,-1.029963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_10],[5_13_20_28],cmucssa
1637,1,12,-2.896868,-7.225348,-5.150759,-2.072618,-5.324979,-4.420498,-3.970641,-3.202959,-3.023673,-5.82327,-2.318456,-2.11339,-0.4870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],[11],cmucssa
1638,1,7,-5.249664,-2.203687,-4.837753,-5.563367,-3.765392,-3.895012,-1.221609,-0.4265702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[6],cmucssa
1639,1,8,-5.415995,-4.25063,-0.8991196,-4.03784,-2.536973,#NAME?,-4.457297,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_6_7],[4_5_7],cmucssa
1640,1,11,-6.258925,-2.409421,-4.848913,-5.240436,-8.090551,-3.590291,-2.221585,-0.642805,-5.893477,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_5_6_7_8_9_10],[1_3_6_7_8_10],cmucssa
1641,1,5,-6.527233,-7.125676,-5.053199,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_3_4],[2_4],cmucssa
1642,1,6,-4.836212,-7.15096,-4.818838,-5.302172,-1.935639,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[4_5],cmucssa
1643,1,16,-5.637844,-4.133255,-2.804946,-0.9840496,-8.55003,-3.549952,-2.484561,-3.682622,-3.301296,-2.391007,#NAME?,-2.909323,-3.770303,-2.926947,-4.149745,-3.763096,-0.5035132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[12_13_14_15],[2_3_6_9_10_11_15],cmucssa
1644,1,4,-6.910512,-4.714192,-3.790233,-5.399215,-3.106353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_3],,cmucssa
1645,1,3,-5.336814,-6.505155,-1.882427,-0.4988647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],[2],cmucssa
1646,1,7,-3.563109,-5.1181,-0.8285773,-6.124344,-4.207708,-4.812341,-1.004669,-0.3764347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_3_4],[2_6],cmucssa
1647,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],,cmucssa
1648,1,12,-6.928241,-3.08112,-5.612847,-1.070451,-3.646775,-5.644357,-1.18705,-5.322462,-5.317197,-1.414606,-0.5611014,-2.998408,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_4],[1_3_6_11],cmucssa
1649,1,6,-4.968837,-3.03699,-2.566389,-6.687162,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5],[2_5],cmucssa
1650,1,4,-6.527233,-2.942834,#NAME?,-4.170224,-1.493972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[1_3],cmucssa
1651,1,6,-4.836212,-7.15096,-4.818838,-4.424437,-1.962407,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[4_5],cmucssa
1652,1,27,-6.910512,-4.736011,-0.5288198,-4.79343,-1.630787,-6.45529,-5.487571,-1.21779,-1.875975,-1.899998,-9.657001,-5.607385,-5.38773,-5.003291,-2.608085,-1.754231,-1.822501,-2.188469,-3.349956,-6.481735,-5.487571,-2.647138,-3.054571,-5.661225,-3.512293,-1.742544,-2.111144,-0.4870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[15_26],cmucssa
1653,1,7,-4.90189,-4.870958,-6.176898,-0.8890035,-5.316367,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_4_5_6],[3_6],cmucssa
1654,1,4,-4.27194,-1.863683,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_2_3],[3],cmucssa
1655,1,4,-4.836212,-7.15096,-6.292586,-1.227244,-0.7896999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[3],cmucssa
1656,1,13,#NAME?,-3.837283,-5.248211,-4.198988,-0.8957312,-4.395838,-0.6941175,-4.428116,-6.060436,-2.917502,-3.072015,-3.410132,-4.698939,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_5_6],[0_6_12],cmucssa
1657,1,5,-4.366777,-5.894077,-3.218899,-2.391007,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],[3_4],cmucssa
1658,1,6,-6.910512,-4.842786,-5.200423,-3.583292,-5.545229,-0.4117217,-0.1500411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[5],cmucssa
1659,1,7,-6.910512,-0.6926556,-2.397514,-4.541696,-1.678749,-4.30294,-0.6787666,-0.4104772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[1_6],cmucssa
1660,1,13,-4.366777,-3.495134,-2.988959,-0.5200058,-3.583891,-5.516429,-3.765392,-6.239365,-1.299476,-5.738183,-2.582197,#NAME?,-1.427697,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8],[8_11_12],cmucssa
1661,1,9,-4.387967,-4.928815,-2.957374,-5.247375,-2.002586,-1.88517,-2.992143,-6.239365,-1.643972,-0.5929573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8],[8],cmucssa
1662,1,4,-5.637844,-7.757817,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3],[3],cmucssa
1663,1,7,-4.766012,-3.171163,-6.168406,-4.900497,-2.767527,-4.958834,-5.697434,-0.9936768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[6],cmucssa
1664,1,6,-6.910512,-5.914861,-3.372987,-3.95806,-0.6152337,-1.151906,-0.5128034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[5],cmucssa
1665,1,6,-6.831331,-2.848699,-4.954009,-3.822842,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[4_5],cmucssa
1666,1,5,-4.421825,-3.764651,-5.214065,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_3_4],[2_4],cmucssa
1667,1,8,-3.535944,-3.45859,-2.514149,-4.099367,-5.6584,-3.020872,-6.920818,-1.146128,-0.523432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[7],cmucssa
1668,1,18,-2.896955,-1.939256,-4.922866,-1.114254,-2.993039,-2.528387,-4.899239,-0.871152,-2.8121,-3.306568,-4.047159,-1.470807,-4.538965,-4.872859,-2.649403,-3.40607,-5.10331,-1.115179,-0.306425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[13_14],[7_11_17],cmucssa
1669,1,8,-6.636354,-1.607244,-1.073751,-5.2092,-4.599434,#NAME?,-4.625486,-1.064425,-0.3174204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_7],[2_5_7],cmucssa
1670,1,13,-3.547939,-0.4281976,-6.500202,-1.359174,-4.001641,-2.673022,-4.618998,-3.970219,-2.877334,-4.18582,#NAME?,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_6_7_8_9_10_11_12],[5_9_10_12],cmucssa
1671,1,8,-5.886802,-5.33841,-1.123152,-4.139575,-2.936489,-5.164915,-6.795056,-4.689251,-3.665581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_7],[2_5],cmucssa
1672,1,3,-5.886802,-4.56629,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],,cmucssa
1673,1,12,-2.791026,-5.592477,-2.654598,-3.795014,-3.524162,-1.236065,-3.230015,-0.3878136,-5.552161,-2.654598,-4.546243,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5_10_11],[5],cmucssa
1674,1,13,-2.636784,-5.918625,-3.449843,-3.308549,-0.9797242,-3.382138,-3.346904,-8.005001,-2.330029,-6.696551,-1.098244,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_9_10_11_12],[0_4_8_10_12],cmucssa
1675,1,13,-6.258925,-5.559467,-3.884191,-4.17392,-7.417541,-1.246622,-3.403199,-2.750663,-6.014765,-0.8226732,-6.393836,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_11_12],[5_9_12],cmucssa
1676,1,14,-6.100998,-1.919496,-3.131079,-0.9575768,-6.457283,-1.477121,-1.661434,-2.434233,-7.542757,-1.074923,-5.132673,-6.808626,-4.289419,-1.132511,-0.3945525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[5_9_13],cmucssa
1677,1,21,-2.949325,-2.56358,-1.578046,-3.357227,-6.117731,-3.305174,-2.77536,-0.6118198,-3.983649,-4.895576,-4.424437,-0.7251962,-2.711428,-1.462297,-1.891968,-1.565614,-3.671341,#NAME?,-1.397776,-4.874767,-8.066365,-2.03892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[19_20],[7_11_17],cmucssa
1678,1,6,#NAME?,-4.998963,-3.0196,-3.199518,-0.6473594,-2.947172,-4.401706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],,cmucssa
1679,1,21,-6.910512,-5.005397,-5.685213,-3.888012,-4.651306,-4.473965,-0.871152,-3.11346,-3.845478,-3.09648,-1.049545,-2.940822,-0.2629045,-2.118578,-2.117414,-3.775505,-2.520496,-3.700801,-3.528028,-0.7533277,-4.279433,-0.4130037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[6_12_20],cmucssa
1680,1,8,-5.336814,-4.798753,-5.589065,-5.517832,-6.445619,-5.133787,-5.131735,-4.852258,-2.748576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],,cmucssa
1681,1,4,-4.366777,-3.99397,-6.037586,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[3],cmucssa
1682,1,12,-4.366777,-1.768846,-5.901578,-5.517832,-0.960694,-5.055898,-4.617325,-2.341849,-3.65328,-0.8504931,-5.291193,-1.941651,-1.06923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4],[4_9_11],cmucssa
1683,1,6,-4.836212,-7.15096,-4.818838,-2.391007,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_4_5],[3_5],cmucssa
1684,1,33,-4.884516,-2.959849,-3.713487,-6.464084,-1.909772,-3.661217,-4.981261,-2.14337,-2.487087,-5.398566,-1.271686,-3.247901,-2.746945,-0.60206,-4.835726,-0.8445668,-4.176259,-2.094264,-3.172122,-4.512852,-1.678749,-4.454898,-3.198293,-2.297234,-0.6946052,-3.197603,-5.77503,-4.464526,-3.780525,-2.798999,-2.605395,-4.261597,-1.032649,-0.3348255,,,,,,,,,,,,,,,,,,,,,,,,,,,[14],[10_17_23_24_32],cmucssa
1685,1,12,-4.332015,-1.980785,-2.706777,-5.625957,-1.489827,-3.656249,-3.410574,-2.428157,-4.864361,-4.784321,-3.096706,-0.4619851,-0.5128034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3],[11],cmucssa
1686,1,16,-4.836212,-7.15096,-3.956646,-4.328123,-3.75928,-3.639222,-1.856926,-4.54138,-2.88089,-2.630784,-3.972712,-3.700925,-5.594633,-5.594425,-2.551775,-0.5658115,-0.4326573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[6_15],cmucssa
1687,1,10,-3.881124,-3.598791,-0.9797242,-5.285311,#NAME?,-6.83321,-7.304406,-4.677489,-5.690403,-4.614175,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[2_4_9],cmucssa
1688,1,13,-3.065489,-3.070134,-5.455238,-6.184735,-1.212882,-4.839314,-0.8067964,-5.448064,-5.430089,-1.207224,-3.79296,-4.296021,-4.99726,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],[6_9_12],cmucssa
1689,1,7,-5.886802,-6.407787,-0.845098,-7.043292,-3.74302,-2.343427,-2.866178,-0.221608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3_4_5_6],[2_5_6],cmucssa
1690,1,5,-4.317929,-2.397483,-4.048536,-5.969209,-5.517832,-3.800121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],,cmucssa
1691,1,5,#NAME?,-4.783758,-6.505213,-4.55311,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],,cmucssa
1692,1,6,-2.927257,-2.979033,-7.393085,-3.66766,-5.709167,-1.404504,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],[5],cmucssa
1693,1,7,-5.804013,-1.321126,-4.551347,-2.712682,-1.491565,-3.32695,-4.224169,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[1_6],cmucssa
1694,1,9,-4.003255,-4.690948,-1.923363,-5.460023,-5.022952,-0.9755468,-3.79745,-3.751953,-5.120301,-1.658638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5],[5_8],cmucssa
1695,1,12,-4.828659,-4.039113,-4.034957,-1.975918,-1.088697,-2.015988,-1.532639,-0.6478175,-4.022728,-0.02060281,-3.544683,-4.435895,-1.026329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_8],[11],cmucssa
1696,1,4,-4.836212,-4.847908,-2.391007,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[2_3],cmucssa
1697,1,6,-5.950519,-4.715625,-3.53085,-9.058956,#NAME?,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_3_4_5],[4_5],cmucssa
1698,1,5,-3.527254,-1.29398,-3.747647,-3.883656,-5.582199,-2.822217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4],,cmucssa
1699,1,10,-4.390689,-0.9226435,-3.334486,-3.524162,-2.581069,-5.16368,-3.604076,-0.6215063,-1.819692,-1.335399,-0.1908812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[9],cmucssa
1700,1,23,-5.637844,-4.710832,#NAME?,-4.176386,#NAME?,-4.176386,#NAME?,-4.176386,-8.291091,-4.185072,#NAME?,-3.99545,#NAME?,-3.99545,-9.038607,-4.157171,-3.077521,-5.414416,-8.187498,-3.619626,-1.724329,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_21_22],[1_2_3_4_5_6_7_9_10_11_12_13_15_16_17_22],cmucssa
1701,1,14,-3.563109,-1.523828,-3.44861,-4.497609,-1.027837,-3.685662,-4.956104,-0.8285773,-4.739897,-2.222437,-1.354182,-6.439818,-2.1993,-1.17228,-0.4451302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[4_7_10_13],cmucssa
1702,1,3,-4.512905,-5.046104,-1.059058,-0.5752883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[2],cmucssa
1703,1,10,-2.791026,-5.592477,-3.655953,-6.984549,-1.513656,-2.585954,-5.656124,-3.223251,-3.516991,-1.411192,-0.465248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_7_8_9],[4_9],cmucssa
1704,1,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0],cmucssa
1705,1,11,-3.98786,-5.869531,-5.533566,-1.281238,-3.197179,-5.134051,-1.692693,-0.7850661,-5.61245,-4.034255,-1.952275,-0.9181671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4],[6_10],cmucssa
1706,1,13,-4.836212,-7.15096,-4.818838,-2.391007,#NAME?,-2.104872,-5.100725,-1.512562,-5.921241,-6.086084,-3.108332,-5.375029,-1.004989,-0.4957634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_6_7],[3_4_5_7_12],cmucssa
1707,1,25,-2.949325,-3.590684,-3.862054,-0.9570109,-2.647973,-4.513331,-4.151656,-2.578957,-1.98208,-3.590935,-1.994262,-5.465628,-5.396559,-0.8092702,-3.193131,-3.044504,-3.870772,-4.47568,-2.603781,-4.15062,-0.5556167,-1.367517,-5.367231,-4.510297,-4.122381,-1.035246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[18_19],[3_13_21_24],cmucssa
1708,1,5,-3.260659,-4.805297,-6.683893,-0.8943161,-1.649066,-0.4357286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4],[4],cmucssa
1709,1,7,-4.836212,-7.15096,-4.692569,-1.600018,#NAME?,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_5_6],[3_4_6],cmucssa
1710,1,8,-4.699992,-4.809235,-6.176898,-1.959041,-6.697114,-2.28277,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3],[3_5_6_7],cmucssa
1711,1,13,-5.073573,-4.539603,-4.135693,-1.523591,-0.9777236,-0.6606302,-1.508155,-3.282768,-3.122649,-1.596039,#NAME?,-3.681841,-1.190021,-0.4180338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8_10],[5_12],cmucssa
1712,1,5,-4.836212,-5.034684,-5.868716,-5.208609,-4.840714,-3.106353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],,cmucssa
1713,1,10,-5.688997,-4.478161,#NAME?,-1.197862,-3.573279,-2.301829,-6.592432,-5.654655,-6.101316,-2.542601,-1.93346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6],[2_3_9],cmucssa
