SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,IndicesOfCodeSwitchedWordInTranslation,IndicesOfPunctuationInTranslation,CorpusName
752,1,13,-4.43675,-6.547927,-3.264036,-0.8089939,-2.844358,-5.10123,-2.484006,-2.926695,-1.510667,-3.762078,-5.39231,-1.925659,-0.4232459,-0.4627067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_4_5],[12],pittcssa
753,1,9,-5.073573,-4.024487,-4.414064,-1.237479,-2.519199,-5.202139,-3.925245,-3.431027,-1.130013,-0.4691414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6_7_8],[3_8],pittcssa
754,1,6,-3.601304,-5.26184,-3.013113,-1.995328,-6.291356,-1.239373,-2.836733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5],,pittcssa
755,1,10,-3.547939,-0.4281976,-3.473037,-2.812732,-1.938156,-5.071644,-1.186549,-3.100607,-5.272956,-1.16996,-0.3572859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5],[9],pittcssa
756,1,22,-4.876083,-7.306283,-2.839565,-5.326702,-4.230097,-3.305664,-1.296895,-3.990937,-0.6606302,-2.737442,-0.9364417,-2.575707,-0.9092309,-4.145264,-0.872935,-2.218815,-4.916987,-1.707485,-4.192534,-5.569895,-5.726301,-0.8685571,-0.3709212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],[8_15_21],pittcssa
757,1,5,-4.317929,-4.890604,-4.005394,-5.178629,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],[4],pittcssa
758,1,10,-4.876083,-5.089457,-4.53547,-3.759459,-0.8059883,-5.154499,-2.951572,-2.917956,-1.845718,-0.6697536,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[4_9],pittcssa
759,1,18,-2.896868,-4.031903,-1.751046,-3.148135,-1.998259,-0.9360235,-2.432167,-1.861036,-5.323735,-2.965518,-3.339827,-1.946915,-2.98747,-6.049088,-1.064017,-3.69389,-3.751953,-0.8566467,-0.6419315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],[5_11_14_17],pittcssa
760,1,17,-3.954597,-3.56626,-1.063136,-4.077849,-3.568967,-7.921789,-0.5797836,-4.046279,-1.81923,-3.212769,-0.90309,-5.844622,-3.467963,-5.647944,-1.202862,-4.288312,-0.8282301,-0.4437962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[15_16],[2_6_16],pittcssa
761,1,7,-5.688997,-4.478161,-1.962407,-4.286472,-4.087534,-3.903271,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5_6],[2_5_6],pittcssa
762,1,8,#NAME?,-5.118221,-6.140299,-3.90522,-3.043927,#NAME?,-3.159547,-3.459783,-3.718599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[5_6],pittcssa
763,1,7,-4.772542,-6.090445,-5.490191,-0.982902,-4.765167,-5.651597,-5.984516,-2.451911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6],[3],pittcssa
764,1,14,-5.249664,-3.342417,-0.328867,-6.475681,-2.834669,-2.777953,-0.5672979,-5.111284,-5.99648,-5.142036,-5.452429,-2.180543,-2.683445,-1.09073,-0.4317663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2],[6_13],pittcssa
765,1,34,-4.876083,-2.474347,-3.714001,-1.453107,-0.9825943,-5.994847,-1.37026,-0.4977793,-5.256272,-3.636065,-3.669505,-3.519958,-1.350056,-2.001626,-3.26468,-0.2972204,-4.02017,-6.747776,-3.98919,-0.9528152,-2.984584,-3.600678,-2.690661,-0.8406437,-4.863431,-2.163427,-5.11558,-4.972803,-2.793325,-0.7527016,-3.658997,-6.307126,-3.686547,-4.090244,-0.4393327,,,,,,,,,,,,,,,,,,,,,,,,,,[27],[4_7_12_19_25_32_33],pittcssa
766,1,7,-4.575053,-0.5698753,#NAME?,-1.197862,-4.185379,-4.176489,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_6],[1_2_3_6],pittcssa
767,1,12,-6.100998,-4.722382,-1.918558,-3.688233,-3.80085,-2.884655,-1.422639,#NAME?,-2.785588,#NAME?,-4.817444,-1.871522,-0.3405385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8_9_10_11],[8_11],pittcssa
768,1,23,-4.0924,-5.665465,-1.286693,-4.084565,-2.473197,-0.5183236,-3.671516,-1.707485,-4.588158,-2.387231,-2.789711,-2.029384,-0.5531858,-2.337913,-2.820983,-1.689087,-6.610256,-1.330245,-3.746214,-2.568305,-4.054883,-3.555143,-1.194873,-0.4146535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3_6_7],[7_12_22],pittcssa
769,1,14,-4.876083,-1.469267,-4.344378,-4.905966,-3.464106,-3.532957,-1.063136,-6.663203,-0.7472747,-5.413499,-1.7682,-3.978136,-2.068186,-5.886016,-2.19501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8],[6_8_10_13],pittcssa
770,1,24,-5.073573,-2.885221,-4.155056,-4.495595,-4.050945,-4.139181,-1.845567,-1.005752,-2.092969,-2.559675,-3.634436,-7.015036,-7.222087,-2.776276,-1.691816,-4.095883,-6.250584,-4.643155,-2.367184,-4.052665,-3.872523,-0.872935,-4.02017,-4.548276,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[22_23],[7_14_23],pittcssa
771,1,15,-5.211875,-3.54054,-3.852717,-2.12512,-5.959652,-3.272605,-0.328867,-5.31627,-2.232765,-3.123957,-1.5512,-2.468839,-2.084732,-3.260066,-0.8193536,-0.6297314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_4_5_6],[1_14],pittcssa
772,1,11,-3.222314,-2.369772,-1.7939,-2.754564,-0.7152783,-4.714,-1.365063,-2.57814,-1.695744,-3.666576,-1.06923,-0.5133334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[9_10],[10],pittcssa
773,1,16,-3.065489,-1.402746,-3.400931,-1.956393,-0.4098309,-4.885149,-0.8025106,-3.009362,-3.150013,-5.057011,-2.563358,-2.079754,-7.132332,-0.5129561,-3.773072,-1.389565,-0.4771213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_9_10_12_13],[6_15],pittcssa
774,1,11,-3.640749,-4.591408,-1.983635,-3.559279,-5.733772,-0.5641779,-5.136436,-4.732367,-1.702106,-5.811198,-4.850582,-1.463427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6],[5_10],pittcssa
775,1,7,-5.478143,-5.113143,-2.129812,-3.358668,-6.066141,-3.434273,-2.805587,-3.034927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_6],,pittcssa
776,1,16,-4.637844,-5.180785,-1.785109,-1.2075,-2.256119,-3.30837,-0.3536879,-3.918706,-4.89715,-6.556985,-2.204929,-0.726807,-3.066612,-2.707653,-4.68313,-1.078519,-4.567893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[6_11],pittcssa
777,1,13,-2.636784,-2.751183,-0.8295512,-3.324207,-3.394353,-1.428284,-3.070745,-5.75632,-1.30103,-3.251932,-6.261868,-0.328867,-2.967358,-0.9244881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[0_9_11_12],pittcssa
778,1,34,-4.876083,-2.474347,-3.714001,-1.453107,-0.9825943,-5.994847,-1.37026,-0.4977793,-5.256272,-3.636065,-3.669505,-3.519958,-1.350056,-2.001626,-3.26468,-0.2972204,-4.02017,-6.747776,-3.98919,-0.9528152,-2.984584,-3.600678,-2.690661,-0.8406437,-4.863431,-2.163427,-5.11558,-4.972803,-2.793325,-0.7527016,-3.658997,-6.307126,-3.686547,-4.090244,-0.4393327,,,,,,,,,,,,,,,,,,,,,,,,,,[27],[4_7_12_19_25_32_33],pittcssa
779,1,15,-5.160723,-5.874832,-1.342252,-2.689368,-4.229795,-4.120806,-2.449478,-0.09691001,-4.202009,-4.245621,-3.097617,-4.925744,-1.065855,-4.61823,-2.087548,-1.389751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[11_12_13_14],[2_12_14],pittcssa
780,1,11,-4.022713,-2.597211,-0.6363446,-5.459806,-1.453107,-2.386472,-4.793286,-0.3679768,-4.346923,-6.094264,-1.034515,-0.364417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[10],pittcssa
781,1,13,-6.527233,-1.467137,-2.705628,-5.414525,-6.969985,-0.7472747,-5.831643,-4.122072,-3.864539,-1.455138,-5.503237,-6.088486,-1.365808,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_11_12],[5_12],pittcssa
782,1,25,-2.896955,-1.939256,-3.665742,-0.5137354,-4.957655,-0.6448947,-5.064132,-4.17812,-3.487775,-0.4466268,-5.621608,-0.8059883,-1.111739,-4.041365,-1.709786,-1.680257,-1.22627,-3.383566,-3.608047,-4.31403,-4.333735,-2.784617,-2.316317,-6.209198,-0.6573145,-0.3449026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[13],[5_16_24],pittcssa
783,1,15,-3.23301,-5.732989,-3.389049,-3.595326,-5.43799,-2.538295,-4.190681,-4.530652,#NAME?,-3.516789,-3.630816,-4.42847,-2.057557,-0.9321475,-0.544993,-0.2935478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_4_5],[14],pittcssa
784,1,22,-4.015745,-4.463226,-0.7203761,-2.33912,-2.084732,-3.260066,-5.891377,-1.081215,-2.180125,-5.885384,-5.07292,-0.8747575,-2.490023,-5.586696,-2.129812,-1.111739,-3.392587,-0.6606302,-1.508155,-3.323063,-4.398984,-1.549026,-0.3906408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_9_19_20_21],[7_11_17_21],pittcssa
785,1,20,-3.568012,-4.211543,-6.681004,#NAME?,-1.197862,-2.386194,-2.688487,-7.948246,-2.257926,-4.103838,-1.374551,-4.871727,-2.485719,-4.928097,-2.324502,-6.709091,-2.740296,-1.686802,-3.968976,-1.554287,-0.4241264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_8],[3_4_8_10_12_14_16_19],pittcssa
786,1,11,-5.512905,-4.545271,-3.876654,-2.608857,-3.848258,-1.39939,-5.001319,-2.719996,-2.58335,-2.701544,-0.890378,-0.5101977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[10],pittcssa
787,1,8,-5.592087,-5.263607,-0.9292351,-4.737154,-2.669252,-3.677845,-4.016349,-2.131696,-1.197643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2],[2_7],pittcssa
788,1,9,-4.575053,-1.56057,#NAME?,-4.115591,-5.668606,-2.981251,-5.892663,-2.619093,-3.722489,-0.5035132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_6_7_8],[1_2_5_8],pittcssa
789,1,13,-3.714715,-1.224159,-4.216402,-2.3629,-4.756492,-2.567739,-4.750083,-2.253656,-1.611405,-4.779193,-4.708028,-2.731647,-1.107018,-0.7317079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5],[12],pittcssa
790,1,21,-5.387967,-2.239168,-1.835326,-4.176443,-4.759607,-2.911761,-4.895833,-2.188397,-4.000701,-2.277452,-0.4045706,-2.988035,-4.022347,-3.518727,-2.463389,-3.536628,-5.039375,-2.636307,-5.649957,-1.185097,-2.172097,-0.4870295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[11],[20],pittcssa
791,1,13,-5.804013,-6.28716,-0.370216,-6.907972,-4.976171,-0.9557478,-7.549292,-3.303382,-4.925744,-0.9182386,-7.222059,-5.930411,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5],[2_9_12],pittcssa
792,1,7,-3.093914,-5.503284,-3.27555,-7.845258,-4.06247,-4.892569,-1.164418,-0.4311272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3],[6],pittcssa
793,1,12,-3.093914,-5.57042,-6.356565,-1.239373,-4.597953,-1.897539,-3.455409,-0.3357921,-1.171055,-6.583238,-4.820728,-1.137055,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[8_11],pittcssa
794,1,21,-4.813935,-2.389885,-5.475038,-5.512261,-4.823026,-0.982902,-5.086952,-3.358261,-0.328867,-2.473311,-2.420534,-2.747022,-1.577272,-2.359414,-4.593725,-4.91589,-5.455008,-2.412367,#NAME?,-3.434981,-1.955797,-0.3524202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_7_8_10],[1_5_13_18_20],pittcssa
795,1,10,-4.876083,-1.948921,-2.402497,-5.192555,-1.317427,-7.357554,-0.8471252,-4.732258,-2.449441,-4.751518,-2.991809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5_6],[4_6],pittcssa
796,1,16,-5.048018,-5.152419,-2.248268,-3.274513,-0.7846821,-0.595463,-0.8548493,-4.116363,-5.073283,-5.788607,-4.397499,-1.695719,-4.606777,-1.237925,-4.618295,-2.53409,-1.042957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[12_13],[8_13],pittcssa
797,1,10,-3.249861,-1.402706,-4.712846,-3.565375,-3.150199,-1.195017,-4.426267,-1.234766,-0.8129134,-0.2418198,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5],[5_9],pittcssa
798,1,11,-4.495176,-2.787409,-0.6532125,-4.161664,-4.292748,-2.926403,-0.90309,-3.245939,-2.037853,-5.154819,-3.741989,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_8_9_10],[2_10],pittcssa
799,1,11,-4.495176,-2.787409,-0.6532125,-4.161664,-4.292748,-2.926403,-0.90309,-3.245939,-2.037853,-5.154819,-3.741989,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_8_9_10],[2_10],pittcssa
800,1,20,-4.495176,-5.640717,-4.753507,-6.640615,-4.70909,-3.415382,-1.992793,-4.918936,-3.24387,-1.10471,-6.029829,-4.288311,-1.756589,-4.881511,-1.490235,-4.561521,-1.168184,-3.607027,-4.220382,-4.847697,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[19],pittcssa
801,1,16,-5.291057,-1.576246,-5.365506,-2.129812,-6.245367,-0.7543284,-1.416228,-1.085074,-5.175761,-5.304516,-2.347005,-2.852649,-3.737379,-3.806304,-0.8059883,-1.278754,-0.3503462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8_9],[5_15],pittcssa
802,1,12,-3.103395,-2.874492,-2.316493,-3.763011,-3.567293,-3.892347,-4.095631,-1.573802,-1.505814,-0.9528666,-2.485252,-0.4914601,-0.4938945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[10_11],[11],pittcssa
803,1,16,-5.114965,-2.188093,-4.432049,-3.759646,-1.06923,-4.718234,-4.6903,-4.677418,-3.945296,-0.3142036,-0.534119,-2.955868,-5.228482,-3.727486,-0.6215063,-2.590733,-0.4110343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[12],[1_4_10_15],pittcssa
804,1,22,-5.804013,-7.123217,-0.9378521,-7.089008,-0.8406437,-6.662773,-1.11856,-5.676741,-1.504958,-7.698906,-1.199107,-6.8207,-4.976171,-0.9557478,-4.893818,-0.8067964,-4.772365,-3.472743,-0.3227735,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[11_12_13_14_15],[2_4_6_8_10_15_18_21],pittcssa
805,1,7,-4.772542,-6.090445,-5.490191,-0.982902,-4.765167,-5.651597,-5.984516,-2.451911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6],[3],pittcssa
806,1,5,-4.410243,-0.06790023,-7.223562,-5.782971,-3.344023,-2.782259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4],[1],pittcssa
807,1,9,-3.535182,-2.729771,-3.734898,-0.9000635,-3.865889,#NAME?,-5.067971,-3.903271,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6_7_8],[3_7_8],pittcssa
808,1,5,-4.410243,-0.06790023,-7.223562,-5.782971,-3.344023,-2.782259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4],[1],pittcssa
809,1,9,-3.535182,-2.729771,-3.734898,-0.9000635,-3.865889,#NAME?,-5.067971,-3.903271,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3_5_6_7_8],[3_7_8],pittcssa
810,1,6,-6.527233,-7.680973,-4.014252,-4.682372,-5.715021,-4.713397,-2.685001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[3],pittcssa
811,1,7,-5.688997,-5.355896,-2.905676,-4.450145,-2.046105,#NAME?,-7.834825,-1.929054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_5_6],[4_5],pittcssa
812,1,17,-3.0935,-5.825084,-3.683765,-5.946935,-3.272605,-0.328867,-4.374919,-1.949523,-1.234172,-2.780171,-2.705528,-6.195591,-1.50853,-2.951594,-0.9431061,-2.084732,-2.126318,-0.5089473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5],[16],pittcssa
813,1,16,-5.415995,-2.305809,-1.546351,-5.503237,-5.57337,-5.196255,-0.9557478,-3.193864,-4.818154,-3.948802,-2.339693,-1.687232,-5.503237,-6.422664,-5.970214,-1.318527,-0.6118198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5],[15],pittcssa
814,1,15,-4.876083,-2.042038,-0.894294,-6.566783,-6.088486,-3.272605,-0.328867,-2.328189,-2.887524,-2.387265,-1.162412,-3.906875,-0.6183102,-1.307129,-1.977674,-3.470132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_4_5_6],[10],pittcssa
815,1,9,-4.152754,-6.25781,-2.227336,-3.002565,-5.061703,-4.066511,-5.162491,-1.925659,-0.4232459,-0.4627067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_3_4],[8],pittcssa
816,1,22,-4.410243,-4.389461,-3.977842,-5.229102,-4.820784,#NAME?,-2.236219,#NAME?,-5.346973,-1.185207,-1.133748,-0.604853,-2.366847,-5.301068,-3.927421,-2.40673,-1.938486,-1.613553,-1.911254,-3.030291,-4.974262,-0.8060885,-0.1303289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_7],[11_21],pittcssa
817,1,26,-5.886802,-5.251845,-2.129812,-5.834237,-2.48966,-5.367513,-1.645382,-4.334161,-5.972676,-2.538295,-2.09031,-4.515402,-5.801236,-1.935639,#NAME?,-4.73138,-5.852164,-5.341267,-5.775537,-4.937443,-5.84109,-2.538295,-4.575408,-2.371435,-6.321121,-1.281693,-0.9008504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[16_17],[6_10_13_14_15_17_25],pittcssa
818,1,26,-6.527233,-4.086636,-4.880442,-3.873966,-6.426612,-7.010542,-0.6833649,-4.883312,-1.692756,-6.067103,-0.8406437,-6.250772,-1.423927,-2.36589,-1.462744,-5.503237,-6.969985,-0.7472747,-6.199619,-2.469172,-1.68751,-5.503237,-6.714712,-1.191603,-5.953948,-1.40036,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_6_16_17_22_23_24_25],[10_17_25],pittcssa
819,1,15,-3.23301,-5.732989,-3.389049,-3.595326,-5.43799,-2.538295,-4.190681,-4.530652,#NAME?,-3.516789,-3.630816,-4.42847,-2.057557,-0.9321475,-0.544993,-0.2935478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_4_5],[14],pittcssa
820,1,8,-3.881124,-4.641695,-5.140621,-4.911899,-0.7388616,-4.843208,-4.087103,-3.665581,-0.3227735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6_7],[4_7],pittcssa
821,1,10,-4.876083,-1.948921,-2.402497,-5.192555,-1.317427,-7.357554,-0.8471252,-4.732258,-2.449441,-4.751518,-2.991809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5_6],[4_6],pittcssa
822,1,8,-5.336814,-2.337077,-3.544853,-4.999985,-3.586598,-2.280407,-1.749244,-3.107604,-0.920628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[7],pittcssa
823,1,12,-4.583487,-3.43317,-5.386104,-1.801929,#NAME?,-3.264326,-1.100402,-3.748239,-5.228482,-4.831471,-4.884963,-1.309958,-0.3514485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5_6_7_8_9_10_11],[1_6_11],pittcssa
824,1,21,-4.512905,-1.48867,-7.359841,-4.645267,-1.199113,-3.045979,-5.07653,#NAME?,-3.159547,-3.459783,-0.7323937,-3.626389,-4.983101,#NAME?,-3.159547,-3.459783,-0.7323937,-7.244049,-4.06247,-4.892569,-1.164418,-0.4311272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[17],[1_7_8_10_13_14_16_20],pittcssa
825,1,7,-5.804013,-3.348176,-2.937441,-3.943454,-1.502383,-5.033697,-1.310717,-0.364417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[6],pittcssa
826,1,13,-5.445959,-4.466715,-1.864649,-8.079735,-5.014745,-4.318769,-1.058464,-4.82328,-8.10695,-1.111237,-4.960737,-6.275957,-1.842158,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[6_9_12],pittcssa
827,1,17,-4.876083,-2.808627,-3.160381,-4.079984,-4.45825,-1.159128,-4.701838,-5.116533,-5.229883,-5.52434,-3.272605,-0.328867,-7.276063,-4.027618,-3.796754,-8.283291,-0.6592029,-0.7476568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[9_10_11],[5_16],pittcssa
828,1,3,-5.976814,-6.326488,-0.8771746,-0.4366926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],[2],pittcssa
829,1,16,-2.328403,-0.8585079,-1.036843,-6.566783,-3.985012,-3.979952,-0.9280026,-7.684779,-3.107257,-6.966456,-2.953871,-5.279712,-4.850151,-1.215727,-4.139124,-0.9079973,-0.5374374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[14_15],[15],pittcssa
830,1,3,-4.505727,-5.581208,-5.166139,-3.151289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[1],pittcssa
831,1,16,-3.527254,-3.046913,-2.045048,-6.985725,-4.899513,-1.912312,-6.476681,-1.839619,-4.335468,-3.106825,-2.23722,-6.499616,-1.645725,-0.8346568,-5.113085,-0.9731278,-0.532344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[11_12],[15],pittcssa
832,1,14,-4.269867,-4.124582,-0.745909,-4.294168,-0.7549214,-0.2455528,-4.945692,-6.543791,-4.161059,-2.950059,-0.7756042,-0.9141253,-5.895157,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[13],[2_5_11],pittcssa
833,1,6,-4.401755,-4.095041,-4.005394,-3.218899,-7.653191,-3.500135,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3_4_5],[3_5],pittcssa
834,1,13,-4.442867,-5.112192,-2.129812,-1.596039,-6.802731,-0.3227735,-4.423044,-2.045587,-2.206411,-0.3311085,-2.511922,-0.7549214,-0.6321665,-0.3449026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4_5],[3_9_12],pittcssa
835,1,26,-5.249664,-3.342417,-0.328867,-3.911766,-3.041671,-2.405938,-0.4839057,-3.14846,-0.4507122,-3.395976,-1.291035,-1.840524,-1.143164,-1.872911,-3.039407,-2.60551,-0.8120559,-3.375618,-0.4507122,-3.246453,-3.877728,-2.669486,-1.460522,-5.503237,-4.93294,-0.966715,-0.5195251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2],[8_18_25],pittcssa
