source,sentence id,word id,word form,punct switch,freq,surp,pos tag,head,dep rel
,,9,学生,0,6.664291331129961E-16,3.467111,NN,10,compound:nn
,,10,区,0,7.471972719602202E-16,4.815655,NN,0,root
,,11,。,1,,1.130165,PU,10,punct

PIT,3150,PIT_564,TRUE
,,1,现有,0,8.705731699189337E-19,4.015745,JJ,5,amod
,,2,两,0,2.2846574348347108E-15,1.890545,CD,5,nummod
,,3,室,0,1.936234279850008E-16,4.546309,M,2,mark:clf
,,4,一,0,1.3474564558635294E-14,0.9280026,CD,5,dep
,,5,厅,0,1.1640491790882342E-16,0.2688453,NN,8,nmod
,,6,中,0,8.865034247531762E-15,2.833734,LC,5,case
,,7,的,0,1.122713139757776E-13,3.051573,DEG,5,case
,,8,卧室,0,3.3312820626077486E-18,4.978738,NN,9,nsubj
,,9,空闲,0,3.813281861951363E-18,6.495269,VV,0,root
,,10,（,1,,3.037972,PU,13,punct
,,11,面积,0,2.418121532640144E-16,4.06501,NN,13,nsubj
,,12,很,0,2.0648311228989252E-15,5.399445,AD,13,advmod
,,13,大,0,4.037706755720687E-15,3.383542,VA,9,dep
,,14,）,1,,2.993498,PU,13,punct
,,15,.,1,,3.704411,PU,9,punct

PIT,3151,PIT_94,TRUE
,,1,房间,0,3.803945613765072E-17,5.415995,NN,3,nsubj
,,2,很,0,2.0648311228989252E-15,3.759469,AD,3,advmod
,,3,大,0,4.037706755720687E-15,3.383542,VA,0,root
,,4,，,1,,1.350056,PU,3,punct
,,5,采光,0,1.7812410495146097E-19,3.886795,NN,6,nsubj
,,6,良好,0,2.2313492482043405E-16,1.37026,VA,3,conj
,,7,，,1,,0.4977793,PU,3,punct
,,8,家具,0,1.1562112068951269E-17,5.468665,NN,9,nsubj
,,9,齐全,0,2.5371766021488605E-17,6.229526,VA,3,conj
,,10,。,1,,0.8237057,PU,3,punct

PIT,3152,PIT_507,TRUE
,,1,只,0,8.686933866882199E-16,3.260659,AD,2,advmod
,,2,限,0,7.307967451890818E-17,4.895474,VV,0,root
,,3,女生,0,5.1082386694615265E-18,5.889928,NN,2,dobj
,,4,。,1,,1.142831,PU,2,punct

PIT,3157,PIT_613,TRUE
,,1,整,0,8.057847232585057E-17,4.587765,DT,3,det
,,2,栋,0,1.1028922771846518E-18,1.318525,M,1,mark:clf
,,3,房子,0,5.697592533566408E-17,1.554753,NN,4,nsubj
,,4,住,0,3.8834763799930854E-16,2.723898,VV,0,root
,,5,几,0,1.142972343020061E-15,3.227007,CD,7,nummod
,,6,个,0,4.571657372707505E-15,0.9952938,M,5,mark:clf
,,7,人,0,8.075616574839426E-15,1.818464,NN,4,dobj
,,8,？,1,,3.666898,PU,4,punct

PIT,3163,PIT_890,TRUE
,,1,距离,0,8.752105994974941E-17,4.152754,P,7,case
,,2,学校,0,6.255395634023112E-16,3.709685,NN,5,compound:nn
,,3,几,0,1.142972343020061E-15,4.57672,CD,5,nummod
,,4,个,0,4.571657372707505E-15,0.6425977,M,3,mark:clf
,,5,街区,0,3.811075693715561E-18,2.561573,NN,7,nmod:assmod
,,6,的,0,1.122713139757776E-13,0.8794929,DEG,5,case
,,7,距离,0,8.752105994974941E-17,1.530389,NN,10,nmod:prep
,,8,，,1,,0.7996811,PU,10,punct
,,9,生活,0,1.7391325878403708E-15,3.163111,NN,10,nsubj
,,10,便利,0,3.703881496217757E-17,4.236036,VA,0,root
,,11,。,1,,1.06923,PU,10,punct

PIT,3169,PIT_919,TRUE
,,1,桌子,0,1.2475465718573138E-17,6.100998,NN,10,nmod:topic
,,2,，,1,,0.7938639,PU,10,punct
,,3,椅子,0,1.1183546389068788E-17,5.752962,NN,8,conj
,,4,和,0,1.591811265979484E-14,1.708297,CC,8,cc
,,5,一,0,1.3474564558635294E-14,2.474732,CD,8,nummod
,,6,个,0,4.571657372707505E-15,5.729619,M,5,mark:clf
,,7,布,0,1.0856995122026917E-16,6.088486,NN,8,compound:nn
,,8,衣柜,0,4.723438166303955E-19,6.621419,NN,10,nsubj
,,9,可以,0,2.856512995643701E-15,3.658807,VV,10,aux:modal
,,10,送给,0,4.412336471603234E-21,5.301709,VV,0,root
,,11,你,0,1.6284495750785415E-15,1.999195,PN,10,dobj
,,12,，,1,,1.152077,PU,10,punct
,,13,屋子,0,1.6417089019633308E-17,6.354247,NN,14,compound:nn
,,14,里面,0,4.905654873200091E-17,1.674639,NN,16,nsubj
,,15,还,0,2.8420918174349612E-15,2.54588,AD,16,advmod
,,16,有,0,1.0111497814599467E-14,2.419934,VE,10,conj
,,17,冰箱,0,1.4146526250108437E-17,5.783107,NN,16,dobj
,,18,，,1,,1.089533,PU,10,punct
,,19,微波炉,0,3.919625565607539E-19,6.84291,NN,26,conj
,,20,，,1,,1.130334,PU,26,punct
,,21,洗衣机,0,9.631427101550618E-18,6.725247,NN,26,conj
,,22,，,1,,1.115698,PU,26,punct
,,23,吸尘器,0,1.4276146627324955E-19,7.616922,NN,26,conj
,,24,，,1,,0.7781513,PU,26,punct
,,25,体重,0,3.593176613614285E-18,4.059545,NN,26,compound:nn
,,26,计,0,2.5785579235619606E-16,6.158686,NN,29,nsubj
,,27,等,0,2.527334342100254E-15,2.642959,ETC,26,etc
,,28,可以,0,2.856512995643701E-15,3.775476,VV,29,aux:modal
,,29,共用,0,4.0104941181604114E-18,Infinity,JJ,10,conj

PIT,3171,PIT_784,TRUE
,,1,公寓,0,1.0986334132859738E-17,4.876083,NN,2,dep
,,2,有,0,1.0111497814599467E-14,2.750553,VE,0,root
,,3,两,0,2.2846574348347108E-15,1.701503,CD,5,nummod
,,4,间,0,1.7419233586852072E-15,2.30378,M,3,mark:clf
,,5,卧室,0,3.3312820626077486E-18,2.529841,NN,2,dobj
,,6,，,1,,0.7366862,PU,2,punct
,,7,宽敞,0,1.4901227627468747E-18,6.091555,JJ,9,amod
,,8,的,0,1.122713139757776E-13,0.428147,DEG,7,case
,,9,客厅,0,6.200291946183327E-18,5.132039,NN,14,nmod:topic
,,10,，,1,,0.8154756,PU,14,punct
,,11,客厅,0,6.200291946183327E-18,1.908651,NN,14,nsubj
,,12,也,0,5.4476054718648106E-15,2.428048,AD,14,advmod
,,13,可以,0,2.856512995643701E-15,1.555099,VV,14,aux:modal
,,14,住,0,3.8834763799930854E-16,4.558454,VV,2,conj
,,15,人,0,8.075616574839426E-15,0.9820795,NN,14,dobj
,,16,。,1,,0.860338,PU,2,punct

PIT,3232,PIT_956,TRUE
,,1,煤气,0,8.319812125187518E-18,6.100998,NN,7,nmod:topic
,,2,，,1,,1.46532,PU,7,punct
,,3,垃圾,0,2.3959434669143258E-17,5.19999,NN,7,nmod:topic
,,4,，,1,,1.24145,PU,7,punct
,,5,暖气,0,2.1934747750825843E-18,6.737866,NN,7,nsubj
,,6,全,0,1.027375905836027E-15,4.511302,AD,7,advmod
,,7,包,0,7.364867408302884E-17,4.892569,VV,0,root
,,8,。,1,,1.164418,PU,7,punct

PIT,3243,PIT_39,TRUE
,,1,提供,0,8.46885509597679E-16,4.022713,VV,0,root
,,2,基本,0,1.2640805558199918E-15,3.00123,JJ,3,amod
,,3,家具,0,1.1562112068951269E-17,6.181539,NN,1,dobj
,,4,，,1,,0.9882128,PU,1,punct
,,5,即,0,7.945873643378736E-16,2.591675,AD,7,advmod
,,6,可,0,1.426493034012033E-15,3.979117,VV,7,aux:modal
,,7,入住,0,7.816869714330135E-19,4.241282,VV,1,conj
,,8,！,1,,4.326986,PU,1,punct

PIT,3245,PIT_500,TRUE
,,1,下面,0,1.0331620136760282E-16,3.547939,NN,5,nsubj
,,2,是,0,1.9796253661710535E-14,0.4281976,VC,5,cop
,,3,具体,0,7.524622764682345E-16,4.849053,JJ,5,amod
,,4,的,0,1.122713139757776E-13,0.2536053,DEG,3,case
,,5,信息,0,8.199902085553796E-16,2.68457,NN,0,root
,,6,：,1,,1.914884,PU,5,punct

PIT,3247,PIT_548,TRUE
,,1,由于,0,1.416717726373365E-15,2.225141,P,3,case
,,2,房子,0,5.697592533566408E-17,5.631413,NN,3,nsubj
,,3,归,0,6.38854524094786E-17,3.959598,VV,16,nmod:prep
,,4,匹,0,5.481528729649699E-18,5.066137,M,6,nummod
,,5,大,0,4.037706755720687E-15,2.129812,JJ,6,amod
,,6,房产,0,1.4401418614975256E-17,4.207884,NN,3,dobj
,,7,管,0,1.9642094522835534E-16,4.916915,VV,3,conj
,,8,，,1,,1.081886,PU,16,punct
,,9,每,0,9.508670145689131E-16,2.851963,DT,11,det
,,10,年,0,1.3771818103346435E-14,4.518158,M,9,mark:clf
,,11,租赁,0,4.9589226453862575E-17,6.678528,NN,12,compound:nn
,,12,合同,0,3.8270195756353415E-16,1.951245,NN,14,compound:nn
,,13,三,0,3.169924772301475E-15,3.731034,CD,14,dep
,,14,人,0,8.075616574839426E-15,1.569363,NN,15,compound:nn
,,15,签名,0,1.8680937364092695E-17,4.08464,NN,16,nsubj
,,16,递交,0,6.1471520678079314E-18,3.472365,VV,0,root
,,17,学校,0,6.255395634023112E-16,4.114463,NN,16,dobj
,,18,。,1,,1.130013,PU,16,punct

PIT,3253,PIT_218,TRUE
,,1,剩下,0,1.1046188436300618E-18,4.657588,VV,12,nsubj
,,2,出租,0,4.4952564238166815E-17,6.357565,NN,1,dobj
,,3,的,0,1.122713139757776E-13,1.31969,DEC,1,mark
,,4,是,0,1.9796253661710535E-14,2.298112,VC,12,cop
,,5,一,0,1.3474564558635294E-14,1.680497,CD,8,nummod
,,6,间,0,1.7419233586852072E-15,1.933962,M,5,mark:clf
,,7,小,0,7.748387054945583E-16,2.021583,JJ,8,amod
,,8,卧室,0,3.3312820626077486E-18,5.052569,NN,12,conj
,,9,以及,0,1.054366487767351E-15,2.318471,CC,12,cc
,,10,宽敞,0,1.4901227627468747E-18,5.703386,JJ,12,amod
,,11,的,0,1.122713139757776E-13,0.4245601,DEG,10,case
,,12,客厅,0,6.200291946183327E-18,5.132039,NN,0,root
,,13,。,1,,0.8502377,PU,12,punct

PIT,3273,PIT_622,TRUE
,,1,房东,0,4.215699737542655E-19,6.258925,VV,0,root
,,2,意大利,0,5.96907272569024E-17,4.011121,NR,3,nmod:assmod
,,3,夫妇,0,1.7118650518618222E-17,5.390186,NN,1,dobj
,,4,，,1,,1.205508,PU,1,punct
,,5,非常,0,4.303792994401794E-16,4.064391,AD,6,advmod
,,6,友好,0,7.580189428117122E-17,3.242151,VA,1,conj
,,7,。,1,,0.5185139,PU,1,punct

PIT,3283,PIT_583,TRUE
,,1,朝向,0,2.736256107995168E-18,5.592087,VV,0,root
,,2,：,1,,2.815779,PU,1,punct
,,3,南,0,1.441042873394408E-16,3.735536,NN,1,dep

PIT,3300,PIT_852,TRUE
,,1,两,0,2.2846574348347108E-15,3.065489,CD,3,nummod
,,2,间,0,1.7419233586852072E-15,2.204378,M,1,mark:clf
,,3,卧室,0,3.3312820626077486E-18,2.529841,NN,13,dep
,,4,，,1,,0.7366862,PU,13,punct
,,5,一,0,1.3474564558635294E-14,2.14178,CD,7,nummod
,,6,间,0,1.7419233586852072E-15,2.233454,M,5,mark:clf
,,7,厨房,0,1.6016077975960497E-17,3.177398,NN,13,dep
,,8,，,1,,0.992596,PU,13,punct
,,9,一,0,1.3474564558635294E-14,2.624542,CD,11,nummod
,,10,个,0,4.571657372707505E-15,5.656124,M,9,mark:clf
,,11,卫生间,0,4.0469758276828704E-18,4.93294,NN,13,nsubj
,,12,，,1,,0.4988647,PU,13,punct
,,13,还有,0,2.165881685408718E-19,1.699935,VV,0,root
,,14,客厅,0,6.200291946183327E-18,5.786655,NN,15,compound:nn
,,15,餐厅,0,6.782848254245725E-18,5.114741,NN,13,dobj
,,16,。,1,,1.060698,PU,13,punct

PIT,3308,PIT_396,TRUE
,,1,公寓,0,1.0986334132859738E-17,4.876083,NN,2,compound:nn
,,2,房型,0,7.437025096339944E-20,7.661669,NN,4,nsubj
,,3,很,0,2.0648311228989252E-15,3.977547,AD,4,advmod
,,4,好,0,1.7275837767277398E-15,3.559633,VA,0,root
,,5,，,1,,1.364868,PU,4,punct
,,6,客厅,0,6.200291946183327E-18,5.966575,NN,8,nsubj
,,7,相对,0,2.994474990880143E-16,4.69031,AD,8,advmod
,,8,独立,0,4.1029549486573844E-16,1.825094,VA,4,conj
,,9,，,1,,0.8205551,PU,4,punct
,,10,客厅,0,6.200291946183327E-18,6.11463,NN,11,nsubj
,,11,连接,0,5.4375460481255146E-17,4.492358,VV,4,conj
,,12,封闭式,0,8.664805679742582E-21,6.122581,JJ,13,amod
,,13,阳台,0,4.390786364488302E-18,3.144866,NN,11,dobj
,,14,，,1,,0.6398485,PU,4,punct
,,15,光线,0,4.65453537575102E-18,4.930665,NN,16,nsubj
,,16,充足,0,2.6069906361035395E-17,1.393575,VA,4,conj
,,17,。,1,,0.9162636,PU,4,punct

PIT,3309,PIT_924,TRUE
,,1,需要,0,1.3006553080897865E-15,3.98786,VV,0,root
,,2,家具,0,1.1562112068951269E-17,6.318608,NN,1,dobj
,,3,，,1,,0.9882128,PU,1,punct
,,4,有,0,1.0111497814599467E-14,1.983165,VE,1,conj
,,5,床,0,1.3271221009190973E-17,5.243366,NN,4,dobj
,,6,有,0,1.0111497814599467E-14,3.057694,VE,4,conj
,,7,书桌,0,9.782917320408995E-19,6.340495,NN,6,dobj
,,8,。,1,,1.371499,PU,1,punct

PIT,3317,PIT_889,TRUE
,,1,里面,0,4.905654873200091E-17,5.211875,NN,2,nsubj
,,2,有,0,1.0111497814599467E-14,1.322542,VE,0,root
,,3,部分,0,1.0001395759473066E-15,2.526522,CD,4,dep
,,4,家具,0,1.1562112068951269E-17,4.349954,NN,2,dobj
,,5,，,1,,1.046568,PU,2,punct
,,6,也,0,5.4476054718648106E-15,2.079577,AD,9,advmod
,,7,可以,0,2.856512995643701E-15,1.419058,VV,9,aux:modal
,,8,直接,0,7.023124914417621E-16,2.144118,AD,9,advmod
,,9,送,0,9.483485935941139E-17,3.66363,VV,2,conj
,,10,你,0,1.6284495750785415E-15,2.395196,PN,9,dobj
,,11,！,1,,2.581334,PU,2,punct

PIT,3336,PIT_131,TRUE
,,1,极其,0,7.508345079916451E-17,6.100998,AD,2,advmod
,,2,安静,0,1.5639174915618042E-17,5.979583,VA,5,advmod:dvp
,,3,安全,0,4.749614832023531E-16,4.693994,VA,2,compound:vc
,,4,的,0,1.122713139757776E-13,0.9534473,DEV,2,mark
,,5,松鼠,0,1.9807553943175387E-19,5.660846,VV,0,root
,,6,山南,0,7.389064917300778E-19,6.143737,NN,5,dobj
,,7,。,1,,1.823148,PU,5,punct

PIT,3338,PIT_451,TRUE
,,1,价钱,0,2.7825856409470016E-18,6.527233,NN,4,nsubj
,,2,$600,1,,Infinity,CD,4,dep
,,3,每,0,9.508670145689131E-16,3.483315,DT,4,det
,,4,月,0,5.242715750195172E-15,3.653591,NN,0,root
,,5,。,1,,2.193077,PU,4,punct

PIT,3339,PIT_358,TRUE
,,1,煤气,0,8.319812125187518E-18,6.100998,NN,8,dep
,,2,，,1,,1.46532,PU,8,punct
,,3,垃圾,0,2.3959434669143258E-17,5.19999,NN,8,dep
,,4,，,1,,1.24145,PU,8,punct
,,5,暖气,0,2.1934747750825843E-18,6.737866,NN,8,nsubj
,,6,，,1,,1.143907,PU,8,punct
,,7,全,0,1.027375905836027E-15,3.695387,AD,8,advmod
,,8,包,0,7.364867408302884E-17,5.258909,VV,0,root
,,9,。,1,,1.164418,PU,8,punct

PIT,3360,PIT_844,TRUE
,,1,以下,0,4.253126582326712E-16,2.510343,PN,4,nsubj
,,2,为,0,6.560245559518815E-15,0.6521524,VC,4,cop
,,3,公寓,0,1.0986334132859738E-17,4.92049,NN,4,compound:nn
,,4,信息,0,8.199902085553796E-16,4.63509,NN,0,root
,,5,：,1,,2.108936,PU,4,punct

PIT,3376,PIT_178,TRUE
,,1,请,0,1.9298971415262998E-16,4.366777,VV,2,xcomp
,,2,问,0,3.8562529034323474E-16,4.6344,VV,11,dep
,,3,是,0,1.9796253661710535E-14,2.395477,VC,9,cop
,,4,男生,0,2.237821953967466E-18,5.129255,NN,5,compound:nn
,,5,女生,0,5.1082386694615265E-18,5.671113,NN,9,dep
,,6,，,1,,0.9292351,PU,9,punct
,,7,一,0,1.3474564558635294E-14,2.471882,CD,9,nummod
,,8,个,0,4.571657372707505E-15,5.656124,M,7,mark:clf
,,9,人,0,8.075616574839426E-15,1.958433,NN,2,ccomp
,,10,吗,0,2.6952616653596505E-16,4.240101,SP,11,discourse
,,11,？,1,,0.06694679,PU,0,root

PIT,3399,PIT_587,TRUE
,,1,房屋,0,1.0600254691594456E-16,8.677697,NN,2,compound:nn
,,2,设施,0,2.40665521303546E-16,4.268978,NN,4,dep
,,3,：,1,,2.239485,PU,4,punct
,,4,附送,0,4.302987263393936E-19,6.037406,VV,0,root
,,5,全部,0,3.6418523585247157E-16,4.444704,DT,6,det
,,6,家具,0,1.1562112068951269E-17,5.573102,NN,4,dobj
,,7,厨具,0,4.396349745256845E-20,6.879779,VV,4,conj
,,8,电器,0,1.8032707584199333E-17,5.5433,NN,9,compound:nn
,,9,空调,0,1.2345653500640462E-17,5.225446,NN,7,dobj

PIT,3439,PIT_873,TRUE
,,1,照片,0,7.170673446028033E-17,5.249664,NN,2,nsubj
,,2,为,0,6.560245559518815E-15,2.568835,VC,0,root
,,3,公寓,0,1.0986334132859738E-17,4.751442,NN,5,compound:nn
,,4,同样,0,2.7735429090564306E-16,4.732337,JJ,5,amod
,,5,户型,0,2.5665090476492143E-19,7.27923,NN,8,nmod:assmod
,,6,的,0,1.122713139757776E-13,2.276336,DEG,5,case
,,7,低,0,3.716248188250269E-16,3.710662,JJ,8,amod
,,8,一,0,1.3474564558635294E-14,2.844758,CD,2,dep
,,9,层,0,1.858352064842834E-16,1.277016,M,8,mark:clf

PIT,3464,PIT_483,TRUE
,,1,离校,0,5.659301126621538E-20,5.875484,AD,2,advmod
,,2,近,0,2.662882149817675E-16,4.455179,VA,0,root
,,3,，,1,,1.37022,PU,2,punct
,,4,交通,0,3.1869072159116215E-16,2.511922,NN,5,nsubj
,,5,方便,0,8.598185793711912E-17,1.218679,VA,2,dep
,,6,。,1,,0.7990851,PU,2,punct

PIT,3497,PIT_36,TRUE
,,1,房子,0,5.697592533566408E-17,5.512905,NN,2,compound:nn
,,2,照片,0,7.170673446028033E-17,5.003815,NN,3,nsubj
,,3,链接,0,7.926378789802896E-18,3.790233,NN,0,root
,,4,（,1,,2.354856,PU,3,punct
,,5,将,0,1.8892541510827815E-15,3.795166,BA,7,aux:ba
,,6,鼠标,0,6.8063807154276085E-18,4.359052,NN,7,dep
,,7,放在,0,4.444309924296011E-20,3.571239,VV,3,dep
,,8,各,0,2.6393840281239834E-15,3.236536,DT,10,det
,,9,张,0,1.4030110908854035E-16,3.512937,M,8,mark:clf
,,10,照片,0,7.170673446028033E-17,2.302805,NN,7,advmod:loc
,,11,上,0,6.9043739444174656E-15,2.35645,LC,10,case
,,12,，,1,,0.933434,PU,7,punct
,,13,即,0,7.945873643378736E-16,2.830005,AD,15,advmod
,,14,可,0,1.426493034012033E-15,3.979117,VV,15,aux:modal
,,15,见,0,3.3228768813638715E-16,3.338192,VV,7,conj
,,16,每,0,9.508670145689131E-16,3.963512,DT,18,det
,,17,张,0,1.4030110908854035E-16,3.827017,M,16,mark:clf
,,18,照片,0,7.170673446028033E-17,2.292585,NN,20,nmod:assmod
,,19,的,0,1.122713139757776E-13,1.281434,DEG,18,case
,,20,地点,0,8.030145433172034E-17,3.626452,NN,15,dobj
,,21,说明,0,5.327634746617878E-16,5.272372,VV,7,dep
,,22,）,1,,2.610622,PU,7,punct
,,23,：,1,,1.474995,PU,3,punct

PIT,3533,PIT_414,TRUE
,,1,说明,0,5.327634746617878E-16,4.759578,VV,0,root
,,2,是,0,1.9796253661710535E-14,2.631254,VC,4,cop
,,3,要,0,3.647979175476611E-15,2.859262,VV,4,xcomp
,,4,租房,0,2.2563665565292767E-18,7.122561,VV,1,ccomp
,,5,的,0,1.122713139757776E-13,2.432533,DEC,4,mark

PIT,3534,PIT_940,TRUE
,,1,还,0,2.8420918174349612E-15,4.255627,AD,2,advmod
,,2,包括,0,8.992139017437318E-16,2.899553,VV,0,root
,,3,家具,0,1.1562112068951269E-17,4.635282,NN,5,nsubj
,,4,随便,0,2.2024912887419474E-17,6.46434,AD,5,advmod
,,5,使用,0,9.417392972410845E-16,2.121124,VV,2,ccomp
,,6,，,1,,0.726807,PU,2,punct
,,7,床,0,1.3271221009190973E-17,6.080068,NN,11,conj
,,8,、,1,,1.19415,PU,11,punct
,,9,书桌,0,9.782917320408995E-19,6.072999,NN,11,conj
,,10,、,1,,0.1455968,PU,11,punct
,,11,椅子,0,1.1183546389068788E-17,4.919535,NN,14,nsubj
,,12,，,1,,1.191401,PU,14,punct
,,13,拎包,0,5.061397561266608E-20,Infinity,AD,14,advmod
,,14,入住,0,7.816869714330135E-19,5.243498,VV,2,dep
,,15,超,0,6.098680313525681E-17,4.605268,JJ,16,amod
,,16,方便,0,8.598185793711912E-17,5.087033,NN,14,dobj
,,17,！,1,,4.426795,PU,2,punct

PIT,3544,PIT_789,TRUE
,,1,现,0,5.935388053809346E-16,3.529129,AD,2,advmod
,,2,想,0,6.309533723591577E-16,4.743778,VV,0,root
,,3,招,0,1.4174215260140384E-17,3.722206,VV,2,ccomp
,,4,一,0,1.3474564558635294E-14,2.71624,CD,5,dep
,,5,女生,0,5.1082386694615265E-18,5.256526,NN,3,dobj
,,6,住,0,3.8834763799930854E-16,4.916931,VV,3,conj
,,7,客厅,0,6.200291946183327E-18,6.088745,NN,6,dobj
,,8,。,1,,1.281693,PU,2,punct

PIT,3561,PIT_825,TRUE
,,1,门口,0,7.711996789497826E-18,5.976814,NN,2,dep
,,2,有,0,1.0111497814599467E-14,1.705884,VE,0,root
,,3,自己,0,2.4365235336029444E-15,2.62653,PN,5,nmod:assmod
,,4,的,0,1.122713139757776E-13,0.1031397,DEG,3,case
,,5,停车场,0,4.105391325752574E-20,4.408037,NN,2,dobj
,,6,。,1,,0.7124091,PU,2,punct

PIT,3566,PIT_724,TRUE
,,1,户型,0,2.5665090476492143E-19,6.482378,NN,6,dep
,,2,：,1,,2.276336,PU,6,punct
,,3,一,0,1.3474564558635294E-14,2.337307,CD,6,nummod
,,4,室,0,1.936234279850008E-16,4.343655,M,3,mark:clf
,,5,一,0,1.3474564558635294E-14,1.20412,CD,6,dep
,,6,厅,0,1.1640491790882342E-16,0.2688453,NN,0,root

PIT,3567,PIT_2,TRUE
,,1,三,0,3.169924772301475E-15,2.927257,CD,4,nummod
,,2,室,0,1.936234279850008E-16,3.862738,M,1,mark:clf
,,3,两,0,2.2846574348347108E-15,3.349417,CD,4,dep
,,4,厅,0,1.1640491790882342E-16,3.309841,NN,6,dep
,,5,一,0,1.3474564558635294E-14,3.20393,CD,6,dep
,,6,卫,0,2.8880212985467034E-17,5.059817,NN,0,root
,,7,。,1,,1.389525,PU,6,punct

PIT,3575,PIT_243,TRUE
,,1,各,0,2.6393840281239834E-15,3.626885,DT,3,det
,,2,个,0,4.571657372707505E-15,3.617625,M,1,mark:clf
,,3,房间,0,3.803945613765072E-17,3.268641,NN,14,nsubj
,,4,（,1,,2.512986,PU,11,punct
,,5,卧室,0,3.3312820626077486E-18,6.740094,NN,11,conj
,,6,、,1,,0.9770508,PU,11,punct
,,7,卫生间,0,4.0469758276828704E-18,1.860346,NN,11,conj
,,8,、,1,,0.5509075,PU,11,punct
,,9,客厅,0,6.200291946183327E-18,4.860315,NN,11,conj
,,10,、,1,,0.30103,PU,11,punct
,,11,厨房,0,1.6016077975960497E-17,1.623803,NN,14,dep
,,12,）,1,,2.532062,PU,11,punct
,,13,均,0,2.4974272057612E-16,3.453453,AD,14,advmod
,,14,有,0,1.0111497814599467E-14,1.163161,VE,0,root
,,15,窗户,0,4.8215966660707805E-18,4.926255,NN,14,dobj
,,16,，,1,,0.7998947,PU,14,punct
,,17,采光,0,1.7812410495146097E-19,5.863434,NN,18,compound:nn
,,18,通风,0,1.8571460262072625E-18,1.37026,NN,21,nsubj
,,19,都,0,3.5373854325946997E-15,2.886173,AD,21,advmod
,,20,很,0,2.0648311228989252E-15,2.045587,AD,21,advmod
,,21,好,0,1.7275837767277398E-15,3.525658,VA,14,conj
,,22,。,1,,1.655329,PU,14,punct

PIT,3576,PIT_637,TRUE
,,1,室内,0,1.870760322363847E-17,4.772542,NN,3,nsubj
,,2,均,0,2.4974272057612E-16,2.867339,AD,3,advmod
,,3,褐色,0,1.1171524370856303E-18,6.170081,VV,0,root
,,4,毛毯,0,1.0483135934380813E-18,6.980202,NN,3,dobj
,,5,作为,0,1.218388765355568E-15,2.69081,P,6,case
,,6,地毯,0,3.951279283773388E-18,5.531065,NN,3,nmod:prep
,,7,。,1,,1.079181,PU,3,punct

PIT,3583,PIT_505,TRUE
,,1,因为,0,1.277731621447173E-15,2.896955,P,5,case
,,2,是,0,1.9796253661710535E-14,1.939256,VC,5,cop
,,3,学校,0,6.255395634023112E-16,3.665742,NN,5,nmod:assmod
,,4,的,0,1.122713139757776E-13,0.5137354,DEG,3,case
,,5,房产,0,1.4401418614975256E-17,4.957655,NN,16,nmod:prep
,,6,，,1,,0.6448947,PU,16,punct
,,7,相比,0,6.317954252092747E-20,4.283057,VV,16,dep
,,8,这个,0,1.6934180962245351E-15,3.597826,DT,9,det
,,9,地段,0,1.3454109158593658E-17,4.708318,NN,12,nmod:assmod
,,10,的,0,1.122713139757776E-13,1.125295,DEG,9,case
,,11,其他,0,1.1789080738643377E-15,3.157084,DT,12,det
,,12,房子,0,5.697592533566408E-17,5.140773,NN,7,dobj
,,13,，,1,,0.745909,PU,16,punct
,,14,性价比,0,2.8027928630488367E-19,6.350121,NN,16,nsubj
,,15,很,0,2.0648311228989252E-15,4.06636,AD,16,advmod
,,16,高,0,1.1249492274716694E-15,3.62658,VA,0,root
,,17,。,1,,1.364976,PU,16,punct

PIT,3586,PIT_259,TRUE
,,1,房东,0,4.215699737542655E-19,6.258925,NN,3,nsubj
,,2,很,0,2.0648311228989252E-15,3.949425,AD,3,advmod
,,3,好,0,1.7275837767277398E-15,3.559633,VA,0,root
,,4,，,1,,1.364868,PU,3,punct
,,5,有,0,1.0111497814599467E-14,2.337913,VE,3,conj
,,6,任何,0,6.076337904253022E-16,3.820983,DT,7,det
,,7,问题,0,3.2402758963144866E-15,2.042707,NN,11,nsubj
,,8,都,0,3.5373854325946997E-15,1.463423,AD,11,advmod
,,9,可以,0,2.856512995643701E-15,0.9363309,VV,11,aux:modal
,,10,及时,0,1.994711806417936E-16,3.951875,AD,11,advmod
,,11,解决,0,9.035828182665782E-16,2.421983,VV,5,ccomp
,,12,。,1,,1.060274,PU,3,punct

PIT,3592,PIT_674,TRUE
,,1,干净,0,1.1508204827711246E-17,6.100998,JJ,2,amod
,,2,卫生,0,3.507549788895867E-16,3.089808,NN,5,nmod:topic
,,3,，,1,,1.674762,PU,5,punct
,,4,环境,0,9.761413255065941E-16,4.501305,NN,5,nsubj
,,5,安静,0,1.5639174915618042E-17,2.742167,VA,0,root
,,6,。,1,,1.231761,PU,5,punct

PIT,3596,PIT_719,TRUE
,,1,现在,0,8.370153686983242E-16,3.0935,NT,2,nmod:tmod
,,2,出租,0,4.4952564238166815E-17,5.825084,VV,9,nsubj
,,3,的,0,1.122713139757776E-13,1.31969,DEC,2,mark
,,4,是,0,1.9796253661710535E-14,2.298112,VC,9,cop
,,5,房间,0,3.803945613765072E-17,5.663178,NN,6,compound:nn
,,6,里面,0,4.905654873200091E-17,3.042479,NN,9,dep
