Word Index,Word Form,Surprisal
10,自由,4.226071
11,<unk>,Infinity
12,这个,3.310245
13,阶段,2.479187
14,不要,5.434274
15,太,2.089961
16,心急,7.246697
17,，,0.7781513
18,花,4.257336
19,几,3.783382
20,个,0.757075
21,月,0.8467364
22,的,0.8548493
23,时间,1.235436
24,慢慢,4.281199
25,申,5.669442
26,<unk>,Infinity
27,，,1.197862
28,否则,3.506381
29,很,2.5683
30,容易,0.1249387
31,被,1.029799
32,拒,3.416789
33,。,0.6780361

PSU,478
0,<unk>,Infinity
1,克里奇,6.820245
2,价钱,5.675186
3,可,2.889871
4,商量,5.594633
5,，,0.5925668
6,有,2.432393
7,兴趣,3.876105
8,请,5.214319
9,联系,3.53085
10,！,4.756607

PSU,487
0,更新,4.512905
1,条件,5.42336
2,为,1.96275
3,到,4.068106
4,ist,6.738251
5,教学楼,5.780432
6,近,3.439266
7,一点,3.296563
8,，,0.4902949
9,公交,5.504772
10,频率,5.086304
11,高,2.297263
12,一点,3.380585
13,。,0.4685211

PSU,491
0,代,4.295422
1,八月,5.440129
2,来,4.291496
3,这儿,5.073041
4,的,0.9580355
5,一,1.919688
6,个,6.389151
7,博士生,4.638225
8,朋友,5.276704
9,发,3.776451
10,的,0.5049582
11,。,1.758407

PSU,495
0,没,5.001022
1,问题,4.731617
2,，,0.5985613
3,这,2.06061
4,车,5.471428
5,是,1.653881
6,我,3.363225
7,出差,7.009896
8,纽约,4.550324
9,和,1.876392
10,华盛顿,1.239925
11,的,1.134546
12,主力,2.740487
13,。,1.042206

PSU,499
0,帕克,4.652567
1,森林,4.831384
2,别墅,5.667869
3,一,2.839877
4,室,3.96728
5,一,1.20412
6,厅,0.2688453
7,。,1.074634

PSU,500
0,可以,3.535944
1,直接,2.599679
2,送到,3.336271
3,世界,3.675486
4,贸易,3.008765
5,中心,1.875279
6,吗,6.290654
7,？,0.1054398

PSU,505
0,博士,4.502182
1,音响,2.117742
2,。,1.48335

PSU,516
0,学校,3.23301
1,后面,5.96234
2,的,0.5730747
3,狮子,4.623948
4,盈余,6.462815
5,里面,4.998947
6,有,1.115042
7,很多,1.460146
8,，,1.359608
9,非常,4.211397
10,划算,4.603315
11,。,0.522025

PSU,519
0,如果,2.949325
1,有,1.728947
2,喜欢,4.613398
3,狗,3.80347
4,狗,5.184628
5,的,1.064129
6,朋友,3.415421
7,愿意,3.764669
8,帮忙,2.864094
9,照看,3.664651
10,卢西奥,7.275784
11,，,1.830472
12,我,3.067965
13,愿意,2.517695
14,付,3.362166
15,合适,5.316591
16,的,0.1984604
17,酬劳,5.045003
18,，,0.609484
19,并且,1.991625
20,提供,2.422805
21,狗,5.493507
22,粮,5.607262
23,、,1.396417
24,狗,4.199757
25,玩具,3.75873
26,等,1.721391
27,用品,4.492144
28,。,0.5739589

PSU,521
0,你,3.991114
1,要,2.010462
2,去,1.475048
3,纽约,3.050703
4,还是,3.854809
5,哪,5.420751
6,啊,2.882007
7,？,1.358283

PSU,528
0,各位,5.415995
1,师兄,3.346393
2,师姐,1.979561
3,，,1.368752
4,我,3.067965
5,找,3.629434
6,了,1.459201
7,一,0.846818
8,圈,2.635494
9,房子,5.622173
10,，,0.745909
11,最后,2.870474
12,看到,3.926274
13,皇家,4.400461
14,塔,4.100539
15,还,3.282598
16,可以,1.494938
17,申请,3.195976
18,，,2.424036
19,就,2.876353
20,发,3.889654
21,邮件,5.859783
22,申请,4.802112
23,了,1.552842
24,。,2.597211

PSU,532
0,不过,3.092399
1,这个,2.295567
2,区域,2.471071
3,是,1.428516
4,不,2.632063
5,太,2.135284
6,适合,1.729199
7,家庭,2.674359
8,有,2.506983
9,孩子,4.151113
10,的,0.4885507
11,，,2.91356
12,我,2.437364
13,在,1.802596
14,<unk>,Infinity
15,克里奇,6.820245
16,【,5.009566
17,住,4.75165
18,了,1.032971
19,好,4.250049
20,几,4.582608
21,年,1.093834
22,的,1.014386
23,感觉,3.900432
24,。,0.4618497

PSU,539
0,最近,3.68954
1,找,5.39888
2,房,5.063249
3,看,4.795384
4,了,1.185841
5,一,1.408428
6,圈,2.635494
7,，,0.8621784
8,表示,3.180125
9,独,5.530981
10,栋,3.272605
11,别墅,2.500991
12,返,5.536846
13,学校,3.473971
14,的,1.110741
15,交通,3.752031
16,太,5.10092
17,不,2.351284
18,便利,4.452133
19,了,1.889283
20,，,1.699721
21,必须,3.47208
22,得,2.720761
23,有,5.17456
24,车,4.27745
25,，,0.84432
26,而且,2.543654
27,客厅,5.934569
28,和,1.358081
29,房间,5.196238
30,都,1.941581
31,比较,2.918789
32,小,1.128231
33,。,0.7610473

PSU,540
0,可以,3.535944
1,一起,3.75962
2,租车,6.490747
3,去,2.271065
4,肯尼迪,5.553385
5,机场,4.433753
6,！,4.861722

PSU,544
0,克里斯特,6.527233
1,复式,5.793981
2,楼,4.557096
3,是,1.85848
4,<unk>,Infinity
5,克里奇,6.820245
6,性价比,6.629911
7,最高,1.294716
8,的,0.1876399
9,小区,5.572594
10,。,0.770852

PSU,546
0,况且,6.258925
1,帕克,5.611823
2,克里斯,5.723321
3,特,4.691985
4,这么,5.340492
5,抢手,7.226874
6,的,0.3058289
7,小区,5.230058
8,不用,5.391155
9,担心,1.429889
10,租,5.379034
11,不,2.219547
12,出去,4.704109
13,。,0.7228979

PSU,563
0,我,3.527254
1,这里,3.530873
2,有,1.343963
3,一,1.152768
4,个,5.503237
5,库帕,7.567497
6,海滩,5.044275
7,小区,5.98554
8,的,1.362167
9,房子,3.910163
10,。,0.8367215

PSU,566
0,海滩,4.968837
1,小区,6.289714
2,房子,5.368038
3,，,0.745909
4,带,2.791265
5,独立,4.24467
6,卫生间,0.726807
7,，,1.063136
8,<unk>,Infinity
9,入住,5.243498
10,。,0.9292497

PSU,567
0,位置,4.678273
1,：,0.5713912
2,库帕,7.314626
3,海滩,5.044275
4,小区,5.98554

PSU,575
0,帕克,4.652567
1,森林,4.831384
2,小区,6.127382
3,的,1.362167
4,两,2.644275
5,室,4.365974
6,一,0.9280026
7,厅,0.2688453
8,，,0.7224511
9,时间,4.533261
10,很,2.96226
11,合适,3.543383
12,，,0.7086574
13,请,3.667376
14,联系,3.301296
15,我,4.016349
16,，,1.692693
17,我,0.7850661
18,给,2.462647
19,你,0.5835766
20,发,4.090195
21,邮件,5.743991
22,显示,2.950592
23,错误,3.445129
24,。,0.8668415

PSU,576
0,小区,5.445959
1,在,2.529807
2,<unk>,Infinity
3,<unk>,Infinity
4,，,1.197862
5,环境,4.439532
6,很,3.517969
7,好,3.595524
8,，,1.364868
9,很,2.922842
10,安静,3.751953
11,，,0.30103
12,各,3.389728
13,种,4.15782
14,交通,4.319215
15,通行,3.880916
16,方便,5.083219
17,。,1.137055

PSU,579
0,我,3.527254
1,最近,3.923674
2,还,2.438066
3,开车,5.612749
4,去,1.615169
5,了,1.519199
6,趟,2.454273
7,华盛顿,3.596389
8,和,2.044787
9,<unk>,Infinity
10,。,1.427697

PSU,582
0,希望,4.628299
1,男生,4.622986
2,博士生,5.639207
3,入住,3.614912
4,。,0.9292497

PSU,604
0,你,3.991114
1,好,3.577481
2,，,1.413318
3,你,2.476216
4,是,1.49841
5,宾州,5.343163
6,州立,1.968497
7,职业,3.806146
8,学,5.110565
9,研究院,3.055718
10,的,1.330169
11,大,3.074261
12,峡谷,4.480149
13,学校,4.257919
14,的,1.110741
15,吗,4.984885

PSU,607
0,<unk>,Infinity
1,小区,5.356089
2,其中,3.59843
3,一,0.8213816
4,间,2.082816
5,最大,2.945862
6,暑假,6.53488
7,短,4.714805
8,租,5.854287
9,房间,3.815936
10,带,4.160378
11,家具,4.988709
12,<unk>,Infinity
13,入住,5.243498
14,。,0.9292497

PSU,612
0,可,3.501123
1,步行,3.712229
2,去,2.737729
3,各,3.563786
4,种,4.245529
5,超市,5.886517
6,如,3.63096
7,伟大,5.47932
8,超市,6.12598

PSU,623
0,来,4.531389
1,斯,4.57618
2,泰,3.274854
3,特,4.750348
4,克里奇,7.411398
5,将近,5.113904
6,一,1.28812
7,年,0.2235653
8,时间,1.857003
9,，,0.6882553
10,考察,4.974718
11,了,0.7539659
12,<unk>,Infinity
13,小区,5.356089
14,以后,4.446108
15,选中,5.520247
16,唯有,6.09837
17,小区,5.656901
18,。,1.08715

PSU,625
0,最好,5.001022
1,能,2.439392
2,在,1.322773
3,<unk>,Infinity
4,。,1.427697

PSU,630
0,房屋,8.677697
1,北面,4.80042
2,是,1.094084
3,<unk>,Infinity
4,公园,3.904318
5,。,1.092914

PSU,635
0,目前,2.62365
1,下,4.186344
2,学期,4.743864
3,貌似,6.331304
4,库帕,7.125808
5,海滩,5.044275
6,小区,5.98554
7,会,3.419928
8,安排,3.090091
9,两,2.088069
10,个,1.291725
11,男生,3.926525
12,过来,5.529795
13,。,0.7185808

PSU,639
0,该,2.399185
1,房子,4.577792
2,位于,3.176175
3,花园路,7.308787
4,广场,4.353139
5,小区,4.831069
6,的,1.362167
7,<unk>,Infinity
8,，,1.197862
9,性价比,6.250772
10,极高,5.285975
11,。,1.118791

PSU,640
0,小区,5.445959
1,概况,6.256334
2,：,1.337913
3,该,3.903956
4,小区,4.405136
5,在,2.539553
6,宾州,4.643435
7,州立,1.781924
8,南边,5.869389
9,，,1.283045
10,生活,2.980433
11,和,3.439736
12,学习,1.762357
13,都,4.231452
14,很,2.045587
15,方便,2.366112
16,，,0.9254708
17,而且,1.883661
18,，,2.015292
19,小区,6.162915
20,非常,4.316916
21,安全,3.179046
22,。,0.6939341

PSU,641
0,药店,6.527233
1,：,2.986281
2,莱特,5.749864
3,救援,5.121665
4,药店,6.521427

PSU,647
0,破音,6.527233
1,<unk>,Infinity
2,四,3.14026
3,人间,5.146611
4,其中,3.862521
5,的,1.420288
6,一,1.24376
7,间,2.084732
8,，,1.717976
9,独立,4.138179
10,卫浴,4.094131
11,，,1.804378
12,非常,3.939548
13,隐私,5.11843
14,。,1.090913

PSU,649
0,从,2.541127
1,<unk>,Infinity
2,克里奇,6.820245
3,去,1.98174
4,纽约,3.002344

PSU,657
0,欢迎,5.269867
1,短信,6.534501
2,联系,2.981251
3,我,4.016349
4,<unk>,Infinity
5,请,4.115591
6,注明,4.686395
7,想,4.572223
8,租,5.593042
9,海,4.703227
10,慈,5.549741
11,小区,3.500285
12,。,1.08715

PSU,665
0,我,3.527254
1,住,4.040179
2,皇家,4.768799
3,<unk>,Infinity
4,一,2.366728
5,厅,4.007273
6,。,1.074634

PSU,666
0,小区,5.445959
1,环境,4.471926
2,很,3.42335
3,好,3.595524
4,，,1.364868
5,后面,4.602158
6,是,1.053168
7,<unk>,Infinity
8,克里奇,6.820245
9,高中,4.496339
10,，,1.032856
11,晚上,4.477543
12,可以,2.950043
13,去,3.085786
14,操场,5.197687
15,上,3.262605
16,跑步,4.585087
17,散步,6.191933
18,。,0.9514763

PSU,673
0,毕业,3.007416
1,出售,7.179004
2,，,0.9589371
3,人,3.877434
4,在,1.421468
5,海慈,7.63104
6,小区,6.298467
7,。,1.08715

PSU,674
0,可以,3.535944
1,来,3.971128
2,海慈,8.057143
3,小区,6.298467
4,自,3.887281
5,提货,7.49492
6,。,1.028566

PSU,678
0,小区,5.445959
1,环境,4.471926
2,非常,2.862683
3,好,1.926784
4,，,0.5531858
5,楼,5.267605
6,与,2.490709
7,搂,6.656222
8,之间,2.313584
9,间隔,3.554894
10,很,3.401876
11,大,3.383542
12,，,1.350056
13,离,4.024773
14,健身,5.813522
15,中心,0.6826369
16,健身房,7.115146
17,走路,6.207209
18,几,4.263626
19,分钟,1.897539
20,。,1.278754

PSU,686
0,非常,4.495176
1,感谢,6.244354
2,，,1.412813
3,爱莲,6.741498
4,。,1.842782

PSU,703
0,海滩,4.968837
1,小区,6.289714
2,房子,5.368038
3,，,0.745909
4,带,2.791265
5,独立,4.24467
6,卫生间,0.726807
7,，,1.063136
8,家具,5.357306
9,齐全,6.229526
10,，,0.370216
11,<unk>,Infinity
12,入住,5.243498
13,。,0.9292497

PSU,717
0,除草,6.304132
1,概,5.995871
2,不,3.664331
3,需要,1.702106
4,负责,3.169445
5,（,3.294687
6,有,3.129905
7,大量,2.825201
8,后院,6.390395
9,，,0.8239087
10,若,3.235714
11,有,1.271211
12,兴趣,3.854137
13,也,2.272514
14,可以,1.62711
15,种植,3.956394
16,蔬菜,2.209943
17,水果,5.768806
18,）,2.480486
19,周围,4.484506
20,居民,2.764499
21,环境,4.735685
22,：,2.873678
23,左右,4.605216
24,居,4.88522
25,为,2.889709
26,美国,2.585148
27,白人,3.109933
28,，,1.200019
29,宾州,5.360908
30,州立,2.084446
31,大学,0.523432
32,的,0.4259687
33,工作,2.704379
34,人员,5.4795
35,；,2.546513

PSU,722
0,位置,4.678273
1,：,0.5713912
2,库帕,7.314626
3,海滩,5.044275
4,小区,5.98554

PSU,723
0,出售,5.637844
1,吉尼斯,7.029225
2,一,2.928988
3,辆,2.358143
4,。,2.135492

PSU,726
0,小区,5.445959
1,介绍,4.80361
2,：,2.068602
3,帕克,5.681802
4,森林,4.888212
5,小区,6.127382
6,是,2.662474
7,村里,4.964974
8,性价比,6.984792
9,极,4.681669
10,高,4.498509
11,的,1.006085
12,小区,5.350997
13,，,0.8166095
14,尤其,3.221132
15,一,4.36573
16,室,3.877786
17,一,1.20412
18,厅,0.2688453
19,（,1.698437
20,包括,2.457915
21,卧室,5.665248
22,，,0.6956164
23,客厅,5.88328
24,，,0.8803964
25,洗手间,5.608552
26,，,1.629897
27,厨房,5.534073
28,）,2.04335
29,很,4.18525
30,难,3.879175
31,租,5.564529
32,到,1.763615
33,，,2.302233
34,很,3.773418
35,抢手,4.493826
36,。,0.3216881

PSU,747
0,本人,5.073573
1,假期,5.647592
2,回国,5.167461
3,，,0.6067061
4,特此,5.954013
5,短,4.476064
6,租,5.854287
7,破,5.169291
8,音,4.718498
9,<unk>,Infinity
10,房间,4.641607
11,。,0.9785286

PSU,749
0,小区,5.445959
1,附近,2.56384
2,生活,3.493793
3,休闲,3.963576
4,设施,1.617931
5,很,4.037992
6,集中,4.090488
7,，,0.2425068
8,生活,3.03015
9,和,3.439736
10,上班,5.578704
11,都,2.779021
12,很,2.156384
13,方便,2.366112
14,，,0.9254708
15,属于,2.512309
16,斯,2.996179
17,泰,3.746354
18,特,4.750348
19,了,2.875891
20,力气,5.575897
21,性价比,6.875852
22,很,4.024155
23,高,3.62658
24,的,1.168541
25,小区,5.350997
26,之一,3.541853
27,。,0.3186229

PSU,750
0,去,4.43675
1,波士顿,4.203628
2,？,4.682687

PSU,756
0,皇家,3.803918
1,塔,4.162276
2,的,1.52383
3,评价,3.468774
4,是,1.559178
5,村里,5.422441
6,数一数二,6.540747
7,的,0.1344146
8,好,3.903367
9,。,1.369622

PSU,757
0,觉得,5.976814
1,可以,2.528968
2,做,2.704208
3,下,2.979653
4,灰狗,7.357544
5,，,2.427985
6,还,2.765565
7,能,1.577392
8,看看,4.744311
9,沿途,3.372987
10,风景,2.430559
11,。,1.085425

PSU,759
0,我,3.527254
1,给,3.093425
2,<unk>,Infinity
3,小区,5.356089
4,和,1.916454
5,行政,3.406235
6,楼,1.630089
7,打,5.223521
8,电话,3.741679
9,，,0.9203992
10,基本,4.12409
11,都,1.44248
12,没有,1.739392
13,<unk>,Infinity
14,了,2.284738
15,。,1.533697

PSU,760
0,小区,5.445959
1,介绍,4.80361
2,：,2.068602
3,帕克,5.681802
4,森林,4.888212
5,小区,6.127382
6,是,2.662474
7,村里,4.964974
8,性价比,6.984792
9,极,4.681669
10,高,4.498509
11,的,1.006085
12,小区,5.350997
13,，,0.8166095
14,尤其,3.221132
15,一,4.36573
16,室,3.877786
17,一,1.20412
18,厅,0.2688453
19,（,1.698437
20,包括,2.457915
21,卧室,5.665248
22,，,0.6956164
23,客厅,5.88328
24,，,0.8803964
25,洗手间,5.608552
26,，,1.629897
27,厨房,5.534073
28,）,2.04335
29,很,4.18525
30,难,3.879175
31,租,5.564529
32,到,1.763615
33,，,2.302233
34,很,3.773418
35,抢手,4.493826
36,，,1.036598
37,非常,3.939548
38,适合,5.525841
39,一,2.984932
40,家,5.212772
41,人,3.529869
42,入住,4.318252
43,。,0.3606157

PSU,764
0,请,4.366777
1,问好,7.364917
2,时,1.748059
3,药房,6.397245
4,附近,4.1746
5,哪里,6.021251
6,有,1.418976
7,修,4.668783
8,自行车,4.414379
9,的,1.408464
10,地方,2.766729
11,。,0.6633921

PSU,786
0,上学,6.100998
1,便利,5.853629
2,：,3.857312
3,小学,4.181249
4,为,3.084879
5,伊斯特利,7.056898

PSU,789
0,破音,6.527233
1,<unk>,Infinity
2,四,3.14026
3,人间,5.146611
4,其中,3.862521
5,的,1.420288
6,一,1.24376
7,间,2.084732
8,，,1.717976
9,独立,4.138179
10,卫浴,4.094131
11,，,1.804378
12,非常,3.939548
13,隐私,5.11843
14,。,1.090913

PSU,793
0,本人,5.073573
1,<unk>,Infinity
2,购买,4.21809
3,于,3.179392
4,亚马逊,4.464151
5,。,2.335701

PSU,796
0,<unk>,Infinity
1,信号,4.08521
2,，,0.7571769
3,每,3.537174
4,个,3.794939
5,人,0.5658115
6,<unk>,Infinity
7,。,1.427697

PSU,806
0,<unk>,Infinity
1,的,1.397776
2,房间,3.804422
3,口碑,6.172997
4,一直,4.359675
5,很,2.41788
6,好,3.729376
7,，,1.364868
8,而且,1.887944
9,是,1.486048
10,我,3.03067
11,精心,6.503657
12,挑选,1.068928
13,的,0.3565473
14,，,1.164353
15,房间,5.438486
16,采光,3.578433
17,很,4.343062
18,好,3.559633
19,，,1.364868
20,空间,4.706731
21,大小,3.157099
22,也,2.126518
23,合适,6.428495
24,。,1.157131

PSU,811
0,还,4.255627
1,剩,3.221773
2,对,3.778108
3,铜币,6.262332

PSU,813
0,处于,4.633045
1,整个,3.862502
2,<unk>,Infinity
3,克里奇,6.820245
4,的,1.466625
5,黄金,3.958313
6,地带,2.716349
7,（,1.876637
8,<unk>,Infinity
9,，,1.197862
10,有,2.332879
11,标注,4.84882
12,）,2.511114
13,，,1.027837
14,小区,6.194507
15,旁边,5.304955
16,就,3.162317
17,是,2.235204
18,中国,1.79997
19,超市,4.944484
20,。,1.06923

PSU,814
0,对面,5.512905
1,过,4.212619
2,一,1.566532
3,条,2.019871
4,马路,2.599603
5,是,1.722514
6,伟大,4.293345
7,超市,6.408453
8,食物,4.785643
9,超市,6.000228
10,，,1.073489
11,无论,3.861918
12,去,3.356421
13,哪儿,4.64506
14,，,1.088136
15,都,3.0001
16,可,2.341682
17,步行,3.683306
18,到达,1.74384
19,。,0.1383027

PSU,819
0,今天,3.692266
1,办理,4.781333
2,保险,4.073101
3,，,1.120305
4,听说,4.867201
5,<unk>,Infinity
6,保险,4.728992
7,可以,2.622732
8,满足,3.323816
9,学校,3.011284
10,保险,5.763961
11,要求,4.280626
12,。,1.269627

PSU,820
0,可,3.501123
1,学校,4.770712
2,办理,4.343847
3,保险,4.073101
4,的,1.405248
5,老师,3.90552
6,说,2.53236
7,这个,2.736651
8,保险,4.196115
9,不,2.937369
10,好,3.63968
11,，,1.760231
12,<unk>,Infinity
13,去,3.64181
14,学生,5.160175
15,健康,3.697026
16,中心,1.932325
17,看病,7.057814
18,。,0.7201593

PSU,821
0,大家,4.683601
1,谁,5.196283
2,了解,4.291871
3,<unk>,Infinity
4,，,1.197862
5,求,4.45838
6,介绍,4.665549
7,。,1.287962

PSU,829
0,上学,6.100998
1,：,3.137635
2,小学,4.181249
3,是,2.84433
4,很,3.211424
5,不错,2.829609
6,的,0.6178542
7,帕克,5.954895
8,森林,4.771853
9,小学,2.60987

PSU,838
0,小区,5.445959
1,基本,4.545805
2,情况,2.627436
3,：,2.115835
4,我,3.344522
5,现在,2.761836
6,就,1.34383
7,住,4.108207
8,库帕,7.608169
9,海滩,5.044275
10,小区,5.98554
11,，,0.9057301
12,感觉,4.777046
13,小区,6.100177
14,挺,5.635082
15,干净,5.842969
16,的,0.5946559
17,也,3.942969
18,安静,6.428778
19,。,1.220016

PSU,843
0,空调,5.445959
1,链接,5.611428
2,见,4.61922
3,谷歌,5.589065
4,云,2.363643
5,（,2.644831
6,见,3.003797
7,下面,1.749736
8,的,0.1974894
9,回复,4.784993
10,）,2.733263

PSU,849
0,找,5.387967
1,房子,3.275839
2,的,0.8059883
3,是,2.343798
4,男生,4.863313
5,，,0.50515
6,破音,7.682911
7,<unk>,Infinity
8,最好,4.435903
9,。,1.801878

PSU,853
0,可以,3.535944
1,免费,3.201577
2,看,3.669235
3,电视,1.869044
4,，,0.8549913
5,我们,3.27931
6,送,4.538202
7,你,2.38712
8,数字化,6.679917
9,视频,3.101539
10,光盘,5.640761
11,、,1.482475
12,电视机,5.048222
13,，,1.315417
14,既,3.955207
15,可,1.195923
16,娱乐,5.247626
17,，,1.43758
18,<unk>,Infinity
19,练习,4.771598
20,英语,2.964854
21,。,1.593345

PSU,858
0,<unk>,Infinity
1,克里奇,6.820245
2,现有,4.64651
3,一,2.392336
4,房,6.166875
5,一,2.976924
6,厅,4.007273
7,一,1.698437
8,卫,5.059817
9,公寓,5.509261
10,出租,2.926869
11,，,0.3216881
12,包含,3.413724
13,家具,4.981259
14,。,1.201446

PSU,860
0,带,4.192413
1,他们,2.789062
2,来,3.258744
3,戴,5.62
4,斯,4.585111
5,旅馆,5.592163
6,吧,5.253944
7,。,0.8976271

PSU,869
0,三,2.927257
1,是,2.202432
2,什么,3.111275
3,意思,1.425885
4,？,0.5862657

PSU,871
0,波峰,6.100998
1,公园,4.342767
2,门口,4.114244
3,就,2.309157
4,是,0.9820795
5,公园,4.472754
6,，,1.254587
7,适合,4.333377
8,散步,6.121428
9,什么,4.94713
10,的,1.820754
11,。,1.199572

PSU,881
0,小学,4.175446
1,是,2.703108
2,很,3.211424
3,不错,2.829609
4,的,0.6178542
5,森林,4.175011
6,公园,4.821809
7,小学,5.092919

PSU,905
0,想,4.705596
1,找,2.133937
2,离,4.927956
3,research,6.663388
4,路,4.053534
5,<unk>,Infinity
6,地方,3.569632
7,住,3.420365
8,。,1.082441

PSU,909
0,研究生,5.001022
1,狗,5.631994
2,生活,4.172401
3,不,3.083363
4,易,3.352319
5,，,1.744153
6,我,3.126027
7,不,1.702081
8,会,3.16221
9,有,2.047401
10,任何,3.070571
11,的,1.182369
12,负面,2.769932
13,能量,1.863983
14,同时,4.109526
15,也,0.8232673
16,希望,2.70172
17,你,2.556797
18,不要,1.359527
19,为,2.297415
20,我,0.69897
21,的,1.02774
22,生活,2.140771
23,增加,4.902663
24,难度,3.379487
25,，,0.2787536
26,如果,3.063375
27,你,1.911633
28,属于,4.399963
29,事,5.43799
30,比较,3.993254
31,多,1.866482
32,的,0.5957853
33,人,1.441611
34,请,4.650755
35,绕道,5.622682
36,走,3.106287
37,。,1.182135

PSU,910
0,波峰,6.100998
1,公园,4.342767
2,应该,4.897667
3,大家,4.255583
4,都,0.9226291
5,很,1.545445
6,熟悉,2.019324
7,了,1.84419
8,，,1.559563
9,性价比,6.519814
10,最高,1.336922
11,之一,3.736659
12,（,1.51617
13,我,4.076833
14,个人,3.02487
15,觉得,2.148411
16,只有,2.918674
17,帝国,4.722046
18,大厦,5.073466
19,可以,3.01299
20,与,2.547048
21,之一,5.274502
22,比,5.003065
23,）,3.09741
24,，,0.770852
25,如果,3.197603
26,你,1.911633
27,需要,1.926623
28,照片,4.985969
29,和,1.59064
30,需要,4.259671
31,了解,3.054665
32,其他,2.934485
33,信息,3.040717
34,，,0.7676858
35,可以,2.250757
36,联系,4.513331
37,我,4.145011
38,。,2.131696

PSU,920
0,请,4.366777
1,问,4.6344
2,明天,5.584989
3,有,2.465564
4,到,3.977133
5,哈里斯堡,6.705916
6,或者,4.118891
7,途经,4.450145
8,的,1.511236
9,车,4.267179
10,吗,5.512909
11,？,0.1054398

PSU,930
0,照片,5.249664
1,和,1.679533
2,价格,4.248582
3,见,4.966004
4,谷歌,5.589065
5,云,2.363643
6,盘,5.188514
7,链接,5.219086
8,。,0.934168

PSU,936
0,这个,2.896868
1,周末,3.952722
2,有人,4.879561
3,想去,4.722335
4,格鲁,6.156072
5,<unk>,Infinity
6,的,1.397776
7,市场,3.636094
8,嘛,6.59879
9,？,1.812899

PSU,962
0,在,1.464192
1,单独,5.155732
2,的,0.3904304
3,，,2.580044
4,可以,2.260761
5,看,3.371551
6,我,2.176761
7,发,3.997816
8,的,0.9248334
9,帖子,5.011378

PSU,970
0,波峰,6.100998
1,公园,4.342767
2,客房,6.228395
3,出租,5.939506
4,。,1.169046

PSU,978
0,需要,3.98786
1,幻灯片,7.257518
2,，,1.033
3,办公室,4.952011
4,技能,5.7415
5,与,1.782516
6,国内,3.693336
7,教育,3.261318
8,资源,5.302464
9,有,2.394421
10,联系,3.167497
11,者,4.067654
12,优先,4.145057
13,；,2.895083

PSU,979
0,工商,5.336814
1,管理学,6.216229
2,硕士,1.093319
3,毕业,1.694096
4,优先,6.650023
5,。,1.50985

PSU,990
0,你,3.991114
1,好,3.577481
2,，,1.413318
3,你,2.476216
4,的,1.238616
5,谷歌,5.67749
6,云,2.39028
7,盘,5.188514
8,显示,3.666578
9,里面,5.006651
10,没有,2.11279
11,照片,4.54921
12,啊,5.855464

PSU,1007
0,<unk>,Infinity
1,谷歌,5.282797
2,相册,6.485675
3,链接,4.964405
4,吧,5.237556
5,。,0.8976271

PSU,1009
0,我,3.527254
1,是,1.29398
2,<unk>,Infinity
3,州立,5.265721
4,大学,1.006822
5,毕业,3.213925
6,的,2.195154
7,美国人,5.361015
8,，,1.820229
9,现在,3.431873
10,跟,3.739996
11,普通话,3.398728
12,咨询,5.362253
13,公司,1.456931
14,公司,4.101526
15,工作,2.47235
16,。,0.4905147

PSU,1010
0,<unk>,Infinity
1,耐用,5.764013
2,可靠,2.522857
3,。,1.217446

PSU,1012
0,<unk>,Infinity
1,我,3.442602
2,补充,5.359384
3,了,1.357839
4,亚马逊,4.863225
5,的,0.8445668
6,链接,4.176259
7,啦,5.717196
8,，,1.311841
9,现在,3.267862
10,应该,3.019283
11,可以,2.216153
12,看到,2.093742
13,图,4.370501
14,了,4.819941
15,吧,3.888009
16,~,3.809455

PSU,1013
0,一,2.791026
1,年,1.391127
2,前,5.981416
3,购,5.207607
4,于,1.977438
5,亚马逊,4.416311
6,。,2.335701

PSU,1015
0,有,2.715695
1,没,4.66089
2,有,2.703747
3,森林,4.246028
4,公园,4.69638
5,，,1.000403
6,波峰,6.797286
7,公园,4.247327
8,，,1.000403
9,vv,7.929023
10,及,2.837658
11,附近,2.891544
12,租房,4.72868
13,二,3.503074
14,缺,4.421428
15,一,4.038815
16,，,2.632043
17,三,3.286142
18,缺,6.203424
19,一,3.836225
20,的,2.90654
21,？,4.531754

PSU,1020
0,我们,3.478143
1,是,1.287868
2,两,2.380494
3,个,0.4208078
4,女生,3.839375
5,，,0.9945371
6,在,1.489802
7,宾州,4.795629
8,州立,1.781924
9,大学,0.523432
10,短期,2.801459
11,访问,4.431552
12,。,1.159248

PSU,1031
0,熊猫,4.884516
1,洗衣机,6.64496
2,有,2.844713
3,图,4.346166
4,吗,5.566124

PSU,1042
0,旁边,5.976814
1,是,1.725711
2,州立,5.851794
3,高中,3.536265
4,，,1.032856
5,非常,4.185435
6,安全,3.20577
7,。,0.6939341

PSU,1046
0,在,1.464192
1,韦恩,5.440374
2,的,1.173965
3,帮助,3.345801
4,下,0.2812903
5,终于,2.783584
6,如愿,2.845149
7,拿到,2.186695
8,了,0.7097558
9,驾照,6.665176
10,，,0.7954103
11,赞,4.939277
12,一,3.53967
13,个,5.279712
