SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,TranslatedSentence
498, 公寓 house 皆 可 。,1,house,住宅,,,,,,,,, 公寓 独栋住宅 皆 可 。
499, 距离 giant eagle 步行 十 分钟 。,1,giant eagle,大老鹰,,,,,,,,, 距离 大老鹰 步行 十 分钟 。
500, utility : 自理,1,utility,水电气,,,,,,,,, 水电气: 自理
501, tel ： pn-11 （ 短信 优先 ）,1,tel,电话,,,,,,,,, 电话： pn-11 （ 短信 优先 ）
502, 后院 有 鱼池 ， 有 阳台 ， 可以 barbecue ；,1,barbecue,烧烤,,,,,,,,, 后院 有 鱼池 ， 有 阳台 ， 可以 烧烤 ；
503, 在 murray ave 上 ， 步行 去 giant eagle 和 餐馆,2,murray ave,默里街,giant eagle,大老鹰,,,,,,, 在 默里街 上 ， 步行 去 大老鹰 和 餐馆
504, 周围 有 饭店 超市 逛街 场所 walnut st 。,1,walnut st,核桃街,,,,,,,,, 周围 有 饭店 超市 逛街 场所 核桃街 。
505, 是 house 。,1,house,住宅,,,,,,,,, 是独栋住宅。
506, available 时间 是 5.,1,available,有效,,,,,,,,, 有效 时间 是 5.
507, 房型 ： studio ( efficiency ),2,studio,工作室,efficiency,效率,,,,,,, 房型 ： 工作室( 效率 )
508, 走路 10-15 min 可 到 pitt&cmu ；,1,min,分钟,,,,,,,,, 走路 10-15 分钟 可 到 匹大/卡耐基梅隆；
509, house 一共 有 三 间 卧室 ， 另外 两 间 分别 住 了 一 个 匹 大 本科 美国 女生 ， 和 一 个 匹 大 博士后 中国 男生 。,1,house,住宅,,,,,,,,, 独栋住宅 一共 有 三 间 卧室 ， 另外 两 间 分别 住 了 一 个 匹 大 本科 美国 女生 ， 和 一 个 匹 大 博士后 中国 男生 。
510, 房租 ： $400 / 月 全 包 ， 已 包含 所有 utilities + 网 费 + management 申请 费$200 .,2,utilities,水电气,management,物业,,,,,,, 房租 ： $400 / 月 全 包 ， 已 包含 所有 水电气 + 网 费 +物业 申请 费$200 .
511, house 宽敞 整洁 ， 4b1.,1,house,住宅,,,,,,,,, 独栋住宅 宽敞 整洁 ， 4b1.
512, 不 开 party ！,1,party,聚会,,,,,,,,, 不 开聚会 ！
513, 独立 house 二 层 整 层 出租 ， 无需 准备 家具 ， 拎包 入住 。,1,house,住宅,,,,,,,,, 独立 住宅 二 层 整 层 出租 ， 无需 准备 家具 ， 拎包 入住 。
514, house 里面 的 一 个 客厅 ， 带 家具,1,house,住宅,,,,,,,,, 独栋住宅 里面 的 一 个 客厅 ， 带 家具
515, 本人 pitt master ， 暑期 要 去 别 州 ， 短期 出租 一 室 一 厅 的 apartment ， 公寓 环境 非常 好 ， 基本 都 是 pitt/cmu 的 学生 或 工作 人员 。,2,pitt master,匹兹堡硕士,apartment,公寓,,,,,,, 本人 匹兹堡硕士 ， 暑期 要 去 别 州 ， 短期 出租 一 室 一 厅 的 公寓 ， 公寓 环境 非常 好 ， 基本 都 是匹大/卡耐基梅隆 的 学生 或 工作 人员 。
516, 朋友 来 聚餐 ， 开 party 都 有 足够 空间 。,1,party,聚会,,,,,,,,, 朋友 来 聚餐 ， 开 聚会 都 有 足够 空间 。
517, 有 pet 可以 商量,1,pet,宠物,,,,,,,,, 有 宠物可以 商量
518, 房子 是 一 个 大 house 有 院子 ， 门口 就 可以 免费 停车 很 方便 。,1,house,住宅,,,,,,,,, 房子 是 一 个 大 独栋住宅有 院子 ， 门口 就 可以 免费 停车 很 方便 。
519, 房子 是 一 个 大 house 有 院子 ， 门口 就 可以 免费 停车 很 方便 。,1,house,住宅,,,,,,,,, 房子 是 一 个 大 独栋住宅有 院子 ， 门口 就 可以 免费 停车 很 方便 。
520, 联系 方式 ： email : em@20,1,email,电子邮件,,,,,,,,, 联系 方式 ： 电子邮件 : em@20
521, 可以 share 大部分 家用 电器 ， 厨房 用品 ， 家具 等 。,1,share,共享,,,,,,,,, 可以共享 大部分 家用 电器 ， 厨房 用品 ， 家具 等 。
522, utility : 自理 （ 约 80-100 / 月 ）,1,utility,水电气,,,,,,,,, 水电气 : 自理 （ 约 80-100 / 月 ）
523, 本人 pitt 研究生 ， 女生 。,1,pitt,匹兹堡,,,,,,,,, 本人匹兹堡大学研究生 ， 女生 。
524, north oakland 好 房 暑期 出租 ！,1,north oakland,北奥克兰,,,,,,,,, 北奥克兰 好 房 暑期 出租 ！
525, 附近 有 rite aid ， iga 超市 ， 满足 日常 需求 。,2,rite aid,连锁超市名,iga,iga,,,,,,, 附近 有 rite aid(连锁超市名) ， iga(连锁超市名) 超市 ， 满足 日常 需求 。
526, 下面 是 自己 对 这个 apartment 的 一些 总结 。,1,apartment,公寓,,,,,,,,, 下面 是 自己 对 这个公寓 的 一些 总结 。
527, 入住 需要 和 meyer 签 合约 。,1,meyer,迈耶斯,,,,,,,,, 入住 需要 和 迈耶斯 签 合约 。
528, 没有 不良 嗜好 （ 最好 是 学生 ， 背景 简单 ） ， 不 会 在 家里 开 party 。,1,party,聚会,,,,,,,,, 没有 不良 嗜好 （ 最好 是 学生 ， 背景 简单 ） ， 不 会 在 家里 开 聚会 。
529, 离 target ， trader joe ’ s ~ 1.,3,target,塔吉特,trader joe,缺德舅,s,,,,,, 离 塔吉特 ，缺德舅 ~ 1.
530, 有 兴趣 同学 可以 联系 mil em@21,1,mil,米尔,,,,,,,,, 有 兴趣 同学 可以 联系 mil em@21
531, 有 车库 ， drive way parking 和 street parking 。,2,drive way parking,车道停车,street parking,路边停车,,,,,,," ""有 车库 ， """"车道停车"""" 和 路边停车。"""
532, 周围 有 饭店 超市 逛街 场所 walnut st 。,1,walnut st,核桃街,,,,,,,,, 周围 有 饭店 超市 逛街 场所 核桃街 。
533, 位于 trees hall 附近 ， 步行 至 trees hall 仅 三 分钟,2,trees hall,大树厅,trees hall,大树厅,,,,,,, 位于大树厅 附近 ， 步行 至 大树厅 仅 三 分钟
534, 地址 位 于 beacon st ， 是 独 栋 房屋 的 一 层 。,1,beacon st,烽火街,,,,,,,,, 地址 位 于 烽火街 ， 是 独 栋 房屋 的 一 层 。
535, 后院 有 私家 车库 ， beacon st 两 侧 也 可 免费 趴 车 。,1,beacon st,烽火街,,,,,,,,, 后院 有 私家 车库 ，烽火街两 侧 也 可 免费 趴 车 。
536, 紧邻 cvs ， 和 south craig street 上 众多 餐馆 。,2,cvs,超市名,south craig street,南克列戈街,,,,,,, 紧邻 cvs(超市名) ， 和 南克列戈街 上 众多 餐馆 。
537, 卫生间 去年 年底 刚刚 装修 ， 简直 高大 上 ~~~ 物业 为 meyer management ， 属于 匹兹堡 地区 老牌 物业 ， 服务 周到 。,1,meyer management,迈耶斯物业,,,,,,,,, 卫生间 去年 年底 刚刚 装修 ， 简直 高大 上 ~~~ 物业 为 迈耶斯物业， 属于 匹兹堡 地区 老牌 物业 ， 服务 周到 。
538, 三 个 大 卧室 ， 两 年 前 新 装修 厨房 面积 大 ， 采光 好 ， 有 花岗岩 台面 ， 新 橱柜 及 新 appliances .,1,appliances,器具,,,,,,,,, 三 个 大 卧室 ， 两 年 前 新 装修 厨房 面积 大 ， 采光 好 ， 有 花岗岩 台面 ， 新 橱柜 及 新 器具 .
539, 如果 有 兴趣 可以 联系 我 email : em@22,1,email,电子邮件,,,,,,,,, 如果 有 兴趣 可以 联系 我 电子邮件 : em@22
540, 小区 环境 非常 幽静 ： 有 多 处 playground 和 公园 ， 很 适合 有 孩子 （ 和 老人 ） 的 家庭 在,1,playground,操场,,,,,,,,, 小区 环境 非常 幽静 ： 有 多 处 操场 和 公园 ， 很 适合 有 孩子 （ 和 老人 ） 的 家庭 在
541, 步行 可 达 whole fruit ( 大型 食品 超市 ) ， target ( 家居 卖场 ） 。,2,whole fruit,全果,target,塔吉特,,,,,,, 步行 可 达 全果( 大型 食品 超市 ) ， 塔吉特 ( 家居 卖场 ） 。
542, 距离 cvs 5-10 分钟 ；,1,cvs,超市名,,,,,,,,, 距离 cvs(超市名) 5-10 分钟 ；
543, still available 价格 可以 商议,1,still available,依旧有效,,,,,,,,, 依旧有效; 价格 可以 商议
544, 房型 ： mozart 最大 一 套 ， 两 室 一 厅 ， 客厅 不 住 人 ， 出租 中央 卧室 。,1,mozart,莫扎特,,,,,,,,, 房型 ： 莫扎特最大 一 套 ， 两 室 一 厅 ， 客厅 不 住 人 ， 出租 中央 卧室 。
545, 有 pet 可以 商量,1,pet,宠物,,,,,,,,, 有宠物 可以 商量
546, 距离 cvs 5-10 分钟 ；,1,cvs,超市名,,,,,,,,, 距离 cvs(超市名) 5-10 分钟 ；
547, utility : 自理,1,utility,水电气,,,,,,,,, 水电气 : 自理
548, 有 一 个 fireplace ， 中央 空调 。,1,fireplace,壁炉,,,,,,,,, 有 一 个壁炉， 中央 空调 。
549, 如果 感 兴趣 ， 请 通过 email 联系 em@11,1,email,电子邮件,,,,,,,,, 如果 感 兴趣 ， 请 通过 电子邮件 联系 em@11
550, 三 个 大 卧室 ， 两 年 前 新 装修 厨房 面积 大 ， 采光 好 ， 有 花岗岩 台面 ， 新 橱柜 及 新 appliances .,1,appliances,器具,,,,,,,,, 三 个 大 卧室 ， 两 年 前 新 装修 厨房 面积 大 ， 采光 好 ， 有 花岗岩 台面 ， 新 橱柜 及 新 器具 .
551, 如果 有 兴趣 可以 联系 我 email : em@22,1,email,电子邮件,,,,,,,,, 如果 有 兴趣 可以 联系 我 电子邮件 : em@22
552, apartment ， 两 室 一 厅 ， 出租 其中 一 间 卧室 。,1,apartment,公寓,,,,,,,,, 公寓 ， 两 室 一 厅 ， 出租 其中 一 间 卧室 。
553, 可以 share 大部分 家用 电器 ， 厨房 用品 ， 客厅 家具 等 。,1,share,共享,,,,,,,,, 可以 公寓 大部分 家用 电器 ， 厨房 用品 ， 客厅 家具 等 。
554, 房租 不 包括 utilities （ 水 / 电 / 气 ） 。,1,utilities,水电气,,,,,,,,, 房租 不 包括 水电气（ 水 / 电 / 气 ） 。
555, 房租 不 包括 utilities （ 水 / 电 / 气 ） 。,1,utilities,水电气,,,,,,,,, 房租 不 包括水电气（ 水 / 电 / 气 ） 。
556, 入住 需要 和 meyer 签 合约 。,1,meyer,迈耶斯,,,,,,,,, 入住 需要 和 迈耶斯 签 合约 。
557, 没有 不良 嗜好 （ 最好 是 学生 ， 背景 简单 ） ， 不 会 在 家里 开 party 。,1,party,聚会,,,,,,,,, 没有 不良 嗜好 （ 最好 是 学生 ， 背景 简单 ） ， 不 会 在 家里 开 聚会 。
558, apartment 是 一 房 一 厅 ， 一 厨房 ， 一 卫浴 。,1,apartment,公寓,,,,,,,,, 公寓是 一 房 一 厅 ， 一 厨房 ， 一 卫浴 。
559, meyer 管理 ， 绝对 安全 。,1,meyer,迈耶斯,,,,,,,,, 迈耶斯管理 ， 绝对 安全 。
560, 非常 适合 coupon 或者 一 个 人 ！,1,coupon,优惠卷？（是不是想说couple 一对儿）,,,,,,,,, 非常 适合 一对儿 或者 一 个 人 ！
561, 本人 是 pitt master 在 读 已经 在 这 住 一 年 了,1,pitt master,匹兹堡大学硕士,,,,,,,,, 本人 是匹兹堡大学硕士在 读 已经 在 这 住 一 年 了
562, 现有 两 名 女生 居住 ， 一 名 匹 大 phd ， 另 一 名 匹 大 master ， 都 是 很 好 相处 的 女生 。,2,phd,博士,master,硕士,,,,,,, 现有 两 名 女生 居住 ， 一 名 匹 大 博士， 另 一 名 匹 大 硕士 ， 都 是 很 好 相处 的 女生 。
563, 物业 是 口碑 很 好 的 mayer ’ s management ， 上门 修 东西 十分 及时 且 免费 。,2,mayer,迈耶斯,s management,物业,,,,,,, 物业 是 口碑 很 好 的迈耶斯物业， 上门 修 东西 十分 及时 且 免费 。
564, apartment : 一 室 一 厅 。,1,apartment,公寓,,,,,,,,, 公寓: 一 室 一 厅 。
565, roommate ： 匹 大 硕士 第二 年 ， 温柔 安静 好 相处 。,1,roommate,室友,,,,,,,,, 室友 ： 匹 大 硕士 第二 年 ， 温柔 安静 好 相处 。
566, 饭厅 有 两 张 书桌 ， 房间 有 一 张 king size bed 。,1,king size bed,超大号床,,,,,,,,, 饭厅 有 两 张 书桌 ， 房间 有 一 张 超大号床。
567, 交通 极 便利 ， forbes 上 几乎 所有 最 主要 的 公交 线路 都 直接 从 门口 经过 。,1,forbes,福布斯,,,,,,,,, 交通 极 便利 ， 福布斯 上 几乎 所有 最 主要 的 公交 线路 都 直接 从 门口 经过 。
568, 户型 ： 一 室 一 厅 ， 崭新 的 apartment room 。,1,apartment room,公寓间,,,,,,,,, 户型 ： 一 室 一 厅 ， 崭新 的 公寓间。
569, 现有 两 匹 大 男生 ， 一 master 一 phd ， 很 好 相处 。,2,master,硕士,phd,博士,,,,,,, 现有 两 匹 大 男生 ， 一 硕士一 博士， 很 好 相处 。
570, ps ： 房子 的 位置 在 north oakland ， 周围 小区 华人 和 白人 比较 多 ， 所以 比较 安全 ， 晚上 回家 也 不用 特别 担心 。,2,ps,附笔,north oakland,北奥克兰,,,,,,, 附笔： 房子 的 位置 在 北奥克兰 ， 周围 小区 华人 和 白人 比较 多 ， 所以 比较 安全 ， 晚上 回家 也 不用 特别 担心 。
571, 如果 有 兴趣 可以 联系 我 email :,1,email,电子邮件,,,,,,,,, 如果 有 兴趣 可以 联系 我 电子邮件 :
572, 如 感 兴趣 ， 请 发 邮件 : yan em@18,1,yan,严,,,,,,,,, 如 感 兴趣 ， 请 发 邮件 : yan em@18
573, 附近 有 giant eagle ， 各 种 餐厅 ， 离 公园 frick park 走路 一 分钟 。,2,giant eagle,大老鹰,frick park,弗里克公园,,,,,,, 附近 有 大老鹰 ， 各 种 餐厅 ， 离 公园弗里克公园 走路 一 分钟 。
574, 如 感 兴趣 ， 请 发 邮件 : yan em@18,1,yan,严,,,,,,,,, 如 感 兴趣 ， 请 发 邮件 : yan em@18
575, 美国 请 联系 王 哥 pn-12 （ 美国 电话 ） ， email ： em@23,1,email,电子邮件,,,,,,,,, 美国 请 联系 王 哥 pn-12 （ 美国 电话 ） ， 电子邮箱 ： em@23
576, 距离 川 霸王 ， 天天 见面 ， 府 河 人家 ， giant eagle 都 是 步 走 距离 ， 生活 便利 ；,1,大老鹰,need to translate,,,,,,,,, 距离 川 霸王 ， 天天 见面 ， 府 河 人家 ， 大老鹰 都 是 步 走 距离 ， 生活 便利 ；
577, 卫生间 去年 年底 刚刚 装修 ， 简直 高大 上 ~~~ 物业 为 meyer management ， 属于 匹兹堡 地区 老牌 物业 ， 服务 周到 。,1,meyer management,迈耶斯物业,,,,,,,,, 卫生间 去年 年底 刚刚 装修 ， 简直 高大 上 ~~~ 物业 为 迈耶斯物业， 属于 匹兹堡 地区 老牌 物业 ， 服务 周到 。
578, 附近 有 giant eagle ， 各 种 餐厅 ， 离 公园 frick park 走路 一 分钟 。,2,giant eagle,大老鹰,frick park,弗里克公园,,,,,,, 附近 有 大老鹰 ， 各 种 餐厅 ， 离 公园 弗里克公园 走路 一 分钟 。
579, 暑假 在 匹 大 上 summer ， 实在 不 想 再 搬 一 次 。,1,summer,暑校,,,,,,,,, 暑假 在 匹 大 上暑校， 实在 不 想 再 搬 一 次 。
580, hello 大家 好,1,hello,嘿,,,,,,,,, 嘿大家 好
581, 联系 方式 ： email : em@24,1,email,电子邮件,,,,,,,,, 联系 方式 ： 电子邮件 : em@24
582, 管理 公司 是 匹兹堡 口碑 很 好 的 meyers management ， 维修 速度 非常 快 ， 且 没有 额外 费用,1,meyers management,迈耶斯物业,,,,,,,,, 管理 公司 是 匹兹堡 口碑 很 好 的 迈耶斯物业 ， 维修 速度 非常 快 ， 且 没有 额外 费用
583, 联系 电话 or text ： 412-6518342 jane,2,or text,或者短信,jane,简,,,,,,, 联系 电话 or text ： 412-6518342 jane
584, 物业 为 meyer management ， 属于 匹兹堡 地区 老牌 物业 ， 服务 周到 。,1,meyer management,迈耶斯物业,,,,,,,,, 物业 为 迈耶斯物业 ， 属于 匹兹堡 地区 老牌 物业 ， 服务 周到 。
585, 有意 者 text or call pn-13 better to text first .,2,text or call,短信或者电话,better to text first,最好短信优先,,,,,,, 有意 者 短信或者电话 pn-13 最好短信优先 .
586, 欢迎 email 联系 咨询 。,1,email,电子邮件,,,,,,,,, 欢迎 电子邮件 联系 咨询 。
587, pets 可以 商量 。,1,pets,宠物,,,,,,,,, 宠物可以 商量 。
588, 补充 ： bathroom,1,bathroom,浴室,,,,,,,,, 补充 ： 浴室
589, 这 是 one bedroom apartment .,1,one bedroom apartment,单卧室公寓,,,,,,,,, 这 是 单卧室公寓 .
590, 联系 方式 ： email : em@24,1,email,电子邮件,,,,,,,,, 联系 方式 ： 电子邮件 : em@24
591, 管理 公司 是 匹兹堡 口碑 很 好 的 meyers management ， 维修 速度 非常 快 ， 且 没有 额外 费用,1,meyers management,迈耶斯物业,,,,,,,,, 管理 公司 是 匹兹堡 口碑 很 好 的迈耶斯物业， 维修 速度 非常 快 ， 且 没有 额外 费用
592, 房子 结构 ： 三 层 楼 house,1,house,住宅,,,,,,,,, 房子 结构 ： 三 层 楼 独栋住宅
593, 周边 ： 附近 有 bar 和 餐厅 ， 还 有 小 超市 。,1,bar,酒吧,,,,,,,,, 周边 ： 附近 有 酒吧 和 餐厅 ， 还 有 小 超市 。
594, 邮箱 [ url = em@25,1,url,统一资源定位符,,,,,,,,, 邮箱 [ 统一资源定位符 = em@25
595, 【 物业 】 ： meyers management 公司 ， 物业 反应 迅速,1,meyers management,迈耶斯物业,,,,,,,,, 【 物业 】 ： 迈耶斯物业 公司 ， 物业 反应 迅速
596, 【 物业 】 ： meyers management 公司 ， 物业 反应 迅速,1,meyers management,迈耶斯物业,,,,,,,,, 【 物业 】 ： 迈耶斯物业 公司 ， 物业 反应 迅速
597, 房租 在 400-500 usd / 月,1,usd,美刀,,,,,,,,, 房租 在 400-500 美刀 / 月
598, 并且 附近 有 cvs 和 印度 、 韩国 超市 ， 购物 也 方便 。,1,cvs,超市名,,,,,,,,, 并且 附近 有 cvs(超市名) 和 印度 、 韩国 超市 ， 购物 也 方便 。
599, north oakland 属于 学校 附近 相对 安静 和 治安 情况 较 好 的 区域 ， 居住 环境 好 ， 利于 学习 和 生活 。,1,north oakland,北奥克兰,,,,,,,,, 北奥克兰属于 学校 附近 相对 安静 和 治安 情况 较 好 的 区域 ， 居住 环境 好 ， 利于 学习 和 生活 。
600, 房租 在 400-500 usd / 月,1,usd,美刀,,,,,,,,, 房租 在 400-500 美刀 / 月
601, ） 即日 起 available ！,1,available,有效,,,,,,,,, ） 即日 起 有效 ！
602, ） 即日 起 available ！,1,available,有效,,,,,,,,, ） 即日 起 有效 ！
603, ［ 生活 环境 ］ 距 giant eagle ， walnut st 步行 约 五 分钟 ， 周边 有 许多 餐厅 。,2,giant eagle,大老鹰,walnut st,核桃街,,,,,,, ［ 生活 环境 ］ 距 大老鹰 ， 核桃街 步行 约 五 分钟 ， 周边 有 许多 餐厅 。
604, sherwood 算是 匹兹堡 地区 最好 的 公寓 之一 了 ， 稍微 听说 过 的 同学 应该 都 知道 。,1,sherwood,谢尔伍德,,,,,,,,, 谢尔伍德 算是 匹兹堡 地区 最好 的 公寓 之一 了 ， 稍微 听说 过 的 同学 应该 都 知道 。
605, 有 床 （ queen size ） 和 桌子 椅子 。,1,queen size,大号尺寸的,,,,,,,,, 有 床 （大号尺寸的） 和 桌子 椅子 。
606, 三 层 house ， 带 地下室 。,1,house,住宅,,,,,,,,, 三 层独栋住宅， 带 地下室 。
607, ［ 生活 环境 ］ 距 giant eagle ， walnut st 步行 约 五 分钟 ， 周边 有 许多 餐厅 。,2,giant eagle,大老鹰,walnut st,核桃街,,,,,,, ［ 生活 环境 ］ 距 大老鹰 ， 核桃街 步行 约 五 分钟 ， 周边 有 许多 餐厅 。
608, 地址 ： chesterfield rd ，,1,chesterfield rd,切斯特菲尔德路,,,,,,,,, 地址 ：切斯特菲尔德路，
609, 并且 bus stop 的 位置 距离 公寓 只 需 四 分钟 的 时间 。,1,bus stop,公交站,,,,,,,,, 并且 公交站的 位置 距离 公寓 只 需 四 分钟 的 时间 。
610, 房租 交付 方式 为 check 。,1,check,支票,,,,,,,,, 房租 交付 方式 为 支票 。
611, maintenance request 发出 一 两 天 内 就 会 有 人 来 修 。,1,maintenance request,维修申请,,,,,,,,, 维修申请发出 一 两 天 内 就 会 有 人 来 修 。
612, pittsburgh oakland 地区 豪华 房 出租 ：,1,pittsburgh oakland,匹兹堡奥克兰,,,,,,,,, 匹兹堡奥克兰地区 豪华 房 出租 ：
613, 房子 是 独立 town house,1,town house,联排楼,,,,,,,,, 房子 是 独立 联排楼
614, 美国 请 联系 王 哥 pn-12 （ 美国 电话 ） ， email ： em@23,1,email,电子邮件,,,,,,,,, 美国 请 联系 王 哥 pn-12 （ 美国 电话 ） ， 电子邮箱： em@23
615, 本人 求 one bed room ， college garden .,2,one bed room,单卧室间,college garden,学校花园,,,,,,, 本人 求单卧室间，学校花园
616, south oakland ， house 一 个 卧室 出租 。,2,south oakland,南奥克兰,house,住宅,,,,,,, 南奥克兰 ， 独栋住宅 一 个 卧室 出租 。
617, house 里 还 有 客厅 ， 厨房 ， 地下室 。,1,house,住宅,,,,,,,,, 独栋住宅 里 还 有 客厅 ， 厨房 ， 地下室 。
618, 三 层 楼 house,1,house,住宅,,,,,,,,, 三 层 楼 独栋住宅
619, 周边 ： 生活 便利 ， 附近 有 bar 和 餐厅 ， 还 有 小 超市 。,1,bar,酒吧,,,,,,,,, 周边 ： 生活 便利 ， 附近 有 酒吧和 餐厅 ， 还 有 小 超市 。
620, house 里面 的 人 都 是 不 开 party 的 匹 大学生 。,2,house,住宅,party,聚会,,,,,,, 独栋住宅 里面 的 人 都 是 不 开 聚会 的 匹 大学生 。
621, 物业 为 meyer management ， 属于 匹兹堡 地区 老牌 物业 ， 服务 周到 。,1,meyer management,迈耶斯物业,,,,,,,,, 物业 为 迈耶斯物业， 属于 匹兹堡 地区 老牌 物业 ， 服务 周到 。
622, 公寓 为 south windsor ， 只有 十四 户 。,1,south windsor,南温莎,,,,,,,,, 公寓 为 南温莎 ， 只有 十四 户 。
623, 房子 是 独立 town house,1,town house,联排楼,,,,,,,,, 房子 是 独立联排楼
624, 美国 请 联系 王 哥 pn-12 （ 美国 电话 ） ， email ： em@23,1,email,电子邮件,,,,,,,,, 美国 请 联系 王 哥 pn-12 （ 美国 电话 ） ， 电子邮件 ： em@23
625, 房子 是 独立 town house,1,town house,联排楼,,,,,,,,, 房子 是 独立联排楼
626, 美国 请 联系 王 哥 pn-12 （ 美国 电话 ） ， email ： em@23,1,email,电子邮件,,,,,,,,, 美国 请 联系 王 哥 pn-12 （ 美国 电话 ） ， 电子邮件 ： em@23
627, 房东 美国 老头 ， 非常 nice .,1,nice,好,,,,,,,,, 房东 美国 老头 ， 非常 好
628, available from january ， 拎包 入住 ， 一月 房租 免除 ！,1,available from january,到一月有效,,,,,,,,, 从一月起有效， 拎包 入住 ， 一月 房租 免除 ！
629, walnut street 上面 的 小店 和 bar 也 不错 ；,2,walnut street,核桃街,bar,酒吧,,,,,,, 核桃街 上面 的 小店 和酒吧 也 不错 ；
630, house 里面 的 一 层 （ 一 室 一 厅 ） ， 带 家具,1,house,住宅,,,,,,,,, 独栋住宅里面 的 一 层 （ 一 室 一 厅 ） ， 带 家具
631, 附近 有 giant eagle 、 target 和 trader joe's 。,3,giant eagle,大老鹰,target,塔吉特,trader,交易员,,,,, 附近 有 大老鹰 、 塔吉特 和 缺德舅 。
632, house 在 白人 养老 社区 ， 环境 十分 幽静 ， 治安 很 好 。,1,house,住宅,,,,,,,,, 独栋住宅 在 白人 养老 社区 ， 环境 十分 幽静 ， 治安 很 好 。
633, 房子 招租 租 ， 坐落 在 greenfield 。,1,greenfield,格林菲尔德,,,,,,,,, 房子 招租 租 ， 坐落 在 格林菲尔德 。
634, 二 楼 有 一 个 卫生间 一 楼 还 有 一 个 的 卫生间 ， 为 half bathroom,1,half bathroom,半浴室,,,,,,,,, 二 楼 有 一 个 卫生间 一 楼 还 有 一 个 的 卫生间 ， 为 半浴室
635, 且 靠近 环境 优美 的 frick park 匹 村 美景 随时 享受,1,frick park,弗里克公园,,,,,,,,, 且 靠近 环境 优美 的弗里克公园 匹 村 美景 随时 享受
636, 楼道 也 每 天 有 management 打扫 ， 维护 ~,1,management,物业,,,,,,,,, 楼道 也 每 天 有物业打扫 ， 维护 ~
637, 大 卧室 住 的 是 pitt 女生 研究生 ， 安静 好 相处 。,1,pitt,匹兹堡大学,,,,,,,,, 大 卧室 住 的 是 匹兹堡大学女生 研究生 ， 安静 好 相处 。
638, apartment 里 有 很多 国人 留学生 ～,1,apartment,公寓,,,,,,,,, 公寓里 有 很多 国人 留学生 ～
639, 坐标 highland park ， 公寓 风景 一流 匹 村 最 佳 。,1,highland park,高地公园,,,,,,,,, 坐标 高地公园 ， 公寓 风景 一流 匹 村 最 佳 。
640, 房租 加上 utility 费用 一共 每 月 $1086 。,1,utility,水电气,,,,,,,,, 房租 加上 水电气 费用 一共 每 月 $1086 。
641, 门口 有 cvs 很 方便 。,1,cvs,超市名,,,,,,,,, 门口 有 cvs(超市名) 很 方便 。
642, 卧室 在 house 二 楼 。,1,house,住宅,,,,,,,,, 卧室 在 独栋住宅 二 楼 。
643, 房子 是 村里 公认 的 好 地段 ， 更多 信息 google 可 得 。,1,google,谷歌,,,,,,,,, 房子 是 村里 公认 的 好 地段 ， 更多 信息谷歌 可 得 。
644, house 里面 的 一 层 （ 一 室 一 厅 ） ， 带 家具,1,house,住宅,,,,,,,,, 独栋住宅 里面 的 一 层 （ 一 室 一 厅 ） ， 带 家具
645, 从 公寓 步行 五 分钟 就 可以 到 大型 超市 giant eagle ， whole foods 。,2,giant eagle,大老鹰,whole foods,全食,,,,,,, 从 公寓 步行 五 分钟 就 可以 到 大型 超市 大老鹰 ， 全食 。
646, 有 床 （ queen size ） 和 桌子 椅子 。,1,queen size,大号尺寸的,,,,,,,,, 有 床 （大号尺寸的） 和 桌子 椅子 。
647, 房子 招租 租 ， 坐落 在 greenfield 。,1,greenfield,格林菲尔德,,,,,,,,, 房子 招租 租 ， 坐落 在格林菲尔德。
648, 餐厅 ： 周围 有 很多 pizza 店,1,pizza,披萨,,,,,,,,, 餐厅 ： 周围 有 很多 披萨 店
649, 如果 有 兴趣 可以 联系 我 email :,1,email,电子邮件,,,,,,,,, 如果 有 兴趣 可以 联系 我 电子邮箱 :
650, 附近 是 little italy 。,1,little italy,小意大利,,,,,,,,, 附近 是 小意大利 。
651, ( prefer 短信 ),1,prefer,比较喜欢,,,,,,,,, ( 比较倾向于 短信 )
652, 联系 方式 ： email ： em@26,1,email,电子邮件,,,,,,,,, 联系 方式 ： 电子邮件 ： em@26
653, view = public 邮箱 ： em@27,2,view,风景,public,公共,,,,,,, 可见 = 公共 邮箱 ： em@27
654, 干净 一 居室 的 apartment 出租 ，,1,apartment,公寓,,,,,,,,, 干净 一 居室 的 apartment 出租 ，
655, 管理 公司 ： walnut capital ， 维修 十分 及时,1,walnut capital,核桃资产,,,,,,,,, 管理 公司 ： 核桃资产 ， 维修 十分 及时
656, 房子 招租 租 ， 坐落 在 greenfield 。,1,greenfield,格林菲尔德,,,,,,,,, 房子 招租 租 ， 坐落 在 格林菲尔德 。
657, 有意 请 email 至 em@10,1,email,电子邮件,,,,,,,,, 有意 请 电子邮件 至 em@10
658, house 里面 的 一 个 卧室 ， 现在 就 可 入住,1,house,住宅,,,,,,,,, 独栋住宅  里面 的 一 个 卧室 ， 现在 就 可 入住
