SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,CodeSwitch6,Translation6,ChineseWordCount,EnglishWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfCodeSwitchedWord,IndicesOfPunctuation
1471,all in perfect condition ， 价钱 可以 商量,1,all in perfect condition,,,,,,,,,,,,3,4,1,[5_6_7],[0_1_2_3],[4]
1472,我 可以 提供 ride ， 已 发 楼主 信息,1,ride,,,,,,,,,,,,7,1,1,[0_1_2_5_6_7_8],[3],[4]
1473,learner's permit 车辆 保险 证明 车辆 的 registration card 同行 需要 一 位 有 驾照 的 人 （ 和 他 的 驾照 ） 其实 这些 在 learner's permit 上 都 写 着 。,3,permit,,registration card,,permit,,,,,,,,24,4,5,[2_3_4_5_6_9_10_11_12_13_14_15_16_18_19_20_21_23_24_25_28_29_30_31],[1_7_8_27],[0_17_22_26_32]
1474,park crest terrace 是 公认 性价比 最高 的 小区 。,1,park crest terrace,,,,,,,,,,,,6,3,1,[3_4_5_6_7_8],[0_1_2],[9]
1475,照片 不 能 显示 ， 需要 的 短信 或者 email 我,1,email,,,,,,,,,,,,9,1,1,[0_1_2_3_5_6_7_8_10],[9],[4]
1476,真 希望 都 是 ladies and gentlemen serving ladies and gentlemen .,1,ladies and gentlemen serving ladies and gentlemen,,,,,,,,,,,,4,7,1,[0_1_2_3],[4_5_6_7_8_9_10],[11]
1477,目前 楼主 正在 email 沟通 中 ， 法律 最后 吧 .,1,email,,,,,,,,,,,,8,1,2,[0_1_2_4_5_7_8_9],[3],[6_10]
1478,楼主 觉得 以后 新生 手册 罚 罚金 这里 除了 copper beach 和 parkway plaza ， 是 不 是 可以 加 个 ng 了 呢 。,3,copper beach,,parkway plaza,,ng,,,,,,,,18,5,2,[0_1_2_3_4_5_6_7_8_11_15_16_17_18_19_20_22_23],[9_10_12_13_21],[14_24]
1479,居住 前期 的 物业 ， 一般 设施 坏 了 会 修理 ， 不 会 charge 你 。,1,charge,,,,,,,,,,,,13,1,3,[0_1_2_3_5_6_7_8_9_10_12_13_15],[14],[4_11_16]
1480,我 觉得 他们 就是 看 我们 毕业 要 回国 了 ， 不 会 再 回来 和 他们 argue ， 才 如此 得意 的 乱 罚款 ！,1,argue,,,,,,,,,,,,22,1,3,[0_1_2_3_4_5_6_7_8_9_11_12_13_14_15_16_19_20_21_22_23_24],[17],[10_18_25]
1481,女 ， master ， 安静 。,1,master,,,,,,,,,,,,2,1,3,[0_4],[2],[1_3_5]
1482,我俩 是 情侣 出游 ， 人 很 nice ， 能 聊 能 kan 。,2,nice,,kan,,,,,,,,,,9,2,3,[0_1_2_3_5_6_9_10_11],[7_12],[4_8_13]
1483,你 好 ， 我 是 andy .,1,andy,,,,,,,,,,,,4,1,2,[0_1_3_4],[5],[2_6]
1484,我 在 state college 有 保险 办公室 。,1,state college,,,,,,,,,,,,5,2,1,[0_1_4_5_6],[2_3],[7]
1485,本人 phd 男生 ， 有意 的 同学 可以 联系 我 。,1,phd,,,,,,,,,,,,8,1,2,[0_2_4_5_6_7_8_9],[1],[3_10]
1486,hello 给 你 发 邮件 了,1,hello,,,,,,,,,,,,5,1,0,[1_2_3_4_5],[0],
1487,求 ride ， 同行 。,1,ride,,,,,,,,,,,,2,1,2,[0_3],[1],[2_4]
1488,今年 的 activity fee 我 已经 交 过 了 不 会 再 收 你 的 了 ！,1,activity fee,,,,,,,,,,,,14,2,1,[0_1_4_5_6_7_8_9_10_11_12_13_14_15],[2_3],[16]
1489,可以 一直 住 ， 没有 lease 的 问题 。,1,lease,,,,,,,,,,,,6,1,2,[0_1_2_4_6_7],[5],[3_8]
1490,害怕 没有 sponsor ？,1,sponsor,,,,,,,,,,,,2,1,1,[0_1],[2],[3]
1491,没错 ， 我 是 学生 党 l team player ！,1,l team player,,,,,,,,,,,,5,3,2,[0_2_3_4_5],[6_7_8],[1_9]
1492,富有 责任心 现在 就 申请 请 发送 你 的 resume 至 em1300,2,resume,,em1300,,,,,,,,,,10,1,0,[0_1_2_3_4_5_6_7_8_10],[9_11],
1493,我 可以 帮忙 share 费用 。,1,share,,,,,,,,,,,,4,1,1,[0_1_2_4],[3],[5]
1494,免费 提供 两 个 车位 和 bus pass 。,1,bus pass,,,,,,,,,,,,6,2,1,[0_1_2_3_4_5],[6_7],[8]
1495,> < 客厅 > < 厨房 > 二 楼 另 一 个 房间 住 的 是 一 个 男生 ， 一 楼 客厅 厨房 ， 地下室 住 一 对 小 情侣 ， 都 超级 nice 好 相处 ， 平时 无 party 很 安静 。,2,nice,,party,,,,,,,,,,32,2,10,[2_5_7_8_9_10_11_12_13_14_15_16_17_18_20_21_22_23_25_26_27_28_29_30_32_33_35_36_38_39_41_42],[34_40],[0_1_3_4_6_19_24_31_37_43]
1496,att 也 只 卖 9.,1,att,,,,,,,,,,,,3,1,1,[1_2_3],[0],[4]
1497,att 这 款 翻新 是 9.,1,att,,,,,,,,,,,,4,1,1,[1_2_3_4],[0],[5]
1498,联系 方式 ： stephanie em1244,1,stephanie em1244,,,,,,,,,,,,2,1,1,[0_1],[3_4],[2]
1499,联系 方式 ： stephanie em1244,1,stephanie em1244,,,,,,,,,,,,2,1,1,[0_1],[3_4],[2]
1500,驾照 刚 拿到 不久 ， 新人 一 枚 ， 你 敢 搭车 ， 我 就 敢 提供 ride,1,ride,,,,,,,,,,,,14,1,3,[0_1_2_3_5_6_7_9_10_11_13_14_15_16],[17],[4_8_12]
1501,如果 你 需要 去 nyc 我 可以 送 你 去 。,1,nyc,,,,,,,,,,,,9,1,1,[0_1_2_3_5_6_7_8_9],[4],[10]
1502,另外 ， 本 公寓 b ， c 房间 都 需要 出租 ， 意味 着 如果 你 和 你 的 朋友 恰好 想 一起 到 一 个 美好 的 地方 过 新 的 ， 舒适 的 生活 。,1,b ， c,,,,,,,,,,,,30,2,5,[0_2_3_7_8_9_10_12_13_14_15_16_17_18_19_20_21_22_23_24_25_26_27_28_29_30_31_33_34_35],[4_6],[1_5_11_32_36]
1503,现 提供 park crest 一 卧室 短 租 。,1,park crest,,,,,,,,,,,,6,2,1,[0_1_4_5_6_7],[2_3],[8]
1504,95，5 码 ， chocolate 色 ， 适合 平时 穿 5-5.,1,chocolate,,,,,,,,,,,,5,1,4,[1_4_6_7_8],[3],[0_2_5_9]
1505,地址 park forest apartment on west aaron dr.,1,park forest apartment on west aaron,,,,,,,,,,,,1,6,1,[0],[1_2_3_4_5_6],[7]
1506,今天 随手 一 试 发现 code 能用 ， 真是 意外 惊喜 。,1,code,,,,,,,,,,,,9,1,2,[0_1_2_3_4_6_8_9_10],[5],[7_11]
1507,需要 去 nyc or jfk 的 同学 可以 把 你们 送到 目的地 。,1,nyc or jfk,,,,,,,,,,,,9,3,1,[0_1_5_6_7_8_9_10_11],[2_3_4],[12]
1508,你 好 ， 同学 找到 ride 了 吗 ？,1,ride,,,,,,,,,,,,6,1,2,[0_1_3_4_6_7],[5],[2_8]
1509,有 需要 在 local run aaron 或者 去 机场 ， harrisburg ， hershey ， pittsburgh 等 路程 在 1.,2,local run aaron,,harrisburg ， hershey ， pittsburgh,,,,,,,,,,9,6,4,[0_1_2_6_7_8_15_16_17],[3_4_5_10_12_14],[9_11_13_18]
1510,需要 的 同学 请 短信 pn344 ： p,1,pn344 ： p,,,,,,,,,,,,5,1,1,[0_1_2_3_4],[5_7],[6]
1511,我 住 park forest apartment,1,park forest apartment,,,,,,,,,,,,2,3,0,[0_1],[2_3_4],
1512,或 email : s em1309,1,email : s em1309,,,,,,,,,,,,1,2,1,[0],[1_3_4],[2]
1513,很 好 的 deal ， 有 兴趣 的 朋友 不 要 错过 。,1,deal,,,,,,,,,,,,10,1,2,[0_1_2_5_6_7_8_9_10_11],[3],[4_12]
1514,在 the park 小区 。,1,the park,,,,,,,,,,,,2,2,1,[0_3],[1_2],[4]
1515,地址 在 w aaron dr ， 地理 位置 好 ， 离 超市 学校 都 很 近 。,1,w aaron dr,,,,,,,,,,,,11,3,3,[0_1_6_7_8_10_11_12_13_14_15],[2_3_4],[5_9_16]
1516,可 坐 的 公交 有 n ， ne ， nv ， v&vn 。,1,n ， ne ， nv,,,,,,,,,,,,5,3,5,[0_1_2_3_4],[5_7_9],[6_8_10_11_12]
1517,不如 去 抢 吧 ~ ~ 我 不 会 卖 dealer 吗 ~~~,1,dealer,,,,,,,,,,,,9,1,3,[0_1_2_3_6_7_8_9_11],[10],[4_5_12]
1518,filter 需要 换 了 吗,1,filter,,,,,,,,,,,,4,1,0,[1_2_3_4],[0],
1519,lion's crossing 的 二 人间 ， 独立 卫生间 ， 家具 齐全 ， 环境 安静 ， 是 个 学习 的 好 地方 。,1,crossing,,,,,,,,,,,,15,1,6,[2_3_4_6_7_9_10_12_13_15_16_17_18_19_20],[1],[0_5_8_11_14_21]
1520,park crest terrace 是 公认 性价比 最高 的 小区 。,1,park crest terrace,,,,,,,,,,,,6,3,1,[3_4_5_6_7_8],[0_1_2],[9]
1521,公交 的 pass 我 会 留给 您 。,1,pass,,,,,,,,,,,,6,1,1,[0_1_3_4_5_6],[2],[7]
1522,在 the park 小区 。,1,the park,,,,,,,,,,,,2,2,1,[0_3],[1_2],[4]
1523,如果 有 价格 合适 的 studio 也 请 联系 楼 主 哦 ， 邮箱 em1324,2,studio,,em1324,,,,,,,,,,12,1,1,[0_1_2_3_4_6_7_8_9_10_11_13],[5_14],[12]
1524,今年 的 activity fee 我 已经 交 过 了 不 会 再 收 你 的 了 ！,1,activity fee,,,,,,,,,,,,14,2,1,[0_1_4_5_6_7_8_9_10_11_12_13_14_15],[2_3],[16]
1525,联系 方式 微 信 昵称 ethel,1,ethel,,,,,,,,,,,,5,1,0,[0_1_2_3_4],[5],
1526,email 联系 了 您 ， 请 查收 ， 谢谢 。,1,email,,,,,,,,,,,,6,1,3,[1_2_3_5_6_8],[0],[4_7_9]
1527,周天 早上 前往 纽约 ， 提供 ride ， 最好 对方 也 有 驾照 可以 轮流 开 。,1,ride,,,,,,,,,,,,13,1,3,[0_1_2_3_5_8_9_10_11_12_13_14_15],[6],[4_7_16]
1528,是 一 个 三 层 独立 house ， 房间 位于 二 楼 ， 一 层 为 厨房 和 客厅 。,1,house,,,,,,,,,,,,16,1,3,[0_1_2_3_4_5_8_9_10_11_13_14_15_16_17_18],[6],[7_12_19]
1529,独立 卫生间 ， 大 的 walk in closet 。,1,walk in closet,,,,,,,,,,,,4,3,2,[0_1_3_4],[5_6_7],[2_8]
1530,也 可 直接 转 lease 。,1,lease,,,,,,,,,,,,4,1,1,[0_1_2_3],[4],[5]
1531,还 需要 ride for five 吗 ？,1,ride for five,,,,,,,,,,,,3,3,1,[0_1_5],[2_3_4],[6]
1532,大家 有 这 方面 的 商家 信息 ， 可以 share 啊 。,1,share,,,,,,,,,,,,9,1,2,[0_1_2_3_4_5_6_8_10],[9],[7_11]
1533,求 ride 。,1,ride,,,,,,,,,,,,1,1,1,[0],[1],[2]
1534,google 搜索 新 金马 ， 电话 叫 车,1,google,,,,,,,,,,,,6,1,1,[1_2_3_5_6_7],[0],[4]
1535,明白 了 ， 我 在 johnstown bb 也 看到 很多 philips pasta maker ， 能 安排 看 一下 吗 ?,2,johnstown bb,,philips pasta maker,,,,,,,,,,12,5,3,[0_1_3_4_7_8_9_14_15_16_17_18],[5_6_10_11_12],[2_13_19]
1536,请 联系 jim : 814-8800409,1,jim,,,,,,,,,,,,2,1,2,[0_1],[2],[3_4]
1537,顶 一下 josie 。,1,josie,,,,,,,,,,,,2,1,1,[0_1],[2],[3]
1538,通过 refer 获得 的 信用卡 ， 比 自己 申请 难度 小 一些 。,1,refer,,,,,,,,,,,,10,1,2,[0_2_3_4_6_7_8_9_10_11],[1],[5_12]
1539,求 ride 。,1,ride,,,,,,,,,,,,1,1,1,[0],[1],[2]
1540,我 有 一 个 房间 带 个人 卫浴 在 imperial tower .,1,imperial tower,,,,,,,,,,,,9,2,1,[0_1_2_3_4_5_6_7_8],[9_10],[11]
1541,做 examination 的 目的 也 是 配 眼镜 。,1,examination,,,,,,,,,,,,7,1,1,[0_2_3_4_5_6_7],[1],[8]
1542,可惜 我 是 iso t t,1,iso t t,,,,,,,,,,,,3,3,0,[0_1_2],[3_4_5],
1543,我 也 是 怕 自己 视力 不过 t t 能 稍微 描述 下 考 了 什么 吗 ？,1,t t,,,,,,,,,,,,15,2,1,[0_1_2_3_4_5_6_9_10_11_12_13_14_15_16],[7_8],[17]
1544,求 ride .,1,ride,,,,,,,,,,,,1,1,1,[0],[1],[2]
1545,求 当日 去 jfk 的 ride 。,2,jfk,,ride,,,,,,,,,,4,2,1,[0_1_2_4],[3_5],[6]
1546,楼 主脑 残 ， 一 个 没 注意 点 了 两 次 bid 。,1,bid,,,,,,,,,,,,11,1,2,[0_1_2_4_5_6_7_8_9_10_11],[12],[3_13]
1547,当时 bid 的 结果 相当于 原价 的 66% 。,1,bid,,,,,,,,,,,,6,1,2,[0_2_3_4_5_6],[1],[7_8]
1548,office 属于 apartment store ， 很 专业 也 很 nice 。,3,office,,apartment store,,nice,,,,,,,,5,4,2,[1_5_6_7_8],[0_2_3_9],[4_10]
1549,还 想 顺便 问 下 ride for five 是 抽签 才能 拿到 么 ？,1,ride for five,,,,,,,,,,,,10,3,1,[0_1_2_3_4_8_9_10_11_12],[5_6_7],[13]
1550,应该 是 符合 了 官 网 申请 ride for five 的 要求 。,1,ride for five,,,,,,,,,,,,9,3,1,[0_1_2_3_4_5_6_10_11],[7_8_9],[12]
1551,最 直接 就是 去 parking office 问 啊 .,1,parking office,,,,,,,,,,,,6,2,1,[0_1_2_3_6_7],[4_5],[8]
1552,新人 报道 ， 如何 加入 羽毛球 和 乒乓球 俱乐部 的 email list ， 这样 就 可以 知道 什么 时候 大家 一起 活动 了 ？,1,email list,,,,,,,,,,,,19,2,3,[0_1_3_4_5_6_7_8_9_13_14_15_16_17_18_19_20_21_22],[10_11],[2_12_23]
1553,im building 有 不少 桌子 挺 好的,1,im building,,,,,,,,,,,,5,2,0,[2_3_4_5_6],[0_1],
1554,关于 交通 ： grove 位 于 学校 北面 ， 小 区 包 bus pass ， hp 线 ， vn ， nv 线 都 可以 免费 乘坐 。,3,grove,,bus pass ， hp,,vn ， nv,,,,,,,,15,6,6,[0_1_4_5_6_7_9_10_11_16_21_22_23_24_25],[3_12_13_15_18_20],[2_8_14_17_19_26]
1555,空调 是 programmable 的 ， 可以 在 不同 时间 设定 不同 温度 。,1,programmable,,,,,,,,,,,,10,1,2,[0_1_3_5_6_7_8_9_10_11],[2],[4_12]
1556,各个 卧室 都 不 share 墙 ， 互 不 打扰 ！,1,share,,,,,,,,,,,,8,1,2,[0_1_2_3_5_7_8_9],[4],[6_10]
1557,其他 的 utility 也 都 是 包含 的 ， 不用 额 外交 ， 比如 sewer 。,2,utility,,sewer,,,,,,,,,,11,2,3,[0_1_3_4_5_6_7_9_10_11_13],[2_14],[8_12_15]
1558,求 一 个 当日 上午 去 jfk 的 ride 。,2,jfk,,ride,,,,,,,,,,7,2,1,[0_1_2_3_4_5_7],[6_8],[9]
1559,在 park forest villa,1,park forest villa,,,,,,,,,,,,1,3,0,[0],[1_2_3],
1560,联系 方式 ： email em75,1,email em75,,,,,,,,,,,,2,1,1,[0_1],[3_4],[2]
1561,那 还 需要 ineligible letter 吗 ？,1,ineligible letter,,,,,,,,,,,,4,2,1,[0_1_2_5],[3_4],[6]
1562,请问 是 park crest 吗 ？,1,park crest,,,,,,,,,,,,3,2,1,[0_1_4],[2_3],[5]
1563,主人 是 一 个 很 和善 的 中东 lady 。,1,lady,,,,,,,,,,,,8,1,1,[0_1_2_3_4_5_6_7],[8],[9]
1564,11:35 am philadelphia --3:25 pm state college 价格 绝对 优惠 ， 如 有 需要 请 联系 pn396,2,am philadelphia --3:25 pm state college,,pn396,,,,,,,,,,8,5,3,[7_8_9_11_12_13_14_15],[1_2_4_5_6_16],[0_3_10]
1565,我 在 maryland 南部 ， dc 附近 。,2,maryland,,dc,,,,,,,,,,4,2,2,[0_1_3_6],[2_5],[4_7]
1566,房子 是 pointe 两 人 间 ， 可以 拎包 入住 。,1,pointe,,,,,,,,,,,,8,1,2,[0_1_3_4_5_7_8_9],[2],[6_10]
1567,target （ 电子 产品 ， 家居 ， 衣物 等 。,1,target,,,,,,,,,,,,5,1,4,[2_3_5_7_8],[0],[1_4_6_9]
1568,ebay （ 综合 类 。,1,ebay,,,,,,,,,,,,2,1,2,[2_3],[0],[1_4]
1569,需要 ride 的 请 联系 ： pn293 or 站 内 联系,2,ride,,pn293 or,,,,,,,,,,7,2,1,[0_2_3_4_8_9_10],[1_6_7],[5]
1570,租 了 一 辆 full size 的 车 ， 去 时 有 三 个 空位 。,1,full size,,,,,,,,,,,,12,2,2,[0_1_2_3_6_7_9_10_11_12_13_14],[4_5],[8_15]
1571,html 联系 方式 ： pn366,2,html,,pn366,,,,,,,,,,2,1,1,[1_2],[0_4],[3]
1572,或者 附近 有 没 公寓 ， 可以 免费 overnight parking 的 啊 ？,1,overnight parking,,,,,,,,,,,,9,2,2,[0_1_2_3_4_6_7_10_11],[8_9],[5_12]
1573,utilities ： 房租 包 水 ， 暖气 ， 网 ， 有线 电视 ， 以及 sewer ， trash collection ， snow removal ， lawn care/leave removal 。,2,utilities,,sewer ， trash collection ， snow removal ， lawn care/leave removal,,,,,,,,,,8,8,10,[2_3_4_6_8_10_11_13],[0_14_16_17_19_20_22_24],[1_5_7_9_12_15_18_21_23_25]
1574,我 赶 时间 直接 去 机场 ， 所以 到 市区 的 我 只 能 中途 把 你 放到 mall 或者 其他 公交 进城 方便 的 地方 。,1,mall,,,,,,,,,,,,24,1,2,[0_1_2_3_4_5_7_8_9_10_11_12_13_14_15_16_17_19_20_21_22_23_24_25],[18],[6_26]
1575,邮箱 是 sunshine em1362,1,sunshine em1362,,,,,,,,,,,,2,1,0,[0_1],[2_3],
1576,交通 方便 ， 离 giant ， 东方 超市 近 。,1,giant,,,,,,,,,,,,6,1,3,[0_1_3_6_7_8],[4],[2_5_9]
1577,也 可以 用 自己 的 学生 邮箱 去 申请 免费 的 amazon prime ， 能 打折 并且 能 有 免费 的 2-day shipping ， 只是 要 注意 ， 这个 免费 的 prime 只有 几 个 月 ， 具体 几 个 月 我 忘 了 。,3,amazon prime,,shipping,,prime,,,,,,,,35,4,6,[0_1_2_3_4_5_6_7_8_9_10_14_15_16_17_18_19_20_24_25_26_28_29_30_32_33_34_35_37_38_39_40_41_42_43],[11_12_22_31],[13_21_23_27_36_44]
1578,amazon 传送 门 ： 点 我 。,1,amazon,,,,,,,,,,,,4,1,2,[1_2_4_5],[0],[3_6]
1579,【 出租 】 现有 the park 一 个 卧室 出租 （ 独立 卧室 ！,1,the park,,,,,,,,,,,,8,2,4,[1_3_6_7_8_9_11_12],[4_5],[0_2_10_13]
1580,重要 的 是 我 提供 免费 bus pass !,1,bus pass,,,,,,,,,,,,6,2,1,[0_1_2_3_4_5],[6_7],[8]
1581,我 在 blue course drive,1,blue course drive,,,,,,,,,,,,2,3,0,[0_1],[2_3_4],
1582,再次 更新 一下 ， 是 两 张 单程 的 从 state college 到 费城 的 票 ， 时间 是 8：30pm,1,state college,,,,,,,,,,,,15,2,3,[0_1_2_4_5_6_7_8_9_12_13_14_15_17_18],[10_11],[3_16_19]
1583,html 作为 国际 学生 ， 请 你 出 一 份 力 ！,1,html,,,,,,,,,,,,9,1,2,[1_2_3_5_6_7_8_9_10],[0],[4_11]
1584,》 ， opt 给 三 年 ， 会 让 你 有 更 充分 的 时间 求职 ！,1,opt,,,,,,,,,,,,12,1,4,[3_4_5_7_8_9_10_11_12_13_14_15],[2],[0_1_6_16]
1585,stem 的 延期 通过 将 会 是 未来 非 stem 延期 政策 出台 的 强大 助力 。,2,stem,,stem,,,,,,,,,,14,2,1,[1_2_3_4_5_6_7_8_10_11_12_13_14_15],[0_9],[16]
1586,） 参考 思路 ： 我们 为 大家 列出 了 一些 可供 参考 的 论述 角度 ， 以 论证 为什么 opt 延期 是 一 项 符合 美国 自身 利益 的 政策 （ 请 大家 注意 ， 决策者 关注 的 并不 是 留学生 的 利益 !,1,opt,,,,,,,,,,,,37,1,6,[1_2_4_5_6_7_8_9_10_11_12_13_14_16_17_18_20_21_22_23_24_25_26_27_28_29_31_32_33_35_36_37_38_39_40_41_42],[19],[0_3_15_30_34_43]
1587,在 “ 参考 思路 ” 中 ， 我们 已经 为 大家 列出 了 从 不同 stakeholders 的 角度 ， 为什么 此 项 政策 是 有意义 的 ， 欢迎 大家 参考 。,1,stakeholders,,,,,,,,,,,,24,1,6,[0_2_3_5_7_8_9_10_11_12_13_14_16_17_19_20_21_22_23_24_25_27_28_29],[15],[1_4_6_18_26_30]
1588,希望 是 studio ， 或是 one bedroom .,2,studio,,one bedroom,,,,,,,,,,3,3,2,[0_1_4],[2_5_6],[3_7]
1589,校 医院 有 专门 针对 抑郁 情绪 的 心理 辅导 ， 保险 cover 的,1,cover,,,,,,,,,,,,12,1,1,[0_1_2_3_4_5_6_7_8_9_11_13],[12],[10]
1590,utilities ： 房租 包 水 ， 暖气 ， 网 ， 有线 电视 ， 以及 sewer ， trash collection ， snow removal ， lawn care/leave removal 。,2,utilities,,sewer ， trash collection ， snow removal ， lawn care/leave removal,,,,,,,,,,8,8,10,[2_3_4_6_8_10_11_13],[0_14_16_17_19_20_22_24],[1_5_7_9_12_15_18_21_23_25]
1591,求 ride 。,1,ride,,,,,,,,,,,,1,1,1,[0],[1],[2]
1592,出门 就 有 bus 站 ！,1,bus,,,,,,,,,,,,4,1,1,[0_1_2_4],[3],[5]
1593,很 nice ！,1,nice,,,,,,,,,,,,1,1,1,[0],[1],[2]
1594,邮件 标明 apple watch 。,1,apple watch,,,,,,,,,,,,2,2,1,[0_1],[2_3],[4]
1595,如 有 available ， 请 邮箱 联系 em533,2,available,,em533,,,,,,,,,,5,1,1,[0_1_4_5_6],[2_7],[3]
1596,租金 595$ / 月 ， 包 bus pass （ r ， rc ， rp ) ， 包括 水电 、 维修 、 网络 等 费用 ， 家 具有 床 、 桌子 、 椅子 ， 独立 卫生间 。,1,bus pass （ r ， rc ， rp,,,,,,,,,,,,16,5,15,[0_3_5_16_17_19_21_22_23_25_26_27_29_31_33_34],[6_7_9_11_13],[1_2_4_8_10_12_14_15_18_20_24_28_30_32_35]
1597,欢迎 email 咨询 ： em1380,2,email,,em1380,,,,,,,,,,2,1,1,[0_2],[1_4],[3]
1598,firestone 贵 于 其他 ， 但是 给 免费 transportation ( 出租 ) 。,2,firestone,,transportation,,,,,,,,,,7,2,4,[1_2_3_5_6_7_10],[0_8],[4_9_11_12]
1599,很多 人 推荐 midas ， 但是 他 家 要 预约 ， 当天 是 轮 不 到 的 。,1,midas,,,,,,,,,,,,14,1,3,[0_1_2_5_6_7_8_9_11_12_13_14_15_16],[3],[4_10_17]
1600,即日 起 可以 入住 ， 感 兴趣 的 同学 或者 老师 可以 通过 以下 方式 联系 我 ： email : jingxuan.,1,email,,,,,,,,,,,,16,1,4,[0_1_2_3_5_6_7_8_9_10_11_12_13_14_15_16],[18],[4_17_19_20]
1601,地址 在 w aaron dr ， 地理 位置 好 ， 离 超市 学校 都 很 近 。,1,w aaron dr,,,,,,,,,,,,11,3,3,[0_1_6_7_8_10_11_12_13_14_15],[2_3_4],[5_9_16]
1602,可 坐 的 公交 有 n ， ne ， nv ， v&vn 。,1,n ， ne ， nv,,,,,,,,,,,,5,3,5,[0_1_2_3_4],[5_7_9],[6_8_10_11_12]
1603,很 爱 干净 不 party 。,1,party,,,,,,,,,,,,4,1,1,[0_1_2_3],[4],[5]
1604,地址 在 w aaron dr ， 地理 位置 好 ， 离 超市 学校 都 很 近 。,1,w aaron dr,,,,,,,,,,,,11,3,3,[0_1_6_7_8_10_11_12_13_14_15],[2_3_4],[5_9_16]
1605,可 坐 的 公交 有 n ， ne ， nv ， v&vn 。,1,n ， ne ， nv,,,,,,,,,,,,5,3,5,[0_1_2_3_4],[5_7_9],[6_8_10_11_12]
1606,本人 在 state college 住 过 很多 小区 ， park crest 的 公寓 性价比 真的 非常 高 。,2,state college,,park crest,,,,,,,,,,12,4,2,[0_1_4_5_6_7_11_12_13_14_15_16],[2_3_9_10],[8_17]
1607,联系 方式 : hl em1388,1,hl em1388,,,,,,,,,,,,2,1,1,[0_1],[3_4],[2]
1608,如果 你 能 看到 这个 post 就 说明 房间 还 available,2,post,,available,,,,,,,,,,9,2,0,[0_1_2_3_4_6_7_8_9],[5_10],
1609,pictures 请 联系 pn217,2,pictures,,pn217,,,,,,,,,,2,1,0,[1_2],[0_3],
1610,同 lilian 的 遭遇 一模一样,1,lilian,,,,,,,,,,,,4,1,0,[0_2_3_4],[1],
1611,有意 spring 开始 租 ， 房子 具体 信息 时 什么,1,spring,,,,,,,,,,,,8,1,1,[0_2_3_5_6_7_8_9],[1],[4]
1612,提 你 是 在 bbs 上 看到 的 帖子 还有 额外 优惠 哦 。,1,bbs,,,,,,,,,,,,12,1,1,[0_1_2_3_5_6_7_8_9_10_11_12],[4],[13]
1613,如 有 问题 请 联系 ： email ： em1392,1,email ： em1392,,,,,,,,,,,,5,1,2,[0_1_2_3_4],[6_8],[5_7]
1614,因为 它们 是 prepaid card 不 是 信用卡 ， 所以 不 会 产生 hard pull ， 也 不 会 被 拒 。,2,prepaid card,,hard pull,,,,,,,,,,15,4,3,[0_1_2_5_6_7_9_10_11_12_16_17_18_19_20],[3_4_13_14],[8_15_21]
1615,这 就 需要 另外 的 trick 去 开 免费 的 savings 账户 了 。,2,trick,,savings,,,,,,,,,,11,2,1,[0_1_2_3_4_6_7_8_9_11_12],[5_10],[13]
1616,prepaid card account 和 savings account 可以 互相 随时 转账 ， 把 所有 的 钱 都 挪 到 savings account 吧 ！,3,prepaid card account,,savings account,,savings account,,,,,,,,13,7,2,[3_6_7_8_9_11_12_13_14_15_16_17_20],[0_1_2_4_5_18_19],[10_21]
1617,注意 有的 银行 如 boa ， citibank 等 无法 向 其 转账 。,1,boa ， citibank,,,,,,,,,,,,9,2,2,[0_1_2_3_7_8_9_10_11],[4_6],[5_12]
1618,lion's cut 还 不错,1,cut,,,,,,,,,,,,2,1,1,[2_3],[1],[0]
1619,所以 即使 可以 有 两 个 permit ， 我 的 车 也 不 能 用 。,1,permit,,,,,,,,,,,,13,1,2,[0_1_2_3_4_5_8_9_10_11_12_13_14],[6],[7_15]
1620,现在 park crest 都 木 有 visitor parking 了 ？,2,park crest,,visitor parking,,,,,,,,,,5,4,1,[0_3_4_5_8],[1_2_6_7],[9]
1621,em217 jess 是 的 超 极 不 合理 ！,1,em217 jess,,,,,,,,,,,,6,1,1,[2_3_4_5_6_7],[0_1],[8]
1622,giant 我 听说 是 不 能 过夜 ， 我 停 过 一 个 晚上 没 被 拖 ， 但 看着 空荡荡 的 停车场 还是 有点 心慌 。,1,giant,,,,,,,,,,,,23,1,3,[1_2_3_4_5_6_8_9_10_11_12_13_14_15_16_18_19_20_21_22_23_24_25],[0],[7_17_26]
1623,email 联系 发 图片 。,1,email,,,,,,,,,,,,3,1,1,[1_2_3],[0],[4]
1624,请 给 我 email ， 我 可以 发 图片 。,1,email,,,,,,,,,,,,7,1,2,[0_1_2_5_6_7_8],[3],[4_9]
1625,因为 住 the pointe 人 太 多 了 。,1,the pointe,,,,,,,,,,,,6,2,1,[0_1_4_5_6_7],[2_3],[8]
