Word Index,Word Form,Surprisal
4,人,3.14761
5,能,3.155704
6,提供,2.146909
7,搬家,5.438151
8,服务,3.18185
9,？,4.161849
,,
PSU,2705,
0,如果,2.949325
1,有,1.728947
2,，,1.788875
3,请,3.709139
4,联系,3.301296
5,我,4.016349
6,。,2.131696
,,
PSU,2707,
0,访问,5.048018
1,学者,4.615726
2,带,4.847697
3,小学生,6.001894
4,一,2.588525
5,枚,2.519762
6,，,1.562144
7,求,4.98863
8,暑假,5.662205
,,
PSU,2708,
0,）,4.562703
1,可以,3.223947
2,随时,3.140767
3,入住,3.962551
4,。,0.9292497
,,
PSU,2709,
0,想,4.705596
1,请教,4.86066
2,一些,2.274293
3,问题,2.355364
4,。,0.5722955
,,
PSU,2710,
0,求,4.792746
1,捎带,7.640971
2,，,1.596389
3,价格,4.356595
4,可,2.961744
5,商量,5.750332
6,！,4.50893
,,
PSU,2711,
0,七月,4.217338
1,底,2.402585
2,八月,5.418984
3,初,2.151038
4,可以,4.300689
5,入住,4.325171
,,
PSU,2713,
0,欢迎,5.269867
1,女生,4.740093
2,来,3.823541
3,咨询,4.522622
4,！,4.402802
,,
PSU,2714,
0,拿,4.306529
1,了,1.936002
2,钥匙,4.993412
3,，,0.6399376
4,住,4.68539
5,进去,6.01414
6,之后,1.936011
7,每,3.27785
8,个,4.34181
9,月,1.436832
10,准时,6.712462
11,交,4.847685
12,的,1.735612
13,房租,5.432354
14,就,3.757391
15,好,2.71876
16,。,0.7341495
,,
PSU,2715,
0,本人,5.073573
1,女,4.483484
2,，,0.971958
3,睡觉,6.233234
4,安静,6.121617
5,，,0.8755206
6,爱,4.15935
7,干净,3.09117
8,，,0.3454795
9,价格,4.442428
10,可以,2.7345
11,商量,5.067413
12,。,1.119376
,,
PSU,2717,
0,请,4.366777
1,问,4.6344
2,有,2.711747
3,几,2.505081
4,个,0.4353522
5,卧室,4.76777
6,可以,3.712234
7,出租,5.301709
8,呢,5.58203
9,？,0.1915589
,,
PSU,2718,
0,离开,4.103536
1,时,1.929438
2,也,2.412345
3,会,0.8628547
4,保证,4.498693
5,房间,5.002675
6,和,1.780698
7,搬入,6.635961
8,时,3.040931
9,一样,3.458648
10,整洁,6.898513
11,。,1.035716
,,
PSU,2719,
0,请,4.366777
1,问,4.6344
2,还有,3.793021
3,空位,5.394913
4,吗,5.291934
5,？,0.1054398
,,
PSU,2720,
0,本人,5.073573
1,有,2.436129
2,车,4.293173
3,，,0.84432
4,可以,2.594807
5,驾驶,4.513331
6,。,1.465691
,,
PSU,2721,
0,有,2.715695
1,意愿,4.14514
2,的,1.149219
3,可以,4.394578
4,联系,4.148471
5,本人,4.660127
6,。,1.555578
,,
PSU,2722,
0,计划,4.14338
1,取消,3.07635
2,啦,6.00527
,,
PSU,2724,
0,硅谷,5.415995
1,工作,2.138157
2,内,5.302775
3,推,4.195599
4,和,4.259854
5,算法,4.434264
6,培训,5.515241
7,~,5.06232
,,
PSU,2726,
0,我们,3.478143
1,提供,3.181111
2,:,5.642046
,,
PSU,2728,
0,诚意,7.042348
1,求购,7.289408
2,自行车,4.807649
3,一,3.243711
4,辆,2.358143
5,，,2.01407
6,好,4.266584
7,骑,5.31547
8,，,1.23976
9,刹车,5.804835
10,正常,4.742464
11,。,1.504228
,,
PSU,2729,
0,没有,3.923701
1,，,2.46925
2,你,2.237504
3,的,1.238616
4,联系,3.807642
5,方式,4.694092
6,？,4.122381
,,
PSU,2730,
0,你,3.991114
1,好,3.577481
2,，,1.413318
3,可以,2.265362
4,从,1.938952
5,八月,4.241366
6,开始,1.173965
7,租,5.378041
8,吗,5.371623
9,？,0.1054398
,,
PSU,2731,
0,最好,5.001022
1,暑假,6.432559
2,能,3.906104
3,租,4.897388
,,
PSU,2732,
0,太,4.023885
1,不,2.702604
2,好意思,4.878253
3,已经,3.829679
4,回国,4.45612
5,却,3.814617
6,忘记,3.411382
7,留,5.055848
8,微,4.991182
9,信号,2.845493
10,码,5.579284
11,了,2.984069
12,房子,4.234477
13,并,1.241998
14,未,3.239469
15,出租,6.026989
,,
PSU,2733,
0,我,3.527254
1,想,1.742613
2,租,5.894908
3,<unk>,Infinity
,,
PSU,2735,
0,更新,4.512905
1,一下,5.046104
2,，,0.6656599
3,有,2.42046
4,几,2.263475
5,样,7.057
6,家具,5.67737
7,搬,5.868902
8,不,2.659668
9,走,0.3227735
10,需要,4.297632
11,紧急,3.149396
12,处理,2.443004
13,！,4.373566
,,
PSU,2736,
0,实木,6.817091
1,书桌,6.567556
2,，,0.8406437
3,免费,4.543202
4,<unk>,Infinity
,,
PSU,2737,
0,怎么,6.527233
1,和,2.470374
2,你,3.553212
3,联系,4.721061
4,呢,4.531465
5,？,0.1915589
,,
PSU,2739,
0,实木,6.817091
1,书桌,6.567556
2,，,0.8406437
3,<unk>,Infinity
4,，,1.197862
5,（,3.615288
6,如果,2.948062
7,你,1.881527
8,买,4.111523
9,其他,4.00049
10,东西,3.141847
11,超过,4.638216
12,<unk>,Infinity
13,，,1.197862
14,免费,4.543202
15,）,2.576494
16,<unk>,Infinity
,,
PSU,2740,
0,各位,5.415995
1,，,1.433733
2,往返,4.461702
3,波士顿,4.307858
4,，,1.193502
5,<unk>,Infinity
,,
PSU,2741,
0,可以,3.535944
1,单程,6.128959
2,或,2.696628
3,在,2.298921
4,沿途,4.570178
5,下车,5.653642
6,。,0.906068
,,
PSU,2742,
0,哈,3.618497
1,宝,2.694303
2,就,3.002296
3,一,3.176304
4,个,5.357092
5,半,2.602795
6,小时,0.6374897
7,如果,4.862737
8,有,1.559093
9,人,3.29938
10,那天,6.308397
11,没事,6.657898
12,愿意,5.222314
13,来,2.558537
14,接,3.4583
15,一下,5.529856
16,可以,2.806015
17,商量,5.033401
18,价格,4.919613
19,啊,5.713071
20,。,0.8946041
,,
PSU,2743,
0,你,3.991114
1,什么,3.051511
2,时候,0.7178553
3,到,2.71269
4,呢,5.486212
,,
PSU,2745,
0,<unk>,Infinity
1,入住,5.243498
2,，,1.059009
3,并且,2.434993
4,地下室,5.850343
5,有,1.838849
6,洗衣机,5.870168
7,。,1.052029
,,
PSU,2746,
0,房屋,8.677697
1,已,3.485149
2,出,3.308549
3,，,0.9797242
4,谢谢,5.285311
5,关注,4.962852
6,！,3.678204
,,
PSU,2747,
0,非,3.733549
1,折叠,4.016471
2,。,1.316869
,,
PSU,2748,
0,含,4.502182
1,灯泡,4.481152
2,。,1.110672
,,
PSU,2749,
0,有,2.715695
1,原,3.904228
2,包装,5.255352
3,。,1.239429
,,
PSU,2750,
0,看,4.772542
1,这里,3.931329
2,！,3.213211
,,
PSU,2751,
0,求,4.792746
1,短,4.633559
2,租,5.854287
3,一,2.043456
4,个,5.461759
5,月,1.215996
6,左右,2.373011
7,，,0.5611941
8,时间,3.541965
9,大致,2.785083
10,是,1.311778
11,从,5.83132
12,<unk>,Infinity
,,
PSU,2752,
0,明天,5.313333
1,后天,6.388174
2,都,3.060921
3,可以,1.575163
,,
PSU,2753,
0,但,2.92147
1,我们,3.698454
2,不,1.42222
3,会,3.047801
4,除草,7.264249
5,。,1.050079
,,
PSU,2754,
0,请问,5.804013
1,这个,2.81278
2,能,4.04148
3,商量,6.288769
4,吗,5.27903
5,？,0.1054398
,,
PSU,2755,
0,请,4.366777
1,问,4.6344
2,还,4.308136
3,租,4.400822
4,吗,5.76361
,,
PSU,2757,
0,交通,4.374603
1,：,1.217484
2,交通,4.971565
3,便利,1.640932
4,。,0.6321665
,,
PSU,2758,
0,中央,3.71993
1,空调,5.62523
2,暖气,3.593539
3,。,1.085915
,,
PSU,2759,
0,炉灶,6.344666
1,是,2.414049
2,天然气,4.984279
3,，,1.452735
4,适合,4.138989
5,中式,5.242225
6,烹调,3.060505
7,。,1.407195
,,
PSU,2760,
0,干净,6.100998
1,舒适,3.604923
2,。,0.9437078
,,
PSU,2761,
0,带,4.192413
1,所有,4.451536
2,家具,3.847038
3,。,1.201446
,,
PSU,2763,
0,安静,6.258925
1,，,1.036911
2,好,4.030117
3,相处,3.909211
4,。,1.169474
,,
PSU,2764,
0,希望,4.628299
1,爱,5.138101
2,干净,3.324678
3,，,0.3454795
4,好,4.047126
5,相处,3.909211
6,。,1.169474
,,
PSU,2765,
0,物业,4.600861
1,已,2.987768
2,包括,3.187505
3,。,3.517636
,,
PSU,2766,
0,发,4.642696
1,了,1.854453
2,邮件,5.195151
3,，,1.038364
4,求,4.591426
5,回复,5.171243
,,
PSU,2767,
0,可以,3.535944
1,单,4.973414
2,卖,5.421999
3,！,3.395679
,,
PSU,2768,
0,你,3.991114
1,好,3.577481
2,，,1.413318
3,能,2.476216
4,详细,4.26597
5,了解,0.872935
6,一下,3.006519
7,电视,3.782455
8,的,1.532096
9,情况,3.136124
10,吗,5.193385
11,？,0.1054398
,,
PSU,2769,
0,空间,4.558663
1,很,3.735867
2,足,4.226904
3,，,1.348061
4,房间,5.078145
5,对面,4.361856
6,有,1.760422
7,自己,2.61986
8,单独,2.641358
9,的,0.3617278
10,洗手间,5.140148
11,。,0.8724211
,,
PSU,2771,
0,请,4.366777
1,问,4.6344
2,你,2.167679
3,有,2.107594
4,微,4.336785
5,信,4.971414
6,吗,4.004677
7,？,0.5049582
,,
PSU,2772,
0,一,2.791026
1,个,5.592477
2,打印机,6.009189
3,，,1.024706
4,里面,4.106631
5,还,2.02667
6,有,2.419934
7,一半,3.035047
8,油墨,6.804167
9,。,1.231724
,,
PSU,2773,
0,早上,4.546763
1,几,3.611916
2,点,2.395971
3,呢,4.175976
,,
PSU,2774,
0,为了,2.825748
1,免,4.126141
2,运费,3.209162
3,，,0.9350592
4,多,2.972685
5,买,4.72799
6,了,2.728315
7,四,2.619363
8,桶,5.700143
9,。,1.272497
,,
PSU,2775,
0,电话,4.575053
1,前,3.839561
2,先,3.01461
3,短信,5.882037
4,我,4.012224
5,~,5.190809
6,广告,5.396163
7,骚扰,4.571788
8,电话,5.011272
9,太,4.798483
10,多,3.952621
11,了,2.103522
12,，,1.04342
13,请,2.795386
14,谅解,6.05805
15,。,0.8648076
,,
PSU,2776,
0,车,4.722855
1,还,3.411252
2,在,1.340406
,,
PSU,2777,
0,您,5.160723
1,还,2.41407
2,卖,4.401319
3,车,4.575408
4,吗,5.412446
5,？,0.1054398
,,
PSU,2778,
0,本人,5.073573
1,会,3.047949
2,开车,4.541881
3,。,1.711373
,,
PSU,2780,
0,你,3.991114
1,可以,1.123852
2,联系,4.258821
3,我,4.145011
4,啦,4.575961
,,
PSU,2782,
0,我们,3.478143
1,<unk>,Infinity
2,各位,5.538811
3,提供,3.676184
4,安全,2.881525
5,、,0.9107768
6,快速,2.28686
7,、,0.8702087
8,优质,4.932991
9,的,0.7112045
10,服务,1.152967
11,。,0.5796553
,,
PSU,2783,
0,上门,6.258925
1,提供,3.827171
2,！,4.554223
,,
PSU,2787,
0,谢谢,5.637844
1,，,1.459426
2,本人,4.674092
3,男生,5.966405
4,，,0.9938769
5,生活,3.02445
6,规律,4.716993
7,，,0.428147
8,爱,4.249556
9,清洁,4.467768
10,。,1.327413
,,
PSU,2788,
0,没有,3.923701
1,任何,1.112083
2,不良,4.431862
3,习惯,5.280119
4,。,0.9075281
,,
PSU,2789,
0,你,3.991114
1,能,2.62881
2,接受,2.681684
3,吗,4.542563
4,？,0.1978347
,,
PSU,2790,
0,现在,3.0935
1,每,3.738302
2,月,3.849619
3,的,1.98123
4,租金,3.809239
5,是,1.963493
6,多少,4.497315
7,？,0.6532125
,,
PSU,2792,
0,最好,5.001022
1,当天,5.577914
2,返回,3.285764
3,！,4.545607
,,
PSU,2793,
0,你,3.991114
1,是,0.9382151
2,去,4.20599
3,考试,4.286668
4,吗,5.536316
,,
PSU,2795,
0,我们,3.478143
1,两,3.005019
2,个,0.2750166
3,男生,3.926525
4,也,2.283494
5,非常,3.214669
6,好,2.029384
7,相处,4.811253
8,。,1.169474
,,
PSU,2796,
0,欢迎,5.269867
1,有,3.95667
2,兴趣,3.734898
3,的,1.475477
4,同学,4.026839
5,联系,3.77677
6,我,4.016349
7,。,2.131696
,,
PSU,2797,
0,房子,5.512905
1,很,3.009724
2,新,3.892704
3,，,0.3125786
4,公共,4.762298
5,区域,2.488735
6,木,5.134263
7,地板,4.499479
8,，,1.169154
9,卧室,6.296164
10,内,1.423927
11,地毯,6.194952
12,，,0.9622114
13,餐厅,4.934901
14,客厅,6.343861
15,设施,4.665959
16,齐全,2.295185
17,。,0.7472747
,,
PSU,2798,
0,客厅,6.258925
1,有,3.365124
2,电视,4.126806
3,、,1.077632
4,沙发,5.690045
5,。,1.450642
,,
PSU,2799,
0,二,3.222314
1,楼,1.591621
2,三,3.038359
3,个,1.37026
4,房间,3.323604
5,<unk>,Infinity
6,<unk>,Infinity
,,
PSU,2806,
0,【,3.699992
1,房子,5.232891
2,情况,4.516074
3,】,4.945736
4,：,1.801321
5,公寓,6.239007
6,是,1.969396
7,一,0.894294
8,个,6.566783
9,两,3.985012
10,居室,7.707892
11,（,2.753457
12,两,3.333039
13,室,3.959189
14,一,0.9280026
15,厅,0.2688453
16,一,1.698437
17,卫,5.059817
18,）,2.193058
19,，,0.8159398
20,有,2.64275
21,一,1.354857
22,个,5.503237
23,车位,3.284116
24,。,0.4456234
,,
PSU,2807,
0,如果,2.949325
1,你,1.886886
2,想,1.324563
3,自己,2.758682
4,带,3.290984
5,家具,5.152663
6,，,0.9882128
7,我们,3.178066
8,也,1.557448
9,可以,0.6820692
10,在,1.27156
11,你,4.136943
12,入住,6.395643
13,前,2.617138
14,将,2.693329
15,房间,4.852482
16,内,3.998818
17,的,0.8009063
18,家具,3.707271
19,处理,4.593946
20,掉,2.584935
21,。,0.5411035
,,
PSU,2808,
0,所以,3.657084
1,可以,2.166539
2,<unk>,Infinity
3,入住,5.243498
4,，,1.059009
5,什么,4.730815
6,都,0.6679885
7,不,0.8243964
8,用,3.248297
9,准备,5.013717
10,。,1.414849
,,
PSU,2809,
0,希望,4.628299
1,有,2.349383
2,人,3.340263
3,接手,4.627686
4,我们,4.431034
5,房租,6.738251
6,合同,5.125939
7,。,0.6741689
,,
PSU,2811,
0,想,4.705596
1,看,2.465916
2,房子,4.699418
3,照片,4.888155
4,的,1.431429
5,可以,4.39627
6,自己,3.134231
7,在,1.81305
8,<unk>,Infinity
,,
PSU,2812,
0,如果,2.949325
1,有,1.728947
2,兴趣,3.90522
3,，,0.9000635
4,可以,2.960979
5,直接,2.101679
6,跟,2.794445
7,我,1.986309
8,联系,4.601811
9,。,0.6154596
,,
PSU,2813,
0,因为,2.896955
1,是,1.939256
2,全新,4.188621
3,的,0.2918866
4,，,2.147432
5,和,2.648601
6,去,4.316079
7,超市,4.373545
8,买,2.68961
9,没,4.64601
10,区别,3.299778
11,，,0.872935
12,就,2.639751
13,不,2.157946
14,讲价,5.591708
15,了,2.709604
16,。,1.533697
,,
PSU,2814,
0,时间,3.803211
1,为,1.747482
2,<unk>,Infinity
,,
PSU,2815,
0,不,3.59865
1,发,3.135573
2,图,4.110443
3,了,4.819941
4,因为,4.103198
5,还,3.399557
6,没有,0.5850267
7,彻底,3.086113
8,把,3.039746
9,房间,3.914712
10,<unk>,Infinity
11,出来,4.072012
12,，,0.6516303
13,有,2.859618
14,需要,2.912498
15,的,0.5200058
16,朋友,3.583891
17,可以,3.064915
18,联系,4.114636
19,我,4.145011
,,
PSU,2816,
0,是否,5.035784
1,有,1.277016
2,图片,4.906911
3,？,4.799134
,,
PSU,2819,
0,定期,5.023885
1,保养,2.188685
2,.,3.897965
,,
PSU,2820,
0,航班,5.976814
1,时间,2.841429
2,是,1.939069
3,<unk>,Infinity
,,
PSU,2821,
0,有意,5.512905
1,者,4.028477
2,加,3.749689
3,我,4.073826
4,，,1.803316
5,我,0.7850661
6,发,4.113734
7,图片,5.4495
8,给,4.055782
9,你,2.156152
10,。,1.381931
,,
PSU,2822,
0,有,2.715695
1,可以,3.904228
2,开车,4.646446
3,的,1.358343
4,朋友,3.376488
5,我们,4.190363
6,一起,2.19249
7,租车,6.901463
8,也,3.054487
9,行,4.348701
,,
PSU,2823,
0,由于,2.225141
1,本人,4.565879
2,还,2.496883
3,要,3.046603
4,继续,2.646396
5,住,4.362109
6,下去,3.830845
7,，,0.576957
8,希望,3.344704
9,你,2.456219
10,能,0.6835951
11,保持,2.489548
12,屋内,6.081004
13,整洁,6.373021
14,干净,2.024773
15,，,0.69897
16,生活,3.031495
17,习惯,6.774227
18,良好,4.213914
19,，,0.7904912
20,没有,2.234405
21,不良,4.131812
22,嗜好,6.551926
23,。,1.031408
,,
PSU,2824,
0,自己,4.938874
1,顶,5.443449
2,一下,5.638311
3,，,0.6656599
4,价格,4.444176
5,可以,2.7345
6,商量,5.067413
,,
PSU,2826,
0,入住,5.976814
1,时间,3.558488
2,最早,3.072692
3,<unk>,Infinity
,,
PSU,2827,
0,有,2.715695
1,人,3.533183
2,有,2.574156
3,单,3.983546
4,反,4.739853
5,相机,3.076276
6,我,4.167154
7,可以,2.34683
8,借,2.774446
9,一,3.594623
10,周,2.537807
11,吗,5.986617
12,？,0.1054398
,,
PSU,2828,
0,再次,4.717025
1,更新,3.500446
2,最后,4.558703
3,一,0.6835949
4,周,2.360529
,,
PSU,2830,
0,入住,5.976814
1,时间,3.558488
2,可以,2.669289
3,商量,5.108127
,,
PSU,2831,
0,入住,5.976814
1,时间,3.558488
2,随时,5.42058
3,可以,1.330245
4,。,2.933301
,,
PSU,2832,
0,买,4.968837
1,东西,1.818336
2,送,4.940565
3,餐具,6.247176
,,
PSU,2833,
0,体重,4.910845
1,称,4.471852
2,还,4.302752
3,有,2.339693
4,吗,5.783107
5,？,0.328867
,,
PSU,2835,
0,又,3.766012
1,降价,7.412495
2,了,1.64879
,,
PSU,2836,
0,你,3.991114
1,好,3.577481
2,，,1.413318
3,请,3.100019
4,问,4.282516
5,公寓,4.308136
6,可以,2.926869
7,暑假,6.362014
8,短,4.714805
9,租,5.854287
10,吗,5.371623
11,？,0.1054398
,,
PSU,2837,
0,出租,5.886802
1,一,2.900342
2,间,2.198733
3,卧室,3.260066
4,，,0.7366862
5,各,3.372543
6,种,4.15782
7,家用,4.817885
8,电器,5.755992
9,和,1.79814
10,家具,4.348261
11,齐全,6.260808
12,，,0.370216
13,<unk>,Infinity
14,入住,5.243498
15,。,0.9292497
,,
PSU,2838,
0,本人,5.073573
1,是,1.546351
2,<unk>,Infinity
,,
PSU,2839,
0,费用,5.804013
1,平分,6.591721
2,。,1.038629
,,
PSU,2840,
0,确认,5.114965
1,正确,3.466578
2,吗,5.441743
3,？,0.1054398
,,
PSU,2841,
0,你们,5.230359
1,在,1.793563
2,哪里,3.757549
3,打球,6.43451
4,啊,5.880397
5,？,1.242439
,,
PSU,2842,
0,房租,6.258925
1,原价,7.269283
2,<unk>,Infinity
3,水电,5.506626
4,房间,5.129426
5,洗手间,5.991146
6,干净,6.143871
7,整洁,1.839242
8,，,0.7476568
9,走,4.497318
10,之前,2.991756
11,会,2.486408
12,打扫,6.96246
13,卫生,5.189082
14,。,1.912598
,,
PSU,2843,
0,剩余,4.938874
1,两,2.392558
2,间,2.218845
3,卧室,2.529841
4,（,2.41142
5,共,3.372951
6,用,5.038142
7,一,1.8919
8,卫生间,7.623722
9,）,2.954052
10,适合,5.541005
11,一,2.984932
12,家,5.212772
13,人,3.529869
14,或,2.852031
15,两,1.911158
16,位,1.480582
17,男士,3.525944
18,。,1.449196
,,
PSU,2844,
0,八月,4.302052
1,有,3.360612
2,房屋,9.134122
3,出租,5.308383
4,吗,5.314475
5,?,1.412667
,,
PSU,2845,
0,电,4.404566
1,，,1.888313
2,网,4.95759
3,，,1.609909
4,气,4.982892
5,，,2.324502
6,每,3.194956
7,月,3.368194
8,大概,6.301638
9,<unk>,Infinity
,,
PSU,2849,
0,希望,4.628299
1,大家,2.404539
2,都,1.079181
3,能,1.698055
4,找到,1.51941
5,满意,3.70689
6,的,0.4196835
7,房子,4.112447
8,。,0.8367215
,,
PSU,2850,
0,房间,5.415995
1,还,3.759469
2,在,1.192875
3,吗,3.633944
4,？,0.09017663
,,
PSU,2851,
0,如果,2.949325
1,还,3.05225
2,在,1.776025
3,，,2.120839
4,请,3.597436
5,联系,3.301296
6,。,0.6328061
,,
PSU,2853,
0,最大,4.132694
1,的,0.5149098
2,卧室,5.03815
3,，,0.7323937
4,独立,4.113129
5,卫生间,3.456993
6,，,1.063136
7,一,2.602311
8,楼,5.759132
9,。,1.14808
,,
PSU,2854,
0,采光,6.258925
1,非常,4.567901
2,好,1.782907
3,。,0.7249983
,,
PSU,2855,
0,水电,5.804013
1,自理,6.914646
2,。,0.7819442
,,
PSU,2856,
0,你,3.991114
1,接受,3.769366
2,男生,4.609143
3,吗,3.620229
4,。,2.188225
,,
PSU,2857,
0,本人,5.073573
1,爱,4.539603
2,清洁,4.373767
3,。,1.327413
,,
PSU,2858,
0,没有,3.923701
1,任何,1.112083
2,的,1.453386
3,生活,3.015322
4,坏,6.243676
5,习惯,5.178533
6,。,0.9075281
,,
PSU,2860,
0,我们,3.478143
1,将,1.582464
2,给,3.583006
3,村子,4.848199
4,里,0.6962683
5,有,1.2075
6,需要,3.118817
7,的,0.5200058
8,朋友,3.583891
9,提供,3.683264
10,最,2.975818
11,优质,1.157608
12,的,0.1627273
13,服务,1.152967
14,。,0.5796553
,,
PSU,2861,
0,所以,3.657084
1,最好,3.826211
2,是,1.339952
3,男生,4.938658
4,联系,3.860764
5,我,4.016349
6,。,2.131696
,,
PSU,2862,
0,这个,2.896868
1,房子,4.094051
2,最,3.975815
3,好,3.926188
4,的,0.5556167
5,地方,2.535639
6,就,2.261818
7,是,2.397175
8,我,2.843912
9,提供,4.26852
10,所有,3.041113
11,的,1.036429
12,家具,3.413751
13,（,2.130646
14,基本上,4.669352
15,所有,2.271772
16,的,0.4288166
17,。,3.182215
,,
PSU,2863,
0,就,3.380966
1,可以,2.256878
2,续签,5.41307
3,你,4.461314
4,的,0.9156754
5,合同,4.135386
6,。,0.4914601
,,
PSU,2864,
0,邻居,5.478143
1,也,2.204455
2,是,1.14178
3,很,2.675941
4,安静,3.140834
5,的,0.9906948
6,那,4.020639
7,种,4.974262
8,。,0.8060885
,,
PSU,2865,
0,可,3.501123
1,有偿,7.253466
2,。,1.985005
,,
PSU,2866,
0,请,4.366777
1,问,4.6344
2,位置,4.178587
3,在,1.642247
4,哪里,2.655717
5,？,0.5112969
,,
PSU,2867,
0,有,2.715695
1,独立,3.637303
2,卫生间,2.684893
3,吗,5.573916
4,？,0.1054398
,,
PSU,2868,
0,家具,5.804013
1,齐全,6.28716
2,，,0.370216
3,温馨,6.065043
4,装饰,4.94613
5,，,0.8477497
6,交通,4.325598
7,便利,0.7549214
8,。,0.6321665
,,
PSU,2869,
0,有,2.715695
1,基本,4.340117
2,家具,6.15059
3,，,0.9882128
4,网,4.92166
5,很,4.661021
6,好,3.559633
7,，,1.364868
8,半价,6.797705
9,出租,6.0588
10,！,4.544375
,,
PSU,2872,
0,两,3.065489
1,层,2.758134
2,，,0.532717
3,五,3.422575
4,个,1.047947
5,卧室,4.712278
6,，,0.7998947
7,两,2.744421
8,个,0.8886713
9,卫生间,4.908605
10,。,0.966715
,,
PSU,2873,
0,厨房,5.637844
1,，,0.9667723
2,客厅,5.870231
3,，,0.8803964
4,每,3.205388
5,间,3.877728
6,<unk>,Infinity
7,。,1.427697
,,
PSU,2877,
0,每个,3.587335
1,卧室,4.867227
2,有,3.141699
3,床,5.10216
4,，,0.8009059
5,写字台,7.478866
6,，,0.945592
7,椅子,5.676741
8,，,1.504958
9,衣柜,6.757556
10,，,1.244165
11,灯具,6.199619
12,。,0.9700368
,,
PSU,2883,
0,全职,5.592087
1,市场,4.470943
2,开发,2.749115
3,助理,5.081368
4,，,1.026056
5,工作,4.417543
6,地点,1.870209
7,：,1.571368
8,新泽西,5.629165
9,爱迪生,6.379181
10,或,3.308481
11,北京,4.082745
,,
PSU,2884,
0,周六,4.893116
1,周日,2.369331
2,也,2.394319
3,有,1.213636
4,车,4.482876
5,，,0.84432
6,非常,4.201087
7,方便,2.068186
8,。,0.2552725
,,
PSU,2885,
0,这些,3.169497
1,家具,4.6974
2,可以,3.700925
3,折价,7.513884
4,转卖,6.159846
5,，,0.7911162
6,具体,4.123446
7,价格,3.290663
8,可,2.852976
9,商量,5.750332
10,。,1.119376
,,
PSU,2886,
0,制服,5.194147
1,基本上,4.066769
2,谁,5.214422
3,都,1.517327
4,可以,1.045529
5,穿,3.511491
6,，,1.891733
7,因为,2.47351
8,很,3.371672
9,宽松,4.082588
10,。,1.054382
,,
PSU,2887,
0,顶,4.495176
1,~,5.272847
2,求,5.783131
3,信息,4.152802
4,，,0.8124216
5,多谢,6.073219
,,
PSU,2889,
0,说,4.393429
1,：,0.8801592
2,不能,5.345902
3,给,2.754048
4,预约,5.820088
5,，,1.033664
6,要,3.309497
7,预约,4.536814
8,必须,4.263969
9,提前,3.070502
10,一,1.395006
11,天,0.7558749
12,。,1.227807
,,
PSU,2890,
0,我,3.527254
1,一,2.740823
2,听,2.134013
3,美国,3.735095
4,服务员,6.444341
5,不论,5.286764
6,我,3.029526
7,怎么,3.070273
8,求情,4.02783
9,都,3.163752
10,不行,3.847427
11,。,0.2397603
,,
PSU,2891,
0,那个,5.048018
1,嘴脸,7.299531
2,我,3.776196
3,再,3.218926
4,也,4.296892
5,不,2.023552
6,想,3.550725
7,看,2.468821
8,第二,3.915996
9,次,0.992514
10,。,2.486302
,,
PSU,2892,
0,我,3.527254
1,非常,2.986805
2,紧张,2.916497
3,不,4.531557
4,能,2.678347
5,迟到,6.517123
6,。,1.14321
,,
PSU,2893,
0,幸好,5.336814
1,老板,5.100335
2,带着,4.014098
3,大家,3.445155
4,准时,6.455586
5,出现,2.403493
6,在,0.8300363
7,了,1.671046
8,小,3.098566
9,四川,4.741685
10,。,1.753737
,,
PSU,2894,
0,然后,3.924634
1,就,2.388166
2,需要,2.516639
3,加,3.469938
4,两,2.618983
5,把,3.206181
6,椅子,1.879311
7,。,0.9052683
,,
PSU,2895,
0,一,2.791026
1,个,5.592477
2,服务员,6.15322
3,非常,3.244749
4,严肃,3.243504
5,地,1.118653
6,跑,4.019496
7,过来,5.849594
8,问,5.266067
9,我,1.73077
10,：,1.085712
11,是,3.52624
12,你,3.56169
13,订,6.125783
14,的,1.04196
15,预约,5.372938
16,吗,5.168056
17,？,0.1054398
,,
PSU,2896,
0,我,3.527254
1,：,3.59782
2,“,0.6532125
3,是,2.477798
4,”,0.9316179
5,。,1.055633
,,
PSU,2897,
0,我,3.527254
1,也,2.296368
2,只是,2.746838
3,给,2.88069
4,老板,4.153719
5,办事,5.522166
6,而已,3.592963
7,。,0.2358848
,,
PSU,2898,
0,就,3.380966
1,因为,3.238957
2,你们,3.623403
3,不,2.056938
4,缺,3.713828
5,客人,5.606535
6,，,1.02401
7,就,2.750844
8,这么,3.179135
9,嚣张,3.940831
10,？,2.59948
,,
PSU,2899,
0,学长,5.550694
1,，,1.275522
2,是,1.68447
3,你,4.079874
4,吗,2.143507
,,
PSU,2900,
0,服务,4.439798
1,态度,5.41542
2,的确,4.408347
3,是,0.7351016
4,差,5.047097
5,，,0.9890105
6,早,4.070856
7,就,4.218833
8,<unk>,Infinity
9,那,4.019812
10,了,3.998751
,,
PSU,2901,
0,而且,4.159117
1,觉得,3.80492
2,瞧,6.815724
3,不,1.639966
4,起,2.81872
5,人,4.639861
6,！,3.780122
,,
PSU,2902,
0,如果,2.949325
1,是,1.734276
2,几,3.750468
3,个,0.4436975
4,朋友,2.561573
5,想,3.761594
6,三,4.163342
7,间,2.143459
8,一起,5.206922
9,租,4.260966
10,价格,5.012206
11,可,2.790681
12,更,3.493891
