SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,TranslatedSentence
852,所 属 物业 ： walnut capital （ 匹兹堡 特别 好 的 物业 ）,1,walnut capital,,,,,,,,,,
853,人 非常 nice,1,nice,,,,,,,,,,
854,也 有 校园 shuttle 停 靠 站 。,1,shuttle,,,,,,,,,,
855,house 中 的 一 个 最大 房间 ， 租金 为 ： 399$ / 月 。,1,house,,,,,,,,,,
856,房东 待人 和善 ， 房东 联系 email ： rent@soptopenn.,1,email,,,,,,,,,,
857,平时 非常 安静 ， 也 很 少 有 人 干扰 ， 基本 没 人 会 在 这里 开 party 什么 的 ， 非常 适合 学习 。,1,party,,,,,,,,,,
858,社区 ： squirrel hill ， 3-9 分钟 步行 可 达 bus stop,2,squirrel hill,,bus stop,,,,,,,,
859,您 想 找 有 免费 street parking 的 公寓 吗 ？,1,street parking,,,,,,,,,,
860,college gardens 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护 。,2,college gardens,,pitt,,,,,,,,
861,附近 有 cvs 和 印度 超市 ， 购物 方便 ， 也 有 很多 中国 ， 印度 餐馆 。,1,cvs,,,,,,,,,,
862,您 想 找 有 免费 street parking 的 公寓 吗 ？,1,street parking,,,,,,,,,,
863,college gardens 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护 。,2,college gardens,,pitt,,,,,,,,
864,房子 是 一 个 两 层 楼 大 house 。,1,house,,,,,,,,,,
865,二 楼 是 两 个 bedrooms 。,1,bedrooms,,,,,,,,,,
866,每个 bedroom 里 还 有 两 层 ， 是 个 loft 的 感觉 ， 很 大 。,2,bedroom,,loft,,,,,,,,
867,含 一 个 outdoor parking 固定 车位 ， 不 需要 抢 。,1,outdoor parking,,,,,,,,,,
868,公寓 情况 ： 超大 一 室 一 厅 ， 位 于 bayard road ， 属于 著名 的 meyers 公司 。,2,bayard road,,meyers,,,,,,,,
869,交通 便捷 ， 去 中国 超市 ， whole foods market ， target ， downtown 等 均 可 直达 。,3,whole foods market,,target,,downtown,,,,,,
870,两 个 walk-in closet 非常 宽敞 。,1,closet,,,,,,,,,,
871,学校 escort 可 直达 。,1,escort,,,,,,,,,,
872,周边 环境 ： 对面 是 女子 大学 （ chatham university ） 安静 和 安全 。,1,chatham university,,,,,,,,,,
873,人 也 很 nice 的 ！,1,nice,,,,,,,,,,
874,if （ 学校 escort ）,2,if,,escort,,,,,,,,
875,if （ 学校 shuttle ）,2,if,,shuttle,,,,,,,,
876,去 giant eagle,1,giant eagle,,,,,,,,,,
877,阳台 （ 面向 shady ）,1,shady,,,,,,,,,,
878,college garden 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护 。,2,college garden,,pitt,,,,,,,,
879,停车 ： 有 免费 的 off-street parking,1,parking,,,,,,,,,,
880,联系 时 请 说明 你 的 名字 ， 性别 ， 在 这里 的 身份 （ 例如 master ， phd ， 访问 学者 等 ）,2,master,,phd,,,,,,,,
881,由于 本人 下 学期 要 study abroad ， 现在 需要 将 apartment 从 12.,2,study abroad,,apartment,,,,,,,,
882,没有 单独 的 laundry 。,1,laundry,,,,,,,,,,
883,要 去 tower 洗 衣服,1,tower,,,,,,,,,,
884,一 个 studio （ 独立 卫生间 ， 一 个 大厅 包括 厨房 ） 。,1,studio,,,,,,,,,,
885,这个 apt 非常 好 ， 可能 整个 匹兹堡 都 找 不 到 这么 便宜 的 apt 了 。,2,apt,,apt,,,,,,,,
886,不含 utility 。,1,utility,,,,,,,,,,
887,craig 两 室 一 厅 中 一 室 招租 。,1,craig,,,,,,,,,,
888,出门 一 分钟 到 centre 和 craig 路口 。,2,centre,,craig,,,,,,,,
889,所有 家具 齐全 （ queen size 床 + 书桌 + 转椅 + 衣柜 + 书柜 ） 只 需 提包 入住 。,1,queen size,,,,,,,,,,
890,房子 是 一 个 两 层 楼 大 house 。,1,house,,,,,,,,,,
891,刚 装修 过 的 新房 ， 有 back yard ， deck 等,2,back yard,,deck,,,,,,,,
892,停车 ： 有 停车场 ， 但是 需要 交 fee 。,1,fee,,,,,,,,,,
893,欢迎 email 或者 电话 咨询 信息 照片,1,email,,,,,,,,,,
894,html 租金 为 750+electricity,1,html,,,,,,,,,,
895,松鼠 山 有 很多 restaurant ， 吃饭 不 发愁 。,1,restaurant,,,,,,,,,,
896,距离 giant eagle 只 有 一 个 block ， 购物 方便 。,2,giant eagle,,block,,,,,,,,
897,一 室 一 厅 ， 客厅 招租 ， 并且 有 dining room 。,1,dining room,,,,,,,,,,
898,客厅 面积 很 大 ， 很 明亮 ， 有 自己 的 closet ( 详见 floor plan ),2,closet,,floor plan,,,,,,,,
899,（ 可 google 查看 地理 位置 ）,1,google,,,,,,,,,,
900,位置 在 murray 和 forward 交叉 路口 附近 ， 方便 上下 374.,2,murray,,forward,,,,,,,,
901,有 free street parking.,1,free street,,,,,,,,,,
902,现在 有 位于 bartlett st 的 安静 公寓 中 一 间 卧室 出租 ， 出门 过 马路 即 可 到 giant eagle ， 买 东西 很 方便 。,2,bartlett st,,giant eagle,,,,,,,,
903,center tower 一 室 一 厅 招租 。,1,center tower,,,,,,,,,,
904,lease 到 2016.,1,lease,,,,,,,,,,
905,现有 两 匹 大 master ， 一 男生 一 女生 ， 很 好 相处 。,1,master,,,,,,,,,,
906,的 studio ， 环境 安静 。,1,studio,,,,,,,,,,
907,邮箱 jib 40@pitt.,1,jib,,,,,,,,,,
908,floor plan ( 我 用 模拟 人生 搞 的 = = 就 看 个 结构 吧 实际 颜色 不 是 这样 的 ) 房东 给 我 拍 了 一 段 房子 现在 的 样子 的 视频 可以 发 邮件 问 我 要 ：,1,floor plan,,,,,,,,,,
909,floor plan ( 我 用 模拟 人生 搞 的 = = 就 看 个 结构 吧 实际 颜色 不 是 这样 的 ) ：,1,floor plan,,,,,,,,,,
910,这 是 one bedroom apartment .,1,one bedroom apartment,,,,,,,,,,
911,联系 方式 ： call : 724-630-3493 e-mail : pghbest@hotmail.,1,call,,,,,,,,,,
912,本人 匹 大 研究生 毕业 ， 在 学校 的 实验室 做 opt ， 男 ， 无 不良 嗜好 。,1,opt,,,,,,,,,,
913,有 permit ， 没有 车 ， 但是 想 近期 考 驾照 。,1,permit,,,,,,,,,,
914,请 再次 确认 一下 微 信号 ， 我 添加 你 时 显示 “ not found ” 。,1,not found,,,,,,,,,,
915,已经 拿到 permit ， 有 车 。,1,permit,,,,,,,,,,
916,位置 ： squirrel hill 附近 。,1,squirrel hill,,,,,,,,,,
917,你 还 ， 请 问 可以 share 一下 你 教练 的 联系 方式 吗 ？,1,share,,,,,,,,,,
918,我 也 拿到 了 permit ， 最近 想 请 教练 陪练 ， 但 还 没 找到 。,1,permit,,,,,,,,,,
919,在 每 一 次 booking 客人 走 之后 需要 进行 整理 和 清洁 。,1,booking,,,,,,,,,,
920,allen 于 2018-4-25 14:27 编辑,1,allen,,,,,,,,,,
921,大家 好 ， 我 是 匹 大学生 ， 希望 加入 一 个 手机 的 family plan 。,1,family plan,,,,,,,,,,
922,豪华 suv 包车 往返 pit 机场 及 匹兹堡 市区,2,suv,,pit,,,,,,,,
923,去 ymca 找 一 个 正规 的 吧,1,ymca,,,,,,,,,,
924,area manager 地区 经理,1,area manager,,,,,,,,,,
925,有 良好 的 沟通 能力 和 时间 观念 ， 团队 意识 强 熟练 应用 电脑 ， excel 表格 ， word 文档 等 基本 办公 软件 应用 有 工作 经验 ， 美国 身份 者 优先 考虑,2,excel,,word,,,,,,,,
926,朋友 背景 ： 国内 大学 研究生 ， 已 拿到 公司 offer .,1,offer,,,,,,,,,,
927,客服 很 nice ， 丢 单 必 补 ， 从不 赖账 ；,1,nice,,,,,,,,,,
928,有 permit 和 国内 驾照 ， 希望 有 人 可以 有偿 帮忙 过 一 遍 考试 内容 和 讲 一下 注意 事项 ！,1,permit,,,,,,,,,,
929,有 需要 或 加入 att family plan 的 吗 ？,1,att family plan,,,,,,,,,,
930,参加 信息 ， 论坛 详情 见 flyer ！,1,flyer,,,,,,,,,,
931,有 permit ， 没有 车 ， 但是 很 需要 近期 考 驾照 。,1,permit,,,,,,,,,,
932,你们 要 去 哪个 outlet,1,outlet,,,,,,,,,,
933,过往 的 两 次 自从 匹 大 加入 acc 对阵 情况 来看 ， 掌控 比赛 节奏 在 对阵 duke 时 总 显得 那么 的 艰难 。,2,acc,,duke,,,,,,,,
934,晚上 去 woodbury outlets 。,1,woodbury outlets,,,,,,,,,,
935,大家 找 工作 都 需要 专业 头像 作为 自己 的 profile picture .,1,profile picture,,,,,,,,,,
936,walter's automotive ， 口碑 很好,1,automotive,,,,,,,,,,
937,target 就 可以,1,target,,,,,,,,,,
938,还有 pittsburgh custom darkroom :,1,pittsburgh custom darkroom,,,,,,,,,,
939,> 通过 校园 里 的 emergency 报警 系统,1,emergency,,,,,,,,,,
940,remain calm 冷静,1,remain calm,,,,,,,,,,
941,use good judgment 机智,1,use good judgment,,,,,,,,,,
942,be observant : race ， ht/wt ， age ， glasses ， facial hair ， clothing ， direction of flight 注意 观察 对方 特征,7,be observant,,race,,age,,glasses,,facial hair,,clothing,,direction of flight,,
943,south oakland 的 bates street 以西 - - hill district,3,south oakland,,bates street,,hill district,,,,,,
944,west oakland 的 robinson street 西 南面 -- terrace village,3,west oakland,,robinson street,,terrace village,,,,,,
945,trees 周五 大概 是 几 点 ？,1,trees,,,,,,,,,,
946,另外 peterson 是 哪里 .,1,peterson,,,,,,,,,,
947,然后 就 可以 email 群发 附近 的 dealer 要求 报价 ， 然后 让 他们 互相 beat 。,3,email,,dealer,,beat,,,,,,
948,liability : 你 的 责任 事故 给 别人 造成 的 经济 损失 和 医疗 费用 。,1,liability,,,,,,,,,,
949,以上 是 对 保险 的 概述 ， 各 公司 的 coverage 条款 中 会 有 细微 差别 。,1,coverage,,,,,,,,,,
950,所谓 全 保 和 半 保 的 区别 ， 主要 是 指 是否 有 collision ， 因为 只有 liability 和 collision 比较 贵 。,3,collision,,liability,,collision,,,,,,
951,航空 公司 xx airlines,1,xx airlines,,,,,,,,,,
952,pasta 意大利 面 rice 米饭 noodle 面条 / 炒面,3,pasta,,rice,,noodle,,,,,,
953,白开水 water 茶 tee 咖啡 coffee 牛奶 milk 橙汁 orange juice 花生 peanuts,6,water,,tee,,coffee,,milk,,orange juice,,peanuts,,
954,toilet 厕所 excuse me.,2,toilet,,excuse,,,,,,,,
955,我 儿子 的 毕业 典礼 my son ’ s graduation ceremony,2,my son,,s graduation ceremony,,,,,,,,
956,照相 take photo/picture,1,take,,,,,,,,,,
957,我 不 懂 sorry i don ’t understand,2,sorry i don,,understand,,,,,,,,
958,我 不 说 英语 sorry i don ’ t speak english,2,sorry i don,,t speak english,,,,,,,,
959,行李 传送带 luggage claim ;,1,luggage claim,,,,,,,,,,
960,baggage claim 国际 出港 international departure,2,baggage claim,,international departure,,,,,,,,
961,国内 出港 domestic departure 国际 旅客 international passengers,2,domestic departure,,international passengers,,,,,,,,
962,转机 transfer 转机 旅客 transfer passengers,2,transfer,,transfer passengers,,,,,,,,
963,入口 in 出口 exit ;,2,in,,exit,,,,,,,,
964,厕所 toilet ， restroom 正点 on time 延误 、 推迟 delayed,4,toilet,,restroom,,on time,,delayed,,,,
965,姓 family name ， last name ， surname 名 first name,4,family name,,last name,,surname,,first name,,,,
966,下 一 页 是 给 海关 官员 的 信 ， 打出 来 之后 带着 ， 过关 的 时候 他 可能 会 问 ： what ’ s your purpose of this visit ?,2,what,,s your purpose of this visit,,,,,,,,
967,（ 你 为何 来 美国 ， 你 在 美国 住 哪里 ， 等等 ） 告诉 他 i don ’ t speak english ， but please take a look at this .,3,i don,,t speak english,,but please take a look at this,,,,,,
968,august 7-9 : 餐馆 预演 ， 就是 早 去 有 优惠 哦,1,august,,,,,,,,,,
969,august 10-16 ： 就 是 正式 的 餐馆 周 啦,1,august,,,,,,,,,,
970,google 点 图 ， 电脑 里 都 没有 了 。,1,google,,,,,,,,,,
971,山上 有 很多 家 高大 上 的 餐厅 ， 我 最 喜欢 的 一 家 是 monterey bay fish grotto ， view 给 满分 。,2,monterey bay fish grotto,,view,,,,,,,,
972,downtown 有 个 公寓 叫 washington plaza ， view 啊 户型 啊 ， 都 极 好 ， 没有 车 也 有 公交 ， 车位 充足 生活 便利 。,3,downtown,,washington plaza,,view,,,,,,
