SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,TranslatedSentence
845,处于 整个 stage college 的 黄金 地带 （ 如图 ， 有 标注 ） ， 小区 旁边 就 是 中国 超市 。,1,stage college,,,,,,,,,,
846,对面 过 一 条 马路 是 giant 食物 超市 ， 无论 去 哪儿 ， 都 可 步行 到达 。,1,giant,,,,,,,,,,
847,（ 最好 是 会 开车 的 ） 或者 提供 ride ？,1,ride,,,,,,,,,,
848,求 ride ？,1,ride,,,,,,,,,,
849,如果 您 有 兴趣 ， 请 短信 814-852-8257 或 邮件 联系 xiao 19790708@gmail.,1,xiao,,,,,,,,,,
850,email 联系 ： deepwhiter@me.,1,email,,,,,,,,,,
851,今天 办理 保险 ， 听说 iso 保险 可以 满足 学校 保险 要求 。,1,iso,,,,,,,,,,
852,可 学校 办理 保险 的 老师 说 这个 保险 不 好 ， 不可以 去 student health center 看病 。,1,student health center,,,,,,,,,,
853,大家 谁 了解 iso ， 求 介绍 。,1,iso,,,,,,,,,,
854,你 好 ， 我 想 请 问 你 iso 的 保险 是否 可以 成功 waive 掉 学校 春季 的 plan ？,3,iso,,waive,,plan,,,,,,
855,全 真 mock interviews,1,mock interviews,,,,,,,,,,
856,简历 修改 ， 建立 职业 profile,1,profile,,,,,,,,,,
857,文章 需要 修改 润色 ， 由 native speaker 帮 你 修改 。,1,native speaker,,,,,,,,,,
858,这 周末 要 去 一 趟 dc 周六 出发 当天 晚上 返回 或者 第二 天 早上 返回 都 可以 有 需要 的 同学 可以 联系 我 text 814-441-9500,2,dc,,text,,,,,,,,
859,小区 后面 一 墙 之 隔 就是 本地 重点 high school 。,1,high school,,,,,,,,,,
860,有 免费 车位 ， bus pass 可以 一并 转让 。,1,bus pass,,,,,,,,,,
861,上学 ： 小学 是 很 不错 的 park forest elementary,1,park forest elementary,,,,,,,,,,
862,you can start the rent as soon as possible 四月 底 五月 初 即 可 入住 ， 公寓 位于 一 楼 ， 门口 就 有 免费 停车场 。,1,you can start the rent as soon as possible,,,,,,,,,,
863,厨房 设备 齐全 bus r line is right in front of the house.,1,bus r line is right in front of the,,,,,,,,,,
864,门口 有 r ， rc ， rp 。,3,r,,rc,,rp,,,,,,
865,我们 的 房子 是 一 个 三 层 的 大 house ， 三 室 四 卫 。,1,house,,,,,,,,,,
866,clean tittle ， 无 事故 记录 车 。,1,clean tittle,,,,,,,,,,
867,新 att 无 合约 手机 ， 求 加 一 个 family plan ， 有 空位 的 holder 请 联系 weizhi7367@gmail.,3,att,,family plan,,holder,,,,,,
868,生活 便捷 ： 公寓 提供 bus pass ， 可 坐 v ， ve ， n ， nv.,4,bus pass,,v,,ve,,n,,,,
869,因为 是 新 签 的 lease ， 屋子 里 的 地毯 都 是 全新 的 。,1,lease,,,,,,,,,,
870,小区 基本 情况 ： 我 现在 就 住 copper beech ， 感觉 小区 挺 干净 的 也 安静 。,1,copper beech,,,,,,,,,,
871,office 的 人 态度 都 挺 好 的 。,1,office,,,,,,,,,,
872,ding 一下 ！,1,ding,,,,,,,,,,
873,我 的 email ： idonghan@icloud.,1,email,,,,,,,,,,
874,房间 整体 状况 非常 好 ， 有 一 张 full size 的 床 ， 书桌 ， 椅子 ， 台灯 ， 衣柜 。,1,full size,,,,,,,,,,
875,空调 链接 见 google drive （ 见 下面 的 回复 ）,1,google drive,,,,,,,,,,
876,需要 share 卫生间 。,1,share,,,,,,,,,,
877,和 你 share 的 是 一 个 性格 很 好 的 phd 哥哥 ， 作息 规律 ， 工作 很 忙 ， 而且 很 勤劳 干净 ， 经常 收拾 厨房 卫生间 。,2,share,,phd,,,,,,,,
878,请问 下 ride for five 还 有 吗 ？,1,ride for five,,,,,,,,,,
879,你 好 ， 我 还 有 一些 memorial day 附近 的 票 。,1,memorial day,,,,,,,,,,
880,比如 ： 之前 有 一 门 是 c ， 重修 之后 拿到 a ， 那 之前 的 c 还 会 对 cumulative gpa 造成 影响 吗 ？,4,c,,a,,c,,cumulative gpa,,,,
881,找 房子 的 是 男生 ， the pointe 最好 。,1,the pointe,,,,,,,,,,
882,周边 ： 有 免费 的 bus,1,bus,,,,,,,,,,
883,pass ( 可以 乘坐,1,pass,,,,,,,,,,
884,full size 床 已 卖,1,full size,,,,,,,,,,
885,可以 免费 看 电视 ， 我们 送 你 dvd 、 电视机 ， 既 可 娱乐 ， 又可 练习 英语 。,1,dvd,,,,,,,,,,
886,thx 联系 方式 ： jemmaxuan@gmail.,1,thx,,,,,,,,,,
887,html 联系 方式 ： cathyminc@gmail.,1,html,,,,,,,,,,
888,整个 apartment 还 非常 新 ， 去年 新造 的 一 栋 。,1,apartment,,,,,,,,,,
889,有意 出 ， 请 联系 email ： chenlong.,1,email,,,,,,,,,,
890,state college 现有 一 房 一 厅 一 卫 公寓 出租 ， 包含 家具 。,1,state college,,,,,,,,,,
891,如果 是 ， 请 现在 就 添加 days,1,days,,,,,,,,,,
892,带 他们 来 days inn 吧 。,1,days inn,,,,,,,,,,
893,住 v v .,1,v v,,,,,,,,,,
894,生活 便捷 ： 公寓 提供 bus pass ， 可 坐 v ， ve ， n ， nv.,4,bus pass,,v,,ve,,n,,,,
895,state college 现有 一 房 一 厅 一 卫 公寓 出租 ， 包含 家具 。,1,state college,,,,,,,,,,
896,小区 可 停车 各 种 公交 （ v ， ve ， nv/vn ） 都 有 ， ve 到达 学校 只要 七 、 八 分钟 ， 十分 方便 。,3,v,,ve,,ve,,,,,,
897,转 lease 的 费用 全部 由 我 承担 。,1,lease,,,,,,,,,,
898,安静 不 开 party 。,1,party,,,,,,,,,,
899,房租 合同 包 buss pass 和 网络 ， 不 包 水电 。,1,buss pass,,,,,,,,,,
900,求 ride 去 newark 机场 ！,2,ride,,newark,,,,,,,,
901,san 是 什么 意思 ？,1,san,,,,,,,,,,
902,lease 什么 时候 到 什么 时候 的 ？,1,lease,,,,,,,,,,
903,park crest 门口 就 是 公园 ， 适合 散步 什么 的 。,1,park crest,,,,,,,,,,
904,lease 从 2017-7月 开始 。,1,lease,,,,,,,,,,
905,小区 附近 有 几 个 大型 超市 ， 比较 方便 ， 而且 没有 party ， 很 清静 。,1,party,,,,,,,,,,
906,因为 有 baby ， 所以 额外 注意 环境 卫生 。,1,baby,,,,,,,,,,
907,我 的 email ： wmyi2012@gmail.,1,email,,,,,,,,,,
908,房子 包含 两 个 车位 和 一 个 visitor parking,1,visitor parking,,,,,,,,,,
909,l 玻璃 烤 盤$5 ( 8*8 inch ),2,l,,inch,,,,,,,,
910,可以 预约 暑期 机场 ride,1,ride,,,,,,,,,,
911,之前 把 title 理解 错 了 title 的 名字 是 我,2,title,,title,,,,,,,,
912,因为 是 新 签 的 lease ， 屋子 里 的 地毯 都 是 全新 的 。,1,lease,,,,,,,,,,
913,小学 是 很 不错 的 park forest elementary,1,park forest elementary,,,,,,,,,,
914,不 party 。,1,party,,,,,,,,,,
915,queen size 超 舒服 的 床 ， 几乎 全新 ， 因 个人 搬到 了 有 家具 的 公寓 出售 .,1,queen size,,,,,,,,,,
916,野餐 防水 毯子 queen size ： 5$brand new,2,queen size,,new,,,,,,,,
917,小区 不 提供 bus pass ， 所以 可以 申请 学校 的 ride for five （ 无敌 便宜 等于 不 要 钱 ） 。,2,bus pass,,ride for five,,,,,,,,
918,生活 便捷 ： 公寓 提供 bus pass ， 可 坐 v ， ve ， n ， nv.,4,bus pass,,v,,ve,,n,,,,
919,上学 便利 ： 小学 为 easterly,1,easterly,,,,,,,,,,
920,小区 后面 一路 之 隔 就 是 high school .,1,high school,,,,,,,,,,
921,新 主人 的 lease 是 跟 office 直接 签 ， 如果 新 主人 在 中国 ， 我们 可以 在 你们 签 lease 过程 中 帮忙 。,3,lease,,office,,lease,,,,,,
922,客厅 图片 房间 a 房间 b,2,a,,b,,,,,,,,
923,每 个 月 2-3 gb data ， 根据 人数 调整 ， 大约 还 可以 加2-3 人 ， 希望 至少 呆 一 年 。,1,gb data,,,,,,,,,,
924,cable 是 免费 的 。,1,cable,,,,,,,,,,
925,小区 包 bus pass 。,1,bus pass,,,,,,,,,,
926,apartment 是 四 室 两 卫 ， 在 第一 层 ， 不用 爬 楼梯 ， 距离 bus stop 只要 1-2 分钟 。,2,apartment,,bus stop,,,,,,,,
927,如果 有 想要 看看 apartment 的 可以 联系 我 。,1,apartment,,,,,,,,,,
928,该 小区 在 state college 的 口碑 极 好 ， 物业 相当 负责 。,1,state college,,,,,,,,,,
929,优质 小区 imperial,1,imperial,,,,,,,,,,
930,该 小区 在 state,1,state,,,,,,,,,,
931,college 的 口碑 很 好 ， 小区 物业 管理 非常 负责 ， office 人员 很 nice 易 沟通 。,3,college,,office,,nice,,,,,,
932,包含 bus pass ， 室内 家具 齐全 。,1,bus pass,,,,,,,,,,
933,出租 vv 健身 卡 ， 可以 使用 vv 的 健身房 和 游泳池 。,2,vv,,vv,,,,,,,,
934,提供 ride 地点 ： state college 机场 ， 以及 纽约 ， 华盛顿 ， 费城 ， 巴尔的摩 ， 所有 机场 。,2,ride,,state college,,,,,,,,
935,安静 不 开 party 。,1,party,,,,,,,,,,
936,房租 合同 包 buss pass 和 网络 ， 不 包 水电 。,1,buss pass,,,,,,,,,,
937,想 找 离 research drive 近 的 地方 住 。,1,research drive,,,,,,,,,,
938,小区 附近 有 几 个 大型 超市 ， 比较 方便 ， 而且 没有 party ， 很 清静 。,1,party,,,,,,,,,,
939,小区 附近 有 几 个 大型 超市 ， 比较 方便 ， 而且 没有 party ， 很 清静 。,1,party,,,,,,,,,,
940,我们 building 旁边 就 是 个 公园 可以 跑步 散步 。,1,building,,,,,,,,,,
941,phd 狗 生活 不 易 ， 我 不 会 有 任何 的 负面 能量 同时 也 希望 你 不要 为 我 的 生活 增加 难度 ， 如果 你 属于 事 比较 多 的 人 请 绕道 走 .,1,phd,,,,,,,,,,
942,park crest 应该 大家 都 很 熟悉 了 ， 性价比 最高 之一 （ 我 个人 觉得 只有 imperial tower 可以 与 之一 比 ） ， 如果 你 需要 照片 和 需要 了解 其他 信息 ， 可以 联系 我 。,2,park crest,,imperial tower,,,,,,,,
943,个人 联系 方式 814-777-7220 （ preferred ） 。,1,preferred,,,,,,,,,,
944,什么 size ?,1,size,,,,,,,,,,
945,目前 plan 里 共 有 两 人 ， 还可 有 一 人 加入 。,1,plan,,,,,,,,,,
946,租 主 是 好 相处 热心肠 逗 比 又 安静 的 phd 。,1,phd,,,,,,,,,,
947,联系 方式 ： 917-213-8673 email ： siqilin7@gmail.,1,email,,,,,,,,,,
948,需求 ： 大 window ；,1,window,,,,,,,,,,
949,crest 不 包 bus,2,crest,,bus,,,,,,,,
950,pass ， 我 租 了 别人 的 bus,2,pass,,bus,,,,,,,,
951,pass 每 月 $35 ，,1,pass,,,,,,,,,,
952,请 问 明天 有 到 harrisburg 或者 途经 的 车 吗 ？,1,harrisburg,,,,,,,,,,
953,我们 向 中国 留学生 提供 办理 opt 挂靠 以及 stem 专业 extension ， 以及 关于 opt/h1b 身份 的 咨询 解答 服务 。,3,opt,,stem,,extension,,,,,,
954,我们 已经 为 来自 美国 各个 地区 、 学校 、 专业 的 同学 成功 办理 opt 挂靠 ， extension 延期 ， 回国 签证 、 实习 证明 、 背景 调查 等等 。,2,opt,,extension,,,,,,,,
955,安静 不 开 party 。,1,party,,,,,,,,,,
956,房租 合同 包 buss pass 和 网络 ， 不 包 水电 。,1,buss pass,,,,,,,,,,
957,你 好 ， 我 给 你 发 了 email 。,1,email,,,,,,,,,,
958,小区 的 设施 还 包括 健身房 ， 游泳池 ， 还 有 一 个 reading room 。,1,reading room,,,,,,,,,,
959,热带 雨林 ( maybe ) 。,1,maybe,,,,,,,,,,
960,村 这个 地方 只有 downtown 信号 满 格 ， 越 北边 越 烂 。,1,downtown,,,,,,,,,,
961,出 了 村 ， 大部分 我 常 去 的 州 md ， va ， ny 郊区 的 时候 真的 没有 att 效果 好 。,4,md,,va,,ny,,att,,,,
962,照片 和 价格 见 google drive 链接 。,1,google drive,,,,,,,,,,
963,求 ride 11.,1,ride,,,,,,,,,,
964,两 层 楼 ， 一 层 客厅 / family room ， 厨房 ， 餐厅 ， 卫生间 ， 二 层 两 个 卧室 ， 一 个 full bath 。,2,family room,,full bath,,,,,,,,
965,有 兴趣 可 联系 以下 email ： garfieldying@gmail.,1,email,,,,,,,,,,
966,如 有 意向 ， 请 email 联系 ： zuc14@psu.,1,email,,,,,,,,,,
967,包 水电 暖 以及 bus pass 。,1,bus pass,,,,,,,,,,
968,这个 周末 有人 想 去 grove city outlet 嘛 ？,1,grove city outlet,,,,,,,,,,
969,位置 很 好 ， 一 分钟 内 走到 downtown 的 target 和 h&m ， 两 份 钟 走到 campus 。,3,downtown,,target,,campus,,,,,,
970,价格 在 downtown 已经 算是 最 便宜 的 。,1,downtown,,,,,,,,,,
971,房间 不 带 厨房 ， shared bathroom 。,1,shared bathroom,,,,,,,,,,
972,有 兴趣 可以 email ： erosw7@gmail.,1,email,,,,,,,,,,
973,二 楼 有 一 个 share 的 卫生间 + 浴室 。,1,share,,,,,,,,,,
974,我们 向 中国 留学生 提供 办理 opt 挂靠 以及 stem 专业 extension ， 以及 关于 opt/h1b 身份 的 咨询 解答 服务 。,3,opt,,stem,,extension,,,,,,
975,我们 已经 为 来自 美国 各个 地区 、 学校 、 专业 的 同学 成功 办理 opt 挂靠 ， extension 延期 ， 回国 签证 、 实习 证明 、 背景 调查 等等 。,2,opt,,extension,,,,,,,,
976,想 锻炼 英语 的 女生 想 和 外国人 一起 住 的 可以 考虑 这个 apt 。,1,apt,,,,,,,,,,
977,三 室 individual bathroom 。,1,individual bathroom,,,,,,,,,,
978,一 个 american 一 个 black 。,2,american,,black,,,,,,,,
979,有 free off street parking lot 。,1,free off street parking lot,,,,,,,,,,
980,bus 卡 也 是 included 这 是 grove 的 视频 链接 ：,3,bus,,included,,grove,,,,,,
981,【 求 ride 】 求 10.,1,ride,,,,,,,,,,
982,联系 方式 ： email psuxwang@gmail.,1,email,,,,,,,,,,
983,自 顶 一下 ， 司机 还 在 继续 zhao,1,zhao,,,,,,,,,,
984,moving in date is flexible ( in october it is acceptable ) 欢迎 个人 ， 和 家庭 。,2,moving in date is flexible,,in october it is acceptable,,,,,,,,
985,现在 只 九月 or middle august 有 房 出租,1,or middle august,,,,,,,,,,
986,小区 门口 有 三 个 公交 车站 可以 选择 ， 线路 有 ve ， v ， vn ， n ， nv 。,5,ve,,v,,vn,,n,,nv,,
987,router 已 卖,1,router,,,,,,,,,,
988,想 锻炼 英语 的 女生 想 和 外国人 一起 住 的 可以 考虑 这个 apt 。,1,apt,,,,,,,,,,
989,三 室 individual bathroom 。,1,individual bathroom,,,,,,,,,,
990,一 个 american 一 个 black 。,2,american,,black,,,,,,,,
991,有 free off street parking lot 。,1,free off street parking lot,,,,,,,,,,
992,bus ： nv ， vn ， hp 这 是 grove 的 视频 链接 ：,5,bus,,nv,,vn,,hp,,grove,,
993,我 可以 和 你 换 ticket 。,1,ticket,,,,,,,,,,
994,在 executive house apartments ， 可以 看 我 发 的 帖子,1,executive house apartments,,,,,,,,,,
995,无 事故 记录 ， clean title ， 按时 保养 。,1,clean title,,,,,,,,,,
996,欢迎 试车 ， 我 经常 在 学校 ， 或者 在 北面 giant 附近 。,1,giant,,,,,,,,,,
997,html 这 是 网址,1,html,,,,,,,,,,
998,本人 女 ， 安静 爱 干净 ， 不 开 party 。,1,party,,,,,,,,,,
999,可以 为 你 提供 mock interview 和 内 推 。,1,mock interview,,,,,,,,,,
1000,公寓 离 bus stop 稍 远 但 环境 安静 绝 不 会 吵闹 。,1,bus stop,,,,,,,,,,
1001,yellow ， 包 很 轻 ， 很 新 。,1,yellow,,,,,,,,,,
1002,park crest 客房 出租 。,1,park crest,,,,,,,,,,
1003,居住 情况 ： 有 衣帽间 ， 两 人 share 一 个 卫生间 。,1,share,,,,,,,,,,
1004,卧室 里 带有 十分 宽敞 的 独立 卫浴 ， 以及 walk in closet ， 十分 适合 女生 。,1,walk in closet,,,,,,,,,,
1005,可 上 parkway plaza 的 官 网 查看 。,1,parkway plaza,,,,,,,,,,
1006,找到 以后 share 一下 吧 ！,1,share,,,,,,,,,,
1007,小区 门口 有 三 个 公交 车站 可以 选择 ， 线路 有 ve ， v ， vn ， n ， nv 。,5,ve,,v,,vn,,n,,nv,,
1008,up up 价格 可以 商量,1,up up,,,,,,,,,,
1009,toaster 太 可爱 了 啊,1,toaster,,,,,,,,,,
1010,需要 ppt ， office 技能 与 国内 教育 资源 有 联系 者 优先 ；,2,ppt,,office,,,,,,,,
1011,mba 毕业 优先 。,1,mba,,,,,,,,,,
1012,求 分享 一 条 line 。,1,line,,,,,,,,,,
1013,因为 物品 太 多 ， 准备 搞 一 个 garage sale 。,1,garage sale,,,,,,,,,,
1014,honeywell 电风扇 - $ 10.,1,honeywell,,,,,,,,,,
1015,本 帖 由 更新 ， 毕业 甩卖 ， 准备 搞 一 个 garage sale ， 请 大家 多多 关注 。,1,garage sale,,,,,,,,,,
1016,如果 有 兴趣 ， 请 留言 ， 我 分别 告诉 大家 garage sale 的 地址 。,1,garage sale,,,,,,,,,,
1017,id=0b3y24 hr6iquweuz4ofm2u1pvlwm&usp = sharing 感 兴趣 请 联系 ： zty627@163.,1,sharing,,,,,,,,,,
1018,卧室 里 带有 十分 宽敞 的 独立 卫浴 ， 以及 walk in closet ， 十分 适合 女生 。,1,walk in closet,,,,,,,,,,
1019,html 参考 图片,1,html,,,,,,,,,,
1020,卧室 里 带有 十分 宽敞 的 独立 卫浴 ， 以及 walk in closet ， 十分 适合 女生 。,1,walk in closet,,,,,,,,,,
1021,学校 计算机 lab 同 款 。,1,lab,,,,,,,,,,
1022,你 好 ， 你 的 google drive 显示 里面 没有 照片 啊,1,google drive,,,,,,,,,,
1023,一 年 医疗 保险 多少 钱 ， 今年 waive 学校 的 requirement 有 没 有 遇到 问题,2,waive,,requirement,,,,,,,,
1024,本人 为 at&t family plan 的 holder ， 邀请 新 成员 加入 。,2,family plan,,holder,,,,,,,,
1025,由于 dickinson law 在 carlisle ， 在 那儿 的 中国 留学生 并不 多 ， 所以 很 难 联系 。,2,dickinson law,,carlisle,,,,,,,,
1026,如 有 同学 或 老师 正巧 在 carlisle 或者 有 认识 的 人 在 那里 ， 麻烦 告诉 我 一下 。,1,carlisle,,,,,,,,,,
1027,房间 是 三 楼 ， 最 大 的 那 间 ～～～一 人 住 或 couple 住 都 相当 合适 ！,1,couple,,,,,,,,,,
1028,lease 是 到 明年 八月 的,1,lease,,,,,,,,,,
1029,求 ride ， share 相关 费用 631-9650429,2,ride,,share,,,,,,,,
1030,html 请 联系 icarusliang@gmail.,1,html,,,,,,,,,,
1031,驾照 permit 已经 拿到 了 ， 求 老 司机 带 一下 ， 自己 没有 车 。,1,permit,,,,,,,,,,
1032,updated ， 一些 东西 已经 没有 了 。,1,updated,,,,,,,,,,
1033,而且 我 连 邮件 都 没 收到 ， printed enrollment 里 student id 都 是 错 的 。,2,printed enrollment,,student id,,,,,,,,
1034,为了 诗 和 远方 -- kai,1,kai,,,,,,,,,,
1035,queen size 超 舒服 的 床 ， 几乎 全新 ， 个人 原因 出售 .,1,queen size,,,,,,,,,,
1036,因 搬家 变成 full size 床 不 能 再 用 。,1,full size,,,,,,,,,,
1037,麻烦 发 msg 联系 ： 757-532-5183,1,msg,,,,,,,,,,
1038,因为 没 什么 东西 ， 所以 单独 找 ride 有点 亏 （ 单独 找 ride 的 钱 比 我 要 换 的 东西 还 贵 = = ） ， 希望 能 找到 本来 就要 去 匹兹堡 的 人 ， 有偿 搭车 （ 价钱 可 单独 商量 ~ ） ， 或者 一起 找 ride ， share 费用 。,4,ride,,ride,,ride,,share,,,,
1039,放 个 google 相册 链接 吧 .,1,google,,,,,,,,,,
1040,紧邻 high school ， ymca 等 运动 场所 。,2,high school,,ymca,,,,,,,,
1041,我 是 michigan state university 毕业 的 美国人 ， 现在 跟 mandarin consulting 公司 工作 。,2,michigan state university,,mandarin consulting,,,,,,,,
1042,corolla 车 耐用 可靠 。,1,corolla,,,,,,,,,,
1043,最近 计划 带 孩子 出去 玩 一 趟 ， 想 结伴 同行 ， 自 驾 出游 能 提供 ride 的 吗 ？,1,ride,,,,,,,,,,
1044,@zjx5025 我 补充 了 amazon 的 链接 啦 ， 现在 应该 可以 看到 图 了 吧 ~,1,amazon,,,,,,,,,,
1045,s = pc&ie = utf8&qid = 1471200603&sr=1-1&keywords = arris+sb6121一 年 前 购 于 amazon 。,2,s,,amazon,,,,,,,,
1046,但是 不 是 独立 卫生间 ， 要 share 。,1,share,,,,,,,,,,
1047,有 没 有 park forest ， park crest ， vv 及 附近 租房 二 缺 一 ， 三 缺 一 的 ？,3,park forest,,park crest,,vv,,,,,,
1048,有 人 在 美国 考 过 gre 吗 ？,1,gre,,,,,,,,,,
1049,r 线 or 全线 联系 方式 845017132@qq.,2,r,,or,,,,,,,,
1050,有 人 要 加入 family plan 吗 ？,1,family plan,,,,,,,,,,
1051,需要 注意 的 是 ， 要 与 房东 签 lease ， 一般 是 一 年 一 签 。,1,lease,,,,,,,,,,
1052,我们 是 两 个 女生 ， 在 pen state 短期 访问 。,1,pen state,,,,,,,,,,
1053,还有 许多 碗 baking 盘,1,baking,,,,,,,,,,
1054,randy 谢谢 ！,1,randy,,,,,,,,,,
1055,lease 可以 过来 以后 再 签 ， 包 n v nv vn ve 几 条 线路 的 bus 。,3,lease,,n v nv vn ve,,bus,,,,,,
1056,hello ， 房子 还 有 吗,1,hello,,,,,,,,,,
1057,如 需要 ， 可以 提供 bus pass .,1,bus pass,,,,,,,,,,
1058,小区 门口 有 三 个 公交 车站 可以 选择 ， 线路 有 ve ， v ， vn ， n ， nv 。,5,ve,,v,,vn,,n,,nv,,
1059,html 有意 者 请 发 邮件 shangzj88@163.,1,html,,,,,,,,,,
1060,@ xiao he ， 可以,1,xiao he,,,,,,,,,,
1061,html 、 邮件 yvc5268@gmail.,1,html,,,,,,,,,,
1062,咖啡 机 gone,1,gone,,,,,,,,,,
1063,panda 洗衣机 有 图 吗,1,panda,,,,,,,,,,
1064,有 兴趣 联系 邮件 sic 5310@psu.,1,sic,,,,,,,,,,
1065,本人 有 车 要 搬家 去 纽约 所以 要 拉 行李 ， 想 找 个人 送 过去 ， 但是 回程 需要 自己 回来 ， 可以 包 bus 票 。,1,bus,,,,,,,,,,
1066,html 联系 方式 ： wlmdxx@126.,1,html,,,,,,,,,,
1067,说话 这么 mean,1,mean,,,,,,,,,,
1068,至于 你 说 我 mean ， 我 只 能 说 你 太 贪心 。,1,mean,,,,,,,,,,
1069,不 是 mean 是 什么 ？,1,mean,,,,,,,,,,
1070,联系 方式 ： email : zppine@gmail.,1,email,,,,,,,,,,
1071,请 问 lease 从 什么 时候 开始,1,lease,,,,,,,,,,
1072,phd 新生 ， 男 ， 有意 lease 请 问 房租 如何 ？,2,phd,,lease,,,,,,,,
1073,有 bus pass 吗 ？,1,bus pass,,,,,,,,,,
1074,旁边 是 state high school ， 非常 安全 。,1,state high school,,,,,,,,,,
1075,email 联系 ： acous@hotmail.,1,email,,,,,,,,,,
1076,如果 有 合适 的 房型 ， 可以 考虑 提前 交 lease 。,1,lease,,,,,,,,,,
1077,can you send me pictures of 厨具 （ 全新 的 ） ?,1,can you send me pictures of,,,,,,,,,,
1078,在 wayne 的 帮助 下 终于 如愿 拿到 了 驾照 ， 赞 一 个 ！,1,wayne,,,,,,,,,,
1079,wayne 教 车 耐心 、 有 效率 ， 而且 从不 爽约 。,1,wayne,,,,,,,,,,
1080,我 有 过 一些 开车 经验 ， 但是 没有 国内 驾照 ， wayne 看 我 技术 还 可以 所以 整个 教学 过程 很 紧凑 ， 没有 废话 ， 我 的 提升 也 很 快 。,1,wayne,,,,,,,,,,
1081,今天 拿到 驾照 啦 ， 感谢 wayne ！,1,wayne,,,,,,,,,,
1082,w cherry lane 两 室 一 厅 一 卫 ， 位于 学校 北面 。,1,w cherry lane,,,,,,,,,,
1083,这 是 floor plan 。,1,floor plan,,,,,,,,,,
1084,phd 新生 ， 男 ， 有意 ， 无 不良 嗜好 ， 不过 看 不 到 房间 的 图 。,1,phd,,,,,,,,,,
1085,希望 找到 可以 帮忙 kai che de ren,1,kai che de ren,,,,,,,,,,
1086,如有 需要 请 尽快 email 我 ， 谢谢 ！,1,email,,,,,,,,,,
1087,最好 是 在 heights,1,heights,,,,,,,,,,
1088,有 heights 的 吗,1,heights,,,,,,,,,,
1089,因 突然 决定 回国 ， 现 紧急 出租 lion crossing 四 人间 卧室 一 间 ！,1,lion crossing,,,,,,,,,,
1090,hello 请 问 房间 还 有 吗,1,hello,,,,,,,,,,
1091,up up up 呀,1,up up up,,,,,,,,,,
1092,hello 请 问 房间 还 有 吗,1,hello,,,,,,,,,,
1093,大家 都 在 哪里 做 的 car inspection ？,1,car inspection,,,,,,,,,,
1094,有 推荐 比较 靠 谱 的 地方 吗 另外 joel confer 有 去 过 的 吗 ？,1,joel confer,,,,,,,,,,
1095,距离 penn state 大学 和 小学 、 高中 都 很 近 。,1,penn state,,,,,,,,,,
1096,可以 email 联系 吗 ?,1,email,,,,,,,,,,
1097,park crest 离 东方 超市 以及 giant 都 非常 近 。,2,park crest,,giant,,,,,,,,
1098,您 好 ， 请 问 lion crossing 考虑 吗,1,lion crossing,,,,,,,,,,
1099,park crest 是 村里 性价比 比较 高 的 小区 。,1,park crest,,,,,,,,,,
1100,我 的 lease 到 七月 底 结束 ， 可惜 了 。,1,lease,,,,,,,,,,
1101,挺 想 搬到 park crest 的,1,park crest,,,,,,,,,,
1102,听说 park crest 有 收入 限制 ， 你 是 博士生 还是 本科 或 硕士 啊,1,park crest,,,,,,,,,,
1103,最近 两 三 天 有 人 去 纽约 jfk 机场 吗 ？,1,jfk,,,,,,,,,,
1104,部分 物品 已 出 ， 请 看 更新 的 list ， 谢谢 ！,1,list,,,,,,,,,,
1105,希望 房子 距离 ist 和 超市 不要 太远 ， 走路 / 公交 便利 。,1,ist,,,,,,,,,,
1106,需要 ride 的 赶紧 联系 我,1,ride,,,,,,,,,,
1107,需要 ride 的 赶紧 联系 我 哈 ， 就 我 自己 一 人 。,1,ride,,,,,,,,,,
1108,转让 ： dell 11.,1,dell,,,,,,,,,,
1109,住 park forest apartments,1,park forest apartments,,,,,,,,,,
1110,非常 适合 couple 使用 。,1,couple,,,,,,,,,,
1111,已 更新 gone 的 和 预定 的 都 用 颜色 标记 了 欢迎 购买 和 咨询 ~,1,gone,,,,,,,,,,
1112,可以 跟 我 email 联系 哦,1,email,,,,,,,,,,
1113,需要 ride 的 请 联系 ： 917-396-3378,1,ride,,,,,,,,,,
1114,本人 huck institute of life science 的 学生 ， 专业 是 biotechnology 。,2,huck institute of life science,,biotechnology,,,,,,,,
1115,求 ride ， 可以 share 邮费 和 部分 辛苦 费 ， 单程 也 可以 谢谢 了 ！,2,ride,,share,,,,,,,,
1116,我 可以 给 ride,1,ride,,,,,,,,,,
1117,确认 过 了 ， 是 错 的 ， 那 一 家 公寓 确实 在 illinois 。,1,illinois,,,,,,,,,,
1118,randy 谢谢 ！,1,randy,,,,,,,,,,
1119,id=0b8zoh5xsqomflur4oxlfvxl1dza&usp = sharing 如 有 兴趣 ， 请 发 邮件 至 waterlinda@gmail.,1,sharing,,,,,,,,,,
1120,想 找 专业 人员 修补 地板 ， 去 哪 zhao,1,zhao,,,,,,,,,,
1121,两 层 house 上下 各 有 一 间 卫生间 。,1,house,,,,,,,,,,
1122,附近 有 fuji ， my thai ， 百度 等 中国 餐厅 。,2,fuji,,my thai,,,,,,,,
