SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,TranslatedSentence
1645,eagle 买 东西 ， 然后 再 回来 。,1,eagle,,,,,,,,,,
1646,tos_stream 联系 电话 ： 412-916-9653 grace zhang 412-944-4926 ashley xue-mail : yatingz89@gmail.,2,grace zhang,,ashley,,,,,,,,
1647,我 的 邮箱 是 gel 13@pitt.,1,gel,,,,,,,,,,
1648,会 续签 lease ， 保障 权利 。,1,lease,,,,,,,,,,
1649,顶 一下 ~ 再 顶 ~ 这 是 一 个 和 bedroom 几乎 一样 的 living room ， 可以 给 有 兴趣 的 同学 看 实物 图 ~,2,bedroom,,living room,,,,,,,,
1650,有 兴趣 的 请 联系 cora ( cora330@gmail.,1,cora,,,,,,,,,,
1651,附近 交通 方便 ， shuttle ， escort 经过 。,2,shuttle,,escort,,,,,,,,
1652,房子 信息 ： 是 一 个 house ， 共 三 层 ， 一 层 是 客厅 ， 厨房 。,1,house,,,,,,,,,,
1653,每 层 均 有 一 个 独立 卫生间 和 shower 。,1,shower,,,,,,,,,,
1654,五 分钟 到 walnut 逛街 ；,1,walnut,,,,,,,,,,
1655,距离 购物 街 walnut street 两 个 block 。,2,walnut street,,block,,,,,,,,
1656,联系 方式 ： 电话 ： 412-370-3688 email ： zhangaolei@gmail.,1,email,,,,,,,,,,
1657,请 email lana 221265@gmail.,1,email lana,,,,,,,,,,
1658,房间 比较 小 ， full-size 的 床 可以 放下 ， 不过 现在 的 床 是 twin 的 。,1,twin,,,,,,,,,,
1659,公寓 在 walnut street 和 shady ave .,2,walnut street,,shady ave,,,,,,,,
1660,去 downtown 和 waterfront 都 很 方便 。,2,downtown,,waterfront,,,,,,,,
1661,escort 可以 到 murray 桥头 。,2,escort,,murray,,,,,,,,
1662,两 个 full bath 洗澡 不 会 挤 。,1,full bath,,,,,,,,,,
1663,google map 还是 比较 准确 的 。,1,google map,,,,,,,,,,
1664,晚上 回家 还 可以 做 escort 。,1,escort,,,,,,,,,,
1665,一 楼 ， one bedroom ， one living room .,2,one bedroom,,one living room,,,,,,,,
1666,the price : 公寓 出价 两 人 住 的 one bedroom one living room 是 $1100 .,2,the price,,one bedroom one living room,,,,,,,,
1667,我 的 房间 是 这个 house 中 最 大 的 一 间 。,1,house,,,,,,,,,,
1668,我 的 email ： smiao@andrew.,1,email,,,,,,,,,,
1669,两 房 中 的 一 房 现在 出租 ， 月 租$450 加 utility 。,1,utility,,,,,,,,,,
1670,房子 信息 如下 ： 位置 : squirrel hill.,1,squirrel,,,,,,,,,,
1671,在 和 murray ave 交界 的 地方 ， 离 学校 1.,1,murray ave,,,,,,,,,,
1672,独立 两 层 house 。,1,house,,,,,,,,,,
1673,刚刚 重新 装修 过 ， 都 是 新 的 非常 干净 ， 周围 植被 丰富 ， 附近 住 的 都 是 family 很 安静 ， 也 很 安全 。,1,family,,,,,,,,,,
1674,联系 方式 ： email : rhys.,1,email,,,,,,,,,,
1675,健身房 （ 带 空调 跟 电视 ， 一般 很少 人 用 ， 很 free ） ；,1,free,,,,,,,,,,
1676,if you have any questions ， feel free to send me email in 中文 to pye@andrew.,3,if you have any questions,,feel free to send me email in,,to,,,,,,
1677,匹 大 的 学生 公寓 college garden ， 很 方便 的 maintenance service 。,2,college garden,,maintenance service,,,,,,,,
1678,有 on street parking ， 也 有 室内 停车 （ 收费 ） 。,1,on street parking,,,,,,,,,,
1679,还 没有 尝试 用 easy recovery 软件 ， 听说 软件 层面 很 难 恢复 求 高手 帮忙 恢复 硬盘 ！,1,easy recovery,,,,,,,,,,
1680,地段 好 ， 前面 就 有 giant eagle 超市 。,1,giant eagle,,,,,,,,,,
1681,因为 是 学校 的 房产 ， 所以 你 必须 跟 学校 的 property management 签 合同 及 付 押金 。,1,property management,,,,,,,,,,
1682,我们 共同 share 的 公共 区域 希望 能 保持 卫生 。,1,share,,,,,,,,,,
1683,房子 信息 如下 ： 位置 : squirrel hill.,1,squirrel,,,,,,,,,,
1684,在 和 murray ave 交界 的 地方 ， 离 学校 1.,1,murray ave,,,,,,,,,,
1685,独立 两 层 house 。,1,house,,,,,,,,,,
1686,刚刚 重新 装修 过 ， 都 是 新 的 非常 干净 ， 周围 植被 丰富 ， 附近 住 的 都 是 family 很 安静 ， 也 很 安全 。,1,family,,,,,,,,,,
1687,房子 信息 如下 ： 位置 : north oakland.,1,north,,,,,,,,,,
1688,独立 house 。,1,house,,,,,,,,,,
1689,一 间 大 房间 出租 ， 有 家具 ， 超大 closet 。,1,closet,,,,,,,,,,
1690,一 个 月 $500 ， 一 年 lease .,1,lease,,,,,,,,,,
1691,1-3 个 bedroom 均可 。,1,bedroom,,,,,,,,,,
1692,有 需要 roommate 的 也 可以 联系 我 。,1,roommate,,,,,,,,,,
1693,大家 都 是 学生 ， 要 住 的 话 lease 啥 的 都 可以 给 你们 看 。,1,lease,,,,,,,,,,
1694,（ 已 无效 ） 是 一 个 两 室 一 厅 的 apartment ， 两 个 房间 已 有 人 住 ， 现出 租 客厅 。,1,apartment,,,,,,,,,,
1695,一 间 大 房间 出租 ， 有 家具 ， 超大 closet 。,1,closet,,,,,,,,,,
1696,一 个 月 $500 ， 一 年 lease .,1,lease,,,,,,,,,,
1697,本人 很 爱 干净 ， 喜欢 打 羽毛球 ， nab ， 看 电影 、 听 音乐 ， 比较 安静 ， 很 好 相处 。,1,nab,,,,,,,,,,
1698,我 的 邮箱 francis 9012@gmail.,1,francis,,,,,,,,,,
1699,apt 在 centre ave 上 。,2,apt,,centre ave,,,,,,,,
1700,如果 有 兴趣 的 可以 email 我 ： leafcheese_0207@hotmail.,1,email,,,,,,,,,,
1701,整 套 apt 位 于 一 栋 house 的 二 层 ， 三 室 两 厅 ， 中央 空调 ， 各 种 设施 齐全 而且 非常 新 !,2,apt,,house,,,,,,,,
1702,$550 plus utilities ， plus last month rent and$100 utility security deposit 有 兴趣 请 联系 ： 我 （ wyjjimmy@gmail.,3,plus utilities,,plus last month rent,,utility security deposit,,,,,,
1703,giant eagle 跟 target 都 很 近 。,2,giant eagle,,target,,,,,,,,
1704,如果 没有 ， 方便 联系 一下 我们 吗 ， email ： ningxinw@email.,1,email,,,,,,,,,,
1705,house 有 中央 空调 循环 ， 通风 和 湿度 都 没有 没 问题 。,1,house,,,,,,,,,,
1706,可以 住 两 个 人 或者 couple 。,1,couple,,,,,,,,,,
1707,我们 都 是 今年 master 新生,1,master,,,,,,,,,,
1708,包含 utilities 么 ？,1,utilities,,,,,,,,,,
1709,房子 是 两 个 bedroom （ 一 大 ， 一 小 ） ， 厨房 和 卫生间 都 很 大 。,1,bedroom,,,,,,,,,,
1710,具体 情况 可 面谈 ， 有 需要 的 同学 ， 直接 发 email 给 我 就 行 了 。,1,email,,,,,,,,,,
1711,本人 me 的 master 。,2,me,,master,,,,,,,,
1712,足够 的 存储 空间 ， 每个 卧室 都 有 宽敞 的 closet ， 客厅 和 走道 有 storage ， 其中 一 个 为 walk-in 。,2,closet,,storage,,,,,,,,
1713,about me : 多伦多 大学 本科 毕业 。,1,about me,,,,,,,,,,
1714,有意 可以 联系 我 email : strongerwill@gmail.,1,email,,,,,,,,,,
1715,整个 apartment 还 包括 一 个 厨房 ， 一 个 餐厅 ， 和 一 个 卫生间 。,1,apartment,,,,,,,,,,
1716,tang ) 或 412-330-0228 ( ms.,1,tang,,,,,,,,,,
1717,公寓 在 oakland ， craig st.,2,oakland,,craig,,,,,,,,
1718,有 兴趣 请 联系 我 cora 412-980-6003 ， cora330@gmail.,1,cora,,,,,,,,,,
1719,位于 north craig st.,1,north craig,,,,,,,,,,
1720,和 bayard st .,1,bayard st,,,,,,,,,,
1721,房租 包 gas ， water ， sewage ， heat 。,4,gas,,water,,sewage,,heat,,,,
1722,因为 在 远离 fifth 的 一 侧 ， 所以 很 安静 的 。,1,fifth,,,,,,,,,,
1723,而且 冬天 gas 开 的 很 足 ， 很 暖和 。,1,gas,,,,,,,,,,
1724,位于 north craig st.,1,north craig,,,,,,,,,,
1725,和 bayard st .,1,bayard st,,,,,,,,,,
1726,三 层 楼 豪宅 basement 带 车库 带 ， 现 租金 为 $500 一 个 月 不 包 utility ， 家具 齐全 ， 暑期 有意 sub-lease 剩下 三 个 月 的 同学 价格 好 商量 。,2,basement,,utility,,,,,,,,
1727,bus stop 也 就 在家 门口 。,1,bus stop,,,,,,,,,,
1728,和 我 去 过 的 其他 apartment 相比 ， webster hall 是 最 新 的 之一 。,2,apartment,,webster hall,,,,,,,,
1729,具体 可以 再 google 地图 上 看到 。,1,google,,,,,,,,,,
1730,本人 匹 大 的 phd ， 女生 。,1,phd,,,,,,,,,,
1731,bus stop 也 就 在家 门口 。,1,bus stop,,,,,,,,,,
1732,五 分钟 到 walnut 逛街 ；,1,walnut,,,,,,,,,,
1733,bus stop 也 就 在家 门口 。,1,bus stop,,,,,,,,,,
1734,house 在 north craig st.,2,house,,north craig,,,,,,,,
1735,上 ， 临近 centre ave.,1,centre,,,,,,,,,,
1736,欢迎 email 联系 联系 方式 ： wqtianxia@gmail.,1,email,,,,,,,,,,
1737,联系 方式 ： email : qiuningjia@gmail.,1,email,,,,,,,,,,
1738,房间 内 有 air conditioner ， furniture 齐全 ， 可以 直接 拎包 入住 。,2,air conditioner,,furniture,,,,,,,,
1739,离 giant eagle （ market district ） 也 非常 地 近 。,2,giant eagle,,market district,,,,,,,,
1740,house 在 north craig st.,2,house,,north craig,,,,,,,,
1741,上 ， 临近 centre ave.,1,centre,,,,,,,,,,
1742,五 分钟 到 walnut 逛街 ；,1,walnut,,,,,,,,,,
1743,房屋 所 属 公司 ： union real estate 之 coronado 公司 房屋 类型 ：,2,union real estate,,coronado,,,,,,,,
1744,bus stop 也 就 在家 门口 。,1,bus stop,,,,,,,,,,
1745,walk : 5-7-minto downtown （ 门口 就 是 车站 ） : 71b/71 d direct bus.,3,walk,,downtown,,d direct,,,,,,
1746,巨大 宽敞 的 全 装修 living room ， 2.,1,living room,,,,,,,,,,
1747,目前 dining room 被 改装 成 一 个 小 living room ， 有 沙发 和 电视 。,2,dining room,,living room,,,,,,,,
1748,living room 很大 ， 可以 放 full size 的 大 床 和 各 种 家具 。,2,living room,,full size,,,,,,,,
1749,虽然 是 客厅 ， 但是 有 隐私 ， 因为 两 个 房间 离 客厅 都 很 远 ， 中间 隔 有 dining room ， kitchen 还有 bathroom 相隔 ， 所以 互相 干扰 不 大 。,3,dining room,,kitchen,,bathroom,,,,,,
1750,是 apartment building ， 有 很 好 的 管理 公司 。,1,apartment building,,,,,,,,,,
1751,一 来 pittsburgh 就 能 入住 ， 什么 事情 都 不用 烦恼 ， 而且 许多 家具 可以 送给 你 .,1,pittsburgh,,,,,,,,,,
1752,和 bayard st .,1,bayard st,,,,,,,,,,
1753,我们 的 公寓 位于 hobart street ， 出行 方便 。,1,hobart street,,,,,,,,,,
1754,外出 吃饭 可 到 murray 上 ， 有 川 霸王 和 china star 以及 各 种 小 馆 。,2,murray,,china star,,,,,,,,
1755,html 谢谢 ！,1,html,,,,,,,,,,
1756,到 giant eagle 很 近 。,1,giant eagle,,,,,,,,,,
1757,去 中国 超市 、 匹 大 、 downtown 等 地 只 需 一 辆 公交 。,1,downtown,,,,,,,,,,
1758,适合 交流 学者 或者 summer 过来 读书 的 女生 。,1,summer,,,,,,,,,,
1759,escort 及 shuttle 均 可 到达 。,2,escort,,shuttle,,,,,,,,
1760,bus stop 也 就 在家 门口 。,1,bus stop,,,,,,,,,,
1761,一 来 pittsburgh 就 能 入住 ， 什么 事情 都 不用 烦恼 ， 而且 许多 家具 可以 送给 你 .,1,pittsburgh,,,,,,,,,,
1762,和 bayard st .,1,bayard st,,,,,,,,,,
1763,公司 meyers management 所有 ， 因为 交通 方便 ， 价钱 合理 ， 所以 是 很 热门,1,meyers management,,,,,,,,,,
1764,craig 上 有 两 间 中式 餐厅 ，,1,craig,,,,,,,,,,
1765,公寓 非常 安全 ， 服务 很 好 ， 每 天 白天 公寓 门口 都 有 非常 nice 的 门卫 大叔 负责 开门 、 收取 信件 包裹 。,1,nice,,,,,,,,,,
1766,bus stop 也 就 在家 门口 。,1,bus stop,,,,,,,,,,
1767,人 都 很 nice 。,1,nice,,,,,,,,,,
1768,出租 的 是 house 的 客厅 ， 地方 敞亮 ， 与 其他 屋子 相隔 ， 虽然 是 客厅 也 是 能够 有 隐私 的 。,1,house,,,,,,,,,,
1769,可以 出 粗 全 套 或 只 租 living room （ 320/per month ） 。,2,living room,,month,,,,,,,,
1770,house 在 north craig st.,2,house,,north craig,,,,,,,,
1771,上 ， 临近 centre ave.,1,centre,,,,,,,,,,
1772,学校 escort 也 直接 到 。,1,escort,,,,,,,,,,
1773,这个 apartment 是 在 这个 地段 来 说 是 非常 便宜 的 。,1,apartment,,,,,,,,,,
1774,房间 内 有 一 个 很 大 的 closet 和 一 个 bathroom 。,2,closet,,bathroom,,,,,,,,
1775,地下室 有 洗衣机 和 dryer ， 是 房东 提供 的 ， 免费 。,1,dryer,,,,,,,,,,
1776,联系 email : cedarpitt@yahoo.,1,email,,,,,,,,,,
1777,人 都 很 nice 。,1,nice,,,,,,,,,,
1778,我们 都 很 喜欢 这个 apt ， 生活 在 这里 很 方便 。,1,apt,,,,,,,,,,
1779,房间 内 有 一 个 很 大 的 closet 。,1,closet,,,,,,,,,,
1780,即刻 就 可以 入住 ， 部分 家具 赠送 或者 on sale 。,1,on sale,,,,,,,,,,
1781,house 在 north craig st.,2,house,,north craig,,,,,,,,
1782,上 ， 临近 centre ave.,1,centre,,,,,,,,,,
1783,management 人 非常 nice 。,2,management,,nice,,,,,,,,
1784,一 、 户型 布局 整 套 房子 有 两 间 bedroom ， 一 间 bathroom ， living room 及 dining room 。,4,bedroom,,bathroom,,living room,,dining room,,,,
1785,周围 有 韩国 超市 ， 门口 bus 直达 giant eagle 。,2,bus,,giant eagle,,,,,,,,
1786,附近 有 星巴克 ， subway 和 许多 意大利 餐馆 。,1,subway,,,,,,,,,,
1787,去 cvs ， giant eagle 和 中国 超市 都 很 方便 。,2,cvs,,giant eagle,,,,,,,,
1788,house 在 north craig st.,2,house,,north craig,,,,,,,,
1789,上 ， 临近 centre ave.,1,centre,,,,,,,,,,
1790,就 我 这个 apt 来说 ， 大 ， 整洁 ， 干净 。,1,apt,,,,,,,,,,
1791,我 的 bedroom 还 带 了 一 个 closet 和 一 个 厕所 。,2,bedroom,,closet,,,,,,,,
1792,房租 便宜 ： $450 全 包 ， 房租 ， 水电 ， wireless ， heating ， 全 都 包括 。,2,wireless,,heating,,,,,,,,
1793,两 个 人 都 很 nice ， 不 喜欢 party 。,2,nice,,party,,,,,,,,
1794,有意 请 email : cecilia.,1,email,,,,,,,,,,
1795,出租 地点 : 位于 north craig st.,1,north craig,,,,,,,,,,
1796,和 bayard st .,1,bayard st,,,,,,,,,,
1797,和 bayard st .,1,bayard st,,,,,,,,,,
1798,房间 内 有 一 个 很 大 的 closet 。,1,closet,,,,,,,,,,
1799,房子 可以 不 签 lease ， 但 需要 付 一 个 月 的 押金 。,1,lease,,,,,,,,,,
1800,联系 email : wenzhou.,1,email,,,,,,,,,,
1801,请 联系 ： ying fei,1,ying fei,,,,,,,,,,
1802,联系 方式 ： email : kidd 6401@gmail.,2,email,,kidd,,,,,,,,
1803,有 合适 的 请 email ： chengchen@cmu.,1,email,,,,,,,,,,
1804,3-bedroom apartment ， 最好 不 是 house/townhouse2.,1,apartment,,,,,,,,,,
1805,house 在 north craig st.,2,house,,north craig,,,,,,,,
1806,上 ， 临近 centre ave.,1,centre,,,,,,,,,,
1807,apartment 情况 ： 在 fifth ave and neville st .,2,apartment,,fifth ave and neville st,,,,,,,,
1808,上 ， 紧邻 center ave 。,1,center ave,,,,,,,,,,
1809,一 间 大 的 bedroom ， 带 独立 卫生间 。,1,bedroom,,,,,,,,,,
1810,一 间 中等 的 bedroom 。,1,bedroom,,,,,,,,,,
1811,stove ， fridge ， washer ， dryer ， air conditioner ， heater 都 有 。,6,stove,,fridge,,washer,,dryer,,air conditioner,,heater,,
1812,washer 和 dryer 在 地下室 。,2,washer,,dryer,,,,,,,,
1813,地下室 分 两 间 ， 两 边 都 有 自己 的 washer and dryer ， 一 楼 用 一边 ， 我们 二 楼 用 另外 一 边 。,1,washer and dryer,,,,,,,,,,
1814,house 在 north craig st.,2,house,,north craig,,,,,,,,
1815,上 ， 临近 centre ave.,1,centre,,,,,,,,,,
1816,上 ， 紧邻 center ave 。,1,center ave,,,,,,,,,,
1817,各 种 南北 风味 的 中国 餐馆 到 waterfront 有 直达 的 公交 非常 适合 刚刚 来 要 添置 家具,1,waterfront,,,,,,,,,,
1818,经常 要 去 shopping 的 同学 apt 两 室 一 厅,2,shopping,,apt,,,,,,,,
1819,四 居室 的 house 需要 找 一 个 男性 roommate .,2,house,,roommate,,,,,,,,
1820,客厅 或者 share bedroom 都 可以 。,1,share bedroom,,,,,,,,,,
1821,私人 的 parking spot,1,parking spot,,,,,,,,,,
1822,随 market 而 变化,1,market,,,,,,,,,,
1823,location : near forbes ave and shady ave ( 川 霸王 附近 ) rent : $200 ( utilities are not included ) you will share this clean ， safe and cozy house with another two girls.,6,location,,near forbes ave and shady ave,,rent,,utilities are not included,,you will share this clean,,safe and cozy house with another two,,
1824,房子 的 lease 从 8.,1,lease,,,,,,,,,,
1825,联系 方式 ： 412-478-0544 或 412-330-0228 email : alyssachenx@gmail.,1,email,,,,,,,,,,
1826,how lee ( 川 霸王 ) etc .,2,how lee,,etc,,,,,,,,
1827,本人 男 ， me department ， graduate student 。,2,me department,,graduate student,,,,,,,,
1828,房子 是 mozart management 的 一 室 一 厅 。,1,mozart management,,,,,,,,,,
1829,交通 也 很 方便 ， 离 center ave 很 近 ， 所以 方便 去 giant eagle .,2,center ave,,giant eagle,,,,,,,,
1830,旁边 就 有 escort 和 shuttle 的 站 ， 非常 方便 。,2,escort,,shuttle,,,,,,,,
1831,落脚 地方 真诚 请求 师兄 师姐 ， 如果 有 地板 空余 ， 恳请 短期 share 一 个 屋檐 救急 ， 可以 承担 短期 的 一些 租金 。,1,share,,,,,,,,,,
1832,联系 方式 ： email ： hongfupan@gmail.,1,email,,,,,,,,,,
1833,有意 请 联系 ： email ： qixia.,1,email,,,,,,,,,,
1834,两 个 人 住 一 个 apartment 。,1,apartment,,,,,,,,,,
1835,晚上 可以 直接 从 学校 坐 shuttle 回家 ， 直接 到 门口 ， 很 给 力 。,1,shuttle,,,,,,,,,,
1836,有 一 个 很 大 的 living room ， 两 个 较 大 的 closet ， 一 个 kitchen 。,3,living room,,closet,,kitchen,,,,,,
1837,平时 都 是 套 sheet 使用 ， 所以 很 干净 。,1,sheet,,,,,,,,,,
1838,全新 的 baby safety mirror ， 可以 看到 坐在 rear face seat 上 小孩 的 情况 ， $5 。,2,baby safety mirror,,rear face seat,,,,,,,,
1839,刚刚 email 你 想 商量 一下 价格,1,email,,,,,,,,,,
1840,pdf 有意 购买 请 发 邮件 至 jiakaiz1@andrew.,1,pdf,,,,,,,,,,
1841,up up up ~ 更新 啦 ！,1,up up up,,,,,,,,,,
1842,或者 email ： csutgn47@gmail.,1,email,,,,,,,,,,
1843,请 点击 google slides link 查看 详细 信息 ， 谢谢 ！,1,google slides link,,,,,,,,,,
1844,本人 因 做 毕业 论文 离开 匹兹堡 现 出售 自己 的 buick century 。,1,buick century,,,,,,,,,,
1845,主要 参数 如下 ： screen size : 34.,1,screen size,,,,,,,,,,
1846,全新 的 twin size foam mattress 出售 ！,1,twin size foam mattress,,,,,,,,,,
1847,颜色 是 purple 的 ， 很 舒服 ， 非常 实用 ！,1,purple,,,,,,,,,,
1848,前任 车主 都 是 学生 ， 车子 一直 都 在 dealer 定期 保养 ， 有 发票 。,1,dealer,,,,,,,,,,
1849,html 多 买 可 议价 。,1,html,,,,,,,,,,
1850,tx-instrument financial instrument : actuarial exam fm/mle : 原价 84.,2,financial instrument,,actuarial exam,,,,,,,,
1851,suv 非常 适合 匹兹堡 ， 底盘 高 ， 性能 好 。,1,suv,,,,,,,,,,
1852,suv 非常 适合 匹兹堡 ， 底盘 高 ， 性能 好 。,1,suv,,,,,,,,,,
1853,步行 五 分钟 有 whole food 。,1,whole food,,,,,,,,,,
1854,客服 很 nice ， 丢 单 必 补 ， 从不 赖账 ；,1,nice,,,,,,,,,,
1855,但是 garden 确实 需要 提交 车辆 注册 信息 ， 这 就 是 为什么 我 想 在 plaza 求 个 车位 的 原因 。,2,garden,,plaza,,,,,,,,
1856,当时 manager 就 会 给 发 一 张 停车 许可 的 sticker 。,2,manager,,sticker,,,,,,,,
1857,moving sale 大 甩卖 ！,1,moving sale,,,,,,,,,,
1858,住 king edward ， 最好 提货 地点 近 一些 ， 8.,1,king edward,,,,,,,,,,
1859,写 paper 写 作业 必备 。,1,paper,,,,,,,,,,
1860,坐标 sherwood ， 8.,1,sherwood,,,,,,,,,,
1861,联系 电话 ： 304-646-2548 email : xuw25@pitt.,1,email,,,,,,,,,,
1862,本人 是 第三 任 车主 ， 前 两 位 车主 及 本人 均 在 奥迪 dealer 店 定期 保养 ， 车况 好 。,1,dealer,,,,,,,,,,
1863,utf8&psc=1 站 内 信 联系 ， 或者 email wj@andrew,1,email,,,,,,,,,,
1864,可 议价 ， 住 house 必备,1,house,,,,,,,,,,
1865,去年 换 过 刹车 ， 今天 做 的 inspection ， 刚 换 的 四 个 新 轮胎 。,1,inspection,,,,,,,,,,
1866,现$4800 出售 ， clean title ，,1,clean title,,,,,,,,,,
1867,html 有 清晰 图片 谢谢,1,html,,,,,,,,,,
1868,从未 出 过 故障 ， 也 从未 去 过 body shop ， 没有 任何 维修 。,1,body shop,,,,,,,,,,
1869,usp = sharing 联系 方式 ： 412-951-0408 （ prefer 短信 联系 ） 。,3,usp,,sharing,,prefer,,,,,,
1870,包含 ： 电 吉他 ， 音箱 ， cable ， 输入 3.,1,cable,,,,,,,,,,
1871,附近 house 的 地下室 或者 车库 都 是 可以 的 。,1,house,,,,,,,,,,
1872,amazon 全新 价格 $109 ， used from$85.,2,amazon,,used,,,,,,,,
1873,小区 环境 非常 幽静 ： 有 多 处 playground 和 公园 ， 很 适合 有 孩子 （ 和 老人 ） 的 家庭 在,1,playground,,,,,,,,,,
1874,补充 一下 ， 有 完好 的 cable ， 和 插头 ~ ~,1,cable,,,,,,,,,,
1875,因 本人 回国 ， t-mobile family plan 现 缺 一 人 ， 每 人 每 月 无线 通话 短信 2.,1,family plan,,,,,,,,,,
1876,请 联系 jessie ： never 9102@126.,2,jessie,,never,,,,,,,,
1877,sp = sharing 请 联系 yihua25@gmail.,2,sp,,sharing,,,,,,,,
1878,车况 ： clean title 。,1,clean title,,,,,,,,,,
1879,系统 及 功能 就 不用 说 了 ， 用 mac 的 都 知道 。,1,mac,,,,,,,,,,
1880,就 在 south oakland 随时 看 车 ， 412-961-5305 。,1,south oakland,,,,,,,,,,
1881,最后 半 天 sale 了 ~,1,sale,,,,,,,,,,
1882,sp = sharing 书桌 已 出 。,2,sp,,sharing,,,,,,,,
1883,全新 洗衣 袋 共 六 只 （ 有 bra 专用 袋 ） 0.,1,bra,,,,,,,,,,
1884,ding 顶 ding 顶 ding,3,ding,,ding,,ding,,,,,,
1885,full size 床,1,full size,,,,,,,,,,
1886,如果 想要 圣诞树 的 ornaments and skirt 可以 商量 ！,1,ornaments and skirt,,,,,,,,,,
1887,html 如果 感 兴趣 ， 请 text ： 412-956-7898 ， 谢谢 关注 ！,2,html,,text,,,,,,,,
1888,现有 两 块 white board 出售 ， 28*18 inches .,2,white board,,inches,,,,,,,,
1889,发动机 强劲 smooth ， 驾驶 舒适 ， 视线 好 ， 跑 长途 毫无 问题 。,1,smooth,,,,,,,,,,
1890,html 联系 421007228@qq.,1,html,,,,,,,,,,
1891,可以 提供 port forward ， mac 克隆 ， qos ip 分流 功能 。,3,port forward,,mac,,qos ip,,,,,,
1892,短 茶几 ( coffee table ) : 28''x 22'' x 15'',2,coffee table,,x,,,,,,,,
1893,更新 ， 添加 了 list 。,1,list,,,,,,,,,,
1894,ess+vacuum 现价 $ 15201-888 - six two nine zero 短信 或 电话 谢 ！,1,six two nine zero,,,,,,,,,,
1895,sp = sharing 有意 请 直接 联系 dzy0707@gmail.,2,sp,,sharing,,,,,,,,
1896,地址 在 frick park 附近 。,1,frick park,,,,,,,,,,
1897,sp = sharing 联系 方式 ： beimingxu@gmail.,2,sp,,sharing,,,,,,,,
1898,假如 能 保留 到 下 周一 ， 本人 已 到 pittsburgh ， 可以 再 联系 取 。,1,pittsburgh,,,,,,,,,,
1899,联系 方式 email ： zhouziqun@yahoo.,1,email,,,,,,,,,,
1900,都 没有 了 up up up up,1,up up up up,,,,,,,,,,
1901,我 已 在 匹兹堡 ， 家 在 royal garden ， 不 会 开车 。,1,royal garden,,,,,,,,,,
1902,都 用 了 一 年 ， 而且 非常 爱惜 ， 所以 condition 很好 。,1,condition,,,,,,,,,,
1903,免费 的 桌子 ， baby seat ， high chair ， queen size mattress.,3,baby seat,,high chair,,queen size,,,,,,
1904,sold 请 问 家具 可以 保留 到 什么 时候 呢 ？,1,sold,,,,,,,,,,
1905,html 电话 六二六四三六三零九八xinyun.,1,html,,,,,,,,,,
1906,包含 ： 电 吉他 ， 音箱 ， cable ， 输入 3.,1,cable,,,,,,,,,,
1907,电话 ： 412-3七0-766 一 up up up up,1,up up up up,,,,,,,,,,
1908,出售 一 辆 红色 的 toyota corolla le ， 1.,1,toyota corolla le,,,,,,,,,,
1909,真的 rio 大 ！,1,rio,,,,,,,,,,
1910,东西 在 google doc 里 。,1,google doc,,,,,,,,,,
1911,【 on hold 】 书架 。,1,on hold,,,,,,,,,,
1912,【 已 出 】 twin size 席梦思 。,1,twin size,,,,,,,,,,
1913,【 已 出 】 twin size box spring 。,1,twin size box spring,,,,,,,,,,
1914,sold 还 卖 吗 ？,1,sold,,,,,,,,,,
1915,sell list 联系 方式 ：,1,sell list,,,,,,,,,,
1916,cee 12720-water resource chemistry 课本 ， by mark m.,3,cee,,resource chemistry,,by mark,,,,,,
1917,尤其 住 了 house 才 知道 ， 窗户 多 ， 也 不 好,1,house,,,,,,,,,,
1918,optimized - 文件 16-5-11 上午 115818-min.,1,optimized,,,,,,,,,,
1919,optimized - 文件 16-5-11 下午 120355-min-min.,1,optimized,,,,,,,,,,
1920,c o m 之前 出去 玩 ， 卖 东西 搁置 ， 现在 继续 出售 ， 之前 联系 过 我 的 请 重新 联系 。,1,c o m,,,,,,,,,,
1921,htmltext/call 919-265-8279 或者 email : ecilay@gmail.,1,email,,,,,,,,,,
1922,html up ， 邮件 ： zhengyu.,1,html up,,,,,,,,,,
1923,ding 顶 ding,2,ding,,ding,,,,,,,,
1924,queen size 睡 两 人 很 宽敞 ， 舒服 ！,1,queen size,,,,,,,,,,
1925,联系 电话 ： 202-714-9521 自行车 已 卖 沙发 卖 fan sold,1,fan sold,,,,,,,,,,
1926,sp = sharing 联系 方式 : joe_job_hunting@yahoo.,2,sp,,sharing,,,,,,,,
1927,sp = sharing 地点 ： shadyside&oakland （ 6.,2,sp,,sharing,,,,,,,,
1928,联系 方式 : email : liwenboesti@gmail.,1,email,,,,,,,,,,
1929,图片 请 右键 在 新 tab 打开 。,1,tab,,,,,,,,,,
1930,不许 要 电视 cable 不 知 到 匹 村 华人 社区 有 没 有 宽带 服务 可以 提供 ?,1,cable,,,,,,,,,,
1931,毕业 搬家 ， 清仓 出售 ~~~ 如 有意 请 联系 text to 626-688-2866 or email to chongshm@andrew.,2,text to,,or email to,,,,,,,,
1932,联系 方式 : email : liwenboesti@gmail.,1,email,,,,,,,,,,
