SentenceID,NonCodeSwitchedSentence,ChineseWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfPunctuation
6013,桌子 有 图 吗 ？,4,1,[0_1_2_3],[4]
6014,我 会 尽快 回复 ！,4,1,[0_1_2_3],[4]
6015,原价 564/month ， 现在 只要 470/month,3,3,[0_3_4],[1_2_5]
6016,房子 还在 ！,2,1,[0_1],[2]
6017,你 好 ！,2,1,[0_1],[2]
6018,或者 直接 电话 我 也 可以 哈 ， 979-2130768,7,2,[0_1_2_3_4_5_6],[7_8]
6019,好 便宜 啊,3,0,[0_1_2],
6020,自己 给 自己 顶 一下,5,0,[0_1_2_3_4],
6021,带 所有 原 包装 ， 原有 附件 。,6,2,[0_1_2_3_5_6],[4_7]
6022,摄影 风格 多样化 ， 文艺 ， 清新 ， 复古 ， 街 拍 ， 甜美 ， 颓废 ， 私房 ····可根据 客户 的 风格 和 要求 可 拍摄 不同 类型 的 作品 。,22,9,[0_1_2_4_6_8_10_11_13_15_17_19_20_21_22_23_24_25_26_27_28_29],[3_5_7_9_12_14_16_18_30]
6023,如果 有 兴趣 或者 有 其他 问题 欢迎 联系 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
6024,有 没 有 3.,3,1,[0_1_2],[3]
6025,家具 厨具 俱全 ， 拎包 可 入住 ， 最 合适 交换 生 和 访问 学者 。,13,3,[0_1_2_4_5_6_8_9_10_11_12_13_14],[3_7_15]
6026,五 楼 三 人间 。,4,1,[0_1_2_3],[4]
6027,方便 生活 。,2,1,[0_1],[2]
6028,话题 编辑 完成 后 ， 总 显示 “ 长度 不 正确 ” ， 无法 发起 话题 ， 怎么 搞 的 呀 ？,16,6,[0_1_2_3_5_6_8_9_10_13_14_15_17_18_19_20],[4_7_11_12_16_21]
6029,车主 不 吸烟 ， 不 饲养 宠物 ， 车 内外 洁净 规整 。,10,3,[0_1_2_4_5_6_8_9_10_11],[3_7_12]
6030,按时 更换 机油 ， 保养 良好 。,5,2,[0_1_2_4_5],[3_6]
6031,请 问 你 的 车 卖 了 吗 ？,8,1,[0_1_2_3_4_5_6_7],[8]
6032,你 好 ， 你 的 帖子 看 不 到 图片,9,1,[0_1_3_4_5_6_7_8_9],[2]
6033,手动 挡 吗 ？,3,1,[0_1_2],[3]
6034,请 问 你 的 车 卖 了 吗 ？,8,1,[0_1_2_3_4_5_6_7],[8]
6035,你 好 ， 怎么 看 不 到 图片 呢 ？,8,2,[0_1_3_4_5_6_7_8],[2_9]
6036,请 问 你 的 车 卖 了 吗 ？,8,1,[0_1_2_3_4_5_6_7],[8]
6037,四 驱 好 还是 两 驱 好 ？,7,1,[0_1_2_3_4_5_6],[7]
6038,四 驱车 只要 一 个 轮胎 坏 了 ， 车主 就 心疼 了 ， 因为 要 同时 更换 四 个 轮胎 才 能 保护 动力 。,23,3,[0_1_2_3_4_5_6_7_9_10_11_12_14_15_16_17_18_19_20_21_22_23_24],[8_13_25]
6039,继续 更新 和 降价 。,4,1,[0_1_2_3],[4]
6040,本 车 一直 为 教授 家用 ， 车主 比较 爱惜 ， 保养 到位 ， 车况 非常 好 。,14,4,[0_1_2_3_4_5_7_8_9_11_12_14_15_16],[6_10_13_17]
6041,以及 开车 前往 周边 休闲 ；,5,1,[0_1_2_3_4],[5]
6042,诚心 诚意 希望 此 车 能 带给 你 生活 方便 与 乐趣 ！,12,1,[0_1_2_3_4_5_6_7_8_9_10_11],[12]
6043,欢迎 大家 联系 ！,3,1,[0_1_2],[3]
6044,请 问 你 的 车 卖 了 吗 ？,8,1,[0_1_2_3_4_5_6_7],[8]
6045,4-6月 是 餐馆 、 电影 消费 ；,4,3,[1_2_4_5],[0_3_6]
6046,和 学生 信用卡 比 使用 起来 没有 什么 区别 ， 但 额度 一般 比 学生 卡 给 的 会 高 一些 。,20,2,[0_1_2_3_4_5_6_7_8_10_11_12_13_14_15_16_17_18_19_20],[9_21]
6047,房子 在 小区 中间 部位 ， 不 靠 马路 ， 非常 安静 。,10,3,[0_1_2_3_4_6_7_8_10_11],[5_9_12]
6048,非常 适合 过来 读书 或者 访问 交流 的 老师 和 学生 。,11,1,[0_1_2_3_4_5_6_7_8_9_10],[11]
6049,小区 非常 安静 ， 性价比 很 高 ， 租金 合理 ， 地理 位置 也 很 好 。,13,4,[0_1_2_4_5_6_8_9_11_12_13_14_15],[3_7_10_16]
6050,房子 具体 照片 ， 户型 图 都 可以 提供 给 你 看 ， 村里 有 需要 的 同学 也 可以 联系 看 房,21,2,[0_1_2_4_5_6_7_8_9_10_11_13_14_15_16_17_18_19_20_21_22],[3_12]
6051,再 顶 一下 ！,3,1,[0_1_2],[3]
6052,自己 顶 一下 ， 低价 出,5,1,[0_1_2_4_5],[3]
6053,如果 有 合适 的 ， 请 与 我 联系 。,8,2,[0_1_2_3_5_6_7_8],[4_9]
6054,人数 是 一 男 。,4,1,[0_1_2_3],[4]
6055,要求 室内 整洁 ， 有 干净 炊具 ， 附近 有 超市 等 易 补充 食材 的 渠道 。,15,3,[0_1_2_4_5_6_8_9_10_11_12_13_14_15_16],[3_7_17]
6056,其他 没有 具体 要求 。,4,1,[0_1_2_3],[4]
6057,房屋 已 出租 ， 谢谢,4,1,[0_1_2_4],[3]
6058,帮 顶 。,2,1,[0_1],[2]
6059,感觉 房子 挺 好 的 。,5,1,[0_1_2_3_4],[5]
6060,然后 问 下 是否 考虑 夏季 短 租 ？,8,1,[0_1_2_3_4_5_6_7],[8]
6061,爸 妈 要 过来 呆 一 个 月 想 给 他们 租 个 短 期房,15,0,[0_1_2_3_4_5_6_7_8_9_10_11_12_13_14],
6062,已经 租 掉 了 ？,4,1,[0_1_2_3],[4]
6063,水电 全 包 。,3,1,[0_1_2],[3]
6064,周围 邻居 安静 ， 不用 担心 被 打扰 。,7,2,[0_1_2_4_5_6_7],[3_8]
6065,都 很 好看 ！,3,1,[0_1_2],[3]
6066,就是 穿 不 下 了 ！,5,1,[0_1_2_3_4],[5]
6067,谢谢 关注 ！,2,1,[0_1],[2]
6068,家具 会 留下 ， 绝对 是 轻松 拎包 入住 。,8,2,[0_1_2_4_5_6_7_8],[3_9]
6069,一直 很 困惑 ~,3,1,[0_1_2],[3]
6070,绕 一 圈 经过 一 个 公园 。,7,1,[0_1_2_3_4_5_6],[7]
6071,支持 一下 ， 不 是 托 啊 ！,6,2,[0_1_3_4_5_6],[2_7]
6072,房间 大概 3.,2,1,[0_1],[2]
6073,谢谢 大家 ！,2,1,[0_1],[2]
6074,显示器 多 大 啊 ？,4,1,[0_1_2_3],[4]
6075,打印机 最近 使用 过 吗 ?,5,1,[0_1_2_3_4],[5]
6076,椅子 多少 钱 ？,3,1,[0_1_2],[3]
6077,你 好 ， 给 你 发 邮件 了,7,1,[0_1_3_4_5_6_7],[2]
6078,自己 给 自己 顶 一下,5,0,[0_1_2_3_4],
6079,那个 小区 不错 ， 我 想 租 。,6,2,[0_1_2_4_5_6],[3_7]
6080,公用 的 厨房 ， 客厅 。,4,2,[0_1_2_4],[3_5]
6081,要求 ： 安静 ， 整洁 。,3,3,[0_2_4],[1_3_5]
6082,如果 有 兴趣 或者 有 其他 问题 欢迎 联系 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
6083,还 需要 吗 ？,3,1,[0_1_2],[3]
6084,我 觉得 房子 最 好 的 地方 一 个 是 很 安静 ， 是 在 一 个 安静 的 社区 。,19,2,[0_1_2_3_4_5_6_7_8_9_10_11_13_14_15_16_17_18_19],[12_20]
6085,还有 上学 方便 ， 离 站台 很 近 。,7,2,[0_1_2_4_5_6_7],[3_8]
6086,小区 绿化 良好 ， 包含 健身房 游泳池 ， 靠近 主要 公交 路线 ， 一 分钟 可 步行 至 车站 ， 十 分钟 可 到 校区 ， 也 有 通向 校区 的 自行 车道 。,28,6,[0_1_2_4_5_6_8_9_10_11_13_14_15_16_17_18_20_21_22_23_24_26_27_28_29_30_31_32],[3_7_12_19_25_33]
6087,可 提供 公寓 实际 照片 。,5,1,[0_1_2_3_4],[5]
6088,随时 可 来 参观 .,4,1,[0_1_2_3],[4]
6089,穿衣镜 还 有 吗 ？,4,1,[0_1_2_3],[4]
6090,请 短信 联系 814-777 - eight-nine-seven-six,3,3,[0_1_2],[3_4_5]
6091,有 兴趣 想 了解 一下 。,5,1,[0_1_2_3_4],[5]
6092,截止 日期 本 月 底 .,5,1,[0_1_2_3_4],[5]
6093,可 提供 房子 具体 照片 ， 村 里 的 同学 可 联系 看 房 。,13,2,[0_1_2_3_4_6_7_8_9_10_11_12_13],[5_14]
6094,微 信号 ： apricot_seed,2,2,[0_1],[2_3]
6095,床 和 椅子 还在 ～,4,1,[0_1_2_3],[4]
6096,成色 新 。,2,1,[0_1],[2]
6097,我 加 你 了,4,0,[0_1_2_3],
6098,感兴趣 的 可以 问 我 要 物品 照片 ~~~,8,1,[0_1_2_3_4_5_6_7],[8]
6099,欢迎 联系 我 ~~~~~~,3,1,[0_1_2],[3]
6100,凳子 还有 吗 ？,3,1,[0_1_2],[3]
6101,顶 ～ ！,1,2,[0],[1_2]
6102,本人 有 车 但是 是 新手 ， 而且 早上 要 考试 想 找 一 个 人 送 一下 。,17,2,[0_1_2_3_4_5_7_8_9_10_11_12_13_14_15_16_17],[6_18]
6103,我 也 想要,3,0,[0_1_2],
6104,顺便 请 各位 骗子 别 浪费 彼此 时间 了 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
6105,你 骗 我 又 不 会 成功 ， 多 浪费 时间 啊 ， 我 还 浪费 热情 。,15,3,[0_1_2_3_4_5_6_8_9_10_11_13_14_15_16],[7_12_17]
6106,已 卖 。,2,1,[0_1],[2]
6107,已 做 很 幅度 降价 。,5,1,[0_1_2_3_4],[5]
6108,你 好 : 你 的 车 卖 了 吗 ?,8,2,[0_1_3_4_5_6_7_8],[2_9]
6109,已 卖 。,2,1,[0_1],[2]
6110,请 问 你 的 车 卖 了 吗 ？,8,1,[0_1_2_3_4_5_6_7],[8]
6111,你 的 车 卖 了 吗 ？,6,1,[0_1_2_3_4_5],[6]
6112,可以 提供 床 、 餐桌 等 必要 家具 ， 价钱 可 议 。,10,3,[0_1_2_4_5_6_7_9_10_11],[3_8_12]
6113,生活 方面 。,2,1,[0_1],[2]
6114,给 你 发 了 封 邮件 。,6,1,[0_1_2_3_4_5],[6]
6115,费用 如何 ， 小孩 能 去 吗 ?,6,2,[0_1_3_4_5_6],[2_7]
6116,近 很多 。,2,1,[0_1],[2]
6117,id=781237 和 图 中 的 很 像 。,6,2,[1_2_3_4_5_6],[0_7]
6118,房子 的 情况 很 不错 ， 位置 很 好 ， 小区 整洁 也 很 安静 。,13,3,[0_1_2_3_4_6_7_8_10_11_12_13_14],[5_9_15]
6119,你 好 怎么 联系 你 ？,5,1,[0_1_2_3_4],[5]
6120,各位 亲 ， 邮件 请 说明 房子 的 地址 或 小区 名称 ， 并 做 简单 介绍 ， 谢谢 ！,16,4,[0_1_3_4_5_6_7_8_9_10_11_13_14_15_16_18],[2_12_17_19]
6121,要 钱 吗,3,0,[0_1_2],
6122,此 贴 结束,3,0,[0_1_2],
6123,欢迎 随时 看 房 。,4,1,[0_1_2_3],[4]
6124,招聘 司机 。,2,1,[0_1],[2]
6125,自 顶 一下 ， 继续 招,5,1,[0_1_2_4_5],[3]
6126,适合 多 大 的 孩子 ？,5,1,[0_1_2_3_4],[5]
6127,感激 不 尽 !,3,1,[0_1_2],[3]
6128,一 扰 就 曝光 ！,4,1,[0_1_2_3],[4]
6129,拜托 那些 发 链接 的 不要 再来 骚扰 本人 ！,9,1,[0_1_2_3_4_5_6_7_8],[9]
6130,感谢 真诚 询问 的 朋友 ， 我 会 尽力 解答 你 的 租房 问题 。,13,2,[0_1_2_3_4_6_7_8_9_10_11_12_13],[5_14]
6131,谢谢 大家 ！,2,1,[0_1],[2]
6132,新年 快乐 ！,2,1,[0_1],[2]
6133,厨房 设备 齐全 ， 空间 较大 。,5,2,[0_1_2_4_5],[3_6]
6134,高速 网络 ， 电视 。,3,2,[0_1_3],[2_4]
6135,周边 环境 ： 小区 不 大 非常 安静 。,7,2,[0_1_3_4_5_6_7],[2_8]
6136,这 款 车 非常 经典 ， 至少 还 可以 开 十 年 ！,11,2,[0_1_2_3_4_6_7_8_9_10_11],[5_12]
6137,请 问 你 的 车 买 了 吗 ？,8,1,[0_1_2_3_4_5_6_7],[8]
6138,已 卖 ， 谢谢 ！,3,2,[0_1_3],[2_4]
6139,虽然 锅 很 好 ， 但是 价格 还是 太 贵 了 ， 买 不 起 啊,14,2,[0_1_2_3_5_6_7_8_9_10_12_13_14_15],[4_11]
6140,请 问 车 卖 了 吗 ？,6,1,[0_1_2_3_4_5],[6]
6141,你 好 ， 你 这个 究竟 多少 里程,7,1,[0_1_3_4_5_6_7],[2]
6142,你 好 ， 车 卖 了 吗 ？,6,2,[0_1_3_4_5_6],[2_7]
6143,车况 完美 。,2,1,[0_1],[2]
6144,定期 保养 。,2,1,[0_1],[2]
6145,各 种 记录 齐全 。,4,1,[0_1_2_3],[4]
6146,价格 面议 。,2,1,[0_1],[2]
6147,绝对 好 车 。,3,1,[0_1_2],[3]
6148,车 卖 了 吗 ？,4,1,[0_1_2_3],[4]
6149,前 两 个 月 更换 了 新 电池 ；,8,1,[0_1_2_3_4_5_6_7],[8]
6150,自己 先 顶 起来,4,0,[0_1_2_3],
6151,有 电话 么 ， 如何 联系 你,6,1,[0_1_2_4_5_6],[3]
6152,两 人 间 整套 出租 的 我 比较 感 兴趣 ， 请 问 有 联系 方式 吗 ？,16,2,[0_1_2_3_4_5_6_7_8_9_11_12_13_14_15_16],[10_17]
6153,你 好 ， 我 有 意向 ， 请 问 如何 联系 你 ？,10,3,[0_1_3_4_5_7_8_9_10_11],[2_6_12]
6154,你 好 ， 请 问 怎么 联系 你 ？,7,2,[0_1_3_4_5_6_7],[2_8]
6155,有的 ， 要么 ？,2,2,[0_2],[1_3]
6156,本人 赠送 全部 家具 。,4,1,[0_1_2_3],[4]
6157,我 有 微波炉 转让 ， 要么 ？,5,2,[0_1_2_3_5],[4_6]
6158,家里 住 的 都 是 女生 卫生 状况 良好 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
6159,一 楼 客厅 厨房 设备 齐全 可 放心 使用 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
6160,要 收押 金 哦 ！,4,1,[0_1_2_3],[4]
6161,要 收押 金 哦 ！,4,1,[0_1_2_3],[4]
6162,顶 一 个 ！,3,1,[0_1_2],[3]
6163,好 贴 自然 浮出 水面,5,0,[0_1_2_3_4],
6164,好 贴 继续 顶,4,0,[0_1_2_3],
6165,房子 在 主 校区,4,0,[0_1_2_3],
6166,好 贴 继续 顶,4,0,[0_1_2_3],
6167,提醒 楼主 小心 受骗,4,0,[0_1_2_3],
6168,谢谢 大家 ！,2,1,[0_1],[2]
6169,谢谢 了 。,2,1,[0_1],[2]
6170,大家 出门 在外 不 容易 ， 不 要 让 家人 担心 了 。,11,2,[0_1_2_3_4_6_7_8_9_10_11],[5_12]
6171,举报 此 人 ， 造福 人类 。,5,2,[0_1_2_4_5],[3_6]
6172,用 我 自己 车 。,4,1,[0_1_2_3],[4]
6173,可以 有偿 。,2,1,[0_1],[2]
6174,我 可以 。,2,1,[0_1],[2]
6175,我 想 看看 ，,3,1,[0_1_2],[3]
6176,哥们 ， 涨价 了 ？,3,2,[0_2_3],[1_4]
6177,已 出 ， 谢谢 大家,4,1,[0_1_3_4],[2]
6178,你 暑假 的 房子 找到 了 吗 ？,7,1,[0_1_2_3_4_5_6],[7]
6179,不用 再 出 任何 其它 费用 ， 很 省心 。,8,2,[0_1_2_3_4_5_7_8],[6_9]
6180,本人 平时 也 非常 注意 保持 清洁 卫生 。,8,1,[0_1_2_3_4_5_6_7],[8]
6181,欢迎 随时 看 房 。,4,1,[0_1_2_3],[4]
6182,问 一下 学校 的 健身 卡 怎么 会 没有 照片 么 ？,11,1,[0_1_2_3_4_5_6_7_8_9_10],[11]
6183,继续 转 。,2,1,[0_1],[2]
6184,更新 电扇 。,2,1,[0_1],[2]
6185,继续 转 。,2,1,[0_1],[2]
6186,联系 邮箱 已 改 。,4,1,[0_1_2_3],[4]
6187,有 需要 请 发 邮件 。,5,1,[0_1_2_3_4],[5]
6188,谢谢 ， 电话 短信 均可,4,1,[0_2_3_4],[1]
6189,新增 睡袋 三个,3,0,[0_1_2],
6190,您 好 ！,2,1,[0_1],[2]
6191,已 出 谢谢,3,0,[0_1_2],
6192,貌似 费城 会 有 ， 还有 哪里 呢 ？,7,2,[0_1_2_3_5_6_7],[4_8]
6193,家具 厨具 俱全 ， 拎包 可 入住 ， 最 合适 交换 生 和 访问 学者 。,13,3,[0_1_2_4_5_6_8_9_10_11_12_13_14],[3_7_15]
6194,价格 大概 是 在 500-600 之间 。,5,2,[0_1_2_3_5],[4_6]
6195,自己 顶 起来 ~,3,1,[0_1_2],[3]
6196,顶 一 个,3,0,[0_1_2],
6197,自己 顶 一下,3,0,[0_1_2],
6198,真是 怒 了 ！,3,1,[0_1_2],[3]
6199,房子 已 租 ， 感谢 各位 ！,5,2,[0_1_2_4_5],[3_6]
6200,这 是 一 个 有用 的 论坛 ！,7,1,[0_1_2_3_4_5_6],[7]
6201,车子 已经 租 好 。,4,1,[0_1_2_3],[4]
6202,实木 餐桌 带 四 把 椅子 。,6,1,[0_1_2_3_4_5],[6]
6203,陪 孩子 一起 看 电视 。,5,1,[0_1_2_3_4],[5]
6204,若干 厨房 用品 ， 包括 盘子 ， 碗 ， 免费 赠送 。,8,4,[0_1_2_4_5_7_9_10],[3_6_8_11]
6205,性价比 高 ！,2,1,[0_1],[2]
6206,楼主 的 小 手枪 卖 吗 ？,6,1,[0_1_2_3_4_5],[6]
6207,路由器 什么 型号 的 ？,4,1,[0_1_2_3],[4]
6208,可惜 详情 发 不了 照片 ， 欢迎 上门 查看 。,8,2,[0_1_2_3_4_6_7_8],[5_9]
6209,尺寸 ： full/double,1,2,[0],[1_2]
6210,到 车站 三 分钟 ， 到 学校 十 来 分钟 。,9,2,[0_1_2_3_5_6_7_8_9],[4_10]
6211,请 问 周五 什么 时候 出发 ？,6,1,[0_1_2_3_4_5],[6]
6212,时间 未定 ， 可以 商量 。,4,2,[0_1_3_4],[2_5]
6213,我们 需要 你 ！,3,1,[0_1_2],[3]
6214,接下来 依旧 可以 平分 ， 当然 如果 想 住 小 卧室 ， 房租 可以 再 商量 。,14,3,[0_1_2_3_5_6_7_8_9_10_12_13_14_15],[4_11_16]
6215,房子 情况 介绍 ： 首先 ， 我们 几 个 人 都 是 比较 卫生 的 ， 所以 房子 肯定 还是 比较 干净 整洁 。,20,4,[0_1_2_4_6_7_8_9_10_11_12_13_14_16_17_18_19_20_21_22],[3_5_15_23]
6216,本人 姓 朱 （ 男 ） 。,4,3,[0_1_2_4],[3_5_6]
6217,非常 感谢 ！,2,1,[0_1],[2]
6218,爸 妈 带 妹妹 过年 要 来 村里 ， 住 大概 一 到 两 个 月 。,15,2,[0_1_2_3_4_5_6_7_9_10_11_12_13_14_15],[8_16]
6219,毕业 招租 。,2,1,[0_1],[2]
6220,自己 顶 一下 ， 最早 可 二月 中旬,7,1,[0_1_2_4_5_6_7],[3]
6221,房租 是 直接 交给 房东,5,0,[0_1_2_3_4],
6222,请 问 房子 带 家具 吗,6,0,[0_1_2_3_4_5],
6223,可以 短期 租 吗 二月 开始 一 两 个 月 这种,11,0,[0_1_2_3_4_5_6_7_8_9_10],
6224,房子 去 做客 过 几 次 ， 很 好 的 。,9,2,[0_1_2_3_4_5_7_8_9],[6_10]
6225,以下 是 这个 房子 的 信息 ， 有 兴趣 的 同学 可以 留言 。,12,2,[0_1_2_3_4_5_7_8_9_10_11_12],[6_13]
6226,并且 不 是 拎包 入住 。,5,1,[0_1_2_3_4],[5]
6227,还有 机会 欢迎 申请,4,0,[0_1_2_3],
6228,就 是 最多 两 个 星期 的 样子 。,8,1,[0_1_2_3_4_5_6_7],[8]
6229,要求 ： 爱 干净 ， 爱 安静 ， 不 养 宠物 ， 好 相处 的 女生 ;,12,5,[0_2_3_5_6_8_9_10_12_13_14_15],[1_4_7_11_16]
6230,男生 也 可以 商量 ， 需要 十分 爱 干净 。,8,2,[0_1_2_3_5_6_7_8],[4_9]
6231,你 好 ！,2,1,[0_1],[2]
6232,有 问题 请 直接 电话 或者 短信 谢谢 ！,8,1,[0_1_2_3_4_5_6_7],[8]
6233,顶 一 个 ！,3,1,[0_1_2],[3]
6234,微波炉 ， 吸尘器 已 出,4,1,[0_2_3_4],[1]
6235,沙发 还有 吗 ？,3,1,[0_1_2],[3]
6236,水 免费 。,2,1,[0_1],[2]
6237,即日 起 可 拎包 入住 。,5,1,[0_1_2_3_4],[5]
6238,仍然 有效 。,2,1,[0_1],[2]
6239,能 短 租 不 ， 我 想 租 一 个 月 2.,10,2,[0_1_2_3_5_6_7_8_9_10],[4_11]
6240,一 个 月 太 短 了 哦,7,0,[0_1_2_3_4_5_6],
6241,可以 啊 。,2,1,[0_1],[2]
6242,不 会 非得 一 年 。,5,1,[0_1_2_3_4],[5]
6243,可惜 您 已经 错过 ！,4,1,[0_1_2_3],[4]
6244,离 购物 超市 ， 中国 餐馆 只有 十 分钟 走路 的 距离 ！,11,2,[0_1_2_4_5_6_7_8_9_10_11],[3_12]
6245,只有 十 分钟 走路 的 距离 。,6,1,[0_1_2_3_4_5],[6]
6246,房间 朝向 舒适 ！,3,1,[0_1_2],[3]
6247,停车场 就 在 视野 范围 内 ， 有 车 ， 爱 车 的 孩子 ， 可以 放心 停车 了 ~ 拎包 入住 ！,18,5,[0_1_2_3_4_5_7_8_10_11_12_13_15_16_17_18_20_21],[6_9_14_19_22]
6248,对 ~ 拎包 入住 。,3,2,[0_2_3],[1_4]
6249,送 柜子 ！,2,1,[0_1],[2]
6250,送 桌子 ！,2,1,[0_1],[2]
6251,减少 你 的 后顾之忧 。,4,1,[0_1_2_3],[4]
6252,立刻 入住 ！,2,1,[0_1],[2]
6253,公用 的 家具 齐备 ， 包括 餐桌 ， 沙发 ， 备用 床 等等 。,10,4,[0_1_2_3_5_6_8_10_11_12],[4_7_9_13]
6254,已 发给 你 ， 静 等 佳音 ！,6,2,[0_1_2_4_5_6],[3_7]
6255,房屋 租金 ： 每月 445.,3,2,[0_1_3],[2_4]
6256,小区 门口 有 校 车站 ， 有 孩子 的 也 很 方便 ， 小区 对面 有 一 个 公园 ， 适合 锻炼 休闲 。,20,4,[0_1_2_3_4_6_7_8_9_10_11_13_14_15_16_17_18_20_21_22],[5_12_19_23]
6257,自己 顶 一下 ！,3,1,[0_1_2],[3]
6258,很 好 的 房子 哦 ！,5,1,[0_1_2_3_4],[5]
6259,我 想 找 短 租 的 房子 ， 住 一 个 月 ： 2.,11,3,[0_1_2_3_4_5_6_8_9_10_11],[7_12_13]
6260,楼 主 在 这 住 了 四 年 了 ， 很 喜欢 。,11,2,[0_1_2_3_4_5_6_7_8_10_11],[9_12]
6261,小区 很 安静 ， 房租 也 合理 。,6,2,[0_1_2_4_5_6],[3_7]
6262,您 好 ， 我 想 问 一下 哦 ， 养 车 费用 一 个 月 大概 多少 ？,15,3,[0_1_3_4_5_6_7_9_10_11_12_13_14_15_16],[2_8_17]
6263,也 不 是 不 能 再 议价 ， 就是 真的 已经 很 便宜 很 便宜 了 。,15,2,[0_1_2_3_4_5_6_8_9_10_11_12_13_14_15],[7_16]
6264,您 好 ， 我 想 问 一下 哦 ， 养 车 费用 一 个 月 大概 多少 ？,15,3,[0_1_3_4_5_6_7_9_10_11_12_13_14_15_16],[2_8_17]
6265,你 好 ， 我 想 租 ！,5,2,[0_1_3_4_5],[2_6]
6266,你 好 ， 问 下 时间 ？,5,2,[0_1_3_4_5],[2_6]
6267,还有 我 是 男生 。,4,1,[0_1_2_3],[4]
6268,帮 朋友 找 。,3,1,[0_1_2],[3]
6269,请 问 暑假 的 找 好 了 吗 ？,8,1,[0_1_2_3_4_5_6_7],[8]
6270,主要 的 编程 课 都 上 过 。,7,1,[0_1_2_3_4_5_6],[7]
6271,状态 非常 好 。,3,1,[0_1_2],[3]
6272,我 不 懂 如何 在 这里 传 照片 。,8,1,[0_1_2_3_4_5_6_7],[8]
6273,请 联系 nju.,2,1,[0_1],[2]
6274,小区 物业 管理 十分 到位 ， 有 健身房 ， 泳池 ， 维修 换 灯泡 等 工作 十分 及时 到位 。,16,4,[0_1_2_3_4_6_7_9_11_12_13_14_15_16_17_18],[5_8_10_19]
6275,一 个 人 一 个 卧室 ， 卧室 里面 配 一 个 洗手间 。,12,2,[0_1_2_3_4_5_7_8_9_10_11_12],[6_13]
6276,也 欢迎 参观 。,3,1,[0_1_2],[3]
6277,以下 图片 来自 本人 微 博 。,6,1,[0_1_2_3_4_5],[6]
6278,最好 能 住 半 年 或 一 年 。,8,1,[0_1_2_3_4_5_6_7],[8]
6279,仍 在 寻找 。,3,1,[0_1_2],[3]
6280,真正 可以 拎包 入住 ！,4,1,[0_1_2_3],[4]
6281,本人 每天 都 是 步行 至 学校 ， 锻炼 身体 ！,9,2,[0_1_2_3_4_5_6_8_9],[7_10]
6282,任何 外卖 均 可 送达 。,5,1,[0_1_2_3_4],[5]
6283,本人 定期 打扫 ， 房间 整洁 。,5,2,[0_1_2_4_5],[3_6]
6284,自己 先 顶 一下 ！,4,1,[0_1_2_3],[4]
6285,请 不要 抄袭 的 我 帖子 谢谢,7,0,[0_1_2_3_4_5_6],
6286,独立 卫浴 .,2,1,[0_1],[2]
6287,独立 衣帽间 .,2,1,[0_1],[2]
6288,房间 很 大 .,3,1,[0_1_2],[3]
6289,其他 费用 全 包含 在 房租 之中 .,7,1,[0_1_2_3_4_5_6],[7]
6290,先 顶 上去 。,3,1,[0_1_2],[3]
6291,有 具体 的 信息 吗 ？,5,1,[0_1_2_3_4],[5]
6292,即日 起 即 可 入住 。,5,1,[0_1_2_3_4],[5]
6293,这 是 好 房子 ， 很 抢手 。,6,2,[0_1_2_3_5_6],[4_7]
6294,请 问 你 经常 走 这 条 线路 么 ？,9,1,[0_1_2_3_4_5_6_7_8],[9]
6295,走 过 三次,3,0,[0_1_2],
6296,我们 去 ， 不 返回 。,4,2,[0_1_3_4],[2_5]
6297,租金 在 五百 以内 也 可以 考虑 欢迎 与 我 联系,11,0,[0_1_2_3_4_5_6_7_8_9_10],
6298,多谢 了 ， 各位 。,3,2,[0_1_3],[2_4]
6299,帮 你 顶,3,0,[0_1_2],
6300,有 兴趣 请 站 内 信 我 。,7,1,[0_1_2_3_4_5_6],[7]
6301,有 兴趣 的 女生 请 加 我 微 信 chong_1993 .,9,2,[0_1_2_3_4_5_6_7_8],[9_10]
6302,每 个 $ 85.,2,2,[0_1],[2_3]
6303,餐桌 还 在 ？,3,1,[0_1_2],[3]
6304,台灯 已 出售,3,0,[0_1_2],
6305,直接 拎包 入住 。,3,1,[0_1_2],[3]
6306,房间 内 基本 配置 齐全 。,5,1,[0_1_2_3_4],[5]
6307,继续 租 。,2,1,[0_1],[2]
6308,可 分开 单独 购买 。,4,1,[0_1_2_3],[4]
6309,票 还 在 ， 欢迎 联系 ！,5,2,[0_1_2_4_5],[3_6]
6310,并且 还 有 吸尘器 。,4,1,[0_1_2_3],[4]
6311,心动 了 呢 ？,3,1,[0_1_2],[3]
6312,动 了 呢 ？,3,1,[0_1_2],[3]
6313,了 呢 ？,2,1,[0_1],[2]
6314,顶 起来 ！,2,1,[0_1],[2]
6315,我 又 来 了 ~~~ 顶 起来 ！,6,2,[0_1_2_3_5_6],[4_7]
6316,再来 顶 一下 ！,3,1,[0_1_2],[3]
6317,来 看看 ~ ~,2,2,[0_1],[2_3]
6318,接着 顶 ！,2,1,[0_1],[2]
6319,诚意 出租 ！,2,1,[0_1],[2]
