SentenceID,NonCodeSwitchedSentence,ChineseWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfPunctuation
3841,【 地理 位置 】 ：,2,3,[1_2],[0_3_4]
3842,公寓 门口 免费 停车 ， 基本 随时 都 有 车位,9,1,[0_1_2_3_5_6_7_8_9],[4]
3843,【 公寓 布局 】 ：,2,3,[1_2],[0_3_4]
3844,价格 可 小刀 。,3,1,[0_1_2],[3]
3845,卧室 有 床 书桌 等 家具 可供 使用 ， 拎包 入住 。,10,2,[0_1_2_3_4_5_6_7_9_10],[8_11]
3846,拎包 入住 。,2,1,[0_1],[2]
3847,来自 : 微 社区,3,1,[0_2_3],[1]
3848,来自 : 微 社区,3,1,[0_2_3],[1]
3849,这个 公寓 是 匹兹堡 地段 最 好 的 公寓 之一 ， 管理 规范 ， 暖气 充足 。,14,3,[0_1_2_3_4_5_6_7_8_9_11_12_14_15],[10_13_16]
3850,客厅 和 另 一 间 卧室 各 住 一 个 女生 。,11,1,[0_1_2_3_4_5_6_7_8_9_10],[11]
3851,从 02/2016－07/31/2016 ， 具体 时间 可以 商量 。,5,3,[0_3_4_5_6],[1_2_7]
3852,现在 联系 可 赠送 一 个 月 房租 哦 ！,9,1,[0_1_2_3_4_5_6_7_8],[9]
3853,交通 购物 非常 方便 ， 不 需要 开车 .,7,2,[0_1_2_3_5_6_7],[4_8]
3854,一 楼 有 豪华 装修 的 厨房 ， 餐厅 和 客厅 。,10,2,[0_1_2_3_4_5_6_8_9_10],[7_11]
3855,联系 方式 ；,2,1,[0_1],[2]
3856,随时 看 房 。,3,1,[0_1_2],[3]
3857,每 层 楼 都 有 浴室 和 卫生间 。,8,1,[0_1_2_3_4_5_6_7],[8]
3858,周边 ： 购物 方便 ！,3,2,[0_2_3],[1_4]
3859,步行 范围 内 有 中餐 、 韩国 料理 、 墨西哥 菜 、 越南 菜,11,3,[0_1_2_3_4_6_7_9_10_12_13],[5_8_11]
3860,最好 能 租 到 春季 学期 结束,7,0,[0_1_2_3_4_5_6],
3861,照片 如下 ：,2,1,[0_1],[2]
3862,欢迎 来看 房 ！,3,1,[0_1_2],[3]
3863,降价 啦 ！,2,1,[0_1],[2]
3864,价格 可以 商量 ！,3,1,[0_1_2],[3]
3865,只 限 女生 。,3,1,[0_1_2],[3]
3866,户型 ： 两 室 一 厅 ， 带 浴室 厨房 。,8,3,[0_2_3_4_5_7_8_9],[1_6_10]
3867,家具 什么 的 基本 齐全 ， 可以 低价 转让 或者 干脆 免费 送 ， 总之 属于 拎包 入住 级别 。,17,3,[0_1_2_3_4_6_7_8_9_10_11_12_14_15_16_17_18],[5_13_19]
3868,已 租 ， 谢谢,3,1,[0_1_3],[2]
3869,同时 ， 您 也 可 只 租 一 间 卧室 ， 入住 时间 和 价格 均 可 商议 ， 可 免费 赠送 家具 。,20,4,[0_2_3_4_5_6_7_8_9_11_12_13_14_15_16_17_19_20_21_22],[1_10_18_23]
3870,欢迎 随时 看 房 。,4,1,[0_1_2_3],[4]
3871,） ， 清洁 用品 以及 一系列 生活 用品 和 厨房 用品 ！,9,3,[2_3_4_5_6_7_8_9_10],[0_1_11]
3872,已 租 ！,2,1,[0_1],[2]
3873,房间 干净 整洁 。,3,1,[0_1_2],[3]
3874,附近 商店 ， 吃饭 地方 也 挺 多 的 。,8,2,[0_1_3_4_5_6_7_8],[2_9]
3875,可以 随时 来 看 房 。,5,1,[0_1_2_3_4],[5]
3876,有 兴趣 可以 联系 ：,4,1,[0_1_2_3],[4]
3877,一 层 和 二 层 都 有 全 卫生间 ， 三 层 有 半 个 卫生间 没有 淋浴 。,17,2,[0_1_2_3_4_5_6_7_8_10_11_12_13_14_15_16_17],[9_18]
3878,这 是 一 个 独立 房子 ， 只有 一 侧 有 邻居 ， 平时 很 安静 。,14,3,[0_1_2_3_4_5_7_8_9_10_11_13_14_15],[6_12_16]
3879,房租 很 低 ， 就是 为了 有 人 住 房子 。,9,2,[0_1_2_4_5_6_7_8_9],[3_10]
3880,短期 出租 三 楼 每个 房间 每 月 $150 ， 二 楼 每 月 $175 ， 也 不 包 水电 天然气 等 费用 。,19,5,[0_1_2_3_4_5_6_7_10_11_12_13_16_17_18_19_20_21_22],[8_9_14_15_23]
3881,地理 位置 相当 好 ， 性价比 非常 高 。,7,2,[0_1_2_3_5_6_7],[4_8]
3882,地理 位置 相当 好 ， 性价比 非常 高 。,7,2,[0_1_2_3_5_6_7],[4_8]
3883,附 房间 平面图 。,3,1,[0_1_2],[3]
3884,部分 家具 可以 送 ， 桌子 ， 床 ， 柜子 ， 一些 厨房 用具 ， 来 了 可以 具体 看,15,5,[0_1_2_3_5_7_9_11_12_13_15_16_17_18_19],[4_6_8_10_14]
3885,来自 : 微 社区,3,1,[0_2_3],[1]
3886,顶 一下 ~~~~~,2,1,[0_1],[2]
3887,房子 十二月 底 开始 可以 入住 ， 一直 到 明年 七月 底 。,11,2,[0_1_2_3_4_5_7_8_9_10_11],[6_12]
3888,冬天 取暖 非常 好 ！,4,1,[0_1_2_3],[4]
3889,吃 货 最爱 ~,3,1,[0_1_2],[3]
3890,匹 大 附近 好 房 出租 。,6,1,[0_1_2_3_4_5],[6]
3891,靠近 公交 ， 校 车站 。,4,2,[0_1_3_4],[2_5]
3892,与 另 一 人 合用 厨房 ， 卫生间 ， 洗衣机 。,8,3,[0_1_2_3_4_5_7_9],[6_8_10]
3893,基本 家具 均有 。,3,1,[0_1_2],[3]
3894,水 ， 电 煤气 自负 。,4,2,[0_2_3_4],[1_5]
3895,家具 都 可 便宜 转卖 。,5,1,[0_1_2_3_4],[5]
3896,家具 都 可 便宜 转卖 。,5,1,[0_1_2_3_4],[5]
3897,带 不 带 家具 出租 啊,6,0,[0_1_2_3_4_5],
3898,整 套 公寓 一 室 一 厅 1005$/month （ 不 包 网 电 ） ， 客厅 完全 独立 ！,14,5,[0_1_2_3_4_5_6_9_10_11_12_15_16_17],[7_8_13_14_18]
3899,价格 好 商量 ！,3,1,[0_1_2],[3]
3900,如果 需要 看 内景 图片 也 欢迎 索要 。,8,1,[0_1_2_3_4_5_6_7],[8]
3901,送 全部 家具 .,3,1,[0_1_2],[3]
3902,停车 便利 并 免费,4,0,[0_1_2_3],
3903,并 有 室外 阳台 ， 方便 烧烤 ， 聚会 ！,7,3,[0_1_2_3_5_6_8],[4_7_9]
3904,并 可以 协助 搬家 。,4,1,[0_1_2_3],[4]
3905,有 兴趣 的 可 随时 联系 。,6,1,[0_1_2_3_4_5],[6]
3906,房租 ： 两 间 较大 的 卧室 分别 是 $540 / 月 。,9,4,[0_2_3_4_5_6_7_8_11],[1_9_10_12]
3907,限 男士 ， 月底 入住 。,4,2,[0_1_3_4],[2_5]
3908,客厅 、 卧室 随 你 选 。,5,2,[0_2_3_4_5],[1_6]
3909,总之 ， 这个 房子 的 特点 就 是 再 多 的 东西 都 占 不满 空间 。,15,2,[0_2_3_4_5_6_7_8_9_10_11_12_13_14_15],[1_16]
3910,愿意 租 的 同学 请 联系 我 ：,7,1,[0_1_2_3_4_5_6],[7]
3911,这 附近 有 很多 饭店 ， 超市 。,6,2,[0_1_2_3_4_6],[5_7]
3912,家里 的 一些 家具 用品 免费 赠送 。,7,1,[0_1_2_3_4_5_6],[7]
3913,房子 空间 很大 ， 一 个 人 住 空间 绝对 够 ， 情侣 住 也 会 觉得 很 宽敞 。,17,3,[0_1_2_4_5_6_7_8_9_10_12_13_14_15_16_17_18],[3_11_19]
3914,价格 是 $795/month 水 、 电 、 气 、 暖 全 包 ， 没有 额外 任何 费用 。,12,6,[0_1_3_5_7_9_10_11_13_14_15_16],[2_4_6_8_12_17]
3915,家具 全部 赠送 ， 拎包 入住 ！,5,2,[0_1_2_4_5],[3_6]
3916,请 看 图片,3,0,[0_1_2],
3917,有意 请 联系 我 。,4,1,[0_1_2_3],[4]
3918,-- 安静 ， 安全 ， 方便 社区 。,4,4,[1_3_5_6],[0_2_4_7]
3919,-- 包 家具 ， 提包 入住 。,4,3,[1_2_4_5],[0_3_6]
3920,30-100 刀 / 月,2,2,[1_3],[0_2]
3921,舒适 ， 宽敞 ， 房间 出租 。,4,3,[0_2_4_5],[1_3_6]
3922,-- 包 家具 。,2,2,[1_2],[0_3]
3923,提包 入住 。,2,1,[0_1],[2]
3924,--385 刀 / 月 。,2,3,[1_3],[0_2_4]
3925,水电 煤气 网 费用 分摊 。,5,1,[0_1_2_3_4],[5]
3926,时间 ： 2016/01/01-2016/07/31,1,2,[0],[1_2]
3927,二 楼 、 三 楼 各 有 两 个 卧室 ， 一 个 卫生间 。,12,3,[0_1_3_4_5_6_7_8_9_11_12_13],[2_10_14]
3928,空调 暖气 齐全 。,3,1,[0_1_2],[3]
3929,房子 从 12.,2,1,[0_1],[2]
3930,费用 已 涵盖 水 、 暖气 、 煤气 。,6,3,[0_1_2_3_5_7],[4_6_8]
3931,房子 仍 在 招租,4,0,[0_1_2_3],
3932,公寓 仍 在 出租 中 ， 欢迎 询问,7,1,[0_1_2_3_4_6_7],[5]
3933,房子 有 充足 的 日照 。,5,1,[0_1_2_3_4],[5]
3934,卧室 面积 也 很 大 。,5,1,[0_1_2_3_4],[5]
3935,有 图 有 真相 。,4,1,[0_1_2_3],[4]
3936,） ， 家具 尽量 赠送 ！,3,3,[2_3_4],[0_1_5]
3937,而且 还 干净 ！,3,1,[0_1_2],[3]
3938,有意 请 联系 gcr.,3,1,[0_1_2],[3]
3939,欢迎 新 同学 ！,3,1,[0_1_2],[3]
3940,有意 ， 一定 发 邮件 ！,4,2,[0_2_3_4],[1_5]
3941,匹 大 附近 好 房 出租 。,6,1,[0_1_2_3_4_5],[6]
3942,靠近 公交 ， 校 车站 。,4,2,[0_1_3_4],[2_5]
3943,与 另 一 人 合用 厨房 ， 卫生间 ， 洗衣机 。,8,3,[0_1_2_3_4_5_7_9],[6_8_10]
3944,基本 家具 均有 。,3,1,[0_1_2],[3]
3945,水 ， 电 煤气 自负 。,4,2,[0_2_3_4],[1_5]
3946,如果 中意 ， 可以 商量 拎包 入住,6,1,[0_1_3_4_5_6],[2]
3947,如果 你 喜欢 宽敞 明亮 ， 视野 开阔 ， 附近 购物 便利 ， 治安 管理 良好 的 公寓 ， 那么 你 看 对 帖子 了 ~ ！,21,6,[0_1_2_3_4_6_7_9_10_11_13_14_15_16_17_19_20_21_22_23_24],[5_8_12_18_25_26]
3948,房子 支持 实地 考察 .,4,1,[0_1_2_3],[4]
3949,另 希望 租房 的 同学 同时 接手 一 批 家具 ， 详见 后面 物品 清单 部分 .,15,2,[0_1_2_3_4_5_6_7_8_9_11_12_13_14_15],[10_16]
3950,公寓 卫生 保持 得 十分 好 ， 入住 无需 大 扫除 .,10,2,[0_1_2_3_4_5_7_8_9_10],[6_11]
3951,地理 位置 ：,2,1,[0_1],[2]
3952,公寓 情况 ：,2,1,[0_1],[2]
3953,本 户型 的 介绍 :,4,1,[0_1_2_3],[4]
3954,公寓 公共 区域 自 拍 图片 见 :,7,1,[0_1_2_3_4_5_6],[7]
3955,物品 清单 ：,2,1,[0_1],[2]
3956,物品 清单 详见 :,3,1,[0_1_2],[3]
3957,联系 方式 ：,2,1,[0_1],[2]
3958,有 别的 联系 方式 么 ？,5,1,[0_1_2_3_4],[5]
3959,有 别的 联系 方式 么 ？,5,1,[0_1_2_3_4],[5]
3960,感兴趣 想 咨询 一下,4,0,[0_1_2_3],
3961,租金 是 560$ 每 月 ， 含水 、 气 。,6,4,[0_1_3_4_6_8],[2_5_7_9]
3962,平面图 如 附件 所 示 ， 出租 的 是 较 小 的 一 间 。,13,2,[0_1_2_3_4_6_7_8_9_10_11_12_13],[5_14]
3963,房屋 简介 如 链接 所 示 。,6,1,[0_1_2_3_4_5],[6]
3964,房间 里 有 暖气 ， 非常 暖和 。,6,2,[0_1_2_3_5_6],[4_7]
3965,有意 向 者 可以 与 我 联系 。,7,1,[0_1_2_3_4_5_6],[7]
3966,餐厅 有 大 餐桌 。,4,1,[0_1_2_3],[4]
3967,一 层 为 客厅 ， 餐厅 和 厨房 。,7,2,[0_1_2_3_5_6_7],[4_8]
3968,寒假 家里 有 人 外出 ， 可 供 安静 学习 ， 不 会 很 闹腾 。,13,3,[0_1_2_3_4_6_7_8_9_11_12_13_14],[5_10_15]
3969,家里 周围 也 特别 安静 。,5,1,[0_1_2_3_4],[5]
3970,房子 通风 ， 采光 条件 良好 ， 周围 社区 环境 优美 。,9,3,[0_1_3_4_5_7_8_9_10],[2_6_11]
3971,房型 ： 一 室 一 厅 ， 一 个 厨房 ， 一 个 洗手间 ， 两 个 步入 式 超大 衣柜 。,17,5,[0_2_3_4_5_7_8_9_11_12_13_15_16_17_18_19_20],[1_6_10_14_21]
3972,一 层 为 客厅 ， 餐厅 和 厨房 。,7,2,[0_1_2_3_5_6_7],[4_8]
3973,购物 吃饭 都 十分 方便 。,5,1,[0_1_2_3_4],[5]
3974,公寓 不 临街 ， 非常 安静 。,5,2,[0_1_2_4_5],[3_6]
3975,设施 齐全 带有 独立 卫生间 有 免费 健身房 免费 停车场,10,0,[0_1_2_3_4_5_6_7_8_9],
3976,官方 链接 ：,2,1,[0_1],[2]
3977,交通 ： 去 pitt/cmu 有 71b/71d 。,3,4,[0_2_4],[1_3_5_6]
3978,交通 ： 交通 购物 非常 便利 。,5,2,[0_2_3_4_5],[1_6]
3979,补充 信息 ： 地址,3,1,[0_1_3],[2]
3980,超大 空间 + 中央 空调 + 健身房 ， 你 值得 拥有 ~ ~,8,5,[0_1_3_4_6_8_9_10],[2_5_7_11_12]
3981,作息 时间 固定 ， 相互 不 打扰 。,6,2,[0_1_2_4_5_6],[3_7]
3982,有 需要 者 联系 ：,4,1,[0_1_2_3],[4]
3983,特别 说明 ， 卫生间 是 与 一 男生 共用 ， 女生 若 不 介意 也 可 。,14,3,[0_1_3_4_5_6_7_8_10_11_12_13_14_15],[2_9_16]
3984,最近 在 整理 回国 东西 ， 略 凌乱 ， 走 之前 会 完全 清理 。,12,3,[0_1_2_3_4_6_7_9_10_11_12_13],[5_8_14]
3985,房子 缺点 是 位于 顶楼 窗子 较 高 ， 但 不 影响 采光 。,12,2,[0_1_2_3_4_5_6_7_9_10_11_12],[8_13]
3986,顶 一下 ～,2,1,[0_1],[2]
3987,顶 一 个 ～～,3,1,[0_1_2],[3]
3988,抱歉 ， 帖子 已 更新,4,1,[0_2_3_4],[1]
3989,公寓 不 临街 ， 非常 安静 。,5,2,[0_1_2_4_5],[3_6]
3990,冬日 阳光 充足 。,3,1,[0_1_2],[3]
3991,在家 时间 也 不 多 。,5,1,[0_1_2_3_4],[5]
3992,时间 ： 01/2016-07/2016,1,2,[0],[1_2]
3993,免费 家具 ：,2,1,[0_1],[2]
3994,要求 女生 。,2,1,[0_1],[2]
3995,有 免费 健身房 ， 免费 停车场 。,5,2,[0_1_2_4_5],[3_6]
3996,公寓 外部 信息 ： 周边 环境 优美 ， 靠近 公园 ， 非常 安静 、 安全 。,11,5,[0_1_2_4_5_6_8_9_11_12_14],[3_7_10_13_15]
3997,代 同学 发 ：,3,1,[0_1_2],[3]
3998,家具 齐全 ， 厨房 用具 齐全,5,1,[0_1_3_4_5],[2]
3999,空间 大 ， 采光 好 。,4,2,[0_1_3_4],[2_5]
4000,交通 便利 。,2,1,[0_1],[2]
4001,自己 顶 一下 。,3,1,[0_1_2],[3]
4002,新 地板 ， 新 厕所 。,4,2,[0_1_3_4],[2_5]
4003,新 厨房 。,2,1,[0_1],[2]
4004,房东 付 水 。,3,1,[0_1_2],[3]
4005,重新 编辑 了 一 个 ， 多 图 见 新 贴 。,10,2,[0_1_2_3_4_6_7_8_9_10],[5_11]
4006,我 回国 时间 是 12.,4,1,[0_1_2_3],[4]
4007,停车 ： 有 车位 ， 需 租用,5,2,[0_2_3_5_6],[1_4]
4008,有 需要 者 联系 ：,4,1,[0_1_2_3],[4]
4009,特别 说明 ， 卫生间 是 与 一 男生 共用 ， 女生 若 不 介意 也 可 。,14,3,[0_1_3_4_5_6_7_8_10_11_12_13_14_15],[2_9_16]
4010,最近 在 整理 回国 东西 ， 略 凌乱 ， 走 之前 会 完全 清理 。,12,3,[0_1_2_3_4_6_7_9_10_11_12_13],[5_8_14]
4011,今天 把 相连 的 客厅 打扫 干净 了 ~ ~,8,2,[0_1_2_3_4_5_6_7],[8_9]
4012,公寓 大厅 ， 环境 优美 ~ ~,4,3,[0_1_3_4],[2_5_6]
4013,新 地板 ， 新 厕所 。,4,2,[0_1_3_4],[2_5]
4014,新 厨房 。,2,1,[0_1],[2]
4015,房子 新 装修 。,3,1,[0_1_2],[3]
4016,地点 方便 。,2,1,[0_1],[2]
4017,房屋 保温 好 。,3,1,[0_1_2],[3]
4018,来自 : 微 社区,3,1,[0_2_3],[1]
4019,环境 宜人 且 安全 。,4,1,[0_1_2_3],[4]
4020,只 限 女生 ， 望 干净 、 整洁 、 安静 。,7,4,[0_1_2_4_5_7_9],[3_6_8_10]
4021,欢迎 需要 住宿 的 学生 或 访问 学者 。,8,1,[0_1_2_3_4_5_6_7],[8]
4022,谢谢 大家 ！,2,1,[0_1],[2]
4023,时间 ： 最早 可以 12.,3,2,[0_2_3],[1_4]
4024,欢迎 联系 看 房 以及 咨询 。,6,1,[0_1_2_3_4_5],[6]
4025,图 是 网上 找 的 ， 房型 是 一样 的 ， 最近 在 打包 ， 需要 我 房间 的 照片 我 也 可以 发给 你 。,22,4,[0_1_2_3_4_6_7_8_9_11_12_13_15_16_17_18_19_20_21_22_23_24],[5_10_14_25]
4026,房间 带 橱柜 。,3,1,[0_1_2],[3]
4027,替 房东 发 一 条 租房 信息 ：,7,1,[0_1_2_3_4_5_6],[7]
4028,押金 为 450$ 。,2,2,[0_1],[2_3]
4029,公寓 里 可以 养 猫 。,5,1,[0_1_2_3_4],[5]
4030,阳光 也 比较 充足 。,4,1,[0_1_2_3],[4]
4031,如 整体 承租 ， 可 有 部分 家具 赠送 。,8,2,[0_1_2_4_5_6_7_8],[3_9]
4032,您 要 找 冬天 暖气 充足 的 公寓 吗 ？,9,1,[0_1_2_3_4_5_6_7_8],[9]
4033,房间 里 有 暖气 。,4,1,[0_1_2_3],[4]
4034,客厅 和 另 一 间 卧室 各 住 一 个 女生 。,11,1,[0_1_2_3_4_5_6_7_8_9_10],[11]
4035,从 02/2016－07/31/2016 ， 具体 时间 可以 商量 。,5,3,[0_3_4_5_6],[1_2_7]
4036,自己 先 顶 一下,4,0,[0_1_2_3],
4037,您 要 找 冬天 暖气 充足 的 公寓 吗 ？,9,1,[0_1_2_3_4_5_6_7_8],[9]
4038,房间 里 有 暖气 。,4,1,[0_1_2_3],[4]
4039,房子 为 东南 朝向 ， 采光 好 。,6,2,[0_1_2_3_5_6],[4_7]
4040,有 四 个 干净 整齐 的 壁橱 无需 另 购 衣柜 。,11,1,[0_1_2_3_4_5_6_7_8_9_10],[11]
4041,空间 大 ， 采光 好 。,4,2,[0_1_3_4],[2_5]
4042,交通 便利 。,2,1,[0_1],[2]
4043,新 地板 ， 新 厕所 。,4,2,[0_1_3_4],[2_5]
4044,新 厨房 。,2,1,[0_1],[2]
4045,新 地板 ， 新 厕所 。,4,2,[0_1_3_4],[2_5]
4046,新 厨房 。,2,1,[0_1],[2]
4047,暑假 刚刚 被 房东 重新 装修 过 ， 欢迎 随时 联系 房东 看 房 。,13,2,[0_1_2_3_4_5_6_8_9_10_11_12_13],[7_14]
4048,里面 有 三 间 大 房间 ， 三 间 小 房间 。,10,2,[0_1_2_3_4_5_7_8_9_10],[6_11]
4049,有 一 个 厨房 ， 两 个 带 淋浴 的 卫生间 ， 一 个 不 带 淋浴 的 卫生间 。,17,3,[0_1_2_3_5_6_7_8_9_10_12_13_14_15_16_17_18],[4_11_19]
4050,这 附近 有 很多 饭店 ， 超市 。,6,2,[0_1_2_3_4_6],[5_7]
4051,家里 的 一些 家具 用品 免费 赠送 。,7,1,[0_1_2_3_4_5_6],[7]
4052,我 帮 朋友 发 个 租房 的 帖子 把 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
4053,一 楼 是 客厅 ， 厨房 ， 还 有 一 个 小 的 卫生间 ；,12,3,[0_1_2_3_5_7_8_9_10_11_12_13],[4_6_14]
4054,其中 一 间 出租 ；,4,1,[0_1_2_3],[4]
4055,房子 的 地理 位置 很 好 。,6,1,[0_1_2_3_4_5],[6]
4056,什么 都 是 走路 的 距离 ， 很 方便 。,8,2,[0_1_2_3_4_5_7_8],[6_9]
4057,房间 不 面向 街道 ， 非常 安静 。,6,2,[0_1_2_3_5_6],[4_7]
4058,********入住 时间 、 家具 等 都 可以 商量 。,6,3,[1_3_4_5_6_7],[0_2_8]
4059,回复 请 点 链接 回 邮件,6,0,[0_1_2_3_4_5],
4060,卧室 超大 ~ 生活 便利 ~,4,2,[0_1_3_4],[2_5]
4061,房子 是 中央 空调,4,0,[0_1_2_3],
4062,家具 齐全 拎包 入住 ~,4,1,[0_1_2_3],[4]
4063,图片 等 其他 详情 请 联系 ：,6,1,[0_1_2_3_4_5],[6]
4064,舒适 ， 宽敞 ， 房间 出租 。,4,3,[0_2_4_5],[1_3_6]
4065,-- 包 家具 。,2,2,[1_2],[0_3]
4066,提包 入住 。,2,1,[0_1],[2]
4067,--400 刀 / 月 。,2,3,[1_3],[0_2_4]
4068,水电 煤气 网 费用 分摊 。,5,1,[0_1_2_3_4],[5]
4069,-- 安静 ， 安全 ， 方便 社区 。,4,4,[1_3_5_6],[0_2_4_7]
4070,-- 包 家具 ， 提包 入住 。,4,3,[1_2_4_5],[0_3_6]
4071,30-100 刀 / 月,2,2,[1_3],[0_2]
4072,各 种 家具 都 齐全 ， 可 全 套 转卖 ， 书桌 床 椅子 ， 餐桌 还 有 各 种 必备 厨房 用具 ， 完全 的 拎包 入住 ~,24,5,[0_1_2_3_4_6_7_8_9_11_12_13_15_16_17_18_19_20_21_22_24_25_26_27],[5_10_14_23_28]
4073,匹 大 附近 好 房 出租 。,6,1,[0_1_2_3_4_5],[6]
4074,靠近 公交 ， 校 车站 。,4,2,[0_1_3_4],[2_5]
4075,与 另 一 人 合用 厨房 ， 卫生间 ， 洗衣机 。,8,3,[0_1_2_3_4_5_7_9],[6_8_10]
4076,基本 家具 均有 。,3,1,[0_1_2],[3]
4077,水 ， 电 煤气 自负 。,4,2,[0_2_3_4],[1_5]
4078,您 好 ， 您 的 房子 出租 了 么 ？,8,2,[0_1_3_4_5_6_7_8],[2_9]
4079,二 楼 是 三 间 卧室 和 洗手间 ， 因为 我 毕业 离开 ， 现在 出租 其中 一 间 卧室 （ 见 照片 ） 。,20,5,[0_1_2_3_4_5_6_7_9_10_11_12_14_15_16_17_18_19_21_22],[8_13_20_23_24]
4080,地理 位置 非常 好 ， 非常 方便 。,6,2,[0_1_2_3_5_6],[4_7]
4081,公寓 房间 设备 ： 地下室 有 洗衣机 ， 家里 有 暖气 ， 空调 。,10,4,[0_1_2_4_5_6_8_9_10_12],[3_7_11_13]
4082,希望 你 ： 是 爱 干净 ， 安静 ， 随和 的 女生 。,9,4,[0_1_3_4_5_7_9_10_11],[2_6_8_12]
4083,联系 方式 ：,2,1,[0_1],[2]
4084,以下 是 所有 关于 房子 的 信息 ：,7,1,[0_1_2_3_4_5_6],[7]
4085,房间 配置 ：,2,1,[0_1],[2]
4086,还 有 一 个 很 给 力 的 暖气,9,0,[0_1_2_3_4_5_6_7_8],
4087,家具 出售 ：,2,1,[0_1],[2]
4088,书架 （ 木质 宜家 的 ）$40,4,2,[0_2_3_4],[1_5]
4089,台灯 （ 宜家 的 ）$5,3,2,[0_2_3],[1_4]
4090,房间 里 有 暖气 。,4,1,[0_1_2_3],[4]
4091,有 需要 者 联系 ：,4,1,[0_1_2_3],[4]
4092,这 附近 有 很多 饭店 ， 超市 。,6,2,[0_1_2_3_4_6],[5_7]
4093,家里 的 一些 家具 用品 全部 赠送 。,7,1,[0_1_2_3_4_5_6],[7]
4094,生活 便利 ， 环境 优美 。,4,2,[0_1_3_4],[2_5]
4095,舒适 ， 宽敞 ， 房间 出租 。,4,3,[0_2_4_5],[1_3_6]
4096,-- 包 家具 。,2,2,[1_2],[0_3]
4097,提包 入住 。,2,1,[0_1],[2]
4098,--400 刀 / 月 。,2,3,[1_3],[0_2_4]
4099,水电 煤气 网 费用 分摊 。,5,1,[0_1_2_3_4],[5]
4100,交通 便利 ， 周围 安静 舒适,5,1,[0_1_3_4_5],[2]
4101,已经 出租 ， 感谢 关注,4,1,[0_1_3_4],[2]
4102,房子 为 东南 朝向 ， 采光 好 。,6,2,[0_1_2_3_5_6],[4_7]
4103,有 四 个 干净 整齐 的 壁橱 无需 另 购 衣柜 。,11,1,[0_1_2_3_4_5_6_7_8_9_10],[11]
4104,全 木 地板 ， 方便 收拾 。,5,2,[0_1_2_4_5],[3_6]
4105,公寓 属于 meyer's ， 管理 超级 好 。,5,3,[0_1_4_5_6],[2_3_7]
4106,附近 有 很多 学生 居住 ， 所以 也 很 安全 。,9,2,[0_1_2_3_4_6_7_8_9],[5_10]
4107,房子 是 一 室 一 厅 ， 房型 可 参照 图片 。,10,2,[0_1_2_3_4_5_7_8_9_10],[6_11]
4108,本人 虽然 是 住 客厅 ， 但是 房子 的 空间 隔 的 相当 好 ， 基本 没有 影响 。,16,3,[0_1_2_3_4_6_7_8_9_10_11_12_13_15_16_17],[5_14_18]
4109,房租 是 $547.,2,1,[0_1],[2]
4110,有意 愿 的 可以 联系 我 。,6,1,[0_1_2_3_4_5],[6]
4111,欢迎 妹子 入住 ~,3,1,[0_1_2],[3]
4112,二 楼 有 三 个 中国 女生 。,7,1,[0_1_2_3_4_5_6],[7]
4113,非常 友好 。,2,1,[0_1],[2]
4114,作息 规律 。,2,1,[0_1],[2]
4115,房东 付 水 。,3,1,[0_1_2],[3]
4116,大家 好 ，,2,1,[0_1],[2]
4117,感兴趣 的 同学 可以 联系 我 。,6,1,[0_1_2_3_4_5],[6]
4118,房子 很 旧 ， 但是 不 吵 。,6,2,[0_1_2_4_5_6],[3_7]
4119,先 把 不 好 的 全都 告诉 大家,8,0,[0_1_2_3_4_5_6_7],
4120,还有 房租 也 很 便宜 ！,5,1,[0_1_2_3_4],[5]
4121,居住 环境 ：,2,1,[0_1],[2]
4122,安全 ： 周围 都 是 公寓 ， 安全 不必 担心,8,2,[0_2_3_4_5_7_8_9],[1_6]
4123,已经 有 人 和 房东 联系 签约 了 。,8,1,[0_1_2_3_4_5_6_7],[8]
4124,来自 : 微 社区,3,1,[0_2_3],[1]
4125,期待 与 您 进一步 联系 ！,5,1,[0_1_2_3_4],[5]
4126,房租 $400-$450 .,1,2,[0],[1_2]
4127,客厅 有 电视 ， 沙发 等 。,5,2,[0_1_2_4_5],[3_6]
4128,入住 时间 ： 随时,3,1,[0_1_3],[2]
4129,新 加 照片,3,0,[0_1_2],
4130,之后 可以 续签 ， 欢迎 联系 看 房 。,7,2,[0_1_2_4_5_6_7],[3_8]
4131,所以 寻找 女生 。,3,1,[0_1_2],[3]
4132,男生 不要 介意 。,3,1,[0_1_2],[3]
4133,房间 宽敞 明亮 ， 拎包 入住 。,5,2,[0_1_2_4_5],[3_6]
4134,微波炉 ， 冰箱 ， 炉子 。,3,3,[0_2_4],[1_3_5]
4135,四百 刀 一月 。,3,1,[0_1_2],[3]
4136,夏季 有 空调 。,3,1,[0_1_2],[3]
4137,也 可 步行 去 学校 。,5,1,[0_1_2_3_4],[5]
4138,公寓 管理 较好 ， 维修 迅速 。,5,2,[0_1_2_4_5],[3_6]
4139,所以 寻找 女生 。,3,1,[0_1_2],[3]
4140,男生 不要 介意 。,3,1,[0_1_2],[3]
4141,房间 宽敞 明亮 ， 拎包 入住 。,5,2,[0_1_2_4_5],[3_6]
