SentenceID,CodeSwitchedSentence, TranslatedSentence
659,可 步行 至 匹 大 主 校区 各 个 学院 ， 距离 hillman library 步行 5-10 分钟  。,可 步行 至 匹 大 主 校区 各 个 学院 ， 距离 希尔曼 图书馆 步行 5-10 分钟  。
660,请 大家 直接 去 联系 mozart 公司 ， 公司 联系 方式 是 pn-14 ， em@28,请 大家 直接 去 联系 莫扎特 公司 ， 公司 联系 方式 是 pn-14 ， em@28
661,我们 都 是 匹 大学生 ， 租房 请 直接 联系 mozart  。,我们 都 是 匹 大学生 ， 租房 请 直接 联系 莫扎特  。
662,manager 人 非常 nice  。,经理 人 非常 好  。
663,house 里面 的 一 个 卧室,独 栋 住宅 里面 的 一 个 卧室
664,这个 一 室 一 厅 处于 一 个 三 楼 house 的 一 楼 ， 有 独立 的 卫生间 和 厨房  。,这个 一 室 一 厅 处于 一 个 三 楼 独 栋 住宅 的 一 楼 ， 有 独立 的 卫生间 和 厨房  。
665,house 里面 的 一 个 客厅,独 栋 住宅 里面 的 一 个 客厅
666,房子 招租 租 ， 坐落 在 greenfield  。,房子 招租 租 ， 坐落 在 格林菲尔德  。
667,此 房间 位于 三 层 楼 的 house 的 二 楼 一 间 ， 一 楼 是 客厅  、  厨房 和 厕所  。,此 房间 位于 三 层 楼 的 独栋 住宅 的 二 楼 一 间 ， 一 楼 是 客厅  、  厨房 和 厕所  。
668,floor plan 见  ：,平面图 见  ：
669,现有 两 女生 ， 都 是 在 读 匹 大 phd ， 很 好 相处  。,现有 两 女生 ， 都 是 在 读 匹 大 博士 ， 很 好 相处  。
670,update 联系 方式  ：  em@29,更新 联系 方式  ：  em@29
671,有意 请 email 至 em@10,有意 请 电子 邮件 至 em@10
672,oakland 的 好 房 您 不 能 错过 ！,奥克兰 的 好 房 您 不 能 错过 ！
673,oakland 住 有 一 年 了 ， 经常 凌晨 走路 回家 ， 都 没 问题 的,奥克兰 住 有 一 年 了 ， 经常 凌晨 走路 回家 ， 都 没 问题 的
674,往返 匹 大 cathedral of learning,往返 匹 大 学 习 大 教堂
675,如果 有 兴趣 可以 给 我 email  ：  em@30,如果 有 兴趣 可以 给 我 电子 邮件  ：  em@30
676,（ 我 的 这个 房间 是 没有 阳台 的 （ balcony ） ）,（ 我 的 这个 房间 是 没有 阳台 的 （ 阳台 ） ）
677,紧邻 cvs ， 和 south craig street 上 众多 餐馆  。,紧邻 cvs ( 超市名 )  ， 和 南克列戈 街 上 众多 餐馆  。
678,oakland 的 好 房 您 不 能 错过 ！,奥克兰 的 好 房 您 不 能 错过 ！
679,single house  :  房子 宽敞 明亮 !,单独 住宅 :  房子 宽敞 明亮 !
680,新 安装 的 地板 ， 带 家具 ， full size 的 大 床  。,新 安装 的 地板 ， 带 家具 ， 全尺寸 大小 的 大 床  。
681,新 安装 的 地板 ， 带 家具 ， full size 的 大 床 ， 房间 里 有 空调  。,新 安装 的 地板 ， 带 家具 ， 全尺寸 大小 的 大 床 ， 房间 里 有 空调  。
682,需要 share bathroom  。,需要 共享 浴室 。
683,需要 人 现在 pittsburgh 签 房子  。,需要 人 现在 匹兹堡 签 房子  。
684,地址 （ 可以 google map 上 查看 环境  )   :,地址 （ 可以 谷歌 地图 上 查看 环境  )   :
685,有意 请 email 至 em@10,有意 请 电子 邮件 至 em@10
686,如 感 兴趣 ， 请 发 邮件  :  yan em@18,如 感 兴趣 ， 请 发 邮件  :  yan em@18
687,三 层 楼 house,三 层 楼 独 栋 住宅
688,厨房 卫生间  ：  可能 与 另 一 个 房间 的 人 share ， 另 一 个 房间 是 女生 ， 匹 大学生 ， 人 很 nice ， 很 爱 干净  。,厨房 卫生间  ：  可能 与 另 一 个 房间 的 人 共享 ， 另 一 个 房间 是 女生 ， 匹 大学生 ， 人 很 好 ， 很 爱 干净  。
689,周边  ：  附近 有 bar 和 餐厅 ， 还 有 小 超市  。,周边  ：  附近 有 酒吧 和 餐厅 ， 还 有 小 超市  。
690,房子 结构  ：  三 层 楼 house,房子 结构  ：  三 层 楼 独 栋 住宅
691,周边  ：  附近 有 bar 和 餐厅 ， 还 有 小 超市  。,周边  ：  附近 有 酒吧 和 餐厅 ， 还 有 小 超市  。
692,房间 位 于 house 三 层 楼 的 第三 层  。,房间 位 于 独栋 住宅 三 层 楼 的 第三 层  。
693,顶 一下 ， 走路 十 分钟 左右 有 cvs 超市,顶 一下 ， 走路 十 分钟 左右 有 cvs ( 超市名 )  超市
694,有意 租房 者 请 email 或 微 信 联系 ， 谢谢 ！,有意 租房 者 请 电子 邮件 或 微 信 联系 ， 谢谢 ！
695,有意 租房 者 请 email 或 微 信 联系  。,有意 租房 者 请 电子 邮件 或 微 信 联系  。
696,附近 的 初中 jefferson middle school 和 高中 mt .,附近 的 初中 杰弗逊 中学 和 高中 mt .
697,如果 感 兴趣 ， 请 通过 email 联系 em@11,如果 感 兴趣 ， 请 通过 电子 邮件 联系 em@11
698,公寓 在 centre ave  。,公寓 在 中街 。
699,oakland 的 好 房 您 不 能 错过 ！,奥克兰 的 好 房 您 不 能 错过 ！
700,房租 不 包括 utilities （ 水 / 电 / 气 ）  。,房租 不 包括 水电气 水 / 电 / 气 ）  。
701,房子 是 一 个 大 house 有 院子 ， 门口 就 可以 免费 停车 很 方便  。,房子 是 一 个 大 独 栋 住宅 有 院子 ， 门口 就 可以 免费 停车 很 方便  。
702,大 院子 和 front porch  。,大 院子 和 前廊 。
703,需要 share bathroom  。,需要 共享 浴室 。
704,需要 人 现在 pittsburgh 签 房子  。,需要 人 现在 匹兹堡 签 房子  。
705,需要 share bathroom  。,需要 共享 浴室  。
706,需要 人 现在 pittsburgh 签 房子  。,需要 人 现在 匹兹堡 签 房子  。
707,up up 房子 依然 available,顶顶 房子 依然 有效
708,也 可以 street parking  。,也 可以 路边 停车 。
709,去 其他 大型 超市 如 target 等 也 特别 方便  。,去 其他 大型 超市 如 塔吉特 等 也 特别 方便  。
710,去 学校 或者 waterfront 都 非常 方便  。,去 学校 或者 滨 水 都 非常 方便  。
711,如果 感 兴趣 ， 请 通过 email 联系 em@11,如果 感 兴趣 ， 请 通过 电子 邮件 联系 em@11
712,lebanon ， 该 区 高中 在 滨州 公立 排名 第九  。,黎巴嫩 ， 该 区 高中 在 滨州 公立 排名 第九  。
713,有意 请 email 至 em@10,有意 请 发电子 邮件 至 em@10
714,有意 租房 者 请 email 联系 ， 谢谢 ！,有意 租房 者 请 发电子 邮件 联系 ， 谢谢 ！
715,有意 租房 者 请 email 或 微 信 联系 ， 谢谢 ！,有意 租房 者 请 电子 邮件 或 微 信 联系 ， 谢谢 ！
716,近 学校 shuttle 站  。,近 学校 摆渡 车站  。
717,如果 感 兴趣 ， 请 通过 电子 邮件 联系 em@11,有意 租房 者 请 发电子 邮件 或 微 信 联系 ， 谢谢 ！
718,有 车库 ， drive way 也 可以 停车,有 车库 ， 车道 也 可以 停车
719,离 waterfront 特别 近 ， 生活 方便,离 滨 水 特别 近 ， 生活 方便
720,房子 结构  ：  三 层 楼 house,房子 结构  ：  三 层 楼 house
721,周边  ：  附近 有 bar 和 餐厅 ， 还 有 小 超市  。,周边  ：  附近 有 酒吧 和 餐厅 ， 还 有 小 超市  。
722,卧室 内 一 个 closet ， 客厅 另 有 一 个 closet  。,卧室 内 一 个 衣橱 ， 客厅 另 有 一 个 壁橱  。
723,房租 每 月 $650 左右 ， 包 heat 和 gas ， 冬天 取暖 heat 是 大头 ， 这 省 了 很 大 一 笔 开支  。,房租 每 月 $650 左右 ， 包 供暖 和气 ， 冬天 取暖 供暖 是 大头 ， 这 省 了 很 大 一 笔 开支  。
724,因为 是 学校 的 房产 ， 住户 基本 均 为 匹 大 的 faculty 和 学生 ， 很 安全 而且 维修 管理 服务 便利  。,因为 是 学校 的 房产 ， 住户 基本 均 为 匹 大 的 员工 和 学生 ， 很 安全 而且 维修 管理 服务 便利  。
725,我们 实验室 有 个 博 后 ， 由于 他 的 老婆 和 女儿 过来 了 ， 故 需 换 一 个 大 点 的 apartment ， 所以 想 让 人 take over 他 目前 的 apartment  。,我们 实验室 有 个 博 后 ， 由于 他 的 老婆 和 女儿 过来 了 ， 故 需 换 一 个 大 点 的 公寓 ， 所以 想 让 人 接管 他 目前 的 公寓  。
726,sato ） 的 邮箱  :  em@31,sato ） 的 邮箱  :  em@31
727,如果 感 兴趣 ， 请 通过 电子 邮件 联系 em@11,如果 感 兴趣 ， 请 通过 电子 邮件 联系 em@11
728,single house  :  全新 装修 ！,单独 住宅  :  全新 装修 ！
729,utility  :  全 包 如上,水电气 :  全 包 如上
730,cell  :  pn-15 或者 请 告诉 我 你 的 联系 方式 ， 我 会 尽快 与 你 联系,电话  :  pn-15 或者 请 告诉 我 你 的 联系 方式 ， 我 会 尽快 与 你 联系
731,lease 可以 从 八月 一日 起 一 年,合同 可以 从 八月 一日 起 一 年
732,有意 租房 者 请 email 联系,如果 感 兴趣 ， 请 通过 电子 邮件 联系 em@11
733,oakland 有余 房 出租  。,奥克兰 有余 房 出租  。
734,如果 感 兴趣 ， 请 通过 email 联系 em@11,如果 感 兴趣 ， 请 通过 电子 邮件 联系 em@11
735,有意 请 email 至 em@10,有意 请 发电子 邮件 至 em@10
736,如果 感 兴趣 ， 请 通过 email 联系 em@11,有意 请 发电子 邮件 至 em@10
737,近 学校 shuttle 站  。,近 学校 摆渡 车 站  。
738,oakland 有 多 房 出租  。,奥克兰 有 多 房 出租  。
739,公寓 may flower 是 匹 大学 校 的 房子 ， 主要 是 提供 给 研究生 的 ， 价钱 比 商业 公寓 便宜  。,公寓 五月花 是 匹 大学 校 的 房子 ， 主要 是 提供 给 研究生 的 ， 价钱 比 商业 公寓 便宜  。
740,匹 大 房产 college gardens 两 室 两 卫 的 apartment  。,匹 大 房产 学校 花园 两 室 两 卫 的 公寓  。
741,联系 电话  ：  412-6518342 jane,联系 电话  ：  412-6518342 jane
742,town house ， 四 卧室  。,联排楼 ， 四 卧室  。
743,下面 是 自己 对 这个 apartment 的 一些 总结  。,下面 是 自己 对 这个 公寓 的 一些 总结  。
744,oakland 的 好 房 您 不 能 错过 ！,奥克兰 的 好 房 您 不 能 错过 ！
745,房租 每 月 $2500 ， 房租 不 包括 utilities （ 水 / 电 / 气 ）  。,房租 每 月 $2500 ， 房租 不 包括 水电气 （ 水 / 电 / 气 ）  。
746,房租 不 包括 utilities （ 水 / 电 / 气 ）  。,房租 不 包括 水电气 （ 水 / 电 / 气 ）  。
747,房租 $600 / 月 ， all utility included （ i.,房租 $600 / 月 ， 包括 所有 水电气 费用 （ i .
748,如 有 兴趣 请 电子 邮件  ：  em@32,如 有 兴趣 请 电子 邮件  ：  em@32
749,地址  ：  松 鼠 山 bartlett st ， giant eagle 后面  。,地址  ：  松 鼠 山巴洛特街 ， 大 老鹰 后面  。
750,联系 方式  ：  call  :  412-901-7283e-mail  :  em@33,联系 方式  ： 电话 :  pn-16 电子 邮箱 l  :  em@33
751,manager 联系 方式  ：,经理 联系 方式  ：
752,lebanon ， 该 区 高中 在 滨州 公立 排名 第九  。,黎巴嫩 ， 该 区 高中 在 滨州 公立 排名 第九  。
753,去 超市 也 很 方便 ， giant eagle ， target ， trader joe ' s 均 公交 直达  。,去 超市 也 很 方便 ， 大老鹰 ， 塔吉特 ， 缺德 舅 均 公交 直达  。
754,请 联系 我  ：  jenny em@34,请 联系 我  ：  jenny em@34
755,房东 人 很 nice  。,房东 人 很 好 。
756,步行 到 匹 大 课室  、  图书馆 和 cafeteria 都 只 需 几 分钟  。,步行 到 匹 大 课室  、  图书馆 和 自助 餐厅 都 只 需 几 分钟  。
757,去 centre ave 上 的 giant eagle 也 只 需要 十 分钟 左右  。,去 中街 上 的 大 老鹰 也 只 需要 十 分钟 左右  。
758,本人 来自 沈阳 ， 在 public health school  。,本人 来自 沈阳 ， 在 公立 健康 学校  。
759,十 分钟 步行 至 walnut st,十 分钟 步行 至 核桃 街
760,下面 是 自己 对 这个 apartment 的 一些 总结  。,下面 是 自己 对 这个 公寓 的 一些 总结  。
761,公寓 may flower 是 匹 大学 校 的 房子 ， 主要 是 提供 给 研究生 的 ， 价钱 比 商业 公寓 便宜  。,公寓 五月花 是 匹 大学 校 的 房子 ， 主要 是 提供 给 研究生 的 ， 价钱 比 商业 公寓 便宜  。
762,具体 email 沟通 em@35,具体 电子 邮件 沟通 em@35
763,apartment 周边 环境 安静 ， 治安 也 比较 好  。,公寓 周边 环境 安静 ， 治安 也 比较 好  。
764,这个 studio 在 三 楼 ， 也 不 面向 大 马路 ， 不 吵 ， 很 安静  。,这个 工作室 在 三 楼 ， 也 不 面向 大 马路 ， 不 吵 ， 很 安静  。
765,独立 卫生间 ， 独立 大 衣帽间 ， 基本 可以 算是 一 个 没有 厨房 的 studio  。,独立 卫生间 ， 独立 大 衣帽间 ， 基本 可以 算是 一 个 没有 厨房 的 工作室  。
766,联系 方式  ：  email  :  em@36,联系 方式  ：  电子 邮件  :  em@36
767,chesterfield road 出租 卧室 二 间 $330 / 月,切斯特菲尔德路 出租 卧室 二 间 $330 / 月
768,免费 室外 停车 ， 收费 室内 garage,免费 室外 停车 ， 收费 室内 车库
769,house 远离 主要 干道 ， 夜间 安静 保证 睡眠 质量 高  。,独 栋 住宅 远离 主要 干道 ， 夜间 安静 保证 睡眠 质量 高  。
770,公寓 位于 五 楼 ， 采光 良好 ， 公寓 空间 很 大 ， 有 独立 的 卫生间 更衣 间 ， 和 完全 分离 的 厨房  (  很多 studio 都 是 开放 厨房  )  .,公寓 位于 五 楼 ， 采光 良好 ， 公寓 空间 很 大 ， 有 独立 的 卫生间 更衣 间 ， 和 完全 分离 的 厨房  (  很多 工作室 都 是 开放 厨房  )  .
771,电话  ：  pn-17 ， email em@12,电话  ：  pn-17 ， 电子 邮件 em@12
772,出门 走 一 分钟 不到 就 有 81-83 bus  。,出门 走 一 分钟 不到 就 有 81 - 83 公交  。
773,leasing office 就 在 lobby ， 员工 也 非常 好 ， 有 什么 问题 随时 可以 找 他们 沟通 解决  。,负责 租赁 的 办公室 就 在 大厅 ， 员工 也 非常 好 ， 有 什么 问题 随时 可以 找 他们 沟通 解决  。
774,公寓 里 自 配 独立 卫生间 ， closet ， 厨房 ， 非常 方便 ~,公寓 里 自 配 独立 卫生间 ， 衣橱 ， 厨房 ， 非常 方便 ~
775,本人 因为 毕业 要 搬到 其它 地方 ， 所以 只 能 忍痛 割爱 了 ， 现 出租 超级 大 而且 独立 的 living room ！,本人 因为 毕业 要 搬到 其它 地方 ， 所以 只 能 忍痛 割爱 了 ， 现 出租 超级 大 而且 独立 的 客厅 ！
776,conditions  :  三 层 house 里面 最 大 的 一 间 卧室  。,情况  :  三 层 独 栋 住宅 里面 最 大 的 一 间 卧室  。
777,二 层 是 三 个 卧室 和 一 间 bathroom  。,二 层 是 三 个 卧室 和 一 间 浴室 。
778,两 位 非常 nice 的 男生 ， 分别 为 pitt 和 duquesne 研究生  。,两 位 非常 好 的 男生 ， 分别 为 匹兹堡 大学 和 杜肯 大学 研究生  。
779,别 说 自己 没 天赋 ， have fun 不 需要 天赋 !,别 说 自己 没 天赋 ， 娱乐 不 需要 天赋 !
780,往返 匹 大 cathedral of learning,往返 匹 大 学 习 大 教堂
781,oakland 住 有 一 年 了 ， 经常 凌晨 走路 回家 ， 都 没 问题 的,奥克兰 住 有 一 年 了 ， 经常 凌晨 走路 回家 ， 都 没 问题 的
782,（ 我 的 这个 房间 是 没有 阳台 的 （ balcony ） ）,（ 我 的 这个 房间 是 没有 阳台 的 （ 阳台 ） ）
783,公寓 位于 五 楼 ， 采光 良好 ， 公寓 空间 很 大 ， 有 独立 的 卫生间 更衣 间 ， 和 完全 分离 的 厨房  (  很多 studio 都 是 开放 厨房  )  .,公寓 位于 五 楼 ， 采光 良好 ， 公寓 空间 很 大 ， 有 独立 的 卫生间 更衣 间 ， 和 完全 分离 的 厨房  (  很多 工作室 都 是 开放 厨房  )  .
784,购物 轻松 ， 从 公寓 步行 五 分钟 大 超市 giant eagle ， whole foods  。,购物 轻松 ， 从 公寓 步行 五 分钟 大 超市 大 老鹰 ， 全食  。
785,提供 免费 的 street parking 和 便宜 的 室内 车库  。,提供 免费 的 路边 停车 和 便宜 的 室内 车库  。
786,卧室 内 一 个 closet ， 客厅 另 有 一 个 closet  。,卧室 内 一 个 衣橱 ， 客厅 另 有 一 个 壁橱  。
787,因为 是 学校 的 房产 ， 住户 基本 均 为 匹 大 的 faculty 和 学生 ， 很 安全 而且 维修 管理 服务 便利  。,因为 是 学校 的 房产 ， 住户 基本 均 为 匹 大 的 员工 和 学生 ， 很 安全 而且 维修 管理 服务 便利  。
788,college garden 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护  。,学校 花园 公寓 属于 匹兹堡 大学 学校 资产 并由 学校 负责 管理 与 维护  。
789,现有 独立 的 一 间 bedroom 出租 ， 在 mayflower 公寓 ， 属于 匹 大 的 房子 ， 在 north oakland  。,现有 独立 的 一 间 卧室 出租 ， 在 五月花 公寓 ， 属于 匹 大 的 房子 ， 在 北 奥克兰 。
790,每 月 租金 $450 ， 包括 所有 utility （ 水 ， 电 ， 气 ， 暖气 ） 和 网络  。,每 月 租金 $450 ， 包括 所有 水电气 （ 水 ， 电 ， 气 ， 暖气 ） 和 网络  。
791,房子 距离 pitt 各 大 学院 都 非常 近  。,房子 距离 匹兹堡 大学 各 大 学院 都 非常 近  。
792,female only ， 有意 请 联系 我  。,仅限 女生 ， 有意 请 联系 我  。
793,phone  :  pn-18 请 短信  (  prefer  ),电话  :  pn-18 请 短信  ( 更加 倾向 )
794,首先 是 容易 找到 month to month 的 一 月 付 房租  。,首先 是 容易 找到 月 到 月 的 一 月 付 房租  。
795,访 学 的 同学 没 听说 谁 不 签 一 年 lease 就 找 不 到 房子 住 马路 的  。,访 学 的 同学 没 听说 谁 不 签 一 年 合同 就 找 不 到 房子 住 马路 的  。
796,家具 齐全 ， queen size 席梦思 大 床 ， 提包 入住  。,家具 齐全 ， 大号 尺寸 的 席梦思 大 床 ， 提包 入住  。
797,另 所 有 utility 全 包  。,另 所 有 水电气 全 包  。
798,另 据 walnut street 几 分钟 步行 距离 ， 吃喝 方便  。,另 据 核桃 街 几 分钟 步行 距离 ， 吃喝 方便  。
799,要求  ：  附近 好 停车 ， house 和 apartment 都 可以 ， 月 总 费用 在 $600 以下  。,要求  ：  附近 好 停车 ， 独 栋 住宅 和 公寓 都 可以 ， 月 总 费用 在 $600 以下  。
800,公寓 内 有 gym ， recreational room ， 夏天 有 游泳池,公寓 内 有 体育馆 ， 娱乐室 ， 夏天 有 游泳池
801,相当于 免 了 半 个 月 的 房租 ~ 包 水 和 trash ， 免费 停车,相当于 免 了 半 个 月 的 房租 ~ 包 水 和 垃圾 ， 免费 停车
802,同时 也 靠近 fifth ave ， 交通 十分 方便  。,同时 也 靠近 五 街 ， 交通 十分 方便  。
803,非常 方便 ， center 上 就 有 个 giant eagle .,非常 方便 ， 中心 上 就 有 个 大 老鹰 .
804,非常 方便 ， center 上 就 有 个 giant eagle .,非常 方便 ， 中心 上 就 有 个 大 老鹰 .
805,非常 适合 读 summer 但 没有 宿舍 住 的 匹 大学生 和 初 到 匹兹堡 的 任何 学者 ！,非常 适合 读 暑 校 但 没有 宿舍 住 的 匹 大学生 和 初 到 匹兹堡 的 任何 学者 ！
806,步行 到 匹 大 课室  、  图书馆 和 cafeteria 都 只 需 几 分钟  。,步行 到 匹 大 课室  、  图书馆 和 自助 餐厅 都 只 需 几 分钟  。
807,之后 可以 和 公司 再 签 下 一 年 的 lease  。,之后 可以 和 公司 再 签 下 一 年 的 合同  。
808,详情  ：  独立 厨房 ， 室内 居住 面积 非常 大 ， 大 closet 两 个  。,详情  ：  独立 厨房 ， 室内 居住 面积 非常 大 ， 大 衣橱 两 个  。
809,家具 柜子 ， 书桌 ， 饭桌 ， 椅子 ， 台灯 ， queen size bed ， 配置 齐全 ， 拎包 入住  。,家具 柜子 ， 书桌 ， 饭桌 ， 椅子 ， 台灯 ， 大号 尺寸 的 床 ， 配置 齐全 ， 拎包 入住  。
810,免费 室外 停车 ， 收费 室内 garage,免费 室外 停车 ， 收费 室内 车库
811,地点  ：  atwood street,地点  ： 艾特 伍德 街
812,如 有 兴趣 ， 请 email  :  em@37,如 有 兴趣 ， 请 发电子 邮件 :  em@37
813,地点  ：  atwood street,地点  ： 艾特 伍德 街
814,有意 的 同学 请 email 联系 我  。,如 有 兴趣 ， 请 发电子 邮件  :  em@37
815,up up up up 来自  :  微 社区,顶顶 顶顶 来自  :  微 社区
816,联系 电话 or text  ：  412-6518342 jane,联系 电话 或者 短信  ：  412-6518342 jane
817,现在 出租 该 house 三 层 的 三 件 卧室 中 的 一 间  。,现在 出租 该 独 栋 住宅 三 层 的 三 件 卧室 中 的 一 间  。
818,房间 有 一 个 queen size 的 床 还 有 一 个 写字 桌  。,房间 有 一 个 大号 尺寸 的 的 床 还 有 一 个 写字 桌  。
819,apartment 是 一 个 house 的 第二 层 ， 一共 有 三 层,公寓 是 一 个 独 栋 住宅 的 第二 层 ， 一共 有 三 层
820,距离 audi 和 giant eagle 十 分钟 左右  。,距离 奥迪 和 大 老鹰 十 分钟 左右  。
821,地点 最 好 靠近 bayard st 和 n craig st 交接 的 地方 ， 就是 走路 五 分钟 就 到 的 那 种  。,地点 最 好 靠近 拜 亚迪街 和 北克列戈街 交接 的 地方 ， 就是 走路 五 分钟 就 到 的 那 种  。
822,出租 匹 大 校外 学生 公寓 （ 隶属 匹兹堡 大学 ） 联系 电话  ：  pn-19  【  summary  】  出租 隶属 匹兹堡 大学 off-campus 公寓 客厅  。,出租 匹 大 校外 学生 公寓 （ 隶属 匹兹堡 大学 ） 联系 电话  ：  pn-19  【  摘要  】  出租 隶属 匹兹堡 大学 校外 公寓 客厅  。
823,卧室 面积 足够 放下 full/queen 床 和 书桌 ， 卧室 内 有 一 个 closet ， 走道 有 一 个 walk-in closet  。,卧室 面积 足够 放下 全尺寸 偏大 的 床 和 书桌 ， 卧室 内 有 一 个 衣橱 ， 走道 有 一 个 进门 的 壁橱  。
824,college garden 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护  。,学校 花园 公寓 属于 匹兹堡 大学 学校 资产 并由 学校 负责 管理 与 维护  。
825,已 添加 房间 照片 ， still available .,已 添加 房间 照片 ， 依旧 有效 .
826,公寓 内 有 gym ， recreational room ， 夏天 有 游泳池,公寓 内 有 体育馆 ， 娱乐室 ， 夏天 有 游泳池
827,天天 去 giant eagle 不 是 梦 ！,天天 去 大 老鹰 不 是 梦 ！
828,周边  ：  附近 有 dollar general ， giant eagle market district  。,周边  ：  附近 有 达乐 公司 ， 大 老鹰 超 市区 。
829,更新  ：  房租 调整 为 大 卧室 $440 / 月 ， 小 卧室 $360 / 月 ， utility 全 包  。,更新  ：  房租 调整 为 大 卧室 $440 / 月 ， 小 卧室 $360 / 月 ， 水电气 全 包  。
830,停车 有 很 大 的 garage  。,停车 有 很 大 的 车库 。
831,小区 全部 是 meyer's management 管理 ， 安全 省心 ， 维修 即时  。,小区 全部 是 迈耶斯 物业 管理 ， 安全 省心 ， 维修 即时  。
832,垃圾 有 人 每天 清理 ， 相 比较 住 house 简直 省 时 省力  。,垃圾 有 人 每天 清理 ， 相 比较 住 独 栋 住宅 简直 省 时 省力  。
833,无需 security deposit  。,无需 保证金 。
835,这 是 一 个 两 室 一 卫生间 一 客厅 一 个 厨房 的 apartment  。,这 是 一 个 两 室 一 卫生间 一 客厅 一 个 厨房 的 公寓  。
836,important ] 咨询,重要 ] 咨询
837,我 这 件 卧室 大小 是 大概 可以 放下 两 张 king size 的 床  。,我 这 件 卧室 大小 是 大概 可以 放下 两 张 超大 号 的 床  。
838,好 房子 ， 交通 便利 ， 代 房东 发布 此 消息 ， 房东 非常 nice,好 房子 ， 交通 便利 ， 代 房东 发布 此 消息 ， 房东 非常好
839,或者 email  ：  stella .,或者 电子 邮件  ：  stella .
840,离 匹 大 ， cum 都 很 近 ， 交通 便利  。,离 匹 大 ， 卡耐基 梅隆 都 很 近 ， 交通 便利  。
841,house 共 有 四 个 房间 ， 二 楼 和 三 楼 各 两 个 房间 ， 每 层 有 一 个 卫生间  。,独 栋 住宅 共 有 四 个 房间 ， 二 楼 和 三 楼 各 两 个 房间 ， 每 层 有 一 个 卫生间  。
842,购物  ：  步行 一 个 block 有 cvs ， 买 日常 用品 非常 方便  。,购物  ：  步行 一 个 街区 有 cvs （ 超市名 ） ， 买 日常 用品 非常 方便  。
843,squirrel hill 松鼠 山 好 房 出租 ！,松鼠山 松鼠 山 好 房 出租 ！
844,house 共 有 四 个 房间 ， 二 楼 和 三 楼 各 两 个 房间 ， 每 层 有 一 个 卫生间  。,独 栋 住宅 共 有 四 个 房间 ， 二 楼 和 三 楼 各 两 个 房间 ， 每 层 有 一 个 卫生间  。
845,如 有 兴趣 请 email  :  em@32,如 有 兴趣 请 发电子 邮件 至  :  em@32
846,匹兹堡 apartment 卧室 招租 - 限 女生,匹兹堡 公寓 卧室 招租 - 限 女生
847,并且 附近 有 cvs 和 印度  、  韩国 超市 ， 购物 也 方便  。,并且 附近 有 cvs （ 超市名 ） 和 印度  、  韩国 超市 ， 购物 也 方便  。
848,north oakland 属于 学校 附近 相对 安静 和 治安 情况 较 好 的 区域 ， 居住 环境 好 ， 利于 学习 和 生活  。,北 奥克兰 属于 学校 附近 相对 安静 和 治安 情况 较 好 的 区域 ， 居住 环境 好 ， 利于 学习 和 生活  。
849,如 有 兴趣 请 email  :  em@32,如 有 兴趣 请 发电子 邮件 l  :  em@32
850,非 地毯 hard floor  。,非 地毯 地板 。
851,宜家 full size 床,宜家 全尺寸 大小 床
852,所 属 物业  ：  walnut capital （ 匹兹堡 特别 好 的 物业 ）,所 属 物业  ：  核桃 资产 （ 匹兹堡 特别 好 的 物业 ）
853,人 非常 nice,人 非常 好
854,也 有 校园 shuttle 停 靠 站  。,也 有 校园 摆渡 车 停 靠 站  。
855,house 中 的 一 个 最大 房间 ， 租金 为  ：  399$ / 月  。,独 栋 住宅 中 的 一 个 最大 房间 ， 租金 为  ：  399$ / 月  。
856,房东 待人 和善 ， 房东 联系 email  ：  em@38,房东 待人 和善 ， 房东 联系 电子 邮箱 ：  em@38
857,平时 非常 安静 ， 也 很 少 有 人 干扰 ， 基本 没 人 会 在 这里 开 party 什么 的 ， 非常 适合 学习  。,平时 非常 安静 ， 也 很 少 有 人 干扰 ， 基本 没 人 会 在 这里 开 聚会 什么 的 ， 非常 适合 学习  。
858,社区  ：  squirrel hill ， 3-9 分钟 步行 可 达 bus stop,社区  ：  松鼠山 ， 3 - 9 分钟 步行 可 达 公交 站
859,您 想 找 有 免费 street parking 的 公寓 吗 ？,您 想 找 有 免费 路边 停车 的 公寓 吗 ？
860,college gardens 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护  。,学校 花园 公寓 属于 匹兹堡 大学 学校 资产 并由 学校 负责 管理 与 维护  。
861,附近 有 cvs 和 印度 超市 ， 购物 方便 ， 也 有 很多 中国 ， 印度 餐馆  。,附近 有 cvs ( 超市名 ） 和 印度 超市 ， 购物 方便 ， 也 有 很多 中国 ， 印度 餐馆  。
862,您 想 找 有 免费 street parking 的 公寓 吗 ？,您 想 找 有 免费 路边 停车 的 公寓 吗 ？
863,college gardens 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护  。,学校 花园 公寓 属于 匹兹堡 大学 学校 资产 并由 学校 负责 管理 与 维护  。
864,房子 是 一 个 两 层 楼 大 house  。,房子 是 一 个 两 层 楼 大独栋 住宅 。
865,二 楼 是 两 个 bedrooms  。,二 楼 是 两 个 卧室 。
