word index,word form,pos-tag,head,dep rel,frequency
6,吗,SP,8,discourse,2.70E-16
7,？,PU,0,root,
,,,,,
PSU,1019,,,,
0,需要,VV,2,xcomp,1.30E-15
1,注意,VV,9,nsubj,5.20E-16
2,的,DEC,2,mark,1.12E-13
3,是,VC,9,cop,1.98E-14
4,，,PU,9,punct,
5,要,VV,9,xcomp,3.65E-15
6,与,P,8,case,4.91E-15
7,房东,NN,9,nmod:prep,4.22E-19
8,签,VV,0,root,1.89E-17
9,租金,NN,9,dobj,2.34E-17
10,，,PU,9,punct,
11,一般,AD,13,advmod,8.26E-16
12,是,VC,17,dep,1.98E-14
13,一,CD,13,dep,1.35E-14
14,年,M,14,mark:clf,1.38E-14
15,一,AD,17,advmod,1.35E-14
16,签,VV,9,conj,1.89E-17
17,。,PU,9,punct,
,,,,,
PSU,1021,,,,
0,还有,AD,4,advmod,2.17E-19
1,许多,CD,4,nummod,8.62E-16
2,碗,M,2,mark:clf,2.89E-18
3,烤盘,NN,0,root,
,,,,,
PSU,1023,,,,
0,租金,NN,6,nsubj,2.34E-17
1,可以,VV,3,aux:modal,2.86E-15
2,过来,VV,6,advcl:loc,5.18E-17
3,以后,LC,3,case,6.67E-16
4,再,AD,6,advmod,6.55E-16
5,签,VV,0,root,1.89E-17
6,，,PU,6,punct,
7,包,VV,6,conj,7.36E-17
8,nvnvvnve,VV,14,acl,
9,几,CD,12,nummod,1.14E-15
10,条,M,10,mark:clf,5.50E-16
11,线路,NN,9,dobj,2.70E-17
12,的,DEC,9,mark,1.12E-13
13,公交车,NN,8,dobj,
14,。,PU,6,punct,
,,,,,
PSU,1024,,,,
0,你,PN,2,nsubj,1.63E-15
1,好,VA,0,root,1.73E-15
2,，,PU,2,punct,
3,房子,NN,6,nsubj,5.70E-17
4,还,AD,6,advmod,2.84E-15
5,有,VE,2,dep,1.01E-14
6,吗,SP,6,discourse,2.70E-16
,,,,,
PSU,1025,,,,
0,如,P,2,case,1.09E-15
1,需要,VV,5,nmod:prep,1.30E-15
2,，,PU,5,punct,
3,可以,VV,5,aux:modal,2.86E-15
4,提供,VV,0,root,8.47E-16
5,公交车,NN,7,compound:nn,
6,卡,NN,5,dobj,7.45E-17
7,。,PU,5,punct,
,,,,,
PSU,1033,,,,
0,本人,PN,2,dep,6.27E-17
1,有,VE,0,root,1.01E-14
2,车,NN,4,nsubj,1.90E-16
3,要,VV,2,ccomp,3.65E-15
4,搬家,VV,4,ccomp,2.84E-18
5,去,VV,4,conj,8.22E-16
6,纽约,NR,6,dobj,4.68E-17
7,所以,AD,10,advmod,8.57E-16
8,要,VV,10,xcomp,3.65E-15
9,拉,VV,4,dep,1.66E-16
10,行李,NN,10,dobj,5.79E-18
11,，,PU,10,punct,
12,想,VV,10,conj,6.31E-16
13,找,VV,13,ccomp,1.57E-16
14,个人,NN,14,dobj,8.51E-16
15,送,VV,4,conj,9.48E-17
16,过去,VV,16,advmod:rcomp,4.65E-16
17,，,PU,2,punct,
18,但是,AD,21,advmod,1.15E-15
19,回程,NN,21,nsubj,1.50E-19
20,需要,VV,2,conj,1.30E-15
21,自己,PN,23,nsubj,2.44E-15
22,回来,VV,21,ccomp,1.17E-16
23,，,PU,21,punct,
24,可以,VV,26,aux:modal,2.86E-15
25,包,VV,21,conj,7.36E-17
26,公交车,NN,28,compound:nn,
27,卡票,NN,26,dobj,
28,。,PU,2,punct,
,,,,,
PSU,1035,,,,
0,说话,NN,3,nsubj,4.62E-17
1,这么,AD,3,advmod,1.54E-16
2,刻薄,VA,0,root,5.15E-20
,,,,,
PSU,1036,,,,
0,至于,P,3,case,1.12E-16
1,你,PN,3,nsubj,1.63E-15
2,说,VV,10,nmod:prep,4.27E-15
3,我,PN,5,nsubj,5.51E-15
4,刻薄,VV,3,ccomp,5.15E-20
5,，,PU,10,punct,
6,我,PN,10,nsubj,5.51E-15
7,只,AD,10,advmod,8.69E-16
8,能,VV,10,aux:modal,1.81E-15
9,说,VV,0,root,4.27E-15
10,你,PN,13,nsubj,1.63E-15
11,太,AD,13,advmod,2.18E-16
12,贪心,VA,10,ccomp,6.61E-19
13,。,PU,10,punct,
,,,,,
PSU,1037,,,,
0,不,AD,3,neg,8.49E-15
1,是,VC,3,cop,1.98E-14
2,刻薄,NN,0,root,5.15E-20
3,是,VC,5,cop,1.98E-14
4,什么,PN,3,conj,1.36E-15
5,？,PU,3,punct,
,,,,,
PSU,1039,,,,
0,请,VV,2,xcomp,1.93E-16
1,问,VV,0,root,3.86E-16
2,租金,NN,2,dobj,2.34E-17
3,从,P,6,case,2.92E-15
4,什么,DT,6,det,1.36E-15
5,时候,NN,7,nmod:prep,7.22E-16
6,开始,VV,2,ccomp,1.01E-15
,,,,,
PSU,1040,,,,
0,研究生,NN,2,compound:nn,7.26E-17
1,新生,NN,9,dep,3.55E-17
2,，,PU,9,punct,
3,男,NN,9,nsubj,2.68E-17
4,，,PU,9,punct,
5,有意,AD,9,advmod,2.58E-17
6,租金,NN,9,dobj,2.34E-17
7,请,VV,9,xcomp,1.93E-16
8,问,VV,0,root,3.86E-16
9,房租,NN,11,nsubj,5.06E-18
10,如何,VA,9,ccomp,5.12E-16
11,？,PU,9,punct,
,,,,,
PSU,1041,,,,
0,有,VE,5,dep,1.01E-14
1,公交车,NN,3,compound:nn,
2,卡,NN,1,dobj,7.45E-17
3,吗,SP,5,discourse,2.70E-16
4,？,PU,0,root,
,,,,,
PSU,1044,,,,
0,如果,CS,2,advmod,1.19E-15
1,有,VE,8,dep,1.01E-14
2,合适,JJ,5,amod,2.49E-17
3,的,DEG,3,case,1.12E-13
4,房型,NN,2,dobj,7.44E-20
5,，,PU,8,punct,
6,可以,VV,8,aux:modal,2.86E-15
7,考虑,VV,0,root,4.18E-16
8,提前,AD,10,advmod,4.24E-17
9,交租金,VV,8,ccomp,
10,。,PU,8,punct,
,,,,,
PSU,1045,,,,
0,你,PN,3,nsubj,1.63E-15
1,能,VV,3,aux:modal,1.81E-15
2,发给,VV,0,root,1.72E-20
3,我,PN,6,compound:nn,5.51E-15
4,照片,NN,6,compound:nn,7.17E-17
5,厨具,NN,3,dobj,4.40E-20
6,（,PU,6,punct,
7,全新,JJ,6,parataxis:prnmod,8.10E-20
8,的,DEG,8,case,1.12E-13
9,）,PU,6,punct,
10,?,PU,3,punct,
,,,,,
PSU,1051,,,,
0,这,PN,3,nsubj,9.99E-15
1,是,VC,3,cop,1.98E-14
2,平面图,NN,0,root,1.23E-18
3,。,PU,3,punct,
,,,,,
PSU,1054,,,,
0,如有,NR,9,nsubj,6.59E-21
1,需要,VV,9,xcomp,1.30E-15
2,请,VV,9,xcomp,1.93E-16
3,尽快,AD,9,advmod,7.69E-17
4,电子,NN,6,dep,2.54E-16
5,邮件,NN,9,dep,2.05E-17
6,我,PN,9,dep,5.51E-15
7,，,PU,9,punct,
8,谢谢,VV,0,root,1.57E-17
9,！,PU,9,punct,
,,,,,
PSU,1058,,,,
0,你,PN,2,nsubj,1.63E-15
1,好,VA,0,root,1.73E-15
2,请问,NN,4,compound:nn,1.84E-18
3,房间,NN,6,nsubj,3.80E-17
4,还,AD,6,advmod,2.84E-15
5,有,VE,2,dep,1.01E-14
6,吗,SP,6,discourse,2.70E-16
,,,,,
PSU,1061,,,,
0,大家,PN,5,nsubj,3.06E-16
1,都,AD,5,advmod,3.54E-15
2,在,P,4,case,1.88E-14
3,哪里,PN,5,nmod:prep,7.28E-17
4,做,VV,0,root,1.15E-15
5,的,AS,5,aux:asp,1.12E-13
6,汽车,NN,8,compound:nn,2.53E-16
7,检查,NN,5,dobj,1.86E-16
8,？,PU,5,punct,
,,,,,
PSU,1064,,,,
0,可以,VV,4,dep,2.86E-15
1,电子,NN,3,compound:nn,2.54E-16
2,邮件,NN,4,nsubj,2.05E-17
3,联系,VV,6,dep,6.05E-16
4,吗,SP,6,discourse,2.70E-16
5,?,PU,0,root,
,,,,,
PSU,1068,,,,
0,我的,NN,2,compound:nn,
1,租金,NN,6,nsubj,2.34E-17
2,到,P,4,case,5.42E-15
3,七月,NT,6,nmod:prep,3.41E-19
4,底,LC,4,case,4.70E-17
5,结束,VV,0,root,2.20E-16
6,，,PU,6,punct,
7,可惜,VV,6,dep,2.64E-17
8,了,SP,8,discourse,1.80E-14
9,。,PU,6,punct,
,,,,,
PSU,1071,,,,
0,最近,NT,3,dep,1.25E-16
1,两,CD,3,dep,2.28E-15
2,三,CD,5,nsubj,3.17E-15
3,天,M,3,mark:clf,5.86E-16
4,有,VE,12,dep,1.01E-14
5,人,NN,5,dobj,8.08E-15
6,去,VV,5,conj,8.22E-16
7,纽约,NR,10,compound:nn,4.68E-17
8,肯尼迪,NR,10,dep,4.97E-18
9,机场,NN,7,dobj,3.14E-17
10,吗,SP,12,discourse,2.70E-16
11,？,PU,0,root,
,,,,,
PSU,1072,,,,
0,部分,CD,2,dep,1.00E-15
1,物品,NN,4,nsubj,5.96E-17
2,已,AD,4,advmod,1.06E-15
3,出,VV,7,dep,2.20E-15
4,，,PU,7,punct,
5,请,VV,7,xcomp,1.93E-16
6,看,VV,0,root,2.07E-15
7,更新,VV,10,acl,1.07E-16
8,的,DEC,8,mark,1.12E-13
9,列表,NN,7,dobj,1.16E-17
10,，,PU,7,punct,
11,谢谢,VV,7,conj,1.57E-17
12,！,PU,7,punct,
,,,,,
PSU,1074,,,,
0,需要,VV,5,nsubj,1.30E-15
1,拼车,NN,1,dobj,
2,的,DEC,1,mark,1.12E-13
3,赶紧,AD,5,advmod,6.88E-18
4,联系,VV,0,root,6.05E-16
5,我,PN,5,dobj,5.51E-15
,,,,,
PSU,1075,,,,
0,需要,VV,5,nsubj,1.30E-15
1,拼车,NN,1,dobj,
2,的,DEC,1,mark,1.12E-13
3,赶紧,AD,5,advmod,6.88E-18
4,联系,VV,0,root,6.05E-16
5,我,PN,5,dobj,5.51E-15
6,哈,IJ,5,dep,5.17E-17
7,，,PU,5,punct,
8,就,P,13,case,3.73E-15
9,我,PN,11,dep,5.51E-15
10,自己,PN,13,compound:nn,2.44E-15
11,一,CD,13,dep,1.35E-14
12,人,NN,5,nmod:prep,8.08E-15
13,。,PU,5,punct,
,,,,,
PSU,1078,,,,
0,非常,AD,2,advmod,4.30E-16
1,适合,VV,0,root,8.67E-17
2,情侣,NN,4,compound:nn,1.23E-18
3,使用,NN,2,dobj,9.42E-16
4,。,PU,2,punct,
,,,,,
PSU,1080,,,,
0,可以,VV,2,aux:modal,2.86E-15
1,跟我,VV,0,root,
2,电子,NN,4,compound:nn,2.54E-16
3,邮件,NN,5,compound:nn,2.05E-17
4,联系,NN,2,dobj,6.05E-16
5,哦,SP,2,discourse,5.49E-18
,,,,,
PSU,1081,,,,
0,需要,VV,5,nsubj,1.30E-15
1,拼车,NN,1,dobj,
2,的,DEC,1,mark,1.12E-13
3,请,VV,5,xcomp,1.93E-16
4,联系,VV,0,root,6.05E-16
5,：,PU,5,punct,
6,917-396-3378,CD,5,conj,
,,,,,
PSU,1082,,,,
0,本人,PN,13,dep,6.27E-17
1,哈,IJ,13,dep,5.17E-17
2,克,NR,6,nmod:assmod,1.70E-16
3,生命,NN,6,compound:nn,2.89E-16
4,科学,NN,6,compound:nn,1.56E-15
5,研究所,NN,8,nmod:assmod,7.01E-19
6,的,DEG,6,case,1.12E-13
7,学生,NN,13,nmod:topic,6.66E-16
8,，,PU,13,punct,
9,专业,NN,13,nsubj,5.36E-16
10,是,VC,13,cop,1.98E-14
11,生物,NN,13,compound:nn,1.70E-16
12,技术,NN,0,root,2.20E-15
13,。,PU,13,punct,
,,,,,
PSU,1083,,,,
0,求拼车,NN,4,nsubj,
1,，,PU,4,punct,
2,可以,VV,4,aux:modal,2.86E-15
3,共享,VV,0,root,2.69E-17
4,邮费,NN,9,conj,2.78E-19
5,和,CC,9,cc,1.59E-14
6,部分,CD,9,dep,1.00E-15
7,辛苦,JJ,9,amod,2.04E-17
8,费,NN,4,dobj,3.25E-16
9,，,PU,4,punct,
10,单程,NN,14,nsubj,4.08E-19
11,也,AD,14,advmod,5.45E-15
12,可以,VV,14,aux:modal,2.86E-15
13,谢谢,VV,4,conj,1.57E-17
14,了,AS,14,aux:asp,1.80E-14
15,！,PU,4,punct,
,,,,,
PSU,1084,,,,
0,我,PN,3,nsubj,5.51E-15
1,可以,VV,3,aux:modal,2.86E-15
2,给,VV,0,root,1.05E-15
3,拼车,NN,3,dobj,
,,,,,
PSU,1089,,,,
0,两,CD,3,nummod,2.28E-15
1,层,M,1,mark:clf,1.86E-16
2,房子,NN,6,advmod:loc,5.70E-17
3,上下,LC,3,case,4.82E-17
4,各,AD,6,advmod,2.64E-15
5,有,VE,0,root,1.01E-14
6,一,CD,9,nummod,1.35E-14
7,间,M,7,mark:clf,1.74E-15
8,卫生间,NN,6,dobj,4.05E-18
9,。,PU,6,punct,
,,,,,
PSU,1093,,,,
0,可以,VV,3,aux:modal,2.86E-15
1,一起,AD,3,advmod,3.33E-16
2,租车,VV,0,root,7.44E-19
3,，,PU,3,punct,
4,换,VV,3,conj,6.25E-17
5,着,AS,5,aux:asp,2.54E-15
6,开,VV,5,dep,4.85E-16
7,，,PU,5,punct,
8,公共,JJ,11,amod,2.73E-16
9,的,DEG,9,case,1.12E-13
10,费用,NN,5,dobj,2.32E-16
11,。,PU,3,punct,
,,,,,
PSU,1095,,,,
0,现在,NT,4,nmod:tmod,8.37E-16
1,一,CD,4,dep,1.35E-14
2,次,M,2,mark:clf,1.38E-15
3,卧,VV,0,root,1.80E-19
4,出租,NN,4,dobj,4.50E-17
5,，,PU,4,punct,
6,需要,VV,4,conj,1.30E-15
7,与,P,12,case,4.91E-15
8,另,DT,12,det,6.60E-16
9,一,CD,9,dep,1.35E-14
10,次,M,10,mark:clf,1.38E-15
11,卧,NN,15,nmod:prep,1.80E-19
12,公共,JJ,15,amod,2.73E-16
13,的,DEG,13,case,1.12E-13
14,卫生间,NN,7,dobj,4.05E-18
15,。,PU,4,punct,
,,,,,
PSU,1096,,,,
0,比较,AD,2,advmod,8.65E-16
1,喜欢,VV,0,root,1.60E-16
2,短信,NN,4,compound:nn,2.91E-18
3,先,NN,2,dobj,1.76E-16
4,。,PU,2,punct,
,,,,,
PSU,1097,,,,
0,亲,VV,7,dep,4.90E-17
1,，,PU,7,punct,
2,租金,NN,5,conj,2.34E-17
3,和,CC,5,cc,1.59E-14
4,设备,NN,7,nsubj,4.23E-16
5,怎么,AD,7,advmod,4.04E-16
6,算,VV,10,dep,1.28E-16
7,的,SP,7,discourse,1.12E-13
8,呢,SP,10,discourse,4.45E-16
9,？,PU,0,root,
,,,,,
PSU,1098,,,,
0,租车,VV,0,root,7.44E-19
1,费用,NN,1,dobj,2.32E-16
2,公共,JJ,1,dobj,2.73E-16
3,的,DEG,3,case,1.12E-13
4,。,PU,1,punct,
,,,,,
PSU,1099,,,,
0,二,OD,2,amod:ordmod,3.43E-15
1,楼,NN,6,nsubj,1.04E-16
2,的,DEG,2,case,1.12E-13
3,是,VC,6,cop,1.98E-14
4,完整,JJ,6,amod,1.62E-16
5,浴室,NN,0,root,2.84E-18
6,，,PU,6,punct,
7,空间,NN,10,nsubj,2.30E-16
8,比较,AD,10,advmod,8.65E-16
9,大,VA,6,conj,4.04E-15
10,，,PU,6,punct,
11,一应俱全,VV,6,conj,
12,。,PU,6,punct,
,,,,,
PSU,1100,,,,
0,周围,NN,2,compound:nn,8.56E-17
1,邻居,NN,4,nsubj,1.27E-17
2,很,AD,4,advmod,2.06E-15
3,安静,VA,0,root,1.56E-17
4,，,PU,4,punct,
5,没有,VE,4,conj,2.81E-15
6,部分,NN,6,dobj,1.00E-15
7,。,PU,4,punct,
,,,,,
PSU,1101,,,,
0,车况,VV,0,root,1.34E-19
1,：,PU,1,punct,
2,良好,VA,1,ccomp,2.23E-16
3,，,PU,3,punct,
4,无,VE,3,conj,8.33E-16
5,事故,NN,7,compound:nn,8.71E-17
6,记录,NN,5,dobj,1.44E-16
7,，,PU,3,punct,
8,干净,VA,11,amod,1.15E-17
9,的,DEC,9,mark,1.12E-13
10,头衔,NN,3,dep,3.66E-18
11,；,PU,1,punct,
,,,,,
PSU,1103,,,,
0,你,PN,2,nsubj,1.63E-15
1,好,VA,9,dep,1.73E-15
2,，,PU,2,punct,
3,房间,NN,6,nsubj,3.80E-17
4,已,AD,6,advmod,1.06E-15
5,出租,VV,2,conj,4.50E-17
6,了,AS,6,aux:asp,1.80E-14
7,吗,SP,9,discourse,2.70E-16
8,？,PU,0,root,
,,,,,
PSU,1104,,,,
0,虽然,CS,4,advmod,6.52E-16
1,可能性,NN,4,nsubj,1.27E-19
2,不,AD,4,neg,8.49E-15
3,大,VA,8,dep,4.04E-15
4,，,PU,8,punct,
5,但,AD,8,advmod,3.12E-15
6,还是,AD,8,advmod,6.76E-16
7,求,VV,0,root,1.93E-16
8,一下,AD,8,advmod,1.81E-16
9,拼车,NN,8,dobj,
10,吧,SP,8,discourse,7.06E-17
11,。,PU,8,punct,
,,,,,
PSU,1107,,,,
0,如果,CS,2,advmod,1.19E-15
1,有,VE,7,dep,1.01E-14
2,去,VV,5,acl,8.22E-16
3,的,DEC,3,mark,1.12E-13
4,拼车,NN,2,dobj,
5,也,AD,7,advmod,5.45E-15
6,可以,VV,9,dep,2.86E-15
7,的,SP,9,discourse,1.12E-13
8,！,PU,0,root,
,,,,,
PSU,1109,,,,
0,房子,NN,7,advmod:loc,5.70E-17
1,里,LC,1,case,1.06E-15
2,基本,JJ,5,amod,1.26E-15
3,的,DEG,3,case,1.12E-13
4,家具,NN,7,nsubj,1.16E-17
5,都,AD,7,advmod,3.54E-15
6,有,VE,0,root,1.01E-14
7,（,PU,12,punct,
8,床,NN,12,nsubj,1.33E-17
9,是,VC,12,cop,1.98E-14
10,双胞胎,NN,12,nsubj,7.12E-19
11,大,VA,7,dep,4.04E-15
12,小,VA,12,compound:vc,7.75E-16
13,的,DEC,12,mark,1.12E-13
14,）,PU,12,punct,
15,，,PU,7,punct,
16,设备,NN,19,nsubj,4.23E-16
17,全,AD,19,advmod,1.03E-15
18,包,VV,7,conj,7.36E-17
19,。,PU,7,punct,
,,,,,
PSU,1111,,,,
0,需要,VV,0,root,1.30E-15
1,和,P,10,case,1.59E-14
2,另外,DT,6,det,2.46E-16
3,一,CD,3,dep,1.35E-14
4,个,M,4,mark:clf,4.57E-15
5,住户,NN,10,dep,5.94E-18
6,公共,JJ,10,amod,2.73E-16
7,的,DEG,7,case,1.12E-13
8,二,OD,10,amod:ordmod,3.43E-15
9,楼,NN,13,nmod,1.04E-16
10,的,DEG,10,case,1.12E-13
11,卫生间,NN,13,compound:nn,4.05E-18
12,浴室,NN,1,dobj,2.84E-18
13,。,PU,1,punct,
,,,,,
PSU,1112,,,,
0,但,AD,3,advmod,3.12E-15
1,地下室,NN,3,nsubj,2.70E-18
2,有,VE,0,root,1.01E-14
3,一,CD,7,nummod,1.35E-14
4,个,M,4,mark:clf,4.57E-15
5,完整,JJ,7,amod,1.62E-16
6,浴室,NN,3,dobj,2.84E-18
7,可以,VV,9,aux:modal,2.86E-15
8,使用,VV,3,conj,9.42E-16
9,，,PU,3,punct,
10,不,AD,13,neg,8.49E-15
11,会,VV,13,aux:modal,3.45E-15
12,有,VE,3,conj,1.01E-14
13,冲突,NN,13,dobj,1.87E-16
14,。,PU,3,punct,
,,,,,
PSU,1113,,,,
0,快要,AD,2,advmod,1.99E-18
1,回去,VV,0,root,5.11E-17
2,了,AS,2,aux:asp,1.80E-14
3,，,PU,2,punct,
4,转让,VV,2,conj,8.71E-17
5,饮食,NN,7,compound:nn,3.44E-17
6,计划,NN,11,compound:nn,1.18E-15
7,十,CD,11,nummod,5.04E-15
8,次,M,8,mark:clf,1.38E-15
9,午餐,NN,11,compound:nn,3.16E-18
10,卡,NN,5,dobj,7.45E-17
11,。,PU,2,punct,
,,,,,
PSU,1114,,,,
0,因为,P,2,case,1.28E-15
1,是,VC,14,nmod:prep,1.98E-14
2,单独,JJ,4,amod,4.68E-17
3,一,CD,2,dep,1.35E-14
4,层,M,4,mark:clf,1.86E-16
5,，,PU,2,punct,
6,有,VE,2,conj,1.01E-14
7,独立,JJ,9,amod,4.10E-16
8,卫生间,NN,7,dobj,4.05E-18
9,，,PU,14,punct,
10,所以,AD,14,advmod,8.57E-16
11,应该,VV,14,aux:modal,6.68E-16
12,是,VC,14,cop,1.98E-14
13,男女,NN,0,root,7.05E-17
14,都,AD,17,advmod,3.54E-15
15,可以,VV,17,aux:modal,2.86E-15
16,住,VV,14,conj,3.88E-16
17,，,PU,14,punct,
18,但,AD,21,advmod,3.12E-15
19,比较,AD,21,advmod,8.65E-16
20,喜欢,VV,14,dep,1.60E-16
21,男生,NN,21,dobj,2.24E-18
22,。,PU,14,punct,
,,,,,
PSU,1115,,,,
0,也有用,VV,0,root,
1,大号,VV,1,dobj,
2,床,NN,2,dobj,1.33E-17
3,的,DEC,2,mark,1.12E-13
4,，,PU,1,punct,
5,就是,AD,9,advmod,1.87E-15
6,空间,NN,9,nsubj,2.30E-16
7,显,AD,9,advmod,2.18E-16
8,小,VA,1,dep,7.75E-16
9,了,AS,9,aux:asp,1.80E-14
10,点,AD,9,advmod,6.26E-16
11,。,PU,1,punct,
,,,,,
PSU,1116,,,,
0,我们,PN,2,nsubj,4.68E-15
1,想,VV,0,root,6.31E-16
2,是,VC,8,cop,1.98E-14
3,三,CD,6,nummod,3.17E-15
4,个,M,4,mark:clf,4.57E-15
5,人,NN,8,nmod:assmod,8.08E-15
6,的,DEG,6,case,1.12E-13
7,名字,NN,2,ccomp,8.56E-17
8,最后,AD,11,advmod,4.27E-16
9,都,AD,11,advmod,3.54E-15
10,要,VV,2,conj,3.65E-15
11,在,P,14,case,1.88E-14
12,租金,NN,14,compound:nn,2.34E-17
13,上面,NN,21,nmod:prep,8.95E-17
14,，,PU,21,punct,
15,这样,PN,21,nsubj,1.57E-15
16,对,P,18,case,6.42E-15
17,大家,PN,21,nmod:prep,3.06E-16
18,都,AD,21,advmod,3.54E-15
19,比较,AD,21,advmod,8.65E-16
20,好,VA,11,ccomp,1.73E-15
,,,,,
PSU,1120,,,,
0,没有,VE,6,dep,2.81E-15
1,派对,NN,1,dobj,1.73E-18
2,，,PU,6,punct,
3,不,AD,6,neg,8.49E-15
4,会,VV,6,aux:modal,3.45E-15
5,打扰,VV,0,root,2.67E-18
6,你,PN,6,ccomp,1.63E-15
7,。,PU,6,punct,
,,,,,
PSU,1121,,,,
0,有意,VV,0,root,2.58E-17
1,，,PU,1,punct,
2,本人,PN,5,nsubj,6.27E-17
3,研究生,NN,5,dep,7.26E-17
4,新生,VV,1,ccomp,3.55E-17
5,，,PU,1,punct,
6,性格,NN,9,nsubj,6.45E-17
7,不,AD,9,neg,8.49E-15
8,爱,VV,1,dep,9.64E-17
9,折腾,VV,9,ccomp,4.00E-18
10,，,PU,1,punct,
11,无,VE,1,conj,8.33E-16
12,不良,JJ,14,amod,5.99E-17
13,嗜好,NN,12,dobj,5.42E-18
14,，,PU,12,punct,
15,有意,VV,12,conj,2.58E-17
16,租金,NN,16,dobj,2.34E-17
17,。,PU,1,punct,
,,,,,
PSU,1122,,,,
0,完,VV,6,advcl:loc,6.91E-17
1,了,AS,1,aux:asp,1.80E-14
2,以后,LC,1,case,6.67E-16
3,你,PN,6,nsubj,1.63E-15
4,就,AD,6,advmod,3.73E-15
5,登录,VV,26,dep,4.97E-18
6,，,PU,26,punct,
7,然后,AD,26,advmod,3.28E-16
8,选,NN,26,nsubj,1.90E-16
9,【,PU,9,punct,
10,进入,VV,9,parataxis:prnmod,2.92E-16
11,我,PN,14,nmod:assmod,5.51E-15
12,的,DEG,12,case,1.12E-13
13,权限,NN,11,dobj,4.17E-17
14,】,PU,9,dep,
15,，,PU,9,punct,
16,【,PU,18,punct,
17,创建,VV,9,parataxis:prnmod,7.90E-17
18,权限,NN,20,compound:nn,4.17E-17
19,申请,NN,18,dobj,2.38E-16
20,】,PU,18,punct,
21,然后,AD,26,advmod,3.28E-16
22,根据,P,24,case,1.09E-15
23,要求,NN,26,nmod:prep,1.36E-15
24,再,AD,26,advmod,6.55E-16
25,填,VV,0,root,6.29E-18
26,一,CD,30,nummod,1.35E-14
27,大,JJ,29,amod,4.04E-15
28,堆,M,27,mark:clf,1.55E-17
29,信息,NN,26,dobj,8.20E-16
30,，,PU,26,punct,
31,然后,AD,34,advmod,3.28E-16
32,网上,NN,34,nsubj,3.14E-17
33,付款,VV,26,conj,8.35E-21
34,。,PU,26,punct,
,,,,,
PSU,1123,,,,
0,htm,AD,2,advmod,
1,打开,VV,14,advcl:loc,6.93E-17
2,网页,NN,2,dobj,8.28E-18
3,之后,LC,2,case,5.89E-16
4,，,PU,14,punct,
5,点,AD,14,advmod,6.26E-16
6,【,PU,14,punct,
7,在线,JJ,9,amod,1.00E-17
8,注册,NN,14,dobj,1.18E-16
9,】,PU,14,punct,
10,，,PU,14,punct,
11,根据,P,13,case,1.09E-15
12,提示,NN,14,nmod:prep,1.97E-17
13,填写,VV,0,root,1.59E-17
14,一,CD,17,nummod,1.35E-14
15,堆,M,15,mark:clf,1.55E-17
16,信息,NN,14,dobj,8.20E-16
17,，,PU,14,punct,
18,然后,AD,21,advmod,3.28E-16
19,网上,NN,21,nsubj,3.14E-17
20,付款,VV,14,conj,8.35E-21
21,。,PU,14,punct,
,,,,,
PSU,1127,,,,
0,这个,DT,2,det,1.69E-15
1,小区,NN,4,nmod:topic,2.04E-17
2,我,PN,4,nsubj,5.51E-15
3,住,VV,0,root,3.88E-16
4,过,AS,4,aux:asp,1.22E-15
5,，,PU,4,punct,
6,性价比,AD,8,advmod,2.80E-19
7,不错,VA,14,dep,2.31E-17
8,哦,SP,8,discourse,5.49E-18
9,，,PU,14,punct,
10,暑假,NN,12,compound:nn,8.29E-18
11,office,NN,14,nsubj,
12,好像,AD,14,advmod,4.29E-17
13,有,VE,4,conj,1.01E-14
14,在,AD,16,advmod,1.88E-14
15,搞活,VV,17,dep,2.17E-17
16,动,VV,14,ccomp,4.17E-16
,,,,,
PSU,1132,,,,
0,钱,NN,2,compound:nn,1.84E-16
1,里面,NN,11,compound:nn,4.91E-17
2,（,PU,2,punct,
3,只,AD,6,advmod,8.69E-16
4,用,VV,6,xcomp,1.48E-15
5,交,VV,2,parataxis:prnmod,2.13E-16
6,一,CD,6,nmod:range,1.35E-14
7,次,M,7,mark:clf,1.38E-15
8,）,PU,2,punct,
9,周边,NN,11,compound:nn,2.34E-17
10,环境,NN,16,dep,9.76E-16
11,：,PU,16,punct,
12,离,P,15,case,1.31E-16
13,公交,NN,15,compound:nn,5.53E-18
14,车站,NN,16,nmod:prep,1.14E-17
15,近,VA,0,root,2.66E-16
16,。,PU,16,punct,
,,,,,
PSU,1133,,,,
0,【,PU,4,punct,
1,赶快,AD,4,advmod,7.67E-18
2,，,PU,4,punct,
3,租赁,VV,9,dep,4.96E-17
4,】,PU,4,punct,
5,校园,NN,7,compound:nn,1.88E-17
6,附近,NN,8,compound:nn,9.39E-17
7,公寓,NN,9,nsubj,1.10E-17
8,出租,VV,0,root,4.50E-17
9,bbs,NR,9,dobj,
10,。,PU,9,punct,
,,,,,
PSU,1134,,,,
0,文科,NN,2,compound:nn,5.01E-18
1,硕士,NN,4,nsubj,3.66E-17
2,都,AD,4,advmod,3.54E-15
3,适用,VV,0,root,2.11E-16
4,。,PU,4,punct,
,,,,,
PSU,1136,,,,
0,本人,PN,5,nsubj,6.27E-17
1,23-May,CD,5,dep,
2,回国,VV,5,xcomp,2.92E-17
3,低价,AD,5,advmod,1.35E-20
4,转让,VV,0,root,8.71E-17
5,单,JJ,7,amod,1.76E-16
6,卧室,NN,8,compound:nn,3.33E-18
