Word,Probability
沃土,7.060377823619029E-19
婉谢,8.600858774357028E-21
审批,8.156977725313743E-17
竹雕,5.3395665996937684E-21
贬抑,2.172596110474201E-19
密布,1.5180995338530545E-19
诗话,2.760268170967443E-19
残生,2.8935974686963236E-20
索取,1.1127145218518729E-17
池子,7.079881629761624E-19
李鸿藻,7.673628646266493E-21
答话,6.177271060244528E-19
货损,7.408248988916443E-20
王维平,6.266796727784303E-21
江宁,1.3284969593848867E-19
词赋,2.909584195042712E-20
永恒,2.186837086303564E-17
媲美,2.3881931019815967E-18
许明龙,4.412336471603234E-21
趣味,1.757318512209874E-17
宣扬,1.7466329843199478E-17
残留,2.540130949177673E-18
精怪,4.9526878221111664E-20
起始,1.403634573212913E-20
薛怀义,7.034159592410953E-21
孙武,1.2910880197343376E-19
泌乳,3.5266718320133094E-20
封土,8.054112733310541E-20
等而下之,9.173183577557738E-20
论辩,4.344552751894547E-19
容忍,1.8708082825428863E-17
河内,3.0223225892374442E-18
答谢,1.953577959528678E-19
民政,4.129464138284966E-17
封地,5.80254219468518E-19
诙谐,2.1018068862123926E-18
经贸委,1.0679133199387537E-20
定居点,2.794479765348715E-20
兵工厂,1.814589360673176E-18
守旧,2.0248148121281854E-18
沙哑,6.150413359982595E-19
宋文,1.8096974224111813E-20
字母,1.8086359037817813E-17
累加,6.204768229560315E-19
完整,1.6237558082763364E-16
宽待,6.007811760972809E-20
寝宫,2.9159788855812676E-20
论述,8.529500422637289E-17
毛毡,1.9590134464864502E-19
寝室,7.289947213953169E-19
毛毛,3.479351122027999E-19
糊弄,5.019832072765998E-20
毛毯,1.0483135934380813E-18
贞操,1.7121783916982113E-19
粗制滥造,2.1524528352777514E-19
精悍,4.9335037504955E-20
粗放,3.625981376077075E-18
局促,4.391553727352929E-19
离合器,4.1469568142531844E-20
邵燕祥,3.440343509742811E-20
母液,7.609681740880939E-21
屈从,5.907415119517489E-19
孙殿,6.170876369705972E-21
谢荣,5.147725883537106E-21
孙毓,4.9878586200732205E-21
温庭筠,2.1358266398775074E-20
求得,1.5571071461382427E-20
富川,4.3899550547182896E-20
实据,1.7345598085831552E-19
赤山,5.659301126621539E-21
残疾,4.41978948342592E-17
赋役,6.603477184639245E-19
居住,1.2198307041251068E-16
话语,1.4291877566049803E-17
语言,4.684424159328228E-16
贬损,3.230277925551266E-19
百日咳,3.9902868960585764E-20
话说,3.614112830437516E-17
笨重,8.011588041229147E-19
密度,3.0340824251378473E-17
氏族,1.6117146059922365E-17
油光,1.1702283685556403E-20
误解,2.658937904693494E-17
赤岸,5.3395665996937684E-21
屈伏,8.440991510893143E-21
粉末,1.644266778178753E-18
泊位,3.4217989071810005E-19
气数,5.8799179502017E-20
民族,1.2939984991860557E-15
跌倒,2.4454575557543605E-18
功成名就,1.661020867389768E-19
南南西,2.202970890532339E-20
不同于,1.9695646858750668E-20
籽棉,1.3173062509424147E-20
宋明,6.84231887625429E-21
足协,6.778052236341808E-19
苏克雷,4.6073745330291737E-20
差旅费,1.8705109294328435E-18
诡计,5.242974799108889E-18
没命,1.8148131748420258E-19
宋春,8.632832227049805E-21
弄虚作假,4.50624250216192E-18
孙永,4.8279913566093354E-21
李纪堂,5.4994338631576535E-21
粉条,1.685000956909351E-20
说不过去,9.79666590506689E-19
一板一眼,1.0455319030538097E-19
屈伸,2.41079833303539E-20
貌相,1.173425713824918E-20
孔泉,5.083778978151552E-20
江山,2.1897019076648365E-18
倒行逆施,1.450667522123988E-18
计程车,2.2752308936180154E-19
货摊,1.4867655502141332E-20
诡诈,5.796786973200481E-20
超声,5.384329433463656E-19
儿茶酚胺,6.874292328947067E-21
跟上,5.8831152954709786E-21
赤峰,8.351146108826439E-19
负数,1.9470234017266588E-18
贝斯,4.3167358480518306E-19
越境,1.0072916536332483E-18
王庆云,6.618504707404851E-21
毒液,5.1828966814991607E-20
王进喜,1.576291217753909E-20
宏旨,2.0453417687569482E-19
宽恕,3.348196019082228E-18
江岸,1.4826090013640722E-19
对外,2.94099555443715E-16
气旋,2.410478598508462E-19
课表,1.213712264217817E-19
马蹄铁,5.5314073158504306E-21
孔洞,7.23239499910617E-20
宿怨,3.098227565930097E-20
沾光,2.1678000925702845E-20
王一伦,6.586531254712074E-21
冯国勤,9.01651365936313E-21
财政,5.955926520881078E-16
宋景,1.499554931291244E-20
对头,3.784026152737472E-18
超大,1.2806007272511067E-18
法事,8.004553881636736E-19
死硬,2.3542053217691744E-19
富康,4.255666553408626E-20
诡谲,1.0487292483230874E-20
富庶,5.148365352590962E-19
寨子,5.958572643825932E-19
苦肉计,1.4068319184821906E-20
后会有期,2.9959125173132104E-20
赵子,1.2022018212484173E-20
累及,2.429342935597201E-19
穿山甲,1.793710696064793E-20
笔锋,9.21155172078907E-20
假想敌,6.75918789925307E-20
汤山,2.8264532180414915E-20
汪家,5.1796993362298834E-21
无疾而终,1.2891696125727708E-19
尼克,3.000484721048277E-18
民智,2.1972156690476394E-19
许配,1.8714061861082412E-19
法人,8.298613726052207E-17
孙治,6.074956011627641E-21
等身,6.720819756021738E-20
寡居,3.683341750207917E-20
黔驴技穷,1.1446496064014186E-20
守望,6.211802389152727E-19
安曼,2.4798609908517887E-19
水手,2.4947606198066226E-18
赵孟,5.8831152954709786E-21
金熙宗,1.1798204043634734E-20
寒带,5.048608180189497E-20
糖度,1.8512629109117916E-20
法令,3.603702274240748E-17
赵守,1.8320788392961253E-20
赵宋,5.627327673928762E-21
起子,3.0214912794674316E-20
宗教,2.6558204930559483E-16
寥寥,2.0612645481979514E-18
汉堡包,2.2122431918132446E-19
洗心革面,1.378375545585619E-19
学步,4.9878586200732205E-21
沙嘴,5.307593147000991E-21
评述,4.41655696735868E-18
毁灭,2.22363853035295E-17
王一亭,6.234823275091526E-21
河北,2.391249764059026E-17
越大,3.366804568549424E-20
求情,3.570155727675486E-19
李济生,4.0350497298284644E-20
赵宗,1.5794885630231867E-20
评选,1.6645954994008205E-17
汇总,8.932519399139204E-18
赵宝,8.952566753977576E-21
尽兴,7.813672369060858E-19
小圆,5.723248032007093E-21
跟从,4.57923789465953E-19
富强,7.851592883954491E-18
存活,4.423527180045706E-18
度量衡,8.252348140005758E-19
话费,5.411187133725589E-19
赵家,1.3940425374050798E-20
粗暴,6.414833813751861E-18
宋朝,3.678002183608223E-18
黄少安,6.618504707404851E-21
公主岭,2.4939293100366103E-20
贫民窟,1.3151320561593058E-18
何绍南,9.655982713218671E-21
河南,6.323396133741057E-17
起家,1.774078996111428E-18
宗族,4.406581250118534E-18
民有,1.410221104467625E-18
同流合污,1.3061155424999428E-19
就医,2.5905530840741827E-18
越好,3.932734681211578E-21
安枕,8.760726037820914E-21
官方,3.776563548878978E-17
赵小,4.604177187759896E-20
赵尔,4.335600185140569E-20
宗旨,6.472552290552861E-17
篱笆,6.617225769297139E-19
宙斯,3.535624398767287E-19
简装,9.336248186290901E-21
死神,1.6298467510143105E-18
太阳镜,3.8064395430751084E-19
江川,6.032751054073175E-19
小型,6.365665038200908E-17
诺言,5.489522092822893E-18
宽慰,3.1138945577495577E-19
王淑珍,6.970212687025399E-21
法例,1.402611422726744E-18
宗明,9.943743787453665E-21
毫毛,5.4994338631576535E-21
民权,8.958769603799975E-18
质料,9.390283321341693E-19
实效,1.6355316309030863E-17
郑建平,5.1796993362298834E-21
死亡线,4.799215249185836E-20
屏保,1.6370407778701852E-20
尼利,5.317185182808825E-20
孙涛,5.4994338631576535E-21
宿愿,1.7326414014215887E-19
公式化,2.9980227651909337E-18
展会,1.7976114572933117E-18
池州,6.612110016866295E-20
量入为出,2.4028049698621957E-19
贤明,8.353384250514934E-19
封套,1.475574841771661E-19
尘嚣,1.0199531408995881E-20
误认,6.074956011627641E-21
寄情,1.0487292483230874E-20
语词,5.122690670078662E-18
闷葫芦,4.038247075097742E-20
展位,4.14184106182234E-19
小城,5.699811491183288E-18
定时,5.318687935085385E-18
勤务兵,1.0797434974350812E-19
此类,2.8616240160035464E-20
寰宇,2.470908424097811E-19
河口,1.293326161422832E-18
语调,2.369968233946714E-18
误诊,2.570985331026203E-19
沙土,4.8391820650518075E-19
孟津,1.1286628800550301E-20
将士,2.230819767827748E-18
起居,1.7862928550400685E-18
明哲保身,1.2885301435189154E-19
教研组,1.4623378323568514E-18
通古斯,4.579557629186458E-19
赖恩,4.028655039289909E-21
李济琛,1.0807027010158645E-20
沙场,3.607564667326035E-19
聚氨酯,1.336490322558081E-20
王维德,6.970212687025399E-21
实施,5.425247139812711E-16
就可,9.143128532026528E-19
油印,3.619075110295435E-19
豆腐,7.799604049876035E-19
负有,1.1702283685556403E-20
后脑勺,1.9535779595286782E-20
孟浪,9.080460564748684E-21
一目了然,2.427424528435634E-18
谷草,8.760726037820914E-21
认错,1.3757217490121184E-18
贬斥,5.76385431692692E-19
路上,4.738932501478874E-17
郑逸梅,8.728752585128136E-21
心肌炎,1.4029951041590573E-19
罗宗强,1.0551239388616428E-20
尽力,2.1640272251525368E-17
跃升,1.0846674091497688E-18
属于,2.522578802587446E-16
宜昌,2.0079967760117848E-18
沙坪,7.664036610458661E-20
江干,2.5163107269215543E-20
油压,1.2789381077110823E-20
宜春,1.0282662385997102E-19
残破,2.0229603518720043E-19
赵峰,4.1565488500610174E-21
尘土,5.880237684728628E-19
自力更生,1.2978599970146677E-17
简要,1.663150299339107E-17
字源,1.5660597128922201E-19
实时,8.35114610882644E-18
寒微,7.034159592410953E-21
求战,9.940546442184387E-20
陈端生,3.2612921746632596E-20
气枪,1.966367340605789E-20
毅然,2.9682235072812653E-18
宣教,1.6078809890143727E-18
张卓元,3.865590430556746E-20
试车,1.8978802049378605E-18
嫡系,9.732718999681336E-20
范布伦,1.553909800868965E-20
情投意合,1.9212847723089733E-19
甘庆红,5.275619694308214E-21
寒心,1.2101951844216115E-19
婉转,3.8176302515175803E-20
向心力,2.367218517015135E-18
马丽华,8.313097700122035E-21
调解,5.152362034177559E-17
负极,3.449935545550644E-20
圣地亚哥,8.569844525245035E-19
沙城,9.592035807833117E-21
破折号,2.646122944854229E-19
安检,1.3221022688463312E-19
张卫东,8.47296496358592E-21
米汤,5.307593147000991E-21
赢得,4.046694461299174E-17
跳上,1.9311965426437342E-20
为什么,2.947132538947002E-16
尔基,1.892828399412402E-20
高抬贵手,1.7009876832557396E-20
附庸风雅,3.724907238708527E-20
跑到,4.923911714687667E-21
谅解,1.3637700723955583E-17
财权,2.1341000734320973E-18
局势,4.568271000385907E-17
说话,4.618360611374412E-17
泥人,1.2434475752220998E-19
笑靥,3.9966815865971324E-21
对子,1.9791567216829E-20
尘垢,4.8599648093021126E-21
说谎,3.863512156131715E-18
安森,5.48984182734982E-20
石沉大海,4.834386047147891E-20
屋内,7.053023929499691E-19
两面三刀,1.467581478598467E-20
学派,2.2605614735225693E-17
实景,5.706302102079922E-19
说课,3.520277141474754E-20
竹马,6.970212687025399E-21
尘埃,2.104780417312821E-18
对它,1.8384735298346807E-20
波佐,1.08709739155442E-20
温伯恩,5.947062200856533E-21
订阅,1.006377212886235E-17
类比,6.2398111337116E-18
诵读,1.5711754653230645E-19
米泉,5.4354869577721E-21
路人,9.661098465649515E-19
歇脚,4.945333927991827E-19
雷阵雨,8.137243710311761E-20
小声,2.334062046572725E-19
定期,6.558816665917974E-17
赤心,3.485106343512699E-20
账本,1.1977255378714285E-19
定本,1.0320391060174578E-18
答辩,7.52920456045322E-18
宪政,1.3955580790627174E-17
煞有介事,2.0590903534148425E-20
五湖四海,2.02359982092586E-19
牵引力,2.9971914554209213E-19
佐世保,4.1565488500610174E-21
谦虚,3.841546394131778E-18
威风,1.2037365469776706E-18
居功,3.104302521941724E-19
尖塔,2.813663836964381E-20
少壮,1.5670189164730036E-19
勤务员,1.1296540570885063E-18
诬赖,5.1796993362298834E-21
寸寸,1.3716611205201358E-20
虎视眈眈,8.500142398374781E-19
电子琴,4.2885992096821867E-19
寡廉鲜耻,1.9248018521051787E-20
质朴,3.0424978378865864E-18
寄托,8.059644140626391E-18
赶巧,1.08709739155442E-20
豆芽,2.8072691464258254E-19
耸人听闻,7.307532612934197E-19
贵族,3.6314904019760407E-17
上甘岭,7.609681740880939E-20
汇报,4.4455313101888747E-17
法兰,5.563380768543208E-21
鲜血,4.46848185453175E-18
豆花,4.060628491982686E-21
实木,6.746398518175959E-21
无能为力,6.354180173993663E-18
江心,6.84231887625429E-21
走廊,1.048793195228473E-17
曹树基,9.176380922827015E-21
法典,1.6180933098044457E-17
小女,1.7977393511040827E-18
风雨同舟,5.9656068034183435E-19
白山黑水,1.5603044914075204E-19
尔士,6.426663991248189E-21
起工,1.091253940404481E-19
百合花,2.0846691155690642E-20
宝来,6.247612656168637E-20
鸡奸,3.2612921746632596E-20
小妞,4.764044451223781E-21
实权,2.6460589979488435E-18
答道,1.7201717548714056E-20
贷方,1.3613336953003688E-18
寒意,5.899102021817367E-20
封存,2.3843562876584635E-18
货架,1.0378582744075433E-18
议长,4.76391655741301E-18
小妹,9.320261459944513E-20
诞辰,1.7045687099573305E-18
货柜,5.415023948048722E-19
少女,1.609230268718008E-17
豪绅,7.357091464608001E-20
马建中,5.2116727889226606E-21
宝林,2.0814717702997865E-20
心如止水,2.727335514693883E-20
贪杯,4.796017903916558E-21
寓意,2.4352580243453643E-18
跳伞,1.0461713721076654E-18
尔夫,5.294803765923881E-20
少妇,3.025328093790565E-19
客服,2.1227175242734688E-19
谎言,4.646669906388597E-18
笑颜,6.682451612790405E-21
小姑,5.631164488251895E-19
小姐,1.6016014029055113E-17
文化人,1.6690142305629624E-20
山下,2.9650261620119876E-18
山上,1.6444266454422168E-17
小姨,5.0134373822274423E-20
男子汉,2.6185298551803626E-18
咬文嚼字,5.0230294180352755E-20
市町村,3.5471348417366864E-19
霍华德,6.015485389619076E-19
赵广,7.289947213953169E-21
张光远,5.819168390085424E-21
筹谋,3.9167479548651895E-20
山东,1.2260834325337063E-16
正经,2.504800283952155E-19
厉以宁,2.0814717702997864E-19
汛情,1.1043630560085195E-19
贸易,5.95722720093662E-16
费时,1.5485702342692712E-18
货栈,3.366804568549424E-19
正统,9.293979281831049E-18
张克辉,1.0615186294001983E-20
鱼米之乡,1.7508662694564715E-19
客机,2.2076390146254846E-18
对岸,1.923075285659769E-18
处女膜,5.764813520507704E-20
越小,5.915088748163756E-21
层叠,2.685770026193273E-19
诽谤,3.595382781850087E-18
走强,3.7830989226093815E-19
水文,7.184242979350848E-18
起床,4.423846914572634E-18
气概,2.0405457508530318E-18
刘禹锡,4.702335687526722E-19
定案,1.8747953720936754E-18
法则,2.117688100164895E-17
少年犯,1.4802749393174995E-18
笔顺,2.5092765673291435E-19
签订,1.1209528016726938E-16
葡萄酒,7.650224078895381E-18
诡辩,4.0644653063058195E-19
沃尔,4.028655039289909E-21
谒见,2.1358266398775074E-20
求援,7.656362981812394E-19
筛选,1.4381563100853043E-17
沈宗,5.1796993362298834E-21
母爱,5.932354412617855E-19
对峙,9.027000951846361E-18
法制,1.276827859833359E-16
签证,1.156569309565286E-17
讯问,2.9969996147047646E-18
孑然,2.3852195708811683E-20
幸灾乐祸,2.1243161969081077E-19
啦啦队,4.2093050470040993E-19
水族,1.512727993800668E-18
鲁豫,1.0167557956303104E-20
比照,5.816290779343074E-18
沟壑,4.810405957628308E-19
简讯,1.2508014693414384E-18
鱼贯,1.173425713824918E-20
调试,6.489875507221808E-18
沈家,1.0583212841309205E-20
汶川,2.873773928026802E-19
钻空子,1.3876478468665242E-19
赵延,9.144407470134238E-21
谁谁,4.1245753973682404E-20
伯利亚,6.887081710024178E-20
赵建,5.563380768543208E-21
临危不惧,5.2180674794612155E-20
家政,2.1577924018774454E-18
教科书,2.509538749641224E-17
闭门造车,3.954796363569594E-19
挥汗如雨,2.3436540823805583E-20
简评,4.3483895662176796E-21
展出,2.260523105379338E-20
沉寂,3.2812755825962455E-18
寿山,1.6418367957741018E-19
屈原,5.524309209352634E-18
王泽鉴,1.173425713824918E-20
歌舞,9.99400605508671E-18
跟前,5.974143715287315E-18
刘诗昆,5.627327673928762E-21
赞成,4.3464391856034206E-17
姜黄,5.627327673928762E-21
法办,5.419500231425711E-19
议院,3.921032397526021E-18
王羲之,2.0277563697759208E-19
全世界,5.2500409321539927E-20
水星,2.187943367766734E-19
家教,1.0219035215138475E-18
法力,4.737186750961849E-19
审查,8.633190329719964E-17
两党制,7.497454921929292E-19
诺贝,5.979035653549309E-21
赵强,1.1094788084393638E-20
永新,5.723248032007093E-21
调谐,4.825433480393913E-19
强词夺理,4.0053144188241817E-19
装配线,2.720301355101472E-19
鸿图,5.3715400523865456E-21
寒战,6.081350702166196E-20
透明度,1.2166921900087839E-17
马耀南,6.0110091062420864E-21
欺蒙,1.1574389874785294E-20
密接,5.860733878586034E-20
油嘴,4.092601944675463E-21
密探,8.316295045391312E-20
谈论,1.9548121348026193E-17
张瑞华,7.545734835495385E-21
尉官,2.0558930081455648E-20
马丽娜,4.476283376988788E-21
母狗,1.1894124401713066E-20
波光,4.780990381150954E-19
客栈,5.806059274481386E-19
定植,4.7544524154159486E-20
将对,1.585883253561742E-20
罗宾德,1.5155416576376324E-20
审核,3.7368141524913175E-17
简谱,3.1781611976620396E-20
陈立群,7.449814477417055E-21
波兰,2.7189392860167597E-17
学潮,7.09043286915024E-19
资料,7.539654124262273E-16
谈话,8.853455445320506E-17
寓所,9.297880043059567E-19
水晶,7.990805296978842E-19
谆谆,6.29877018047708E-21
家族,5.5267967439721325E-17
安歇,8.057310078579818E-21
谗言,1.9695646858750668E-20
永昌,4.159746195330295E-20
毒物,1.377640156173685E-18
永明,3.241468633993738E-19
赞扬,2.6586181701665665E-17
投机倒把,1.9915624213276974E-18
永春,2.6953620620011058E-20
筹资,2.023037088158467E-17
资方,4.340460149949871E-18
子爵,2.6250204660769963E-20
水暖,5.451473684118488E-20
赵德,1.5347257292532987E-20
安步,1.7105797190635724E-20
金熙德,4.3164161135249025E-21
李希光,2.5259027627293875E-20
郑伊健,8.952566753977576E-21
法医,9.95141741609993E-19
超市,3.831698570702402E-18
寡情,8.185203889350926E-21
毒犯,5.0454108349202195E-20
烟幕弹,3.8176302515175803E-20
谈谈,3.6321842258994734E-20
赵志,1.6082646704466858E-20
王希恩,1.553909800868965E-20
软骨头,3.136915443688357E-19
慷慨激昂,9.071507997994707E-19
精明,6.422955070735826E-18
小字,7.300818187868713E-19
嬉笑,1.894107337520113E-19
赶快,7.673564699361108E-18
五台山,1.8664503009408606E-18
比特,1.536835977131022E-18
小子,3.553561505727935E-18
一相情愿,1.1392141194436466E-19
王世伟,1.1702283685556403E-20
小孩,2.3269063878600816E-17
赶忙,1.119070844247197E-19
就坐,1.8214956264548162E-18
小学,1.1392313851081006E-16
嫩绿,4.9878586200732205E-21
一知半解,6.044581231569503E-19
超常,2.723434753465364E-18
求救,6.566707714042552E-19
紫外,6.392772131393845E-19
正职,5.972321228483827E-19
宽敞,1.4901227627468747E-18
战战兢兢,2.0870990979737152E-18
少子,5.768010865776981E-20
民歌,9.63213051750986E-18
水月,2.17419478310884E-20
求教,4.935741892183994E-19
魏后凯,9.592035807833117E-21
小宝,1.2105149189485394E-19
宿敌,1.4528736903597894E-19
波切,4.1853249574845164E-20
井田制,4.477242580569571E-19
注入,1.336790873013393E-17
阿拉斯加,1.3710855983716657E-18
容易,2.2645798970569976E-16
认领,7.683220682074327E-20
赤手,7.229197653836893E-20
水木,9.400195091676455E-21
外国语,4.458602057649682E-18
导师,1.2654612974010767E-17
宁波,2.2388195256914808E-17
油嘴滑舌,6.170876369705972E-21
展区,2.5118344435445656E-19
寻常,1.2494074268040333E-17
水杉,2.0175248649142322E-20
印刷品,3.611593322365325E-18
宰杀,6.624899397943406E-20
谎话,3.147786417603901E-19
笑骂,2.5898496681149415E-20
安民,4.294674165693814E-19
豆蔻,6.2028498223987486E-21
小寒,1.422818644828579E-20
注册,1.1815201131086214E-16
屠刀,8.162822472465983E-20
治国,1.1395210645894972E-17
对应,3.513703399601119E-17
调资,1.2188599901013541E-18
水杯,1.8192894582190144E-20
路况,4.952687822111166E-19
找不到,1.0711106652080314E-20
油坊,4.5690063897978417E-20
毛片,4.6329532951833954E-20
完毕,2.381817595514657E-17
安永,8.795896835782968E-20
一般而言,9.432168544369232E-21
超度,2.919815699904401E-19
寺庙,6.0906549768997945E-18
沙子,1.461410602228761E-18
何绍基,9.368221638983678E-21
小将,5.278177570523636E-19
足够,6.982848595529583E-17
谐调,1.972122562090489E-19
水果,1.2269812470853195E-17
骑虎难下,7.42743306053211E-20
尖子,1.7398674017301564E-18
寄放,7.229197653836893E-20
沼地,4.476283376988788E-20
诠释,1.0407614639120474E-17
水枪,1.2853327982496377E-20
王一兵,7.92941626780871E-21
五讲四美,6.973410032294677E-20
宋永,6.266796727784303E-21
波动,4.3454032457361745E-17
谓词,1.5243983040335318E-18
谐谑,1.4867655502141332E-20
少尉,5.640117055005873E-20
小屋,2.9452665682478515E-18
赐教,5.197604469737838E-19
宁海,3.2401896958860267E-19
访问,1.2444534600438146E-16
少将,2.505759487532938E-18
絮凝,3.5586452847060866E-20
对弈,4.3100214229863473E-20
充其量,3.2167531550622215E-18
设防,2.211028200610919E-18
谓语,6.253367877653337E-19
少少,8.811883562129356E-20
谣言,7.779780509206514E-18
水柱,5.576170149620319E-20
尊崇,3.492332343821267E-18
婚配,3.4460987312275114E-19
说辞,3.1138945577495577E-19
比率,2.587253423756288E-17
宋江,4.253108677193204E-19
说过,1.9823540669521776E-20
孙犁,2.582495773995603E-19
守法,1.331125177196233E-17
小山,2.8287872800880647E-18
持久战,4.725676307992449E-20
望而却步,1.0573620805501372E-19
管见,1.8074592807226871E-19
家村,2.391294526892796E-19
汉文,2.503617266202522E-18
系念,3.357212532741591E-20
二百五,1.0818281665506503E-17
自耕农,6.330104164116001E-19
小岛,4.370770983102624E-20
起意,6.778371970868737E-20
喜从天降,1.51873900290691E-20
二百二,5.1391569982154416E-18
安波,7.392262262570055E-20
尚存,4.028655039289909E-21
跳出,5.899325835986216E-18
资本,7.845367652715207E-16
秦德君,3.964708133904355E-21
未成年,4.508256829681565E-20
泰兴,7.51056403753333E-20
神来之笔,4.812004630262947E-20
气氛,5.041676335645703E-17
可卡因,5.888870516955678E-19
安泰,1.212433326110106E-19
次要,7.130079950489283E-21
韦奇立,1.509146967099077E-20
密斯,6.119718845397529E-19
毛猪,2.3948116066890014E-20
对待,9.290660437441539E-17
宗正,1.173425713824918E-20
汉族,9.31482597298674E-18
将帅,1.25473420402265E-18
死结,3.2254819076473493E-19
导弹,3.877586870007076E-17
议题,1.408820667239681E-17
封底,5.520216607407959E-19
寸心,4.732070998531005E-21
副作用,5.889957614347233E-18
负气,2.4619558573438335E-20
小伙子,1.1774799476263622E-17
民治,7.959151578812993E-19
说道,4.569402860611232E-17
词锋,4.796017903916558E-21
鸭子,1.990859005368456E-18
评阅,2.4683505478823887E-19
讨饭,8.073296804926207E-20
寅时,1.9024204352202347E-20
讨饶,3.932734681211578E-21
尘封,4.485875412796621E-19
文化史,3.2612921746632596E-20
算计,4.528719839404942E-19
货款,9.563579434936545E-18
民法,3.3622387595048957E-17
密旨,6.7144250654831816E-21
屯兵,4.69690020056895E-20
死缓,1.9532582250017505E-19
王世充,1.205399166517695E-20
洋人,2.234240927265875E-18
谚语,1.4079509893264377E-18
油墨,2.989517826774655E-19
马建军,2.5482841796143315E-20
跳动,5.003493638439989E-18
安海,3.053464732160209E-20
没完,1.32945616296567E-18
宾朋,6.938239234332622E-21
展品,2.453578812738326E-18
河套,1.4501879203335961E-18
黄宗汉,4.6681240931454504E-21
岂但,4.4155338168725113E-20
尖山,2.7017567525396612E-20
一门心思,2.7852074640678093E-19
封建,1.6352854353173519E-16
娴雅,4.3164161135249025E-21
母畜,4.812004630262947E-20
波及,5.559224219693147E-18
本末倒置,8.127012205450072E-19
电路图,1.9359925605476507E-19
武臣,2.8712160518113795E-20
黄宗江,1.509146967099077E-20
泰利,4.623361259375562E-20
欧西,3.3763966043572574E-20
山冈,2.220556289513367E-19
谜语,7.029043839980108E-19
气泡,1.4957181169681106E-19
死罪,8.637308510426794E-19
宏泰,1.173425713824918E-20
索尼,2.055861034692872E-18
水性杨花,2.0846691155690642E-20
贪欲,7.257973761260392E-21
孙玉,3.10781960173793E-20
正色,3.2293187219704825E-20
就好,2.219916820459511E-19
资格,9.499600556098298E-17
宽松,1.3574968809772354E-17
气泵,3.5714346657831974E-20
吴汉东,4.412336471603234E-21
紧密,9.14417726127485E-17
过不去,8.934022151415765E-19
鲁迅,7.814119997398556E-18
混水摸鱼,6.196455131860193E-20
粗浅,1.6035965463535404E-18
寻思,6.269034869472798E-19
粗活,8.063704769118373E-20
尖峰,3.7872554714594423E-19
泥古,1.1350575705935856E-20
诈降,9.080460564748684E-21
展商,1.1798204043634733E-19
气流,1.6909480191102075E-18
乔治亚,4.668443827672378E-19
杜正胜,6.170876369705972E-21
小川,4.8247940113400575E-19
气派,3.2831300428524265E-18
娴静,1.8864337088738465E-20
鸟巢,2.2988912486106703E-20
贞洁,7.146066676835672E-20
小巧,8.85025170536069E-19
小巫,3.0342806605445424E-20
一句话,4.476283376988788E-21
赵承,6.970212687025399E-21
正芳,9.751903071297002E-21
神经质,9.271022342797635E-19
路口,4.6310988349272145E-18
孝王,5.083778978151552E-21
等闲,3.027885970005987E-20
宝殿,7.673628646266493E-21
履历,1.3679202265550809E-18
急救包,4.9526878221111664E-20
开天辟地,2.626938873238563E-19
劳燕分飞,7.16205340318206E-21
贩毒,4.088701183446944E-18
调转,2.829970297837697E-19
武艺,1.1142748263432803E-19
试销,6.288538675615392E-19
射影,1.5698965272153535E-20
死者,1.860995629911473E-17
毕生,5.738115687509235E-18
比画,1.7297637906792387E-20
泰勒,3.455914581204194E-18
生产力,3.076607117219241E-16
水榭,7.353894119338723E-21
汉朝,4.3483895662176796E-21
孤独,2.2594360079877835E-17
小帽,9.719929618604225E-21
谢尔吉,6.874292328947067E-21
论题,3.3439435498740886E-18
宗法,4.788216381459521E-18
粘液,5.803501398265963E-19
鲜货,1.4867655502141332E-20
沪宁,2.1486160209546182E-20
小幅,1.055987222084348E-18
少帅,4.508256829681565E-21
沈德,5.5314073158504306E-21
起拍,4.981463929534665E-20
宣武,1.0697677801949348E-18
泉城,2.794479765348715E-20
赏析,1.5519913937073984E-19
徐明清,2.0271169007220653E-20
试镜,1.4068319184821906E-20
亦步亦趋,1.2325766013065554E-19
调运,1.388383236278458E-18
吴宗国,1.1542416422092517E-20
氢气,4.7032948911075055E-19
跑堂,3.040675351083098E-20
主人公,6.634523407203932E-18
水槽,2.629816483980913E-19
学前班,4.467970279288666E-19
赔本,2.6717017070084507E-19
贪求,5.441881648310655E-20
安溪,2.816221713179803E-19
赵振,1.5347257292532987E-20
跳台,2.341096206165136E-19
调适,1.261896257425832E-18
装神弄鬼,1.9471832689901228E-20
小平,1.0137406990413816E-17
谢谢,1.5674089925958555E-17
宿根,2.1230372588003965E-20
谦让,6.592925945250629E-20
蒋作宾,6.906265781639845E-21
贫民,7.461452814197226E-18
算账,9.240327828212569E-20
王中军,1.848065565642514E-20
小店,1.921604506835901E-20
贪污,2.5696744194657992E-17
吊脚楼,3.1781611976620396E-20
泰博,6.746398518175959E-21
定法,4.516889661908615E-19
沙巴,3.5014128043860157E-19
尾声,3.3341916468027915E-18
简述,1.389566254028091E-19
小康,3.33924345232825E-17
氤氲,2.5674682512299978E-20
沙市,1.1338745528439527E-18
断断续续,3.5313399561064545E-18
寒星,2.1805894736473954E-20
少年,1.2104733534600389E-16
宗派,9.060061501930692E-18
气温,7.47718375292207E-18
密林,2.5773800215647586E-19
洁具,2.176752659324262E-19
白衣天使,5.166909955152772E-20
尽头,6.029873443330825E-18
