Word,Probability
subscribes,1.2550790361735581E-20
gannett,1.0342932897582177E-20
superintendent,3.441853898662309E-19
subscriber,6.246281418072923E-20
scraps,6.714400964031619E-20
feedstock,1.0205890934946962E-20
outhouse,1.226733761596328E-20
iter,1.207689949987949E-20
aye,6.938324959144481E-20
longing,2.024930631513157E-19
colville,1.3830522254994456E-20
miter,9.528243535705404E-21
mites,4.092110969442498E-20
figueroa,1.1596395352963255E-20
displease,1.3480416168592827E-20
ayr,1.2475441775934584E-20
outsider,9.682421867082114E-20
cutaneous,1.0828485797768865E-19
ayx,2.6839374458326428E-20
neath,1.4282521918619048E-20
natx,4.620540001102455E-20
lends,9.252077650323447E-20
bimodal,1.2148696506666707E-20
orang,1.904604665379271E-20
localized,1.952320435600027E-19
wetness,1.4635414157522867E-20
exercise,2.205648259538589E-18
nietzschean,1.0398074223477177E-20
ingenuous,2.4575365305282724E-20
exhilarated,1.1668161742690009E-20
scrape,5.486075115291181E-20
nath,3.0282875248671074E-20
nate,3.557472797920516E-20
azo,1.1356449450109775E-20
natl,8.933981700636546E-20
jugular,4.3551115188250935E-20
cooking,4.1860765650290113E-19
rnas,1.678408884380007E-20
nato,2.0485192395767574E-19
counterculture,1.3918209516162296E-20
antiquities,9.919961268983153E-20
richelieu,5.376236410877903E-20
nasr,1.0181917776603939E-20
mastication,1.8465639038583646E-20
display,1.1344569418308677E-18
nast,9.300146435251349E-21
glycogen,7.443237026662322E-20
mrnas,1.6585659674935273E-20
janie,1.952110096394642E-20
nasa,1.2265969033360555E-19
aggravate,3.814827561353618E-20
nears,1.0472045041557312E-20
forbes,1.249670226272053E-19
chastened,1.830854290134475E-20
rapping,1.2400399360738221E-20
painters,2.1694045794053143E-19
nash,1.0499689185449925E-19
closings,1.1164970353970223E-20
colossal,8.255645417534556E-20
janis,2.3414060201897178E-20
voluminous,6.612415535627261E-20
navy,7.931070285512342E-19
vikings,2.772289097212544E-20
autograph,4.5071068537907466E-20
alleviate,9.177344467437769E-20
choking,5.77837006812538E-20
nave,1.095236854781681E-19
pompeius,1.3722015392711343E-20
talent,4.561484590197784E-19
lineages,3.672253095892625E-20
bartley,1.1689226280288987E-20
cosimo,2.464942797454425E-20
amsterdam,3.374154679247545E-19
diversion,1.4256417812867757E-19
forgiving,4.7049420516825485E-20
cosine,3.17093853297926E-20
nauk,2.3725252004449528E-20
morbid,1.196028523998561E-19
courteous,8.826402535285484E-20
centimeter,4.4896214505599666E-20
moorings,2.0503265646559255E-20
denigrate,9.561401812187517E-21
decorations,1.095203176015171E-19
forbid,1.2699081032385135E-19
database,6.734894493452951E-19
thermocouple,2.3824175726807522E-20
rumania,5.2205578435384756E-20
fonts,5.395335333195117E-20
jiangsu,9.59094727553492E-21
henceforward,2.6338234412657706E-20
hoisting,2.3957482408066174E-20
lenin,2.4215966941030384E-19
depressing,8.656141062047228E-20
toxicology,4.0588302247185305E-20
ishii,1.0138839572531609E-20
album,1.4682441962395005E-19
alarms,5.546611167239874E-20
lucknow,4.3407215004071867E-20
quimby,9.350970755620977E-21
enough,5.771267644907269E-18
unhelpful,1.5043202785837976E-20
catapulted,9.483603861549429E-21
timbers,6.468800090110504E-20
erikson,4.602185073354508E-20
lanark,1.1340253025124513E-20
creole,7.317410093274935E-20
depression,1.0128174119519103E-18
inhere,1.0651062994088166E-20
structuralist,2.869060440219945E-20
commandant,8.961690140356133E-20
defrauded,1.5325553317433587E-20
bab,2.2023831337425057E-20
baa,1.3356355839594193E-20
bad,2.6118608134322124E-18
bac,2.6258170799545308E-20
bah,1.1489327492521936E-20
bag,5.978421022682935E-19
facile,4.1450754223385346E-20
structuralism,3.0033652376497115E-20
bai,2.658715111422703E-20
bal,3.9388174711131874E-20
bak,9.60643950812952E-21
ban,2.2026507268509577E-19
retrospect,1.0001620030945705E-19
crowing,1.4664347279660998E-20
barricades,2.8415999986901135E-20
bam,1.837639030733216E-20
bap,1.0579480306724196E-20
nazi,3.0117947267365585E-19
bao,2.257343818980771E-20
bar,1.4895444545869886E-18
megan,4.3959179370110217E-20
bat,1.9447920066026246E-19
bas,7.202697152835848E-20
bau,1.1892799115311673E-20
nantes,3.1451865234232997E-20
bax,1.8395648438363782E-20
bay,1.1733638163515112E-18
overcoats,1.0526451558001185E-20
cappadocia,1.2863206846706477E-20
nayx,5.032119021502962E-20
bbc,1.123729703590346E-19
expeditionary,3.365947776190269E-20
bbb,1.046334979638564E-20
amanda,8.55121945754441E-20
hazardous,2.2339447305214405E-19
unsustainable,1.4307168652292272E-20
bbl,1.0315346926104445E-20
lancashire,8.584344055260012E-20
alamo,2.285168603530119E-20
bbs,1.0824324939251858E-20
onslaught,5.187534282122403E-20
mccullough,1.7599880419853533E-20
chemical,1.7123406396606128E-18
greatly,1.4406603373389403E-18
jammu,3.640304193298825E-20
nays,1.191132243689217E-20
barricaded,1.1859395902345851E-20
heyday,3.2637143495961567E-20
sponge,1.0143576031785333E-19
bcd,1.761720967607595E-20
miscellaneous,2.615560364699214E-19
bcc,1.5187745928286782E-20
bce,6.886009587930274E-20
bcg,1.6665845756289523E-20
facing,6.593391012766975E-19
slyly,1.6114432497339518E-20
bcl,1.2914184252378425E-20
bcs,9.418144586278185E-21
bcx,1.2522530814927649E-20
milieux,1.3995088954986474E-20
energetics,1.4171045201470965E-20
seafood,5.597398747136946E-20
unction,4.0624424255120297E-19
indigent,4.17343294373995E-20
admiration,4.024049856373054E-19
quilts,2.7146892213623146E-20
planters,1.225791674645862E-19
spongy,3.3051024919308936E-20
carbides,1.31279525685355E-20
infrastructures,2.2398798476923152E-20
bea,2.854694915450409E-20
bed,2.3140355315835287E-18
shunts,1.4545706170364424E-20
bec,9.822902125607395E-21
perseus,2.7141779164525715E-20
bef,1.1110471986344958E-20
bee,2.2764087563608697E-19
beg,2.932808527981877E-19
endicott,1.563573475699064E-20
bei,9.285416567462295E-20
faraday,6.880290321035667E-20
bel,5.117387534894176E-20
beckons,9.872226210014305E-21
lemma,4.775361290748901E-20
ben,5.592897120736978E-19
bem,1.315367089932495E-20
hyphenated,9.296594856237568E-21
resumes,4.7428980215393126E-20
ber,1.2984198366500723E-17
bet,2.6162201623522053E-19
bes,1.0526788345666285E-20
bev,1.7291076748017345E-20
swapping,1.7298424842528617E-20
repositories,2.2778786814337287E-20
shunned,3.6488892170528275E-20
bey,5.0208825603128095E-20
coalfields,1.0074880533223082E-20
mackie,1.7071858595097744E-20
butchering,1.119892467402439E-20
diners,2.1569137372479662E-20
philosophiex,1.2973703817919724E-20
heroines,4.278320869476259E-20
polaris,1.7665217226882925E-20
financed,1.7182474972846798E-19
refractories,9.231013112724468E-21
alain,4.4270585492085814E-20
respir,2.204771264458669E-20
susan,3.7811310369485545E-19
resumed,2.5681819944847677E-19
finances,1.7216564007967005E-19
philosophies,9.488110692849675E-20
humane,1.4256335146804504E-19
illuminations,2.0541690057441113E-20
checkers,1.940824647907747E-20
borderland,1.499467474500312E-20
attributive,9.422522825924484E-21
missy,1.8559664031267458E-20
humana,1.43122817013897E-20
lemon,1.943666829630586E-19
missa,9.435718778984309E-21
moneylenders,1.1867815593973351E-20
schultze,1.1693910690539922E-20
outlawed,3.9754569073700155E-20
geometrical,1.3134069857216133E-19
tatters,1.307939391064018E-20
bhp,1.2059907031322176E-20
endoscopic,3.546058757779675E-20
instigated,4.034309020993208E-20
tugging,2.6481032382660085E-20
presley,2.1940522315903516E-20
misra,1.5722962762251526E-20
bib,2.0233223173270026E-20
bia,2.0751692475161162E-20
bid,3.488854760521239E-19
uttered,2.255078156506462E-19
comprehensive,8.036814876600423E-19
humans,5.58096289673886E-19
privateer,2.102473542037583E-20
summaries,8.048713890979009E-20
big,3.0464441459144317E-18
frustrated,1.982341994237641E-19
atheism,5.965057594302374E-20
bil,1.1641310580663404E-20
bin,1.8411397854266276E-19
bim,1.0950957101329437E-20
bio,7.377039880233905E-20
ectopic,3.9379081444174174E-20
bir,1.9847754382032902E-20
bit,1.6455828948551057E-18
bis,2.2450131040496476E-19
ultrasonic,5.43077458068177E-20
atheist,4.4801975193492607E-20
clipboard,2.92429055559029E-20
marquette,2.8927396747825176E-20
cautionary,2.2553077844599392E-20
bix,1.3086435834546815E-20
impositions,1.8296969652489498E-20
sequel,8.639840539056391E-20
commuters,1.6747287137122784E-20
admiringly,1.361895836719076E-20
afghan,7.56889556621716E-20
surface,4.460191903403477E-18
scrotal,1.1546520161468E-20
mists,4.914794445806326E-20
bjp,1.983137425468486E-20
fretful,1.3549182086394143E-20
someday,8.501714732480764E-20
misty,5.533828544496308E-20
zander,9.634301033151424E-21
mackey,1.3800670621042415E-20
sociality,1.3741120438440652E-20
beveridge,2.882550317060221E-20
unobstructed,1.7616750420168995E-20
professions,2.3289148718617654E-19
hatfield,3.0759276709485183E-20
rummaging,1.128407071917375E-20
arterioles,2.3718118229361503E-20
bankruptcy,2.739805008401841E-19
finishing,2.0760087673140292E-19
attesting,1.690928200403586E-20
debentures,5.1664789296415635E-20
nber,1.1342977943505776E-20
legends,1.8804043284476073E-19
unctive,2.780200545636347E-20
ble,2.7861586256025695E-20
tradition,1.774390705249232E-18
parsonage,3.176431233626435E-20
facies,6.163768440123436E-20
unctiva,3.684429500839011E-20
solubilized,9.252291969746693E-21
prefers,1.2704726818334628E-19
blm,1.3035397194753941E-20
excerpts,8.640550854859147E-20
bls,1.2159994201977786E-20
bly,2.0097712063657993E-20
phenomenological,6.826046075012251E-20
punishment,8.876428056547616E-19
motions,3.133276486902947E-19
bmd,1.1750582869458105E-20
quills,1.9199774914380605E-20
bmi,2.1876563276594988E-20
estrogen,1.1830401546086793E-19
breakwater,2.0020771390712886E-20
bmp,1.0960693326556872E-20
intermittent,1.4887536465322734E-19
mislead,4.537454484122298E-20
preternatural,1.1839004940077073E-20
coloration,4.571978281501089E-20
bragging,1.5859392383677468E-20
phoenician,3.905010112949245E-20
bmw,1.988305585274747E-20
stands,1.141790095216633E-18
bna,1.472356067459766E-20
snorting,1.4644201253875928E-20
summarily,4.155641369904534E-20
boynton,1.3561826932365624E-20
sushi,1.1438717491575553E-20
quilsx,1.0188990317571038E-20
pulverized,2.310991032325146E-20
itza,1.026446137161389E-20
susie,3.5499471244585556E-20
aright,3.2824581140119915E-20
longstanding,3.186712442530123E-20
bnt,1.5636438949381302E-20
stapleton,1.5325645168614976E-20
uptown,2.041022039981028E-20
permanently,2.983179409686039E-19
hayne,1.3425091140335045E-20
mackay,5.312366161044721E-20
bob,4.716033694176708E-19
kruger,3.3767770304762554E-20
enfeebled,2.233756435599589E-20
boa,1.9394040163022346E-20
bod,2.846431370831275E-20
bog,6.342780269242197E-20
cassell,2.6301463323040884E-20
bol,1.1371206873253246E-20
bok,1.8882184146191352E-20
workhouses,1.1598936568981738E-20
bon,7.720768432940958E-20
impelling,1.3916188790171696E-20
bom,8.043643705766232E-20
dozens,1.5716615845617413E-19
bop,1.4901384561770433E-20
boo,3.0331617608929177E-20
bor,4.472763697068691E-20
bot,7.909149082561591E-20
bos,2.7559671422793824E-20
box,2.2741625051028947E-18
principals,1.2840614517790365E-19
bow,4.912473672623183E-19
consulship,1.8355601323277352E-20
boy,2.3576823250857284E-18
switch,4.885251125653154E-19
upstairs,2.0610823379967993E-19
curbed,1.8450330508351828E-20
chaperone,9.264691879234464E-21
auxiliary,2.288448915388193E-19
receivers,8.808240495018458E-20
bpd,1.0593380452174685E-20
socialize,1.9950137832223288E-20
proudhon,1.6788865105232396E-20
dichromate,1.0835193995716446E-20
attributing,5.244834110780089E-20
facial,2.7137875489316604E-19
bps,1.5409229743680693E-20
infrastructural,1.6376514534908204E-20
discoverers,1.5147974366744524E-20
recycling,9.232491916744862E-20
budgeting,8.40123260174517E-20
hydroxyl,4.908306690694082E-20
barrington,2.9418126992936267E-20
gresham,2.8379902472614513E-20
phosphates,5.3231831685065226E-20
attribution,8.31766945862178E-20
unsteadily,1.1370747617346291E-20
essentially,1.0723646859329297E-18
stance,2.1470431031250962E-19
stanch,9.180862367685039E-21
handles,1.593119245217073E-19
hoare,2.385375180721539E-20
handler,6.195230531455864E-20
hoard,4.3555922066743725E-20
clandestine,5.773434597978643E-20
peddler,1.7727094306079924E-20
plunges,2.3009853769656313E-20
infrared,1.428119007648888E-19
bra,3.604264851427085E-20
halifax,1.0998863615836883E-19
providential,3.56059267638176E-20
spanned,3.52548715485416E-20
similitude,2.3436135102491456E-20
bri,9.194058320744865E-21
betrothal,2.4461653542720797E-20
chinamen,9.893811237641165E-21
handley,9.468632118982712E-21
societies,1.0551638376620987E-18
fingerprinting,1.1150610952612779E-20
bro,5.3262571213770714E-20
ached,2.883850929788716E-19
mackinac,1.2086360171562753E-20
pleasure,1.5832780953234292E-18
brx,2.1634045540662564E-20
voltaic,1.4830812237401762E-20
morning,3.354921041864292E-18
aches,3.7795781396418395E-20
bsa,2.3029020049506547E-20
vividness,2.9324285702615235E-20
bsc,3.3493104655343316E-20
retraced,1.766460488567365E-20
noblest,9.137015675395073E-20
bse,1.1732978059691517E-20
plunger,3.556532854164283E-20
cheques,3.0606160790106563E-20
plunged,1.538849587033472E-19
shooter,2.899677500683577E-20
smuggle,1.4095696615669967E-20
bsp,9.636444227383878E-21
tully,2.287183206108626E-20
oversimplified,1.5970960952006942E-20
esquire,3.7895807332953077E-20
bta,2.716847724125E-20
etatx,1.9994777506379262E-20
etats,1.901147999252927E-20
actively,3.9312232154357883E-19
plainly,3.2567094723326823E-19
gravimetric,1.1286275147527131E-20
overweening,1.0567815206687551E-20
participants,7.749388648721152E-19
offensive,4.0506989458005993E-19
slipping,1.1770523760938068E-19
christendom,1.0561697918006918E-19
btu,3.924981621489672E-20
texture,2.9967626685607295E-19
bud,1.5827957847699457E-19
crabbe,1.5903297248382315E-20
uppermost,7.143398030129886E-20
bug,9.185868257070843E-20
ethnically,2.952179635966612E-20
handled,4.1325432471495607E-19
venturing,3.468735371578773E-20
bui,3.1737736727781923E-20
bul,1.0779593413914491E-20
carvings,4.7752051437405365E-20
bun,3.8573026093348143E-20
bum,4.0350652623866596E-20
bur,4.8528775644307234E-20
but,8.54933056555446E-17
vitale,9.616451286901127E-21
bus,5.935977816444621E-19
romanesque,4.231173658068313E-20
showroom,1.3294172589792556E-20
buy,1.3164916851803847E-18
obeisance,1.9361494227749505E-20
anesth,9.770883739879684E-21
internalize,1.7397715969612175E-20
frequency,1.7739391342244535E-18
betrothed,3.6697271884043755E-20
fragments,5.4149464789338865E-19
bvo,9.717885608217138E-21
rubenstein,1.2072735579656437E-20
coordinate,2.859786532605511E-19
iucn,1.2224657433676976E-20
frequendy,1.3197973785815825E-20
antigens,1.4132639160825387E-19
beckmann,1.0781124266937673E-20
nutshell,2.672119260493681E-20
microscopically,2.55554786448445E-20
cezanne,3.238828802851317E-20
storefront,1.0364395456967183E-20
vitals,1.1851006827778817E-20
jamal,1.6699830693404156E-20
prisoners,7.557801168187558E-19
mutability,1.3135331280107235E-20
successful,2.132920310410916E-18
socialist,7.85555697992605E-19
jambs,1.0478107219529111E-20
slumped,4.194788343413333E-20
deliberations,8.688377765009386E-20
weaker,2.3417238252773305E-19
colossus,1.9526550800708943E-20
socialism,4.642013582629228E-19
basque,5.093337833899994E-20
tulip,2.765467616141247E-20
weaken,1.2207787433361517E-19
hazen,1.4868256902348784E-20
voltage,8.271964004591067E-19
bye,1.4455704259425534E-19
hazel,8.028016758105594E-20
eunice,2.270741844639656E-20
scavengers,1.7680985013021693E-20
mediocre,5.068740087523512E-20
baffling,2.943640537803305E-20
byx,3.2829449252733637E-20
tulsa,2.8657568593959193E-20
hydronephrosis,1.0199308266947281E-20
robb,1.7521133340341072E-20
xinjiang,1.2830538443191783E-20
road,3.167121504051259E-18
peddling,1.408920579885168E-20
roar,1.5019272491379602E-19
roam,4.8439741232479E-20
roan,2.0295253337769343E-20
preganglionic,9.490064061307255E-21
wreaths,2.9975633046918535E-20
halved,2.381116347611048E-20
meristem,1.0629141178796205E-20
natural,4.9913915034818485E-18
conkling,1.2367271701316572E-20
comprehension,2.7823673150053583E-19
naturae,1.0357292298939621E-20
halves,9.56140793559961E-20
stately,1.145224104718234E-19
naturax,1.2151972532136316E-20
positivists,1.4357931738540974E-20
hydrographic,1.5246561301437417E-20
nothingness,5.811173186706116E-20
gogol,2.162213550414221E-20
seasonal,2.6634019710384756E-19
james,3.1415376433913646E-18
montfort,1.9929287614047555E-20
rode,3.9353852986352143E-19
rock,1.6705838985349538E-18
exaggerations,2.0261299017715176E-20
xavier,5.012888445825755E-20
variously,1.2205417672881632E-19
frequenting,1.3320227708247106E-20
kabuki,1.2542033882442982E-20
ersity,7.060903422416677E-20
irrational,1.68560848614803E-19
sparingly,4.8752249568631285E-20
broadcasts,7.405578042292056E-20
gymnastics,3.927369752205835E-20
mclntyre,1.8477518458043534E-20
apnea,2.856678900968452E-20
catalan,3.4256694143306286E-20
soothe,4.852145816685643E-20
mises,1.7417096568885653E-20
robe,1.5864095164164681E-19
miser,2.5050082827771334E-20
scowling,1.6307442446502254E-20
behaviour,1.0480041299238599E-18
robs,1.912032364247748E-20
exponential,1.2443257121975214E-19
arguable,1.9620728878695076E-20
curare,9.575853064726351E-21
hysterectomy,2.808429475383815E-20
hypodermic,1.8752122873341846E-20
remittances,3.9355598158798567E-20
specialised,6.885997341106088E-20
dozen,6.263366350152839E-19
natured,7.250689395112589E-20
utterly,4.241647142111712E-19
teammates,2.3494307517372357E-20
deciding,2.921844252459246E-19
miraculously,4.9885938083478634E-20
humber,1.5143504275916833E-20
ca2,8.357140972971495E-20
hygiene,1.8757024664722073E-19
bethany,3.032160583015757E-20
dozed,1.8997518612957855E-20
privatized,2.120901950730643E-20
natures,1.0969388571728545E-19
taylor,7.484282870261076E-19
behaviors,4.66677911049705E-19
chinaman,2.2783654926951002E-20
reparation,5.373535986145011E-20
consulates,1.3841268843217188E-20
kagan,2.063516394303658E-20
metaphysicians,1.137647300765299E-20
jamie,7.347270912345116E-20
capitalization,6.742216563462828E-20
chancel,4.4942323798657894E-20
chances,4.013857743115316E-19
rods,2.1381056770051575E-19
presidential,4.634748154181208E-19
gideon,5.946016844400042E-20
chanced,4.936609101386663E-20
bedouin,3.124967016693117E-20
caa,1.6597447243213773E-20
camino,1.460871608079858E-20
cac,1.1269956254300016E-20
cab,1.6577359389843583E-19
farmyard,1.5222098270126977E-20
cad,7.462078765671641E-20
curate,4.6968438391899177E-20
weakly,1.0282314179570234E-19
forage,8.109914333139762E-20
seasoned,7.01519521285052E-20
cai,2.5487080131768746E-20
nomadic,6.841639343906379E-20
cam,1.247924135313812E-19
superadded,1.1446463607872852E-20
skidding,1.0013125922267938E-20
cal,3.715859750428557E-19
cao,4.164801994395252E-20
can,5.099392008572187E-17
dusting,2.870765810487769E-20
cap,6.125542427793382E-19
surya,1.1606070344069763E-20
cas,1.5657800472466777E-19
car,2.193081119666566E-18
legitimizing,1.1113656160633176E-20
deformations,3.438960280277891E-20
cat,7.123144844633194E-19
alarm,3.9284891119363856E-19
cav,1.0811159603252496E-20
cay,1.627125308103424E-20
cax,2.634187784285288E-20
lillie,2.0932210663654736E-20
privately,2.393536770529329E-19
stamps,1.3643948011941176E-19
laziness,3.8191813073515467E-20
ultimatum,4.8162442515859885E-20
cleaning,3.557181323504903E-19
cba,1.3275251246426031E-20
cbd,1.8158427453891567E-20
cbc,2.6518752601151277E-20
mitochondria,8.255486208820145E-20
cbf,1.017172229546955E-20
cbe,9.741307659471816E-21
cbi,1.4836292691224754E-20
distracted,1.160586214805861E-19
incoherent,5.505265888789786E-20
alasx,9.311774794815436E-20
monsoon,6.154056708544372E-20
cd4,3.0427234688757097E-20
cbr,1.0652471378869493E-20
arguably,8.072935047511787E-20
cbt,1.4227625529207756E-20
cbs,8.293705485396897E-20
kautilya,9.385629268065807E-21
cd8,1.0968531294035562E-20
oblivious,6.313804283219416E-20
shakespearean,3.624172064140538E-20
computerised,9.761423068196422E-21
pianoforte,2.5839145710040048E-20
covetous,1.9321600197965395E-20
monsoons,1.0294282388505467E-20
cca,2.5363632143979383E-20
nicely,1.189158974142336E-19
acutely,8.613197573040939E-20
ccc,3.662865905154476E-20
impersonation,1.6098144221172867E-20
ccd,2.7095149381439607E-20
ccf,1.4440322248248605E-20
costing,1.0507585325343496E-19
cch,3.3844098636498385E-20
clinton,2.9944774111677237E-19
cck,9.808328404826706E-21
spontaneous,4.0725083964806577E-19
ccm,1.0663707840059646E-20
photographers,7.485001758840762E-20
ccp,5.664786897217399E-20
imperfect,2.7668959020118756E-19
ccs,1.579727036799676E-20
gloomy,1.715358165288727E-19
roix,1.2981051912430996E-20
roit,3.2603504531630175E-19
energy,4.363527597639458E-18
deference,1.1204702113333878E-19
copyist,1.4328110721649397E-20
cda,1.0203319101868017E-20
cdc,4.4102804000745116E-20
counters,8.746430773354478E-20
cdf,1.0569590996194443E-20
scleroderma,1.3888510967512573E-20
homans,1.117228783142103E-20
ibuprofen,1.0461359687455504E-20
cdp,9.264263240387972E-21
incited,3.1445894907442585E-20
cdr,1.4953127393953972E-20
cds,6.046844947918873E-20
cdu,1.6080692496708598E-20
hodge,4.0239696396746395E-20
whitened,1.4238831373337447E-20
protective,4.1264085067444626E-19
dolphins,4.330287206201181E-20
amusing,1.9471737077360904E-19
sittings,3.227197381581183E-20
cea,2.0892255399749697E-20
cec,1.9874391224636263E-20
rolf,2.864921013645262E-20
cee,1.357982976391824E-20
role,4.3042987717043204E-18
ced,1.2326152989113916E-20
lonnie,1.2185345128041673E-20
ejected,5.636524288703421E-20
roll,6.2792079234073265E-19
essayed,1.430983233655261E-20
ceo,1.0255456894131536E-19
cen,2.632326267009099E-20
ces,1.0764306315625E-19
cer,2.2999321500856824E-20
lanfranc,9.584242139293386E-21
cet,2.8127495426152335E-20
selfish,2.313588277564276E-19
cex,1.0636737271497232E-19
crunching,1.3535128855641337E-20
cfa,1.907191806988448E-20
cfc,1.76398969178795E-20
tabletop,1.2122457685849375E-20
laden,1.8895576048438145E-19
cfm,1.0074635596739374E-20
ch2,1.7419699019025062E-20
neighbor,3.094780432099604E-19
cfr,6.33030994051536E-20
ch4,1.903450402199792E-20
ch3,1.8508135518507167E-20
entering,7.470165956022505E-19
cfs,1.5006094908556055E-20
concretions,1.7942424092320646E-20
creepers,1.4663122597242453E-20
cfx,1.2800438811049986E-19
readers,1.0504242554682077E-18
panics,1.6898719118175906E-20
enchantment,4.074524529912188E-20
dogged,3.372322248178797E-20
reeled,2.1683277773888082E-20
nicene,2.2472646826761432E-20
carranza,2.1594855703269114E-20
herzberg,1.2155493494089632E-20
cgi,1.999122592736548E-20
cgs,1.21884374511485E-20
sylvia,1.008005175473539E-19
cgt,1.25983386566356E-20
sylvie,1.5668770565230897E-20
romp,1.004138546907587E-20
erminations,1.3877736823935422E-19
obstetrician,1.498607135101284E-20
roms,1.362232624384176E-20
copying,1.7492466586628974E-19
flaring,2.720298266839252E-20
serious,2.368296157734293E-18
mnemonic,2.5383961872127237E-20
cha,4.009558189314408E-20
romx,1.9918510408764357E-20
chd,2.1762024853400543E-20
penitents,1.4075213802219798E-20
rome,1.5457655829704203E-18
delivering,1.6874448974346384E-19
chf,1.4242015547625664E-20
che,1.814526517959825E-19
rivets,3.442585340236785E-20
roma,8.519025618466901E-20
chi,2.570901401795147E-19
ncaa,2.042960099908376E-20
cho,5.3216890559558973E-20
extirpate,1.1841791092579264E-20
chr,2.9943852538157283E-20
chs,4.341725739990394E-20
shadowing,1.9859756269734646E-20
divergence,1.2807370513538953E-19
chu,8.068204711670157E-20
chx,1.7792250472452578E-19
mimetic,2.603932005135127E-20
cia,1.618484561299378E-19
cic,2.4271092958395155E-20
cie,2.181036919187262E-20
cid,3.821465340062134E-20
barbadoes,1.196190182077809E-20
cif,1.1056892130533603E-20
cii,9.560820088038707E-21
ascend,1.0158259973983691E-19
neural,2.80596725138133E-19
disturbed,4.2649898951797895E-19
cim,1.395694009764879E-20
rope,3.727214699642704E-19
displeased,5.919946417415259E-20
cil,1.6545306389244207E-20
cio,7.577134617187923E-20
cin,1.3111205036461894E-20
seminaries,3.333496753804866E-20
cip,2.202275974030883E-20
cis,7.178898511737466E-20
cir,2.8733844876692236E-19
cit,7.081674342405809E-19
civ,5.919548395629231E-20
ascent,1.398245635583918E-19
cix,2.0456360309928972E-20
roos,1.4839262546089724E-20
root,1.1241442585890236E-18
murdoch,4.06767855519252E-20
murdock,2.625513971055941E-20
pioneers,1.626531030959825E-19
roof,7.399223165222224E-19
depriving,5.564959971575729E-20
rood,2.260769868046651E-20
interbank,9.92176461384446E-21
bishopric,3.5888124210110896E-20
rook,1.9575783033934464E-20
room,5.500801217181798E-18
macartney,1.2807024540755714E-20
abelard,2.9257326191381273E-20
lawmaking,1.389313414364258E-20
axially,1.1913863652910652E-20
abrasions,1.1284040102113286E-20
taking,3.67159305330315E-18
cm3,2.2383796117295973E-20
menses,2.021647564119642E-20
predisposed,3.2321481602581526E-20
cm2,2.9993084771382805E-20
investigatory,9.644190343681177E-21
investigators,2.5706068656734873E-19
burlesque,4.173148205077638E-20
executor,8.966025516117783E-20
predisposes,1.2572252921120587E-20
cla,1.2873616647264112E-20
clc,1.478990784462235E-20
magnitudes,8.029887460499922E-20
cle,1.4325906293296016E-20
microcomputer,4.278489263308809E-20
order,1.1042071421926154E-17
reformer,9.807495620782095E-20
protecting,3.3598607983994944E-19
cladding,2.08020881566843E-20
cli,9.60037733015772E-21
abbeys,1.696653590710285E-20
clr,2.5196616079150274E-20
cls,1.2998932275741756E-20
reformed,1.9370875295075563E-19
skimmed,2.8489358463772E-20
tankard,9.172075271331977E-21
phosphorescent,1.1471049107425148E-20
cma,1.2631221379573541E-20
derangement,3.154895193296317E-20
cancers,8.389218467219242E-20
cmc,2.2089811102724183E-20
wilberforce,3.6732665205939714E-20
cmd,2.1651038009219877E-20
nightclubs,1.2296638142826975E-20
homage,1.4089484414101898E-19
einx,8.277493751881403E-20
mensch,1.1386209232880425E-20
subsection,2.4837943339230924E-19
cml,9.446557218388436E-21
roth,9.756022218730638E-20
co2,1.3805208069403125E-19
cmp,1.2838621347154182E-20
cms,5.0867612893124054E-20
rots,1.0321470338197171E-20
protection,2.1738856005235897E-18
cmv,2.2728023728088584E-20
footsteps,1.5447145911358852E-19
cmx,1.8796058355107156E-20
baikal,1.1697952142521122E-20
tuple,2.0551120112063914E-20
miscarriages,1.4759505103581965E-20
squealed,1.3001749045304411E-20
honesty,2.2470148474627603E-19
rosy,8.414321395093373E-20
ladle,2.1748063473829126E-20
rotc,1.2648060762828538E-20
cnc,1.1164388629821413E-20
rote,3.801891853307734E-20
kentucky,3.666100291421854E-19
operationally,2.067612956993692E-20
rota,1.2308976818193818E-20
gaming,5.8904040157739E-20
cnn,3.064703456582551E-20
additions,2.436098464791638E-19
foerster,9.646945879122903E-21
cnr,1.1537365660389374E-20
rosh,1.4747625684122076E-20
ross,3.791516650028423E-19
cnt,1.0474004533426985E-20
cns,9.524327613672106E-20
whirlpool,3.043614425335202E-20
intellectual,1.4504899752178497E-18
newbery,9.753248313052632E-21
wishing,2.2512403079773457E-19
interchangeable,4.9462136732541044E-20
epictetus,1.3886429007401047E-20
interchangeably,3.435558724860382E-20
rory,2.1383659220190982E-20
comparator,1.948031903940886E-20
subtree,1.0503366294411608E-20
eine,1.269930453692652E-19
coa,4.590428122136474E-20
anesthetics,2.9921379615776975E-20
cob,2.4829303204768086E-20
coe,2.948471909944466E-20
cod,1.5066217630188489E-19
rose,1.843671571390486E-18
cog,2.0672424905620822E-20
coi,1.1593701051642457E-20
rosa,1.4610553104426399E-19
com,4.0870049622689783E-19
col,4.46482591797289E-19
coo,2.4632864144833424E-20
con,6.552183511088973E-19
sylvan,1.9470674665362815E-20
